符合條件商品
資料日期：2022年  1月 20日
策略,	01準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2022-01-20 20:28 符合檔數(1446)
599	,3227.TW,原相,143,-1.04,510,0.5,0.7,0.68,0.45,0.51,0.58
600	,3230.TW,錦明,18,0.28,163,0.49,0.43,0,0,0.33,0.38
601	,3231.TW,緯創,31.5,1.78,39781,0.68,0.66,0.46,0.48,0.4,0.48
602	,3232.TW,昱捷,32.65,-0.15,1319,0.74,0.47,0,0,0.65,0.5
603	,3234.TW,光環,26.2,-0.19,193,0.48,0.7,0,0,0.53,0.55
604	,3236.TW,千如,24.35,-0.81,120,0.62,0.5,0,0,0.3,0.59
605	,3252.TW,海灣,16.6,0,17,0.42,0.33,0,0,0,0
606	,3257.TW,虹冠電,66,0.76,135,0.74,0.62,0.5,0.21,0.3,0.58
607	,3260.TW,威剛,84.6,-1.05,1762,0.66,0.66,0.7,0.34,0.46,0.5
608	,3264.TW,欣銓,53.3,0.19,2446,0.54,0.68,0.62,0.57,0.62,0.46
609	,3265.TW,台星科,30.55,0,122,0.67,0.6,0.47,0,0.4,0.41
610	,3266.TW,昇陽,13.6,0.37,17,0.45,0.54,0.24,0,0,0.19
611	,3268.TW,海德威,27.5,-0.18,49,0.5,0.5,0.08,0,0,0.15
612	,3272.TW,東碩,39.15,-0.38,20,0.68,0.6,0,0,0.53,0.6
613	,3276.TW,宇環,17.25,0.29,185,0.78,0.5,0.14,0,0.5,0.57
614	,3284.TW,太普高,13.05,0.38,7,0.41,0.34,0,0,0.17,0
615	,3285.TW,微端,21.3,-1.62,29,0.64,0.44,0,0,0,0.05
616	,3287.TW,廣寰科,16.7,-1.47,22,0.49,0.64,0.08,0,0.33,0.26
617	,3289.TW,宜特,51.4,-0.39,70,0.44,0.74,0.6,0,0.39,0.5
618	,3290.TW,東浦,23.15,0,443,0.52,0.33,0.13,0,0.47,0.26
619	,3293.TW,鈊象,739,-0.81,169,0.5,0.7,0.76,0.6,0.67,0.52
620	,3294.TW,英濟,24.9,-2.54,1642,0.72,0.5,0.16,0,0.6,0.49
621	,3296.TW,勝德,17.45,0.29,137,0.46,0.5,0.25,0,0.44,0.53
622	,3297.TW,杭特,17.95,-3.23,1318,0.56,0.57,0.13,0,0.47,0.22
623	,3303.TW,岱稜,25.9,0,71,0.5,0.63,0.14,0,0,0
624	,3305.TW,昇貿,73.8,0.14,788,0.86,0.6,0.71,0.25,0.66,0.42
625	,3306.TW,鼎天,32.65,5.32,1503,0.48,0.41,0,0,0.64,0.48
626	,3310.TW,佳穎,34.5,-0.29,56,0.6,0.36,0.13,0,0.12,0.21
627	,3311.TW,閎暉,33.6,-0.15,40,0.7,0.62,0.31,0,0.1,0.4
628	,3312.TW,弘憶股,24.3,-0.41,465,0.58,0.7,0.4,0,0.37,0.4
629	,3317.TW,尼克森,71.7,1.7,511,0.58,0.56,0.82,0,0.65,0.44
630	,3322.TW,建舜電,22.9,1.55,15869,0.08,0.62,0.32,0,0,0.39
631	,3323.TW,加百裕,41.15,-0.24,277,0.6,0.74,0.67,0,0.49,0.5
632	,3324.TW,雙鴻,221,0.45,1768,0.72,0.56,0.66,0.6,0.6,0.5
633	,3325.TW,旭品,17.5,-0.57,60,0.5,0.62,0.09,0,0.46,0.52
634	,3332.TW,幸康,40.15,0.37,6,0.26,0.37,0,0,0,0
635	,3338.TW,泰碩,57.3,-1.38,9792,0.59,0.44,0.6,0,0.67,0.53
636	,3339.TW,泰谷,19.95,0.5,114,0.67,0.64,0.22,0,0.63,0.63
637	,3346.TW,麗清,41.8,1.21,313,0.64,0.56,0.34,0,0.41,0.6
638	,3354.TW,律勝,17.9,-0.83,159,0.58,0.63,0,0,0.54,0.33
639	,3356.TW,奇偶,30,0.17,144,0.58,0.54,0.5,0,0.4,0.41
640	,3357.TW,臺慶科,127.5,-0.78,90,0.58,0.55,0.5,0.07,0,0.43
641	,3360.TW,尚立,15.35,-0.32,35,0.6,0.52,0,0,0.21,0.22
642	,3362.TW,先進光,71.4,0.56,320,0.68,0.5,0.29,0,0.59,0.54
643	,3363.TW,上詮,30.7,-1.13,346,0.53,0.62,0.41,0,0.55,0.51
644	,3372.TW,典範,20.95,0,554,0.52,0.58,0.4,0,0.5,0.49
645	,3373.TW,熱映,37.8,-1.56,261,0.52,0.68,0.45,0,0.48,0.6
646	,3374.TW,精材,135,1.5,965,0.8,0.58,0.8,0.41,0.62,0.56
647	,3376.TW,新日興,95.8,-0.21,166,0.52,0.54,0.63,0.22,0.39,0.58
648	,3379.TW,彬台,12.5,0.81,94,0.56,0.55,0,0,0.08,0
649	,3380.TW,明泰,31.7,2.26,3782,0.56,0.64,0.8,1,0.4,0.48
650	,3388.TW,崇越電,85.5,-0.12,72,0.72,0.6,0.32,0,0,0.05
651	,3390.TW,旭軟,22.9,0,377,0.58,0.39,0.25,0,0.26,0.19
652	,3402.TW,漢科,48.75,-0.41,181,0.78,0.78,0,0,0.3,0.45
653	,3406.TW,玉晶光,484.5,-0.51,1908,0.44,0.67,0.74,0.51,0.52,0.56
654	,3413.TW,京鼎,245.5,-0.41,3408,0.54,0.62,0.7,0.56,0.57,0.5
655	,3416.TW,融程電,79.2,0.25,22,0.54,0.56,0.39,0,0.09,0.53
656	,3419.TW,譁裕,22.75,-0.22,1190,0.6,0.54,0.34,0,0.52,0.5
657	,3432.TW,台端,14.35,0,97,0.46,0.56,0.13,0,0.31,0.32
658	,3434.TW,哲固,18.15,-1.89,618,0.56,0.38,0.14,0,0.5,0.41
659	,3437.TW,榮創,29.35,-1.18,7367,0.82,0.44,0.36,0,0.48,0.46
660	,3438.TW,類比科,77,-1.16,127,0.66,0.47,0.62,0,0.55,0.52
661	,3441.TW,聯一光,37.6,-0.53,188,0.6,0.58,0,0,0.55,0.39
662	,3443.TW,創意,495.5,-1.69,1449,0.5,0.56,0.72,0.7,0.64,0.5
663	,3444.TW,利機,56.5,0,169,0.76,0.57,0.07,0,0.52,0.32
664	,3450.TW,聯鈞,53.4,-0.37,183,0.46,0.78,0.69,0,0.33,0.5
665	,3454.TW,晶睿,76.1,0.13,44,0.51,0.56,0.33,0,0.13,0.51
666	,3455.TW,由田,111.5,6.19,32601,0.67,0.6,0.37,0.4,0.38,0.42
667	,3466.TW,致振,17.05,-1.45,483,0.54,0.59,0.27,0,0.41,0.3
668	,3479.TW,安勤,55.7,0.36,25,0.56,0.5,0.06,0,0.15,0.42
669	,3481.TW,群創,18.8,2.17,105780,0.54,0.64,0.78,0.72,0.52,0.44
670	,3483.TW,力致,82.2,-1.44,693,0.62,0.52,0.67,0.25,0.58,0.48
671	,3484.TW,崧騰,82.6,-0.36,700,0.6,0.64,0.67,0.2,0.41,0.47
672	,3489.TW,森寶,11.2,-0.44,283,0.52,0.48,0,0,0.35,0.07
673	,3490.TW,單井,29.7,-0.34,189,0.56,0.64,0.15,0,0.69,0.5
674	,3491.TW,昇達科,185.5,-5.36,4966,0.71,0.58,0.58,0.18,0.49,0.5
675	,3492.TW,長盛,18.65,0.54,96,0.67,0.52,0,0,0,0.15
676	,3498.TW,陽程,31.5,-0.16,162,0.63,0.74,0,0,0.41,0.51
677	,3499.TW,環天科,24.35,4.28,7033,0.62,0.42,0.17,0,0.53,0.27
678	,3501.TW,維熹,47.8,0.42,55,0.49,0.58,0.4,0,0,0.35
679	,3504.TW,揚明光,98.7,-1,978,0.66,0.52,0.71,0.35,0.6,0.54
680	,3508.TW,位速,51.5,-2.83,4785,0.62,0.5,0.26,0,0.56,0.52
681	,3511.TW,矽瑪,38.3,-0.91,162,0.68,0.56,0.47,0,0.65,0.52
682	,3512.TW,皇龍,33.15,0.45,47,0.59,0.65,0.11,0,0.06,0.29
683	,3515.TW,華擎,251.5,-0.59,797,0.61,0.6,0.74,0.51,0.47,0.38
684	,3516.TW,亞帝歐,16.75,0.9,37,0.42,0.51,0.15,0,0.05,0.07
685	,3518.TW,柏騰,22.75,0.22,70,0.58,0.57,0.2,0.17,0.45,0.51
686	,3521.TW,鴻翊,14.2,1.43,81,0.37,0.71,0.25,0,0,0.05
687	,3526.TW,凡甲,179,-0.83,535,0.6,0.52,0.71,0.64,0.61,0.35
688	,3527.TW,聚積,183.5,4.56,1908,0.72,0.54,0.71,0.09,0.61,0.42
689	,3528.TW,安馳,50.3,0,23,0.55,0.53,0.41,0,0,0.36
690	,3529.TW,力旺,1755,0,733,0.3,0.64,0.57,0.6,0.67,0.44
691	,3530.TW,晶相光,122.5,2.08,378,0.65,0.56,0.66,0.27,0.62,0.48
692	,3532.TW,台勝科,276,1.47,2209,0.6,0.48,0.66,0.67,0.57,0.44
693	,3533.TW,嘉澤,770,1.18,314,0.42,0.51,0.63,0.68,0.71,0.5
694	,3535.TW,晶彩科,20.1,4.42,6418,0.52,0.59,0.28,0,0.5,0.49
695	,3537.TW,堡達,39,0.91,1192,0.44,0.66,0.22,0,0.13,0.42
696	,3540.TW,曜越,39.5,-0.13,56,0.56,0.76,0.57,0,0.42,0.53
697	,3541.TW,西柏,61.1,-1.77,316,0.52,0.66,0.33,0,0.35,0.43
698	,3543.TW,州巧,25.5,-0.78,28,0.48,0.61,0.32,0,0,0.27
699	,3545.TW,敦泰,154,-0.65,2211,0.58,0.48,0.57,0.58,0.62,0.52
700	,3546.TW,宇峻,88.5,0.23,407,0.58,0.52,0.61,0.17,0.57,0.42
701	,3548.TW,兆利,75,3.02,7902,0.48,0.56,0.53,0.14,0.4,0.48
702	,3550.TW,聯穎,18.15,0.55,147,0.48,0.62,0.48,0,0.34,0.43
703	,3551.TW,世禾,72.8,-0.55,683,0.56,0.56,0.46,0.2,0.44,0.36
704	,3552.TW,同致,154.5,6.19,1447,0.63,0.56,0.65,0.51,0.51,0.58
705	,3556.TW,禾瑞亞,75.8,-0.39,337,0.6,0.64,0.64,0,0.45,0.41
706	,3557.TW,嘉威,76.7,-0.13,49,0.55,0.56,0.55,0,0.26,0.56
707	,3558.TW,神準,111.5,0.45,638,0.47,0.56,0.24,0,0.17,0.26
708	,3563.TW,牧德,247,-0.2,232,0.68,0.74,0.67,0.24,0.49,0.48
709	,3567.TW,逸昌,36.1,0.14,118,0.62,0.63,0.08,0,0,0.32
710	,3577.TW,泓格,70.3,0.43,228,0.56,0.56,0.4,0,0.27,0.25
711	,3580.TW,友威科,58.5,0.86,82,0.65,0.56,0.06,0,0.57,0.52
712	,3581.TW,博磊,27.5,-0.72,281,0.68,0.55,0.17,0,0.33,0.14
713	,3583.TW,辛耘,103,1.98,10866,0.7,0.58,0.32,0.5,0.56,0.41
714	,3587.TW,閎康,142,-2.41,799,0.64,0.68,0.65,0.38,0.52,0.42
715	,3588.TW,通嘉,140,3.7,1888,0.72,0.5,0.55,0.26,0.6,0.5
716	,3591.TW,艾笛森,21.3,0,261,0.62,0.52,0.43,0,0.54,0.52
717	,3594.TW,磐儀,22.9,2.69,683,0.48,0.6,0,0,0.39,0.51
718	,3596.TW,智易,124.5,0.4,2040,0.58,0.5,0.72,0.63,0.66,0.42
719	,3597.TW,映興,30,-0.33,67,0.48,0.65,0.03,0,0.33,0.06
720	,3605.TW,宏致,48,3.23,1879,0.64,0.58,0.44,0,0.49,0.56
721	,3607.TW,谷崧,16.75,0.9,1140,0.62,0.58,0.39,0.25,0.52,0.37
722	,3609.TW,三一東林,50.5,0.2,33,0.57,0.73,0.14,0,0.27,0.35
723	,3611.TW,鼎翰,203,0.5,9,0.57,0.42,0.21,0,0,0.35
724	,3615.TW,安可,24.1,0.21,1397,0.48,0.7,0.14,0,0.53,0.45
725	,3617.TW,碩天,69.5,0.29,37,0.46,0.56,0.5,0.07,0.43,0.38
726	,3622.TW,洋華,27.25,-0.18,131,0.44,0.64,0.4,0,0.49,0.47
727	,3623.TW,富晶通,19.35,6.03,806,0.56,0.5,0.5,0,0.13,0.13
728	,3624.TW,光頡,84.8,-1.17,13907,0.7,0.38,0.6,0.73,0.62,0.45
729	,3625.TW,西勝,23.45,-0.42,283,0.58,0.57,0.11,0,0.62,0.53
730	,3628.TW,盈正,47.4,0.42,357,0.53,0.4,0,0,0.4,0.1
731	,3630.TW,新鉅科,37.5,1.21,211,0.59,0.56,0.78,0,0.54,0.62
732	,3631.TW,晟楠,46.8,-0.32,25,0.4,0.6,0,0,0.31,0.11
733	,3645.TW,達邁,43.9,-2.23,1129,0.54,0.62,0.51,0.38,0.41,0.52
734	,3646.TW,艾恩特,27.75,0.18,34,0.54,0.72,0.18,0,0,0.24
735	,3652.TW,精聯,21.5,2.38,409,0.57,0.55,0.19,0,0.27,0.4
736	,3653.TW,健策,390.5,0.39,391,0.4,0.52,0.78,0.76,0.6,0.5
737	,3661.TW,世芯-KY,976,5.17,2081,0.44,0.64,0.68,0.71,0.72,0.46
738	,3663.TW,鑫科,32.1,0.16,79,0.62,0.48,0.13,0,0.46,0.39
739	,3665.TW,貿聯-KY,261.5,1.36,3818,0.36,0.72,0.6,0.48,0.49,0.5
740	,3666.TW,光耀,33.05,0.46,240,0.7,0.58,0.43,0,0.53,0.65
741	,3669.TW,圓展,62.1,-0.96,383,0.56,0.7,0.67,0,0.42,0.62
742	,3672.TW,康聯訊,39.4,-3.55,804,0.52,0.53,0,0,0.64,0.22
743	,3673.TW,TPK-KY,41,0.24,434,0.38,0.66,0.6,0,0.5,0.5
744	,3675.TW,德微,252.5,0.2,541,0.7,0.62,0.6,0.6,0.66,0.41
745	,3679.TW,新至陞,87.6,1.74,33,0.6,0.74,0.45,0,0,0.55
746	,3680.TW,家登,278,0.72,769,0.64,0.72,0.82,0.32,0.49,0.58
747	,3685.TW,元創精密,33,2.64,72,0.51,0.5,0.11,0,0.28,0.28
748	,3687.TW,歐買尬,149,-3.87,7265,0.74,0.54,0.25,0,0.6,0.48
749	,3689.TW,湧德,44.4,0.11,895,0.62,0.54,0.47,0,0.61,0.47
750	,3691.TW,碩禾,190,0,572,0.64,0.48,0.73,0.24,0.54,0.56
751	,3693.TW,營邦,57.5,-3.69,508,0.55,0.56,0.3,0,0.45,0.28
752	,3694.TW,海華,24.65,1.23,419,0.62,0.62,0.38,1,0.5,0.5
753	,3701.TW,大眾控,62,0.65,5570,0.6,0.5,0.38,0.29,0.39,0.4
754	,3702.TW,大聯大,54.7,0.55,4525,0.48,0.62,0.52,0.52,0.41,0.36
755	,3703.TW,欣陸,24,0,223,0.56,0.56,0.66,0,0.36,0.44
756	,3704.TW,合勤控,31.5,0.16,1067,0.46,0.62,0.68,0.27,0.6,0.46
757	,3705.TW,永信,42.8,-0.12,136,0.5,0.51,0.32,0,0,0.41
758	,3706.TW,神達,33.75,0.75,2826,0.68,0.6,0.64,0.36,0.48,0.38
759	,3707.TW,漢磊,113,0,4853,0.78,0.52,0.69,0.74,0.7,0.42
760	,3708.TW,上緯投控,92.5,0.11,191,0.54,0.68,0.61,0.35,0.51,0.56
761	,3709.TW,鑫聯大投控,34.5,-0.29,60,0.56,0.47,0,0,0.38,0.17
762	,3711.TW,日月光投控,105.5,0.48,9053,0.36,0.6,0.52,0.56,0.52,0.48
763	,3712.TW,永崴投控,33.3,-0.3,521,0.56,0.64,0.45,0.14,0.58,0.54
764	,3714.TW,富采,96.5,0.63,77622,0.6,0.68,0.66,0.67,0.52,0.5
765	,4102.TW,永日,19.15,-2.05,29,0.39,0.5,0,0,0.32,0.3
766	,4104.TW,佳醫,57.7,0.17,65,0.33,0.46,0.48,0,0,0.43
767	,4105.TW,東洋,68.4,-0.15,255,0.62,0.42,0.68,0.46,0.4,0.6
768	,4106.TW,雃博,28.15,-0.35,358,0.66,0.62,0.45,0,0.41,0.6
769	,4107.TW,邦特,114.5,0.44,203,0.36,0.58,0.23,0,0,0.39
770	,4108.TW,懷特,21.3,-0.47,246,0.57,0.82,0.33,0,0.25,0.63
771	,4109.TW,加捷生醫,12.95,0,21,0.48,0.5,0,0,0,0.08
772	,4111.TW,濟生,23,0.44,21,0.54,0.22,0,0,0,0
773	,4113.TW,聯上,14.65,0,326,0.52,0.46,0,0,0,0.24
774	,4114.TW,健喬,23.8,-0.21,327,0.58,0.58,0.3,0,0.15,0.46
775	,4116.TW,明基醫,31.6,0,10,0.43,0.42,0,0,0.5,0.18
776	,4119.TW,旭富,83.5,0.12,90,0.6,0.6,0.64,0.13,0.22,0.48
777	,4120.TW,友華,33.65,1.51,72,0.56,0.51,0,0,0,0.18
778	,4121.TW,優盛,20.65,-0.24,268,0.7,0.54,0.26,0,0.56,0.6
779	,4123.TW,晟德,58.1,-0.68,618,0.66,0.62,0.7,0.15,0.65,0.58
780	,4126.TW,太醫,76.6,0.92,403,0.54,0.66,0.32,0,0.09,0.46
781	,4128.TW,中天,62.2,0.16,1588,0.81,0.54,0.7,0,0.8,0.56
782	,4129.TW,聯合,30.7,-0.49,113,0.42,0.55,0,0,0,0.26
783	,4130.TW,健亞,23.65,-0.42,163,0.51,0.7,0,0,0.04,0.63
784	,4133.TW,亞諾法,47.5,-7.41,5019,0.6,0.68,0.36,0,0.68,0.62
785	,4137.TW,麗豐-KY,210.5,-0.94,191,0.39,0.62,0.54,0.36,0.3,0.53
786	,4138.TW,曜亞,53.1,-0.38,12,0.37,0.36,0,0,0,0.11
787	,4141.TW,龍燈-KY,25.3,0.6,1112,0.5,0.66,0.31,0,0.47,0.3
788	,4142.TW,國光生,42.95,-0.58,1102,0.68,0.52,0.56,0.2,0.58,0.7
789	,4147.TW,中裕,68.7,-1.29,571,0.58,0.7,0.48,0,0.61,0.46
790	,4148.TW,全宇生技-KY,41.45,0.85,65,0.54,0.57,0.31,0,0,0.29
791	,4153.TW,鈺緯,25.5,0,44,0.54,0.41,0,0,0.41,0.17
792	,4155.TW,訊映,23.3,-0.21,135,0.55,0.62,0.31,0,0.21,0.44
793	,4157.TW,太景*-KY,14.35,0.35,497,0.49,0.66,0,0,0.45,0.59
794	,4161.TW,聿新科,26.55,-0.93,31,0.56,0.46,0.29,0,0,0.25
795	,4162.TW,智擎,64.2,-0.47,144,0.46,0.64,0.55,0,0.52,0.5
796	,4163.TW,鐿鈦,85.4,0.35,17,0.4,0.44,0.09,0,0,0.29
797	,4164.TW,承業醫,36.45,-0.14,168,0.7,0.58,0.51,0,0,0.51
798	,4167.TW,松瑞藥,18.45,0.82,237,0.36,0.48,0.45,0,0.22,0.7
799	,4168.TW,醣聯,29.05,-2.52,454,0.6,0.58,0,0,0.53,0.6
800	,4171.TW,瑞基,104,-9.96,3731,0.62,0.62,0.71,0,0.48,0.64
801	,4173.TW,久裕,17.8,-1.11,57,0.56,0.56,0,0,0,0.51
802	,4174.TW,浩鼎,110,0.92,164,0.68,0.68,0.2,0,0.4,0.6
803	,4175.TW,杏一,69.3,0.43,16,0.53,0.41,0,0,0.11,0.56
804	,4190.TW,佐登-KY,70.1,0.29,36,0.66,0.6,0.42,0,0,0.5
805	,4205.TW,中華食,130,0,30,0.52,0.41,0.18,0,0,0.22
806	,4207.TW,環泰,13.7,0.74,34,0.59,0.5,0,0,0,0.06
807	,4303.TW,信立,26.05,-3.34,677,0.49,0.64,0,0,0.36,0.32
808	,4305.TW,世坤,31.8,0,0,0.16,0.14,0,0,0,0
809	,4306.TW,炎洲,15.15,0,410,0.6,0.64,0.57,0,0.4,0.46
810	,4401.TW,東隆興,34.85,1.6,23,0.61,0.7,0.37,0,0,0.49
811	,4406.TW,新昕纖,10.65,1.43,57,0.65,0.57,0,0,0.52,0.44
812	,4414.TW,如興,6.55,-1.06,3274,0.44,0.74,0.45,0,0.56,0.6
813	,4416.TW,三圓,113,0,0,0.33,0.25,0,0,0.06,0.06
814	,4417.TW,金洲,35.1,-0.28,61,0.56,0.6,0,0,0,0.09
815	,4420.TW,光明,33.3,1.37,10,0.45,0.52,0,0,0,0.14
816	,4426.TW,利勤,22.6,1.35,49,0.52,0.66,0.37,0,0.34,0.56
817	,4429.TW,聚紡,40.25,0.12,32,0.29,0.25,0,0,0,0
818	,4430.TW,耀億,24.2,-0.41,7,0.33,0.34,0,0,0,0.14
819	,4432.TW,銘旺實,15.2,0.33,123,0.59,0.4,0,0,0.06,0.11
820	,4433.TW,興采,31.2,0.48,2,0.46,0.67,0,0,0.28,0.28
821	,4438.TW,廣越,123.5,-1.2,46,0.62,0.62,0.45,0.33,0.5,0.55
822	,4439.TW,冠星-KY,132,0,0,0.52,0.49,0.1,0,0,0.35
823	,4503.TW,金雨,27.35,0.18,111,0.66,0.43,0,0,0.83,0.43
824	,4506.TW,崇友,65.5,-0.3,27,0.35,0.47,0.16,0,0,0.32
825	,4510.TW,高鋒,11.4,-0.87,51,0.59,0.52,0,0,0,0.31
826	,4513.TW,福裕,13.75,0,224,0.58,0.45,0,0,0.5,0.29
827	,4523.TW,永彰,26.8,-0.56,110,0.51,0.33,0,0,0.17,0.21
828	,4526.TW,東台,16.3,0.31,173,0.52,0.57,0.31,0,0.21,0.45
829	,4527.TW,方土霖,27.3,0,62,0.28,0.28,0,0,0,0.17
830	,4528.TW,江興鍛,41.5,-0.72,24,0.63,0.55,0.13,0,0,0.29
831	,4529.TW,淳紳,15.6,-3.41,508,0.42,0.49,0,0,1,0
832	,4532.TW,瑞智,18.8,0.53,226,0.48,0.64,0.46,0,0.22,0.43
833	,4533.TW,協易機,12.1,-0.41,60,0.62,0.48,0,0,0,0.19
834	,4534.TW,慶騰,13.7,-1.08,292,0.64,0.56,0,0,0.48,0.41
835	,4535.TW,至興,33.95,0.15,5,0.09,0.27,0,0,0,0
836	,4536.TW,拓凱,138,-0.36,15,0.51,0.5,0.54,0.35,0.27,0.5
837	,4538.TW,大詠城,21.7,0,6,0.37,0.26,0,0,0,0
838	,4540.TW,全球傳動,46.5,0,72,0.6,0.7,0.31,0,0.14,0.49
839	,4541.TW,晟田,22.95,-1.29,73,0.48,0.49,0,0,0.11,0.3
840	,4543.TW,萬在,18.15,-1.63,128,0.49,0.54,0.27,0,0.36,0.08
841	,4545.TW,銘鈺,27.65,-0.18,6,0.54,0.58,0.14,0,0,0.08
842	,4549.TW,桓達,92.1,0.66,55,0.43,0.38,0.27,0,0,0.05
843	,4550.TW,長佳,22.9,-0.22,12,0.44,0.46,0,0,0,0
844	,4551.TW,智伸科,157.5,-1.56,335,0.49,0.64,0.57,0.56,0.38,0.54
845	,4552.TW,力達-KY,32.95,1.7,344,0.48,0.6,0.32,0,0,0.4
846	,4555.TW,氣立,53.1,1.14,21,0.52,0.56,0.13,0,0.46,0.15
847	,4556.TW,旭然,31,0,0,0.42,0.17,0,0,0,0.11
848	,4557.TW,永新-KY,74.9,-0.13,3,0.5,0.49,0.41,0,0,0
849	,4560.TW,強信-KY,41.55,0,70,0.29,0.46,0.18,0,0,0.34
850	,4561.TW,健椿,29.55,0.17,66,0.52,0.56,0,0,0,0.28
851	,4562.TW,穎漢,15.8,0,77,0.45,0.52,0.26,0,0.33,0.14
852	,4563.TW,百德,29.4,-0.34,15,0.45,0.29,0,0,0,0
853	,4564.TW,元翎,39,0.39,174,0.68,0.54,0.6,0,0.45,0.46
854	,4566.TW,時碩工業,45.4,0.44,19,0.63,0.68,0.44,0,0.08,0.42
855	,4568.TW,科際精密,67.5,0,29,0.52,0.22,0,0,0,0.11
856	,4571.TW,鈞興-KY,93.7,0.11,38,0.5,0.64,0.31,0,0.1,0.31
857	,4572.TW,駐龍,97.8,0.82,16,0.65,0.52,0.32,0,0.08,0.29
858	,4576.TW,大銀微系統,105,0.96,46,0.56,0.61,0.7,0,0.49,0.54
859	,4580.TW,捷流閥業,96.3,0.1,147,0.43,0.48,0.13,0,0,0.11
860	,4581.TW,光隆精密-KY,34.5,-0.58,9,0.42,0.5,0.09,0,0,0
861	,4702.TW,中美實,13.9,-0.36,171,0.68,0.54,0,0,0.39,0.41
862	,4706.TW,大恭,19.55,1.03,32,0.53,0.29,0,0,0,0.11
863	,4707.TW,磐亞,12.6,-0.4,284,0.52,0.54,0.65,0,0.26,0.47
864	,4711.TW,永純,18.3,0.55,37,0.53,0.46,0.26,0,0.67,0.48
865	,4714.TW,永捷,14.05,-0.71,810,0.6,0.56,0.44,0,0.45,0.47
866	,4716.TW,大立,14.8,-0.67,123,0.62,0.49,0,0,0.32,0.46
867	,4720.TW,德淵,16.75,3.72,5515,0.52,0.56,0.32,0,0.49,0.47
868	,4721.TW,美琪瑪,138.5,-1.42,2346,0.66,0.58,0.8,0,0.67,0.44
869	,4722.TW,國精化,43.1,-0.58,348,0.55,0.76,0.42,0,0.38,0.35
870	,4728.TW,雙美,95.7,3.57,162,0.43,0.63,0.08,0,0.34,0.11
871	,4735.TW,豪展,58.2,0,24,0.58,0.52,0.42,0,0.35,0.69
872	,4736.TW,泰博,187,-0.27,298,0.64,0.54,0.56,0.3,0.43,0.54
873	,4737.TW,華廣,72.2,0.56,41,0.46,0.52,0.17,0,0,0.26
874	,4739.TW,康普,132.5,-3.28,4878,0.64,0.62,0.66,0.52,0.65,0.38
875	,4741.TW,泓瀚,26.4,-1.31,7,0.34,0.38,0,0,0,0
876	,4744.TW,皇將,35.8,-1.65,229,0.55,0.52,0.44,0,0.38,0.3
877	,4745.TW,合富-KY,26.7,1.14,35,0.52,0.48,0,0,0,0.08
878	,4746.TW,台耀,56.6,0.18,254,0.64,0.6,0.29,0,0.58,0.52
879	,4755.TW,三福化,145,-1.69,1929,0.59,0.59,0.32,0.25,0.79,0.29
880	,4760.TW,勤凱,92.2,-0.32,25,0.58,0.67,0.54,0,0.38,0.46
881	,4763.TW,材料-KY,111,2.3,737,0.56,0.56,0.36,0,0.41,0.52
882	,4764.TW,雙鍵,59.9,0,24,0.33,0.48,0.17,0,0,0.24
883	,4766.TW,南寶,138.5,0.36,27,0.45,0.44,0.29,0,0,0.46
884	,4804.TW,大略-KY,7.45,2.05,99,0.5,0.52,0.11,0,0.25,0
885	,4807.TW,日成-KY,26.5,0.38,13,0.42,0.51,0.29,0,0.3,0.11
886	,4904.TW,遠傳,65,0.15,3444,0.4,0.5,0.52,0.49,0,0.26
887	,4905.TW,台聯電,53.5,0,11,0.26,0.13,0,0,0,0
888	,4906.TW,正文,30.8,0.82,6308,0.66,0.54,0.65,0.5,0.64,0.48
889	,4907.TW,富宇,24.55,0,8,0.37,0.42,0,0,0,0.11
890	,4908.TW,前鼎,28.4,-1.22,216,0.72,0.62,0.24,0,0.34,0.47
891	,4909.TW,新復興,19.95,0,73,0.72,0.52,0,0,0.51,0.46
892	,4912.TW,聯德控股-KY,153,-0.65,210,0.67,0.66,0.51,0,0.43,0.46
893	,4915.TW,致伸,55.2,1.66,3067,0.7,0.46,0.66,0.57,0.51,0.46
894	,4916.TW,事欣科,28.3,-0.7,340,0.54,0.62,0.4,0,0.26,0.39
895	,4919.TW,新唐,142,1.07,15587,0.68,0.6,0.76,0.71,0.74,0.48
896	,4927.TW,泰鼎-KY,125.5,0.8,3903,0.46,0.7,0.7,0.51,0.6,0.52
897	,4930.TW,燦星網,25.9,0,224,0.72,0.64,0.52,0,0.23,0.38
898	,4931.TW,新盛力,22.95,-4.18,1558,0.61,0.62,0,0,0.08,0.32
899	,4933.TW,友輝,38.25,0.92,77,0.62,0.56,0.11,0,0.15,0.49
900	,4935.TW,茂林-KY,78.9,-0.63,82,0.46,0.7,0.55,0,0.44,0.45
901	,4938.TW,和碩,70.9,-0.14,5414,0.5,0.76,0.52,0.5,0.4,0.48
902	,4939.TW,亞電,25.9,0,1733,0.68,0.56,0.4,0,0.33,0.48
903	,4942.TW,嘉彰,51.5,1.98,2158,0.58,0.56,0.5,0.19,0.53,0.38
904	,4943.TW,康控-KY,27.55,-2.48,699,0.5,0.45,0.56,0,0.31,0.68
905	,4945.TW,陞達科技,74.4,-2.75,83,0.71,0.6,0.08,0.43,0.27,0.19
