"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"486",="2064","晉椿","02/17","18.05","-0.2","-1.1","2022","18.05","1.81","1","0","1","5.54","0","5.54","55.2","0","55.2","22'07/27"
"487",="3376","新日興","02/17","90.3","+4.9","+5.74","2022","90.3","6.08","5","0","5","5.54","0","5.54","82.2","0","82.2","22'08/15"
"488",="3227","原相","02/17","108.5","-2","-1.81","2023","108.5","","6","0","6","5.53","0","5.53","","","",""
"489",="1611","中電","02/17","14.5","-0.15","-1.02","2022","14.5","0.86","0.8","0","0.8","5.52","0","5.52","93","0","93","22'08/08"
"490",="8354","冠好","02/17","14.5","0","0","2022","14.5","3.06","0.8","0","0.8","5.52","0","5.52","26.1","0","26.1","22'10/20"
"491",="4417","金洲","02/17","38.1","-0.05","-0.13","2022","38.1","3.12","2.1","0","2.1","5.51","0","5.51","67.3","0","67.3","22'08/17"
"492",="3130","一零四","02/17","202.5","-1","-0.49","2022","202.5","11.16","11.16","0","11.16","5.51","0","5.51","100","0","100","22'08/08"
"493",="5410","國眾","02/17","33.5","-0.15","-0.45","2022","33.5","2.14","1.85","0","1.85","5.51","0","5.51","86.2","0","86.2","22'08/31"
"494",="2409","友達","02/17","18.2","+0.25","+1.39","2022","18.2","6.44","1","0","1","5.49","0","5.49","15.5","0","15.5","22'08/05"
"495",="2891","中信金","02/17","22.75","+0.05","+0.22","2022","22.75","2.73","1.25","0","1.25","5.49","0","5.49","45.8","0","45.8","22'08/12"
"496",="5403","中菲","02/17","72.9","-0.3","-0.41","2022","72.9","5.88","4","0.5","4.5","5.49","0.69","6.18","68.1","8.51","76.6","22'10/31"
"497",="4906","正文","02/17","28.05","+0.3","+1.08","2022","28.05","1.89","1.54","0","1.54","5.49","0","5.49","81.4","0","81.4","22'07/28"
"498",="1219","福壽","02/17","20.05","0","0","2022","20.05","2.05","1.1","0","1.1","5.49","0","5.49","53.7","0","53.7","22'07/21"
"499",="5452","佶優","02/17","14.6","0","0","2022","14.6","1.6","0.8","0","0.8","5.48","0","5.48","50","0","50","22'09/08"
"500",="9962","有益","02/17","20.15","-0.05","-0.25","2022","20.15","1.55","1.1","0","1.1","5.46","0","5.46","71","0","71","22'07/19"
"501",="6651","全宇昕","02/17","73.3","-0.4","-0.54","2022","73.3","7.77","4","0.5","4.5","5.46","0.68","6.14","51.5","6.44","57.9","22'09/23"
"502",="2107","厚生","02/17","22","0","0","2022","22","2.27","1.2","0","1.2","5.45","0","5.45","52.9","0","52.9","22'07/28"
"503",="5487","通泰","02/17","24.8","0","0","2022","24.8","2.02","1.35","0","1.35","5.45","0","5.45","67","0","67","22'07/29"
"504",="3303","岱稜","02/17","26.6","+0.1","+0.38","2022","26.6","1.61","1.45","0","1.45","5.45","0","5.45","90.1","0","90.1","22'08/05"
"505",="4564","元翎","02/17","23.85","+0.2","+0.85","2022","23.85","1.75","1.3","0","1.3","5.45","0","5.45","74.3","0","74.3","22'08/19"
"506",="2923","鼎固-KY","02/17","22.05","+0.05","+0.23","2022","22.05","0.67","1.2","0","1.2","5.44","0","5.44","179","0","179","22'10/07"
"507",="6192","巨路","02/17","73.5","0","0","2022","73.5","7.96","4","0","4","5.44","0","5.44","50.3","0","50.3","22'05/19"
"508",="1338","廣華-KY","02/17","45.95","+0.55","+1.21","2022","45.95","4.04","2.5","0","2.5","5.44","0","5.44","61.9","0","61.9","22'07/29"
"509",="3684","榮昌","02/17","55.2","+0.8","+1.47","2022","55.2","3.5","3","0","3","5.43","0","5.43","85.7","0","85.7","22'07/22"
"510",="6263","普萊德","02/17","86.6","-0.9","-1.03","2022","86.6","5.14","4.7","0","4.7","5.43","0","5.43","91.4","0","91.4","22'08/26"
"511",="4138","曜亞","02/17","68.3","-0.4","-0.58","2022","68.3","4.11","3.7","0","3.7","5.42","0","5.42","90","0","90","22'07/28"
"512",="2474","可成","02/17","189","0","0","2022","189","14.77","10.21","0","10.21","5.4","0","5.4","69.2","0","69.2","22'09/30"
"513",="8422","可寧衛","02/17","185.5","+0.5","+0.27","2022","185.5","10.59","10","0","10","5.39","0","5.39","94.4","0","94.4","22'06/30"
"514",="9930","中聯資源","02/17","46.55","-0.1","-0.21","2022","46.55","2.86","2.5","0","2.5","5.37","0","5.37","87.4","0","87.4","22'08/03"
"515",="6670","復盛應用","02/17","223.5","-1.5","-0.67","2022","223.5","18.03","12","0","12","5.37","0","5.37","66.6","0","66.6","22'08/16"
"516",="1730","花仙子","02/17","55.9","+0.2","+0.36","2022","55.9","4.28","3","0","3","5.37","0","5.37","70.1","0","70.1",""
"517",="8941","關中","02/17","55.9","0","0","2022","55.9","3.6","3","0","3","5.37","0","5.37","83.3","0","83.3","22'08/03"
"518",="5465","富驊","02/17","21.45","+0.4","+1.9","2022","21.45","1.27","1.15","0","1.15","5.36","0","5.36","90.6","0","90.6","22'08/18"
"519",="6640","均華","02/17","93.4","0","0","2022","93.4","5.84","5","0","5","5.35","0","5.35","85.6","0","85.6","22'08/05"
"520",="2247","汎德永業","02/17","224.5","+6","+2.75","2022","224.5","15.36","12","0","12","5.35","0","5.35","78.1","0","78.1","22'08/01"
"521",="2383","台光電","02/17","187.5","-3","-1.57","2022","187.5","16.5","10","0","10","5.33","0","5.33","60.6","0","60.6","22'09/23"
"522",="6218","豪勉","02/17","18.75","+0.1","+0.54","2022","18.75","0.7","1","0","1","5.33","0","5.33","143","0","143","22'10/14"
"523",="6248","沛波","02/17","22.5","+0.1","+0.45","2022","22.5","1.62","1.2","0","1.2","5.33","0","5.33","74.1","0","74.1","22'06/30"
"524",="2423","固緯","02/17","28.2","+0.1","+0.36","2022","28.2","2","1.5","0","1.5","5.32","0","5.32","75","0","75","22'07/19"
"525",="3541","西柏","02/17","57.1","+0.4","+0.71","2022","57.1","3.38","3.03","0","3.03","5.31","0","5.31","89.7","0","89.7","22'07/26"
"526",="6662","樂斯科","02/17","30.15","+0.35","+1.17","2022","30.15","1.76","1.6","0","1.6","5.31","0","5.31","90.9","0","90.9","22'08/26"
"527",="2356","英業達","02/17","26.4","+0.15","+0.57","2022","26.4","1.82","1.4","0","1.4","5.3","0","5.3","76.9","0","76.9","22'08/11"
"528",="1457","宜進","02/17","18.9","-0.1","-0.53","2022","18.9","0.9","1","0","1","5.29","0","5.29","111","0","111","22'07/29"
"529",="3611","鼎翰","02/17","208","+1","+0.48","2022","208","18.47","11","0","11","5.29","0","5.29","59.6","0","59.6","22'08/17"
"530",="5212","凌網","02/17","47.3","-1.6","-3.27","2022","47.3","2.68","2.5","0","2.5","5.29","0","5.29","93.3","0","93.3","22'07/07"
"531",="4915","致伸","02/17","58.8","+0.3","+0.51","2022","58.8","5.13","3.1","0","3.1","5.28","0","5.28","60.5","0","60.5","22'07/21"
"532",="6697","東捷資訊","02/17","37.95","-0.05","-0.13","2022","37.95","2.65","2","0","2","5.27","0","5.27","75.5","0","75.5","22'08/08"
"533",="6829","千附精密","02/17","80.8","+0.9","+1.13","2022","80.8","6.02","4.25","0","4.25","5.26","0","5.26","70.6","0","70.6","22'08/31"
"534",="3030","德律","02/17","62.9","+0.3","+0.48","2022","62.9","5.02","3.3","0","3.3","5.25","0","5.25","65.7","0","65.7","22'07/01"
"535",="6231","系微","02/17","99.2","-2.8","-2.75","2022","99.2","5.94","5.2","0","5.2","5.24","0","5.24","87.5","0","87.5","22'08/05"
"536",="4137","麗豐-KY","02/17","229","+9.5","+4.33","2022","229","17.05","12","0","12","5.24","0","5.24","70.4","0","70.4","22'08/25"
"537",="8261","富鼎","02/17","114.5","-0.5","-0.43","2022","114.5","8.03","6","0","6","5.24","0","5.24","74.7","0","74.7","22'06/20"
"538",="6615","慧智","02/17","38.2","+0.1","+0.26","2022","38.2","2.68","2","0","2","5.24","0","5.24","74.6","0","74.6","22'07/28"
"539",="5490","同亨","02/17","23.9","+0.35","+1.49","2022","23.9","1.41","1.25","0","1.25","5.23","0","5.23","88.7","0","88.7","22'07/27"
"540",="6141","柏承","02/17","19.4","0","0","2022","19.4","2.88","1.01","0","1.01","5.22","0","5.22","35.2","0","35.2","22'08/15"
"541",="3426","台興","02/17","38.3","+0.1","+0.26","2022","38.3","2.48","2","0","2","5.22","0","5.22","80.6","0","80.6","22'08/31"
"542",="3416","融程電","02/17","86.1","+0.1","+0.12","2022","86.1","5.03","4.5","0","4.5","5.22","0","5.22","89.4","0","89.4","22'07/22"
"543",="4706","大恭","02/17","17.25","+0.05","+0.29","2022","17.25","1.13","0.9","0","0.9","5.22","0","5.22","79.6","0","79.6","22'08/12"
"544",="1595","川寶","02/17","38.4","0","0","2022","38.4","3.93","2","0","2","5.21","0","5.21","50.9","0","50.9","22'07/29"
"545",="4999","鑫禾","02/17","38.4","+0.8","+2.13","2022","38.4","2.44","2","0","2","5.21","0","5.21","82","0","82","22'08/05"
"546",="8446","華研","02/17","86.4","+0.1","+0.12","2022","86.4","5.59","4.5","0","4.5","5.21","0","5.21","80.4","0","80.4",""
"547",="8289","泰藝","02/17","40.6","+0.3","+0.74","2022","40.6","3.12","2.1","0","2.1","5.17","0","5.17","67.3","0","67.3","22'09/23"
"548",="3305","昇貿","02/17","48.3","+0.95","+2.01","2022","48.3","4.92","2.5","0","2.5","5.17","0","5.17","50.8","0","50.8","22'07/29"
"549",="6756","威鋒電子","02/17","213","-1.5","-0.7","2022","213","13.04","10.99","0","10.99","5.16","0","5.16","84.3","0","84.3","22'05/06"
"550",="5443","均豪","02/17","29.1","+0.1","+0.34","2022","29.1","1.54","1.5","0","1.5","5.15","0","5.15","97.4","0","97.4","22'08/12"
"551",="2534","宏盛","02/17","23.35","-0.05","-0.21","2022","23.35","1.78","1.2","0","1.2","5.14","0","5.14","67.4","0","67.4","22'09/08"
"552",="2337","旺宏","02/17","35.05","-0.05","-0.14","2022","35.05","6.48","1.8","0","1.8","5.14","0","5.14","27.8","0","27.8","22'08/17"
"553",="1108","幸福","02/17","11.7","+0.1","+0.86","2022","11.7","0.74","0.6","0","0.6","5.13","0","5.13","81.3","0","81.3","22'09/15"
"554",="2947","振宇五金","02/17","97.6","-1.7","-1.71","2022","97.6","8.63","5","0","5","5.12","0","5.12","57.9","0","57.9","22'11/04"
"555",="5285","界霖","02/17","78.1","-0.9","-1.14","2022","78.1","4.82","4","0","4","5.12","0","5.12","83","0","83","22'08/05"
"556",="2233","宇隆","02/17","105.5","+2.5","+2.43","2022","105.5","9.01","5.4","0","5.4","5.12","0","5.12","59.9","0","59.9","22'08/31"
"557",="9933","中鼎","02/17","44.2","+0.65","+1.49","2022","44.2","2.15","2.26","0","2.26","5.11","0","5.11","105","0","105","22'07/29"
"558",="4123","晟德","02/17","47.6","-0.05","-0.1","2022","47.6","3.6","2.43","1.46","3.89","5.11","3.07","8.18","67.6","40.5","108","22'10/07"
"559",="4987","科誠","02/17","58.7","+0.2","+0.34","2022","58.7","4.61","3","1","4","5.11","1.7","6.81","65.1","21.7","86.8","22'08/29"
"560",="2889","國票金","02/17","12.75","+0.15","+1.19","2022","12.75","1.3","0.65","0.5","1.15","5.1","3.92","9.02","50","38.5","88.5","22'07/15"
"561",="3264","欣銓","02/17","55","+0.7","+1.29","2022","55","5.46","2.8","0","2.8","5.09","0","5.09","51.3","0","51.3","22'07/13"
"562",="3588","通嘉","02/17","64.9","+0.3","+0.46","2022","64.9","6.37","3.3","0.7","4","5.09","1.08","6.17","51.8","11","62.8","22'08/31"
"563",="8284","三竹","02/17","59.1","-0.2","-0.34","2022","59.1","4.06","3","0","3","5.08","0","5.08","73.9","0","73.9","22'07/22"
"564",="6269","台郡","02/17","98.6","+0.3","+0.31","2023","98.6","","5","0","5","5.07","0","5.07","","","",""
"565",="3008","大立光","02/17","2165","-50","-2.26","2022","2165","217.64","109.66","0","109.66","5.06","0","5.06","50.4","0","50.4","22'09/15"
"566",="1817","凱撒衛","02/17","39.5","-0.35","-0.88","2022","39.5","3.07","2","0","2","5.06","0","5.06","65.1","0","65.1","22'07/22"
"567",="8104","錸寶","02/17","39.65","+0.35","+0.89","2022","39.65","2.86","2.01","0","2.01","5.06","0","5.06","70.1","0","70.1","22'08/10"
"568","00787B","元大10年IG醫療債","02/17","34.03","-0.33","-0.96","2022","34.03","","1.72","0","1.72","5.05","0","5.05","","","",""
"569",="6552","易華電","02/17","39.65","-0.05","-0.13","2022","39.65","3.91","2","0","2","5.04","0","5.04","51.2","0","51.2","22'09/26"
"570",="5434","崇越","02/17","174.5","+1.5","+0.87","2022","174.5","12.63","8.8","0","8.8","5.04","0","5.04","69.7","0","69.7","22'07/06"
"571",="6179","亞通","02/17","30.45","+0.7","+2.35","2022","30.45","1.84","1.53","0","1.53","5.04","0","5.04","83.4","0","83.4","22'07/20"
"572",="2317","鴻海","02/17","103.5","0","0","2022","103.5","10.05","5.2","0","5.2","5.02","0","5.02","51.7","0","51.7","22'07/28"
"573",="2472","立隆電","02/17","63.7","+1.9","+3.07","2022","63.7","6.12","3.2","0","3.2","5.02","0","5.02","52.3","0","52.3","22'08/29"
"574",="00731","FH富時高息低波","02/17","55.85","-0.1","-0.18","2022","55.85","","2.8","0","2.8","5.01","0","5.01","","","","22'12/14"
"575",="1537","廣隆","02/17","140","-0.5","-0.36","2022","140","7.58","7","0","7","5","0","5","92.3","0","92.3","22'09/12"
"576",="1733","五鼎","02/17","26","+0.15","+0.58","2022","26","2.03","1.3","0","1.3","5","0","5","64","0","64","22'07/13"
"577",="9917","中保科","02/17","100","0","0","2022","100","5.73","5","0","5","5","0","5","87.3","0","87.3","22'07/15"
"578",="6111","大宇資","02/17","60.1","+0.3","+0.5","2022","60.1","11.36","3","3","6","4.99","4.99","9.98","26.4","26.4","52.8","22'10/17"
"579","2888B","新光金乙特","02/17","36.2","+0.55","+1.54","2022","36.2","","1.8","0","1.8","4.97","0","4.97","","","","22'07/20"
"580",="6464","台數科","02/17","90.5","+0.3","+0.33","2022","90.5","7.97","4.5","0.1","4.6","4.97","0.11","5.08","56.5","1.26","57.7","22'08/19"
"581",="4577","達航科技","02/17","30.8","+0.05","+0.16","2022","30.8","2.12","1.53","0","1.53","4.97","0","4.97","72.2","0","72.2","22'08/05"
"582",="2849","安泰銀","02/17","14.7","0","0","2022","14.7","1.19","0.73","0","0.73","4.97","0","4.97","61.3","0","61.3","22'08/05"
"583",="1722","台肥","02/17","56.4","+0.3","+0.53","2022","56.4","3.1","2.8","0","2.8","4.96","0","4.96","90.3","0","90.3","22'09/16"
"584","00751B","元大AAA至A公司債","02/17","34.06","-0.41","-1.19","2022","34.06","","1.69","0","1.69","4.96","0","4.96","","","",""
"585",="8074","鉅橡","02/17","20.2","+0.1","+0.5","2022","20.2","0.94","1","0","1","4.95","0","4.95","106","0","106","22'06/10"
"586",="9925","新保","02/17","40.45","-0.45","-1.1","2022","40.45","2.5","2","0","2","4.94","0","4.94","80","0","80","22'08/25"
"587",="1531","高林股","02/17","14.2","+0.05","+0.35","2022","14.2","0.94","0.7","0","0.7","4.93","0","4.93","74.5","0","74.5","22'09/16"
"588",="8390","金益鼎","02/17","36.55","+0.05","+0.14","2022","36.55","3.47","1.8","0","1.8","4.92","0","4.92","51.9","0","51.9","22'08/30"
"589",="8155","博智","02/17","122","+3","+2.52","2022","122","7.85","6","0","6","4.92","0","4.92","76.4","0","76.4","22'08/26"
"590",="3088","艾訊","02/17","62.1","+0.5","+0.81","2022","62.1","4.57","3.04","0","3.04","4.9","0","4.9","66.6","0","66.6","22'09/16"
"591",="3712","永崴投控","02/17","30.7","+0.3","+0.99","2022","30.7","1.76","1.5","0","1.5","4.89","0","4.89","85.2","0","85.2","22'08/31"
"592",="00892","富邦台灣半導體","02/17","11.65","-0.13","-1.1","2022","11.65","","0.57","0","0.57","4.88","0","4.88","","","","22'12/19"
"593",="9944","新麗","02/17","20.5","+0.05","+0.24","2022","20.5","4.71","1","0","1","4.88","0","4.88","21.2","0","21.2","22'07/18"
"594",="1234","黑松","02/17","34.85","+0.5","+1.46","2022","34.85","1.98","1.7","0","1.7","4.88","0","4.88","85.9","0","85.9","22'08/15"
"595",="1726","永記","02/17","71.8","-0.1","-0.14","2022","71.8","5.45","3.5","0","3.5","4.87","0","4.87","64.2","0","64.2","22'09/23"
"596",="1598","岱宇","02/17","51.6","+0.6","+1.18","2022","51.6","3.48","2.51","0","2.51","4.87","0","4.87","72.3","0","72.3","22'07/29"
"597",="5347","世界","02/17","92.4","-0.3","-0.32","2022","92.4","7.21","4.5","0","4.5","4.87","0","4.87","62.4","0","62.4","22'07/28"
"598",="4401","東隆興","02/17","26.7","-0.05","-0.19","2022","26.7","2.64","1.3","0.2","1.5","4.87","0.75","5.62","49.2","7.58","56.8","22'09/30"
"599",="2374","佳能","02/17","20.55","0","0","2022","20.55","2.42","1","0","1","4.87","0","4.87","41.3","0","41.3","22'08/15"
"600",="6855","數泓科","02/17","82.3","+0.8","+0.98","2022","82.3","5.34","4","0","4","4.86","0","4.86","74.9","0","74.9","22'06/30"
