"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"789",="2610","華航","02/17","21","0","0","2022","21","1.67","0.83","0","0.83","3.96","0","3.96","49.8","0","49.8","22'08/09"
"790",="6788","華景電","02/17","126.5","+0.5","+0.4","2022","126.5","7.08","5","0","5","3.95","0","3.95","70.6","0","70.6","22'08/02"
"791",="8088","品安","02/17","25.3","-0.05","-0.2","2022","25.3","1.64","1","0","1","3.95","0","3.95","61","0","61","22'07/26"
"792","9941A","裕融甲特","02/17","50.6","+0.1","+0.2","2022","50.6","","2","0","2","3.95","0","3.95","","","","22'08/16"
"793",="1517","利奇","02/17","20.25","+0.05","+0.25","2022","20.25","2","0.8","0","0.8","3.95","0","3.95","40","0","40","22'10/14"
"794",="6158","禾昌","02/17","25.35","-0.1","-0.39","2022","25.35","3.09","1","0","1","3.94","0","3.94","32.4","0","32.4","22'08/25"
"795",="4716","大立","02/17","12.35","-0.1","-0.8","2022","12.35","3.55","0.48","1.45","1.94","3.92","11.8","15.7","13.6","40.9","54.6","22'10/21"
"796",="3188","鑫龍騰","02/17","12.75","-0.2","-1.54","2022","12.75","1.78","0.5","0.5","1","3.92","3.92","7.84","28.1","28.1","56.2","22'10/04"
"797","2887F","台新戊特二","02/17","48.55","+0.25","+0.52","2022","48.55","","1.9","0","1.9","3.91","0","3.91","","","","22'07/28"
"798",="3219","倚強科","02/17","64.1","-0.4","-0.62","2022","64.1","6.33","2.5","0","2.5","3.9","0","3.9","39.5","0","39.5","22'08/30"
"799",="8097","常珵","02/17","58.5","+0.8","+1.39","2023","58.5","","2.28","0","2.28","3.9","0","3.9","","","",""
"800","2882A","國泰特","02/17","58.6","+1.7","+2.99","2022","58.6","","2.28","0","2.28","3.89","0","3.89","","","","22'08/01"
"801",="1314","中石化","02/17","10.3","+0.1","+0.98","2022","10.3","1.09","0.4","0","0.4","3.88","0","3.88","36.7","0","36.7","22'07/29"
"802",="2484","希華","02/17","38.7","+0.2","+0.52","2022","38.7","2.54","1.5","0","1.5","3.88","0","3.88","59.1","0","59.1","22'09/30"
"803",="2313","華通","02/17","46.6","+0.2","+0.43","2022","46.6","4.31","1.8","0","1.8","3.86","0","3.86","41.8","0","41.8","22'06/28"
"804",="2538","基泰","02/17","12.95","0","0","2022","12.95","-0.31","0.5","0","0.5","3.86","0","3.86","-161","0","-161","22'07/29"
"805",="9926","新海","02/17","51.8","0","0","2022","51.8","2.5","2","0","2","3.86","0","3.86","80","0","80","22'08/22"
"806",="0055","元大MSCI金融","02/17","22.56","+0.01","+0.04","2022","22.56","","0.87","0","0.87","3.86","0","3.86","","","","22'12/20"
"807",="2702","華園","02/17","26","+0.15","+0.58","2022","26","16.53","1","3.5","4.5","3.85","13.5","17.3","6.05","21.2","27.2","22'09/30"
"808",="9902","台火","02/17","13","0","0","2022","13","1.15","0.5","0","0.5","3.85","0","3.85","43.5","0","43.5","22'08/10"
"809","00883B","中信ESG投資級債","02/17","30.71","-0.38","-1.22","2022","30.71","","1.18","0","1.18","3.84","0","3.84","","","",""
"810",="4105","東洋","02/17","78.2","+0.6","+0.77","2022","78.2","3.35","3","0","3","3.84","0","3.84","89.6","0","89.6","22'08/15"
"811",="1454","台富","02/17","13.05","0","0","2022","13.05","0.04","0.5","0","0.5","3.83","0","3.83","1250","0","1250","22'08/12"
"812",="2483","百容","02/17","26.1","+0.2","+0.77","2022","26.1","1.4","1","0","1","3.83","0","3.83","71.4","0","71.4","22'05/05"
"813",="4542","科嶠","02/17","26.1","+0.3","+1.16","2022","26.1","1.11","1","0","1","3.83","0","3.83","90.1","0","90.1","22'08/02"
"814",="6146","耕興","02/17","235","-5","-2.08","2022","235","11.01","9","0","9","3.83","0","3.83","81.7","0","81.7","22'07/15"
"815",="910861","神州-DR","02/17","7.48","-0.21","-2.73","2022","7.48","","0.29","0","0.29","3.82","0","3.82","","","",""
"816","5871A","中租-KY甲特","02/17","99.5","+0.1","+0.1","2022","99.5","","3.8","0","3.8","3.82","0","3.82","","","","22'07/26"
"817",="6592","和潤企業","02/17","110","-0.5","-0.45","2022","110","6.1","4.2","0","4.2","3.82","0","3.82","68.9","0","68.9","22'07/29"
"818",="5876","上海商銀","02/17","47.15","+0.05","+0.11","2022","47.15","3.19","1.8","0","1.8","3.82","0","3.82","56.4","0","56.4","22'07/26"
"819",="1215","卜蜂","02/17","78.7","-0.2","-0.25","2022","78.7","5.06","3","1","4","3.81","1.27","5.08","59.3","19.8","79.1","22'07/29"
"820",="6139","亞翔","02/17","39.55","+0.25","+0.64","2022","39.55","1.43","1.5","0","1.5","3.79","0","3.79","105","0","105","22'09/30"
"821","2891B","中信金乙特","02/17","59.4","0","0","2022","59.4","","2.25","0","2.25","3.79","0","3.79","","","","22'08/12"
"822",="2892","第一金","02/17","26.5","-0.05","-0.19","2022","26.5","1.52","1","0.2","1.2","3.77","0.75","4.53","65.8","13.2","78.9","22'08/25"
"823",="6243","迅杰","02/17","31.1","+0.3","+0.97","2022","31.1","1.6","1.17","0","1.17","3.77","0","3.77","73.3","0","73.3","22'07/22"
"824",="5880","合庫金","02/17","26.6","+0.05","+0.19","2022","26.6","1.51","1","0.3","1.3","3.76","1.13","4.89","66.2","19.9","86.1","22'09/13"
"825",="3017","奇鋐","02/17","114.5","-3","-2.55","2022","114.5","8.21","4.3","0","4.3","3.76","0","3.76","52.4","0","52.4","22'09/20"
"826",="4183","福永生技","02/17","18.65","+0.2","+1.08","2022","18.65","0.78","0.7","0","0.7","3.75","0","3.75","89.7","0","89.7","22'08/04"
"827",="3444","利機","02/17","61.3","+0.3","+0.49","2022","61.3","3.44","2.3","0","2.3","3.75","0","3.75","66.9","0","66.9","22'08/19"
"828",="2392","正崴","02/17","40.05","-0.05","-0.12","2022","40.05","1.9","1.5","0","1.5","3.75","0","3.75","78.9","0","78.9","22'08/19"
"829",="6674","鋐寶科技","02/17","26.7","+0.15","+0.56","2022","26.7","0.49","1","0","1","3.75","0","3.75","204","0","204","22'04/27"
"830",="4714","永捷","02/17","10.7","+0.1","+0.94","2022","10.7","0.28","0.4","0","0.4","3.74","0","3.74","143","0","143","22'07/22"
"831",="8431","匯鑽科","02/17","53.6","+1.5","+2.88","2022","53.6","4.77","2","0","2","3.73","0","3.73","42","0","42","23'01/11"
"832",="8114","振樺電","02/17","120.5","+1.5","+1.26","2022","120.5","6.21","4.5","0","4.5","3.73","0","3.73","72.5","0","72.5","22'08/01"
"833",="5543","桓鼎-KY","02/17","53.6","-1.4","-2.55","2022","53.6","3.26","2","0","2","3.73","0","3.73","61.3","0","61.3","22'08/26"
"834",="1710","東聯","02/17","18.85","+0.1","+0.53","2022","18.85","1.03","0.7","0","0.7","3.71","0","3.71","68","0","68","22'07/28"
"835",="5213","亞昕","02/17","23.9","+0.6","+2.58","2022","23.9","0.73","0.89","0.89","1.77","3.71","3.71","7.43","122","122","243","22'07/25"
"836",="4744","皇將","02/17","32.4","+1.05","+3.35","2022","32.4","1.71","1.2","0","1.2","3.7","0","3.7","70.1","0","70.1","22'09/06"
"837","00748B","凱基中國債3-10","02/17","42.52","0","0","2022","42.52","","1.57","0","1.57","3.69","0","3.69","","","",""
"838",="2887","台新金","02/17","16.4","+0.15","+0.92","2022","16.4","1.63","0.6","0.5","1.1","3.69","3.02","6.71","37.1","30.4","67.5","22'09/20"
"839",="6830","汎銓","02/17","122","-1.5","-1.21","2022","122","6.21","4.5","0","4.5","3.69","0","3.69","72.5","0","72.5","22'08/01"
"840",="6811","宏碁資訊","02/17","149.5","-1","-0.66","2022","149.5","7.79","5.5","0","5.5","3.68","0","3.68","70.6","0","70.6","22'08/12"
"841",="4581","光隆精密-KY","02/17","40.8","+1.1","+2.77","2022","40.8","2.38","1.5","0","1.5","3.68","0","3.68","63","0","63","22'08/26"
"842",="4111","濟生","02/17","27.25","0","0","2022","27.25","1.42","1","0","1","3.67","0","3.67","70.4","0","70.4","22'09/23"
"843",="8437","大地-KY","02/17","109","-0.5","-0.46","2022","109","5.36","4","0","4","3.67","0","3.67","74.6","0","74.6","22'08/31"
"844",="6609","瀧澤科","02/17","40.95","+0.2","+0.49","2022","40.95","2.51","1.5","0","1.5","3.66","0","3.66","59.8","0","59.8","22'08/12"
"845",="2845","遠東銀","02/17","11.75","0","0","2022","11.75","0.84","0.43","0.16","0.59","3.66","1.34","5","51.2","18.8","70","22'10/06"
"846",="1423","利華","02/17","20.5","-0.15","-0.73","2022","20.5","1.11","0.75","0","0.75","3.66","0","3.66","67.6","0","67.6","22'08/05"
"847",="6104","創惟","02/17","123","+4.5","+3.8","2022","123","6.41","4.5","0","4.5","3.66","0","3.66","70.2","0","70.2","22'04/27"
"848",="4994","傳奇","02/17","41.05","-0.05","-0.12","2022","41.05","1.23","1.5","0","1.5","3.65","0","3.65","122","0","122","22'08/08"
"849",="6683","雍智科技","02/17","212.5","-1","-0.47","2022","212.5","15.5","7.76","0","7.76","3.65","0","3.65","50","0","50","22'09/07"
"850",="1434","福懋","02/17","27.4","+0.2","+0.74","2022","27.4","1.27","1","0","1","3.65","0","3.65","78.7","0","78.7","22'08/25"
"851",="1442","名軒","02/17","32.9","+0.3","+0.92","2022","32.9","1.41","1.2","0","1.2","3.65","0","3.65","85.1","0","85.1","22'08/30"
"852",="9937","全國","02/17","57.6","+0.1","+0.17","2022","57.6","2.62","2.1","0","2.1","3.65","0","3.65","80.2","0","80.2","22'08/19"
"853",="8086","宏捷科","02/17","76.9","-0.2","-0.26","2022","76.9","4.29","2.8","0","2.8","3.64","0","3.64","65.3","0","65.3","22'08/05"
"854",="4554","橙的","02/17","24.75","0","0","2022","24.75","2","0.9","0.9","1.8","3.64","3.64","7.27","45","45","90","22'09/16"
"855","1101B","台泥乙特","02/17","48.15","0","0","2022","48.15","","1.75","0","1.75","3.63","0","3.63","","","","22'08/22"
"856",="3049","和鑫","02/17","9.65","+0.13","+1.37","2022","9.65","0.7","0.35","0","0.35","3.63","0","3.63","49.7","0","49.7","22'08/05"
"857",="1342","八貫","02/17","149","+0.5","+0.34","2023","149","","5.4","0","5.4","3.62","0","3.62","","","",""
"858",="2832","台產","02/17","20.7","-0.05","-0.24","2022","20.7","1.03","0.75","0","0.75","3.62","0","3.62","72.8","0","72.8","22'05/10"
"859",="4572","駐龍","02/17","138","+3.5","+2.6","2022","138","1.5","5","0","5","3.62","0","3.62","333","0","333","22'08/10"
"860",="1723","中碳","02/17","110.5","+1","+0.91","2022","110.5","4.73","4","0","4","3.62","0","3.62","84.6","0","84.6","22'08/03"
"861",="2360","致茂","02/17","193","+2","+1.05","2022","193","9.96","6.98","0","6.98","3.62","0","3.62","70.1","0","70.1","22'08/10"
"862","2882B","國泰金乙特","02/17","59","+1","+1.72","2022","59","","2.13","0","2.13","3.61","0","3.61","","","","22'08/01"
"863","00857B","永豐20年美公債","02/17","26.96","-0.46","-1.68","2022","26.96","","0.97","0","0.97","3.61","0","3.61","","","",""
"864",="8066","來思達","02/17","27.8","0","0","2022","27.8","1.11","1","0","1","3.6","0","3.6","90.1","0","90.1","22'07/28"
"865",="2501","國建","02/17","16.7","-0.05","-0.3","2022","16.7","0.73","0.6","0","0.6","3.59","0","3.59","82.2","0","82.2","22'08/12"
"866",="8433","弘帆","02/17","69.6","+1.3","+1.9","2022","69.6","4","2.5","0","2.5","3.59","0","3.59","62.5","0","62.5","22'08/02"
"867",="4728","雙美","02/17","122.5","-1.5","-1.21","2022","122.5","4.51","4.4","0","4.4","3.59","0","3.59","97.6","0","97.6","22'07/29"
"868",="2904","匯僑","02/17","22.3","+0.3","+1.36","2022","22.3","1.03","0.8","0","0.8","3.59","0","3.59","77.7","0","77.7","22'08/12"
"869",="4555","氣立","02/17","49.55","-0.05","-0.1","2022","49.55","3.5","1.78","0","1.78","3.59","0","3.59","50.8","0","50.8","22'09/30"
"870",="5604","中連","02/17","55.8","+0.6","+1.09","2023","55.8","","2","0","2","3.58","0","3.58","","","","23'03/15"
"871",="6693","廣閎科","02/17","62.2","-0.3","-0.48","2022","62.2","2.91","2.22","0","2.22","3.57","0","3.57","76.4","0","76.4","22'08/17"
"872",="8210","勤誠","02/17","84","+0.3","+0.36","2022","84","5.62","3","0","3","3.57","0","3.57","53.4","0","53.4","22'07/29"
"873",="2316","楠梓電","02/17","28","0","0","2022","28","2.94","1","0","1","3.57","0","3.57","34","0","34","22'07/29"
"874","2881B","富邦金乙特","02/17","60.5","-0.1","-0.17","2022","60.5","","2.16","0","2.16","3.57","0","3.57","","","","22'08/25"
"875",="9931","欣高","02/17","39.3","-0.15","-0.38","2022","39.3","2.15","1.4","0","1.4","3.56","0","3.56","65.1","0","65.1","22'08/04"
"876",="5283","禾聯碩","02/17","112.5","0","0","2023","112.5","5.75","4","0","4","3.56","0","3.56","69.6","0","69.6","23'04/20"
"877",="5211","蒙恬","02/17","19.75","-0.2","-1","2022","19.75","1.48","0.7","0","0.7","3.54","0","3.54","47.3","0","47.3","22'07/27"
"878",="006201","元大富櫃50","02/17","17.5","-0.08","-0.46","2022","17.5","","0.62","0","0.62","3.54","0","3.54","","","",""
"879",="3141","晶宏","02/17","113","+2.5","+2.26","2022","113","9.8","4","0","4","3.54","0","3.54","40.8","0","40.8","22'07/29"
"880",="3645","達邁","02/17","33.75","-0.7","-2.03","2022","33.75","2.32","1.19","0","1.19","3.54","0","3.54","51.4","0","51.4","22'08/23"
"881",="6217","中探針","02/17","47.3","-0.2","-0.42","2022","47.3","2.7","1.67","0","1.67","3.53","0","3.53","61.9","0","61.9","22'08/05"
"882",="9908","大台北","02/17","31.2","0","0","2022","31.2","1.75","1.1","0","1.1","3.53","0","3.53","62.9","0","62.9","22'08/31"
"883",="3324","雙鴻","02/17","170.5","0","0","2022","170.5","13.12","6","0","6","3.52","0","3.52","45.7","0","45.7","22'07/28"
"884",="4438","廣越","02/17","119.5","-1","-0.83","2022","119.5","6.1","4.2","0","4.2","3.51","0","3.51","68.9","0","68.9","22'09/28"
"885",="8472","夠麻吉","02/17","42.7","0","0","2022","42.7","0.61","1.5","0","1.5","3.51","0","3.51","246","0","246","22'08/15"
"886",="6594","展匯科","02/17","28.5","-0.2","-0.7","2022","28.5","1.08","1","0","1","3.51","0","3.51","92.6","0","92.6","22'08/02"
"887",="3152","璟德","02/17","230","-6","-2.54","2022","230","14.88","8","0","8","3.48","0","3.48","53.8","0","53.8","22'09/01"
"888",="1707","葡萄王","02/17","175.5","0","0","2022","175.5","8.81","6.1","0","6.1","3.48","0","3.48","69.2","0","69.2","22'07/12"
"889",="2105","正新","02/17","34.55","+0.25","+0.73","2022","34.55","1.63","1.2","0","1.2","3.47","0","3.47","73.6","0","73.6","22'08/17"
"890",="6527","明達醫","02/17","56","0","0","2022","56","3.24","1.94","0","1.94","3.46","0","3.46","59.9","0","59.9","22'07/25"
"891",="4919","新唐","02/17","144.5","-4.5","-3.02","2022","144.5","7.27","5","0","5","3.46","0","3.46","68.8","0","68.8","22'08/26"
"892",="3022","威強電","02/17","86.7","+5","+6.12","2022","86.7","4.9","3","0","3","3.46","0","3.46","61.2","0","61.2","22'08/12"
"893",="6605","帝寶","02/17","86.7","+0.3","+0.35","2022","86.7","6.85","3","0","3","3.46","0","3.46","43.8","0","43.8","22'07/29"
"894",="006204","永豐臺灣加權","02/17","77.55","-0.6","-0.77","2022","77.55","","2.68","0","2.68","3.45","0","3.45","","","","22'11/21"
"895",="3050","鈺德","02/17","17.4","-0.05","-0.29","2022","17.4","0.9","0.6","0","0.6","3.45","0","3.45","66.7","0","66.7","22'08/10"
"896",="1525","江申","02/17","61","+0.2","+0.33","2022","61","4.18","2.1","0","2.1","3.44","0","3.44","50.2","0","50.2","22'08/26"
"897",="2359","所羅門","02/17","26.15","0","0","2022","26.15","2.03","0.9","0","0.9","3.44","0","3.44","44.4","0","44.4","22'07/22"
"898",="2013","中鋼構","02/17","58.2","-0.2","-0.34","2022","58.2","2.49","2","0","2","3.44","0","3.44","80.3","0","80.3","22'08/17"
"899","01009T","王道圓滿R1","02/17","8.5","+0.02","+0.24","2022","8.5","","0.29","0","0.29","3.43","0","3.43","","","",""
"900",="3580","友威科","02/17","61.3","+0.7","+1.16","2022","61.3","3.02","2.1","0","2.1","3.43","0","3.43","69.5","0","69.5","22'07/22"
