"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"1086",="5222","全訊","02/17","142","-2","-1.39","2022","142","4.04","3.5","0","3.5","2.46","0","2.46","86.6","0","86.6","22'04/29"
"1087",="5284","jpp-KY","02/17","93.4","+1.4","+1.52","2022","93.4","3","2.3","0","2.3","2.46","0","2.46","76.7","0","76.7","22'08/17"
"1088",="1476","儒鴻","02/17","488","-5","-1.01","2022","488","18.77","12","0","12","2.46","0","2.46","63.9","0","63.9","22'08/09"
"1089",="1419","新紡","02/17","40.7","0","0","2022","40.7","1.51","1","0","1","2.46","0","2.46","66.2","0","66.2","22'09/07"
"1090",="3437","榮創","02/17","18.4","+0.1","+0.55","2022","18.4","0.61","0.45","0","0.45","2.45","0","2.45","73.8","0","73.8","22'10/07"
"1091",="1417","嘉裕","02/17","14.35","-0.25","-1.71","2022","14.35","0.51","0.35","0","0.35","2.44","0","2.44","68.6","0","68.6","22'08/18"
"1092",="1201","味全","02/17","20.65","0","0","2022","20.65","1","0.5","0","0.5","2.43","0","2.43","50.1","0","50.1","22'08/24"
"1093",="1560","中砂","02/17","115.5","-0.5","-0.43","2022","115.5","4.78","2.8","0","2.8","2.42","0","2.42","58.5","0","58.5","22'07/29"
"1094",="6690","安碁資訊","02/17","153","0","0","2022","153","5.11","3.7","0","3.7","2.42","0","2.42","72.4","0","72.4","22'07/01"
"1095",="1905","華紙","02/17","16.8","-0.05","-0.3","2022","16.8","0.45","0.41","0","0.41","2.42","0","2.42","90.2","0","90.2","22'08/18"
"1096",="4905","台聯電","02/17","51","0","0","2022","51","1.49","1.23","0","1.23","2.41","0","2.41","82.7","0","82.7","22'09/21"
"1097",="3052","夆典","02/17","10.45","0","0","2022","10.45","0.52","0.25","0","0.25","2.41","0","2.41","48.5","0","48.5","22'10/21"
"1098",="3272","東碩","02/17","42.35","+0.25","+0.59","2022","42.35","0.58","1.02","0","1.02","2.41","0","2.41","176","0","176","22'10/07"
"1099",="7556","意德士","02/17","99.8","-0.2","-0.2","2022","99.8","4.62","2.4","0.4","2.8","2.4","0.4","2.81","51.9","8.66","60.6","22'08/15"
"1100",="1307","三芳","02/17","20.8","-0.1","-0.48","2022","20.8","0.29","0.5","0","0.5","2.4","0","2.4","172","0","172","22'08/03"
"1101",="2351","順德","02/17","125","-0.5","-0.4","2022","125","4.68","3","0","3","2.4","0","2.4","64.1","0","64.1","22'08/30"
"1102",="2465","麗臺","02/17","41.7","+0.2","+0.48","2022","41.7","8.12","1","1","2","2.4","2.4","4.8","12.3","12.3","24.6","22'10/20"
"1103",="6285","啟碁","02/17","87.6","0","0","2022","87.6","3.15","2.1","0","2.1","2.4","0","2.4","66.7","0","66.7","22'08/04"
"1104",="6588","東典光電","02/17","31.45","+0.2","+0.64","2022","31.45","0.48","0.75","0","0.75","2.38","0","2.38","156","0","156","22'07/08"
"1105",="1233","天仁","02/17","33.6","0","0","2022","33.6","0.48","0.8","0","0.8","2.38","0","2.38","167","0","167","22'08/08"
"1106",="2342","茂矽","02/17","42","+0.15","+0.36","2023","42","1.93","1","0","1","2.38","0","2.38","51.8","0","51.8","23'02/24"
"1107",="00881","國泰台灣5G+","02/17","14.74","-0.12","-0.81","2023","14.74","","0.35","0","0.35","2.37","0","2.37","","","","23'03/02"
"1108",="3023","信邦","02/17","295","-4.5","-1.5","2022","295","10","6.96","0","6.96","2.36","0","2.36","69.6","0","69.6","22'09/16"
"1109",="3236","千如","02/17","25.45","+0.25","+0.99","2022","25.45","1.02","0.6","0","0.6","2.36","0","2.36","58.8","0","58.8","22'09/28"
"1110",="5903","全家","02/17","200.5","-1","-0.5","2022","200.5","6.02","4.7","0","4.7","2.34","0","2.34","78.1","0","78.1","22'09/08"
"1111",="4120","友華","02/17","36.3","+0.15","+0.41","2022","36.3","1.39","0.85","0","0.85","2.34","0","2.34","61.2","0","61.2","22'08/05"
"1112",="1786","科妍","02/17","60.6","+2","+3.41","2022","60.6","1.54","1.42","0","1.42","2.34","0","2.34","92","0","92","22'08/18"
"1113",="6205","詮欣","02/17","85.5","+1.6","+1.91","2022","85.5","2.02","2","0","2","2.34","0","2.34","98.9","0","98.9","22'08/12"
"1114",="1459","聯發","02/17","8.6","+0.08","+0.94","2022","8.6","2.01","0.2","0","0.2","2.33","0","2.33","9.95","0","9.95","22'08/16"
"1115",="2066","世德","02/17","86.2","+0.3","+0.35","2022","86.2","6.3","2","0","2","2.32","0","2.32","31.8","0","31.8",""
"1116",="1773","勝一","02/17","129.5","-1.5","-1.15","2022","129.5","8.08","3","2.5","5.5","2.32","1.93","4.25","37.1","30.9","68.1","22'07/29"
"1117",="6531","愛普*","02/17","260","+8","+3.17","2022","260","13.67","6","0","6","2.31","0","2.31","43.9","0","43.9","22'07/08"
"1118",="2338","光罩","02/17","86.8","-0.3","-0.34","2022","86.8","5.65","2","0","2","2.3","0","2.3","35.4","0","35.4","22'09/23"
"1119",="5438","東友","02/17","17.9","-0.05","-0.28","2022","17.9","0.51","0.41","0","0.41","2.29","0","2.29","80.4","0","80.4","22'08/05"
"1120",="3680","家登","02/17","297","+7.5","+2.59","2022","297","9.74","6.8","0","6.8","2.29","0","2.29","69.8","0","69.8","23'01/06"
"1121",="4770","上品","02/17","350","-0.5","-0.14","2022","350","13.94","8","0","8","2.29","0","2.29","57.4","0","57.4","22'04/29"
"1122",="4545","銘鈺","02/17","30.65","+0.05","+0.16","2022","30.65","1.16","0.7","0","0.7","2.28","0","2.28","60.3","0","60.3","22'07/28"
"1123",="5243","乙盛-KY","02/17","61.5","-0.5","-0.81","2022","61.5","2.75","1.4","0","1.4","2.28","0","2.28","50.9","0","50.9","22'09/28"
"1124",="4430","耀億","02/17","22","+0.05","+0.23","2022","22","0.75","0.5","0","0.5","2.27","0","2.27","66.7","0","66.7","22'09/12"
"1125",="6712","長聖","02/17","220","-4.5","-2","2022","220","6","5","1","6","2.27","0.45","2.73","83.3","16.7","100","22'06/24"
"1126",="5704","老爺知","02/17","60.9","+5.5","+9.93","2022","60.9","1.51","1.38","0","1.38","2.27","0","2.27","91.4","0","91.4","22'08/12"
"1127",="8255","朋程","02/17","177","-3","-1.67","2022","177","5.25","4","0","4","2.26","0","2.26","76.2","0","76.2","22'08/03"
"1128",="9910","豐泰","02/17","181.5","-14.5","-7.4","2022","181.5","5.15","4.1","0","4.1","2.26","0","2.26","79.6","0","79.6","22'08/02"
"1129",="911608","明輝-DR","02/17","2.38","-0.01","-0.42","2022","2.38","","0.05","0","0.05","2.24","0","2.24","","","",""
"1130",="2395","研華","02/17","356","-6","-1.66","2022","356","10.67","7.98","0","7.98","2.24","0","2.24","74.8","0","74.8","22'08/08"
"1131",="4162","智擎","02/17","120.5","+2.5","+2.12","2022","120.5","2.95","2.7","0","2.7","2.24","0","2.24","91.5","0","91.5","22'09/02"
"1132",="1813","寶利徠","02/17","22.4","+0.35","+1.59","2022","22.4","-0.28","0.5","0","0.5","2.23","0","2.23","-179","0","-179","22'08/30"
"1133",="6491","晶碩","02/17","449.5","-3","-0.66","2023","449.5","","10","0","10","2.22","0","2.22","","","",""
"1134",="1777","生泰","02/17","87.1","+0.8","+0.93","2022","87.1","3.38","1.93","0","1.93","2.22","0","2.22","57.1","0","57.1","22'08/19"
"1135",="2755","揚秦","02/17","91.2","-0.9","-0.98","2022","91.2","3.65","2","1","3","2.19","1.1","3.29","54.8","27.4","82.2","22'09/26"
"1136",="3332","幸康","02/17","45.65","+0.5","+1.11","2022","45.65","2.2","1","0","1","2.19","0","2.19","45.5","0","45.5","22'08/31"
"1137",="0050","元大台灣50","02/17","118.75","-1.55","-1.29","2023","118.75","","2.6","0","2.6","2.19","0","2.19","","","","23'03/07"
"1138",="3535","晶彩科","02/17","22.85","+0.3","+1.33","2022","22.85","1.22","0.5","0","0.5","2.19","0","2.19","41","0","41","22'09/19"
"1139",="3354","律勝","02/17","13.75","+0.05","+0.36","2022","13.75","-0.74","0.3","0","0.3","2.18","0","2.18","-40.5","0","-40.5","22'08/08"
"1140",="6556","勝品","02/17","147","+13","+9.7","2022","147","4.46","3.2","0","3.2","2.18","0","2.18","71.7","0","71.7","22'08/10"
"1141",="2547","日勝生","02/17","9.21","-0.02","-0.22","2022","9.21","0.07","0.2","0","0.2","2.17","0","2.17","286","0","286","22'09/08"
"1142",="6266","泰詠","02/17","31.8","+0.3","+0.95","2022","31.8","1.59","0.69","0.69","1.38","2.17","2.17","4.34","43.4","43.4","86.8","22'07/26"
"1143",="6752","叡揚","02/17","101.5","+5","+5.18","2022","101.5","4.7","2.2","0.6","2.8","2.17","0.59","2.76","46.8","12.8","59.6","22'07/18"
"1144",="00900","富邦特選高股息30","02/17","11.08","-0.08","-0.72","2023","11.08","","0.24","0","0.24","2.17","0","2.17","","","","23'03/21"
"1145",="1514","亞力","02/17","34.65","+0.85","+2.51","2022","34.65","1.6","0.75","0.5","1.25","2.16","1.44","3.61","46.9","31.2","78.1","22'09/30"
"1146",="1465","偉全","02/17","13.9","-0.05","-0.36","2022","13.9","-0.93","0.3","0","0.3","2.16","0","2.16","-32.3","0","-32.3","22'08/12"
"1147",="3550","聯穎","02/17","13.9","+0.05","+0.36","2022","13.9","0.96","0.3","0.3","0.6","2.16","2.16","4.32","31.2","31.2","62.5","22'08/11"
"1148",="2906","高林","02/17","18.6","-0.05","-0.27","2022","18.6","0.43","0.4","0","0.4","2.15","0","2.15","93","0","93","22'08/12"
"1149",="8183","精星","02/17","58.5","+0.6","+1.04","2022","58.5","4.16","1.26","0","1.26","2.15","0","2.15","30.2","0","30.2","22'09/02"
"1150",="2506","太設","02/17","9.33","+0.02","+0.21","2022","9.33","1.93","0.2","0","0.2","2.14","0","2.14","10.4","0","10.4","22'12/23"
"1151",="006203","元大MSCI台灣","02/17","57.45","-0.7","-1.2","2023","57.45","","1.23","0","1.23","2.14","0","2.14","","","","23'03/02"
"1152",="3615","安可","02/17","17.25","0","0","2022","17.25","1.43","0.37","0","0.37","2.14","0","2.14","25.8","0","25.8","22'08/10"
"1153",="4566","時碩工業","02/17","55.6","+2.1","+3.93","2022","55.6","2.35","1.18","0","1.18","2.13","0","2.13","50.4","0","50.4","22'08/18"
"1154",="6416","瑞祺電通","02/17","94.1","+1","+1.07","2022","94.1","3","2","0","2","2.13","0","2.13","66.7","0","66.7","22'09/12"
"1155",="1503","士電","02/17","84.7","+7.7","+10","2022","84.7","3.46","1.8","0","1.8","2.13","0","2.13","52","0","52","22'08/05"
"1156",="3024","憶聲","02/17","14.15","+0.5","+3.66","2022","14.15","0.75","0.3","0","0.3","2.12","0","2.12","40","0","40","22'08/10"
"1157",="2345","智邦","02/17","283","-0.5","-0.18","2022","283","8.44","6","0","6","2.12","0","2.12","71.1","0","71.1","22'08/31"
"1158",="3379","彬台","02/17","11.8","-0.05","-0.42","2022","11.8","0.27","0.25","0","0.25","2.12","0","2.12","92.6","0","92.6","22'11/01"
"1159",="8096","擎亞","02/17","11.8","-0.05","-0.42","2022","11.8","1.13","0.25","0.25","0.5","2.12","2.12","4.24","22.1","22.1","44.2","22'09/27"
"1160",="2486","一詮","02/17","23.75","+0.25","+1.06","2022","23.75","1.79","0.5","0","0.5","2.11","0","2.11","27.9","0","27.9","22'07/11"
"1161",="2062","橋椿","02/17","23.8","0","0","2022","23.8","2.48","0.5","0","0.5","2.1","0","2.1","20.2","0","20.2","22'12/09"
"1162",="6629","泰金-KY","02/17","47.6","0","0","2023","47.6","2.17","1","0","1","2.1","0","2.1","46.1","0","46.1","23'02/15"
"1163",="2495","普安","02/17","19.05","0","0","2022","19.05","0.53","0.4","0","0.4","2.1","0","2.1","75.5","0","75.5","22'08/26"
"1164",="4175","杏一","02/17","76.2","+0.1","+0.13","2022","76.2","1.97","1.6","0","1.6","2.1","0","2.1","81.2","0","81.2","22'07/22"
"1165",="1268","漢來美食","02/17","143","-0.5","-0.35","2022","143","2.01","3","0","3","2.1","0","2.1","149","0","149","22'10/03"
"1166",="6122","擎邦","02/17","19.1","-0.15","-0.78","2022","19.1","0.79","0.4","0.2","0.6","2.09","1.05","3.14","50.6","25.3","75.9","22'11/01"
"1167",="8047","星雲","02/17","12","-0.1","-0.83","2022","12","0.43","0.25","0","0.25","2.08","0","2.08","58.1","0","58.1","22'09/23"
"1168",="4148","全宇生技-KY","02/17","72.1","+3.9","+5.72","2022","72.1","4.55","1.5","0","1.5","2.08","0","2.08","33","0","33","22'07/20"
"1169",="6613","朋億*","02/17","96.2","+0.4","+0.42","2023","96.2","10.6","2","0","2","2.08","0","2.08","18.9","0","18.9","23'02/17"
"1170","01002T","土銀國泰R1","02/17","17.83","+0.01","+0.06","2022","17.83","","0.37","0","0.37","2.08","0","2.08","","","",""
"1171",="1236","宏亞","02/17","24.2","+0.1","+0.41","2022","24.2","-0.25","0.5","0","0.5","2.07","0","2.07","-200","0","-200","22'08/19"
"1172",="3406","玉晶光","02/17","387.5","-4","-1.02","2022","387.5","23.18","7.99","0","7.99","2.06","0","2.06","34.5","0","34.5","22'08/26"
"1173",="4960","誠美材","02/17","12.45","+0.15","+1.22","2023","12.45","0.19","0.25","0","0.25","2.05","0","2.05","137","0","137",""
"1174",="8410","森田","02/17","29.35","+0.15","+0.51","2022","29.35","1.14","0.6","0","0.6","2.04","0","2.04","52.6","0","52.6","22'09/23"
"1175",="6661","威健生技","02/17","23.7","-0.3","-1.25","2022","23.7","0.59","0.48","0","0.48","2.04","0","2.04","82.1","0","82.1","22'04/11"
"1176",="1321","大洋","02/17","34.3","0","0","2022","34.3","1.45","0.7","0","0.7","2.04","0","2.04","48.3","0","48.3","22'09/15"
"1177",="5516","雙喜","02/17","24.5","-0.35","-1.41","2022","24.5","2.91","0.5","1","1.5","2.04","4.08","6.12","17.2","34.4","51.5","22'10/14"
"1178",="3317","尼克森","02/17","58.9","+0.4","+0.68","2022","58.9","5.78","1.2","0","1.2","2.04","0","2.04","20.8","0","20.8","22'09/15"
"1179",="6515","穎崴","02/17","539","-9","-1.64","2022","539","14.46","10.98","0","10.98","2.04","0","2.04","75.9","0","75.9","22'07/26"
"1180",="8936","國統","02/17","24.55","+0.8","+3.37","2022","24.55","1.81","0.5","0","0.5","2.04","0","2.04","27.6","0","27.6","22'11/30"
"1181",="6510","精測","02/17","578","-14","-2.36","2023","578","23.5","11.75","0","11.75","2.03","0","2.03","50","0","50",""
"1182",="6823","濾能","02/17","100","+1.4","+1.42","2022","100","5.46","2.03","0.57","2.59","2.03","0.57","2.59","37.1","10.4","47.5","22'09/28"
"1183",="2618","長榮航","02/17","29.3","-0.4","-1.35","2022","29.3","1.31","0.59","0","0.59","2.02","0","2.02","45.2","0","45.2","22'09/07"
"1184",="6284","佳邦","02/17","59.5","+2.3","+4.02","2022","59.5","4.04","1.2","0","1.2","2.02","0","2.02","29.7","0","29.7","22'09/02"
"1185",="1597","直得","02/17","74.5","+0.1","+0.13","2022","74.5","4","1.5","1","2.5","2.01","1.34","3.36","37.5","25","62.5","22'07/05"
"1186",="3390","旭軟","02/17","18.9","+0.1","+0.53","2022","18.9","0.48","0.38","0","0.38","2.01","0","2.01","79.2","0","79.2","22'08/03"
"1187",="3138","耀登","02/17","150","+0.5","+0.33","2022","150","5.96","3","0","3","2","0","2","50.3","0","50.3","22'09/05"
"1188",="6114","久威","02/17","25","-0.1","-0.4","2022","25","0.33","0.5","0","0.5","2","0","2","152","0","152","22'07/22"
"1189",="3059","華晶科","02/17","34.6","-0.2","-0.57","2022","34.6","0.85","0.69","0","0.69","1.99","0","1.99","80.9","0","80.9","22'10/21"
"1190",="6237","驊訊","02/17","50.3","+0.45","+0.9","2022","50.3","5.75","1","0","1","1.99","0","1.99","17.4","0","17.4","22'07/27"
"1191",="5483","中美晶","02/17","161","-1","-0.62","2023","161","5.26","3.2","0","3.2","1.99","0","1.99","60.8","0","60.8","23'02/17"
"1192",="6163","華電網","02/17","15.65","+0.05","+0.32","2022","15.65","1.43","0.31","0","0.31","1.98","0","1.98","21.7","0","21.7","22'10/07"
"1193",="5228","鈺鎧","02/17","22.35","+0.7","+3.23","2022","22.35","1.71","0.44","0","0.44","1.97","0","1.97","25.8","0","25.8","22'09/16"
"1194",="1762","中化生","02/17","66.8","-0.2","-0.3","2022","66.8","5.17","1.3","0","1.3","1.95","0","1.95","25.1","0","25.1","22'08/18"
"1195",="1586","和勤","02/17","33.9","+0.15","+0.44","2022","33.9","1.29","0.66","0","0.66","1.94","0","1.94","51.1","0","51.1","22'09/28"
"1196",="1727","中華化","02/17","26.85","+0.15","+0.56","2022","26.85","1.86","0.52","0","0.52","1.94","0","1.94","28","0","28","22'07/15"
"1197",="5904","寶雅","02/17","569","-16","-2.74","2022","569","18.25","11","0.1","11.1","1.93","0.02","1.95","60.3","0.55","60.8","22'09/02"
"1198",="3533","嘉澤","02/17","824","-6","-0.72","2022","824","33.32","15.92","0","15.92","1.93","0","1.93","47.8","0","47.8","22'08/31"
"1199",="6209","今國光","02/17","25.9","-0.1","-0.38","2022","25.9","-0.91","0.5","0","0.5","1.93","0","1.93","-54.9","0","-54.9","22'08/31"
"1200",="3290","東浦","02/17","26","+0.2","+0.78","2022","26","0.77","0.5","0","0.5","1.92","0","1.92","64.9","0","64.9","22'10/25"
