"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"2026",="8176","智捷","02/17","9.98","-0.17","-1.67","2022","9.98","-0.88","0","0","0","0","0","0","0","0","0",""
"2027",="8201","無敵","02/17","10.65","+0.2","+1.91","2022","10.65","1.75","0","0","0","0","0","0","0","0","0",""
"2028",="8222","寶一","02/17","32.75","+0.85","+2.66","2023","32.75","0.28","0","0","0","0","0","0","0","0","0",""
"2029",="8227","巨有科技","02/17","158.5","+12.5","+8.56","2022","158.5","1.75","0","0","0","0","0","0","0","0","0",""
"2030",="8277","商丞","02/17","9.11","+0.07","+0.77","2022","9.11","-0.78","0","0","0","0","0","0","0","0","0",""
"2031",="8291","尚茂","02/17","7.11","+0.59","+9.05","2022","7.11","-0.66","0","0","0","0","0","0","0","0","0",""
"2032",="8409","商之器","02/17","20.2","-0.05","-0.25","2022","20.2","-0.73","0","0","0","0","0","0","0","0","0",""
"2033",="8411","福貞-KY","02/17","14.4","+0.05","+0.35","2023","14.4","-1.19","0","0","0","0","0","0","0","0","0",""
"2034",="8418","捷必勝-KY","02/17","9.84","+0.03","+0.31","2022","9.84","-1.97","0","0","0","0","0","0","0","0","0",""
"2035",="8421","旭源","02/17","17.85","+0.05","+0.28","2022","17.85","-2.07","0","0","0","0","0","0","0","0","0",""
"2036",="8426","紅木-KY","02/17","37","+1.2","+3.35","2022","37","-0.88","0","0","0","0","0","0","0","0","0",""
"2037",="8429","金麗-KY","02/17","10.75","-0.05","-0.46","2022","10.75","0.12","0","0","0","0","0","0","0","0","0",""
"2038",="8443","阿瘦","02/17","11.45","+0.05","+0.44","2022","11.45","-3.9","0","0","0","0","0","0","0","0","0",""
"2039",="8450","霹靂","02/17","27.3","+0.1","+0.37","2022","27.3","-4.6","0","0","0","0","0","0","0","0","0",""
"2040",="8455","大拓-KY","02/17","22.45","+0.8","+3.7","2022","22.45","1","0","0","0","0","0","0","0","0","0",""
"2041",="8463","潤泰材","02/17","24.05","+0.05","+0.21","2022","24.05","-0.69","0","0","0","0","0","0","0","0","0",""
"2042",="8467","波力-KY","02/17","57","0","0","2023","57","3.58","0","0","0","0","0","0","0","0","0",""
"2043",="8476","台境","02/17","69.4","+3.1","+4.68","2022","69.4","-0.49","0","0","0","0","0","0","0","0","0",""
"2044",="8477","創業家","02/17","17.15","+0.1","+0.59","2022","17.15","-1.06","0","0","0","0","0","0","0","0","0",""
"2045",="8929","富堡","02/17","20.9","0","0","2022","20.9","-1.32","0","0","0","0","0","0","0","0","0",""
"2046",="8932","宏大","02/17","46.7","+2.3","+5.18","2022","46.7","-1.21","0","0","0","0","0","0","0","0","0",""
"2047",="8933","愛地雅","02/17","15.9","+0.05","+0.32","2022","15.9","0.29","0","0","0","0","0","0","0","0","0",""
"2048",="8935","邦泰","02/17","11.65","+0.05","+0.43","2022","11.65","0.52","0","0","0","0","0","0","0","0","0",""
"2049",="8937","合騏","02/17","14.65","-0.05","-0.34","2022","14.65","-0.79","0","0","0","0","0","0","0","0","0",""
"2050",="8940","新天地","02/17","22.3","+2","+9.85","2022","22.3","-1.74","0","0","0","0","0","0","0","0","0",""
"2051",="9110","越南控-DR","02/17","3.46","+0.26","+8.12","2022","3.46","","0","0","0","0","0","0","","","",""
"2052",="911622","泰聚亨-DR","02/17","5.1","-0.01","-0.2","2022","5.1","","0","0","0","0","0","0","","","",""
"2053",="911868","同方友友-DR","02/17","1.12","+0.01","+0.9","2022","1.12","","0","0","0","0","0","0","","","",""
"2054",="912000","晨訊科-DR","02/17","2.21","0","0","2022","2.21","","0","0","0","0","0","0","","","",""
"2055",="9912","偉聯","02/17","10.1","+0.05","+0.5","2022","10.1","0.37","0","0","0","0","0","0","0","0","0",""
"2056",="9928","中視","02/17","20.25","-0.4","-1.94","2022","20.25","-0.46","0","0","0","0","0","0","0","0","0",""
"2057",="9929","秋雨","02/17","9.43","+0.04","+0.43","2022","9.43","0.05","0","0","0","0","0","0","0","0","0",""
"2058",="9934","成霖","02/17","13.1","+0.05","+0.38","2022","13.1","0.04","0","0","0","0","0","0","0","0","0",""
"2059",="9949","琉園","02/17","20.5","-0.05","-0.24","2022","20.5","-0.76","0","0","0","0","0","0","0","0","0",""
"2060",="9950","萬國通","02/17","11.7","+0.2","+1.74","2022","11.7","-4.21","0","0","0","0","0","0","0","0","0",""
"2061",="9955","佳龍","02/17","20.65","-0.1","-0.48","2022","20.65","-0.95","0","0","0","0","0","0","0","0","0",""
