符合條件商品
資料日期：2023年  5月  8日
策略,	00統計2022年漲幅
序號,	代碼,	商品,	成交,	漲幅%,	總量,	最高價,	最低價,	漲幅
執行時間：2023-05-08 23:20 符合檔數(1769)
1180	,6239.TW,力成,94.5,0.21,1702,100.5,68.4,46.93
1181	,2387.TW,精元,45.5,0.11,979,49.35,33.6,46.88
1182	,3679.TW,新至陞,90.3,0,28,99.5,67.8,46.76
1183	,1710.TW,東聯,21.3,-0.93,2670,24.2,16.5,46.67
1184	,3147.TW,大綜,73.1,2.81,1574,61.6,42,46.67
1185	,3593.TW,力銘,12.6,0.8,26,18.7,12.75,46.67
1186	,6212.TW,理銘,48.3,-0.1,3,63.8,43.5,46.67
1187	,2897.TW,王道銀行,10,0.4,3491,11.3,7.71,46.56
1188	,3622.TW,洋華,32.15,2.55,632,36.2,24.7,46.56
1189	,5455.TW,昇益,28.2,0,4,36.6,25,46.4
1190	,8936.TW,國統,27.9,-3.13,4424,24.3,16.6,46.39
1191	,1906.TW,寶隆,16.15,-1.22,370,21.95,15,46.33
1192	,6208.TW,日揚,54.2,-0.55,227,64.4,44.05,46.2
1193	,5309.TW,系統電,44.2,-0.67,3478,49.4,33.8,46.15
1194	,4419.TW,元勝,25.3,10,28,12.45,8.52,46.13
1195	,9951.TW,皇田,72.2,-0.28,75,81.5,55.8,46.06
1196	,3088.TW,艾訊,76.4,0.53,448,72,49.3,46.04
1197	,8147.TW,正淩,61.8,-2.06,122,72,49.3,46.04
1198	,8249.TW,菱光,30.65,1.49,182,29.5,20.2,46.04
1199	,1904.TW,正隆,33.5,1.21,5414,36.65,25.1,46.02
1200	,7402.TW,邑錡,69.8,0.87,1506,52.7,36.1,45.98
1201	,4737.TW,華廣,75.3,-0.26,15,97.8,67,45.97
1202	,8042.TW,金山電,40.25,0.5,99,47.8,32.75,45.95
1203	,2227.TW,裕日車,193.5,-0.26,13,252.5,173,45.95
1204	,1227.TW,佳格,40.75,-0.49,991,53.3,36.55,45.83
1205	,1231.TW,聯華食,95.4,0.21,186,92.6,63.5,45.83
1206	,6733.TW,博晟生醫,40,-2.44,1433,27.85,19.1,45.81
1207	,5907.TW,大洋-KY,15.6,0.65,119,19.1,13.1,45.8
1208	,1731.TW,美吾華,22.05,-1.56,1629,24.2,16.6,45.78
1209	,1210.TW,大成,53.5,1.33,6443,57.8,39.65,45.78
1210	,2885.TW,元大金,23,0.66,16422,27.25,18.7,45.72
1211	,6592.TW,和潤企業,128.5,-0.77,1165,129.5,88.9,45.67
1212	,5276.TW,達輝-KY,14.7,-2,25,16.75,11.5,45.65
1213	,6451.TW,訊芯-KY,81.4,-0.73,139,97,66.6,45.65
1214	,2308.TW,台達電,305.5,0.83,4119,306.5,210.5,45.61
1215	,4711.TW,永純,17,-1.16,208,19.8,13.6,45.59
1216	,4142.TW,國光生,39.95,-1.36,899,46,31.6,45.57
1217	,5355.TW,佳總,8.3,-2.24,683,7.49,5.15,45.44
1218	,3071.TW,協禧,35.1,3.24,6511,31.55,21.7,45.39
1219	,2236.TW,百達-KY,40.4,1.76,269,28.85,19.85,45.34
1220	,8923.TW,時報,20.35,0,2,24.05,16.55,45.32
1221	,3492.TW,長盛,20.85,0.24,65,23.25,16,45.31
1222	,4538.TW,大詠城,21,0.48,9,22.95,15.8,45.25
1223	,5438.TW,東友,21.9,-0.9,104,18.3,12.6,45.24
1224	,5345.TW,天揚,4.9,-7.37,31,7,4.82,45.23
1225	,5291.TW,邑昇,33.85,-0.15,71,45.35,31.25,45.12
1226	,3360.TW,尚立,13.75,-0.36,110,18.2,12.55,45.02
1227	,2382.TW,廣達,90.4,0.89,13265,96,66.2,45.02
1228	,1595.TW,川寶,38.85,-0.13,12,48.5,33.45,44.99
1229	,6142.TW,友勁,13.65,-0.73,1439,11.45,7.9,44.94
1230	,2485.TW,兆赫,19,0.53,432,22.15,15.3,44.77
1231	,1597.TW,直得,76,-0.26,22,95.5,66,44.7
1232	,2505.TW,國揚,18.3,0.27,99,24.95,17.25,44.64
1233	,3402.TW,漢科,52.2,-0.38,137,54.2,37.5,44.53
1234	,2302.TW,麗正,20.05,0.75,484,20.45,14.15,44.52
1235	,6855.TW,數泓科,87,0,30,91.3,63.2,44.46
1236	,6246.TW,臺龍,13.85,-0.36,3,18.2,12.6,44.44
1237	,3285.TW,微端,19.8,0,83,25.85,17.9,44.41
1238	,5203.TW,訊連,93.8,-0.95,308,115.5,80,44.38
1239	,9927.TW,泰銘,45.1,0.22,193,48.65,33.7,44.36
1240	,2233.TW,宇隆,114,-0.87,365,127,88,44.32
1241	,4915.TW,致伸,61.6,-1.44,5142,72.1,50,44.2
1242	,2424.TW,隴華,34.05,-1.87,364,24.15,16.75,44.18
1243	,1604.TW,聲寶,26.6,0.38,372,32.8,22.75,44.18
1244	,4190.TW,佐登-KY,95.3,-1.45,913,86.5,60,44.17
1245	,1805.TW,寶徠,10.15,-0.49,1,14.7,10.2,44.12
1246	,1447.TW,力鵬,8.14,-0.61,875,10.5,7.29,44.03
1247	,5493.TW,三聯,51.1,0.59,3,59.9,41.6,43.99
1248	,3054.TW,立萬利,19.1,-0.26,12,26.2,18.2,43.96
1249	,8429.TW,金麗-KY,10.7,1.42,308,13.1,9.1,43.96
1250	,6292.TW,迅德,45.35,-0.11,90,50.4,35.05,43.79
1251	,1718.TW,中纖,8.41,0.6,2564,10.25,7.13,43.76
1252	,5514.TW,三豐,17.95,-0.28,2,21.55,15,43.67
1253	,4164.TW,承業醫,71.9,-0.96,4243,50.3,35.05,43.51
1254	,2352.TW,佳世達,34.2,0,9511,34.5,24.05,43.45
1255	,6294.TW,智基,108.5,-0.46,20,137.5,95.9,43.38
1256	,8446.TW,華研,92.6,0.11,171,98.5,68.7,43.38
1257	,3067.TW,全域,33.6,0,4,43,30,43.33
1258	,2530.TW,華建,22.35,1.82,1685,20.35,14.2,43.31
1259	,1338.TW,廣華-KY,44.7,0.22,35,60.9,42.5,43.29
1260	,6664.TW,群翊,113,0,100,106,74,43.24
1261	,4561.TW,健椿,23.35,-3.91,143,30.5,21.3,43.19
1262	,6180.TW,橘子,75.1,0.13,1630,73.3,51.2,43.16
1263	,4528.TW,江興鍛,34.75,0,58,42.5,29.7,43.1
1264	,2008.TW,高興昌,19.55,0,64,21.75,15.2,43.09
1265	,5601.TW,台聯櫃,41.6,-4.04,51,45.5,31.8,43.08
1266	,4161.TW,聿新科,36.5,-2.41,1610,32.9,23,43.04
1267	,2070.TW,精湛,33.1,0.76,8,39.8,27.85,42.91
1268	,4958.TW,臻鼎-KY,115.5,1.76,4301,129,90.3,42.86
1269	,1569.TW,濱川,23.85,-0.21,228,30,21,42.86
1270	,5903.TW,全家,220,1.62,82,250,175,42.86
1271	,8374.TW,羅昇,31.3,-0.63,22,36.2,25.35,42.8
1272	,4147.TW,中裕,132,1.15,1888,74.5,52.2,42.72
1273	,1762.TW,中化生,95.9,-2.74,3735,70.5,49.4,42.71
1274	,5434.TW,崇越,188,1.62,195,185.5,130,42.69
1275	,2439.TW,美律,86.9,1.05,435,95.4,66.9,42.6
1276	,3296.TW,勝德,18.15,2.54,1268,19.75,13.85,42.6
1277	,1517.TW,利奇,19.15,0,263,28.3,19.85,42.57
1278	,8422.TW,可寧衛,196,1.03,277,233,163.5,42.51
1279	,2752.TW,豆府,255,0.99,17,199.5,140,42.5
1280	,2235.TW,謚源,45.4,0.22,5,52.7,37,42.43
1281	,2062.TW,橋椿,22.1,-0.45,310,28.9,20.3,42.36
1282	,3332.TW,幸康,47.6,0,21,54.3,38.15,42.33
1283	,1451.TW,年興,21.1,-8.66,4602,27.75,19.5,42.31
1284	,4545.TW,銘鈺,30.3,-6.91,627,36,25.3,42.29
1285	,8163.TW,達方,44.5,0.68,418,51,35.85,42.26
1286	,4953.TW,緯軟,125.5,0.4,1747,101,71,42.25
1287	,2511.TW,太子,12.4,1.22,813,14.35,10.1,42.08
1288	,1776.TW,展宇,21.65,-3.35,962,23,16.2,41.98
1289	,6829.TW,千附精密,140,-0.36,2281,90.8,64,41.87
1290	,9934.TW,成霖,14.05,-1.75,670,15.25,10.75,41.86
1291	,1446.TW,宏和,30.2,-0.49,137,37.8,26.65,41.84
1292	,6486.TW,互動,72.6,0.69,81,80.9,57.1,41.68
1293	,1707.TW,葡萄王,186.5,0.27,277,170,120,41.67
1294	,8240.TW,華宏,30,0.17,90,34.75,24.55,41.55
1295	,1301.TW,台塑,93.8,0,2972,110.5,78.1,41.49
1296	,1788.TW,杏昌,144.5,-0.34,43,191,135,41.48
1297	,1213.TW,大飲,6.77,0.15,10,9.23,6.53,41.35
1298	,4933.TW,友輝,34.95,0.43,38,40,28.3,41.34
1299	,4154.TW,樂威科-KY,30.5,0,0,53.7,38,41.32
1300	,3118.TW,進階,32.4,-0.31,108,34.75,24.6,41.26
1301	,1587.TW,吉茂,22.85,-0.22,26,28.25,20,41.25
1302	,6823.TW,濾能,92,0,4,113,80,41.25
1303	,1603.TW,華電,26.7,-0.56,271,34.8,24.65,41.18
1304	,6216.TW,居易,26.4,0,145,34.15,24.2,41.12
1305	,2059.TW,川湖,419,4.23,940,524,371.5,41.05
1306	,1337.TW,再生-KY,7.31,0.27,496,8.32,5.9,41.02
1307	,2515.TW,中工,10.4,-0.95,7405,10.6,7.52,40.96
1308	,6752.TW,叡揚,177.5,-3.01,444,72,51.1,40.9
1309	,6579.TW,研揚,91.8,0.11,32,95.5,67.8,40.86
1310	,2809.TW,京城銀,35.55,0.71,809,41.9,29.75,40.84
1311	,2211.TW,長榮鋼,61.4,1.66,1535,65.6,46.6,40.77
1312	,1808.TW,潤隆,73.9,0,95,74.6,53,40.75
1313	,1467.TW,南緯,11.75,-0.42,794,15.2,10.8,40.74
1314	,3705.TW,永信,45.9,0.44,505,52.3,37.2,40.59
1315	,6218.TW,豪勉,26.35,-2.41,2530,24.6,17.5,40.57
1316	,3609.TW,三一東林,44.6,8.25,46,62.2,44.25,40.56
1317	,8937.TW,合騏,18.2,4.6,689,16.3,11.6,40.52
1318	,5381.TW,合正,20.4,-6.42,2571,7.53,5.36,40.49
1319	,2453.TW,凌群,68.5,1.93,6295,32.1,22.85,40.48
1320	,6506.TW,雙邦,19.6,-0.25,20,23.8,16.95,40.41
1321	,1558.TW,伸興,112.5,-0.44,49,149.5,106.5,40.38
1322	,6263.TW,普萊德,131.5,2.73,282,96,68.4,40.35
1323	,3537.TW,堡達,38.65,-0.13,163,44.2,31.5,40.32
1324	,1268.TW,漢來美食,147.5,-0.34,79,141,100.5,40.3
1325	,6834.TW,天二科技,27.2,0,33,31.05,22.15,40.18
1326	,8926.TW,台汽電,51.7,4.76,11238,39.6,28.25,40.18
1327	,3003.TW,健和興,76.5,-0.78,760,92.5,66,40.15
1328	,5906.TW,台南-KY,44.8,1.82,224,40,28.55,40.11
1329	,3310.TW,佳穎,67,-0.74,15,46.3,33.05,40.09
1330	,6139.TW,亞翔,47.85,3.68,3980,39.5,28.2,40.07
1331	,6590.TW,普鴻,104.5,8.52,573,70,50,40
1332	,4904.TW,遠傳,78.7,0.25,3404,88.6,63.3,39.97
1333	,4108.TW,懷特,22.25,-2.2,1159,23.85,17.05,39.88
1334	,3231.TW,緯創,49.9,1.53,53681,32.3,23.1,39.83
1335	,4973.TW,廣穎,25.35,-2.87,371,25.3,18.1,39.78
1336	,5490.TW,同亨,24.7,-1.59,171,29,20.75,39.76
1337	,8109.TW,博大,87.9,0.23,58,97.8,70,39.71
1338	,2850.TW,新產,51,0.79,87,58.4,41.8,39.71
1339	,9940.TW,信義,29.25,0.17,79,37.15,26.6,39.66
1340	,8284.TW,三竹,68.9,0.15,49,61.7,44.2,39.59
1341	,7556.TW,意德士,99.6,-0.9,5,134,96,39.58
1342	,6516.TW,勤崴國際,95.3,-3.93,479,97.7,70,39.57
1343	,3033.TW,威健,30.75,-0.32,2190,34.75,24.9,39.56
1344	,4188.TW,安克,16.7,-1.18,25,19.8,14.2,39.44
1345	,2480.TW,敦陽科,109,-0.46,1230,101.5,72.8,39.42
1346	,4568.TW,科際精密,60.5,-0.82,3,76.8,55.1,39.38
1347	,4951.TW,精拓科,71,-1.25,199,59.8,42.95,39.23
1348	,2836.TW,高雄銀,12.35,0.41,286,16.35,11.75,39.15
1349	,6517.TW,保勝光學,148,3.14,1644,70.4,50.6,39.13
1350	,5209.TW,新鼎,182.5,9.94,1121,84,60.4,39.07
1351	,6671.TW,三能-KY,41.2,-0.72,28,49.2,35.4,38.98
1352	,1409.TW,新纖,17.55,-0.28,1258,21.4,15.4,38.96
1353	,3632.TW,研勤,15.1,1.34,144,11.6,8.35,38.92
1354	,2332.TW,友訊,18.05,0.28,1491,19.1,13.75,38.91
1355	,2913.TW,農林,23.75,0.85,4449,24.5,17.65,38.81
1356	,2328.TW,廣宇,37.5,0.27,850,41.7,30.05,38.77
1357	,6188.TW,廣明,54.3,1.31,1053,49.5,35.7,38.66
1358	,8927.TW,北基,45.05,0.9,844,42.4,30.6,38.56
1359	,8472.TW,夠麻吉,43,0,0,52,37.55,38.48
1360	,5521.TW,工信,7.87,1.16,901,8.58,6.2,38.39
1361	,6185.TW,幃翔,20.5,4.86,2720,16.05,11.6,38.36
1362	,4139.TW,馬光-KY,37.45,-0.4,14,56.7,41,38.29
1363	,1532.TW,勤美,34.1,-0.29,505,36.85,26.65,38.27
1364	,6843.TW,進典,72.3,0,158,56,40.5,38.27
1365	,5522.TW,遠雄,61.1,-0.33,428,69.4,50.2,38.25
1366	,1903.TW,士紙,44.15,0,101,65.8,47.6,38.24
1367	,1464.TW,得力,15.15,-0.98,625,17,12.3,38.21
1368	,4401.TW,東隆興,28.15,0.36,59,36,26.05,38.2
1369	,2634.TW,漢翔,56.6,0.35,27383,39.5,28.6,38.11
1370	,8481.TW,政伸,57.9,0.87,53,74.5,54,37.96
1371	,6155.TW,鈞寶,26.2,-1.32,218,27.45,19.9,37.94
1372	,6412.TW,群電,79.7,1.27,439,87.8,63.7,37.83
1373	,6859.TW,伯特光,144.5,4.33,188,151.5,110,37.73
1374	,2596.TW,綠意,22.3,-0.22,78,23,16.7,37.72
1375	,6505.TW,台塑化,84.8,-0.35,744,103.5,75.2,37.63
1376	,8067.TW,志旭,14.65,1.03,14,10.9,7.92,37.63
1377	,2392.TW,正崴,42,1.45,658,42.8,31.1,37.62
1378	,2063.TW,世鎧,44.75,4.68,341,43.75,31.8,37.58
1379	,8499.TW,鼎炫-KY,105.5,-0.94,61,135.5,98.5,37.56
1380	,6166.TW,凌華,59.7,-0.67,52,66.7,48.5,37.53
1381	,2538.TW,基泰,12.85,0.78,410,14.85,10.8,37.5
1382	,1460.TW,宏遠,8.1,-0.12,817,9.65,7.02,37.46
1383	,4563.TW,百德,39.6,0,105,39.45,28.7,37.46
1384	,1339.TW,昭輝,43.5,-0.57,64,46.25,33.65,37.44
1385	,1735.TW,日勝化,16.1,-2.72,136,18.55,13.5,37.41
1386	,9902.TW,台火,12.35,-1.59,819,13.8,10.05,37.31
1387	,1103.TW,嘉泥,20.35,0.99,740,21.55,15.7,37.26
1388	,8227.TW,巨有科技,175,-2.23,165,115,83.8,37.23
1389	,6264.TW,富裔,7.48,-0.13,112,10.15,7.4,37.16
1390	,1528.TW,恩德,12.2,-1.21,1465,12,8.75,37.14
1391	,3021.TW,鴻名,21.9,-1.57,295,25.9,18.9,37.04
1392	,2414.TW,精技,34.85,0,147,37.65,27.5,36.91
1393	,1110.TW,東泥,18.75,0.27,556,22.85,16.7,36.83
1394	,6615.TW,慧智,42.65,9.92,104,49.3,36.05,36.75
1395	,4160.TW,創源,48.8,9.91,1028,31.45,23,36.74
1396	,8049.TW,晶采,38.2,-0.52,943,32.8,24,36.67
1397	,2911.TW,麗嬰房,7.06,-0.14,254,8.52,6.24,36.54
1398	,4995.TW,晶達,50.9,0.79,104,44.4,32.55,36.41
1399	,5220.TW,萬達光電,30.2,-0.33,28,37.5,27.5,36.36
1400	,8043.TW,蜜望實,28.55,-0.87,185,30,22,36.36
1401	,3040.TW,遠見,31.95,-0.16,12,38.25,28.05,36.36
1402	,4532.TW,瑞智,18.05,0.28,170,20.45,15,36.33
1403	,6661.TW,威健生技,23.55,1.51,3,27.25,20,36.25
1404	,9933.TW,中鼎,41,-3.76,7771,50.4,37,36.22
1405	,5533.TW,皇鼎,18.65,0,109,21.9,16.1,36.02
1406	,2427.TW,三商電,15.3,2,1855,14.35,10.55,36.02
1407	,2712.TW,遠雄來,34.1,-1.02,14,42.3,31.1,36.01
1408	,3706.TW,神達,28.1,-0.18,1007,35.35,26,35.96
1409	,4205.TW,中華食,105.5,-0.47,15,132,97.1,35.94
1410	,3029.TW,零壹,62.3,3.49,19751,49.95,36.75,35.92
1411	,6020.TW,大展證,18.6,0.54,17,24.45,18,35.83
1412	,9904.TW,寶成,32,0.47,2427,34.5,25.4,35.83
1413	,6804.TW,明係,68.4,2.86,398,63.4,46.7,35.76
1414	,1225.TW,福懋油,59.8,-0.33,218,63.8,47,35.74
1415	,6176.TW,瑞儀,113,-0.88,989,110,81.1,35.64
1416	,6569.TW,醫揚,110,0.92,19,118,87,35.63
1417	,5288.TW,豐祥-KY,178.5,0.85,31,191,141,35.46
1418	,2910.TW,統領,29.8,-0.67,1,39.95,29.5,35.42
1419	,1734.TW,杏輝,33.4,-1.04,2142,36.9,27.25,35.41
1420	,1413.TW,宏洲,9.29,0,10,12.25,9.05,35.36
1421	,8462.TW,柏文,155,-0.32,92,138,102,35.29
1422	,9946.TW,三發地產,14.4,-0.69,277,15.15,11.2,35.27
1423	,6596.TW,寬宏藝術,49.45,-1.1,246,51.9,38.4,35.16
1424	,3015.TW,全漢,49.4,0.61,440,47.1,34.85,35.15
1425	,4119.TW,旭富,129,0.39,282,105.5,78.1,35.08
1426	,2812.TW,台中銀,14.65,0,6946,16.2,12,35
1427	,3376.TW,新日興,87.9,1.62,326,98,72.6,34.99
1428	,5013.TW,強新,34.8,0,6,42.25,31.3,34.98
1429	,6535.TW,順藥,44.7,0.11,508,45.15,33.45,34.98
1430	,5489.TW,彩富,41.7,-1.88,287,43.8,32.45,34.98
1431	,3489.TW,森寶,11.15,0.45,103,12.55,9.3,34.95
1432	,5398.TW,慕康生醫,16.1,-0.62,108,21.9,16.25,34.77
1433	,4938.TW,和碩,70.3,0.29,1023,73.7,54.7,34.73
1434	,1315.TW,達新,69.7,-0.43,16,86.6,64.3,34.68
1435	,2542.TW,興富發,43.3,0.93,3325,50.9,37.8,34.66
1436	,2729.TW,瓦城,244,1.88,179,239,177.5,34.65
1437	,1439.TW,雋揚,22.15,1.14,35,24.3,18.05,34.63
1438	,5880.TW,合庫金,27.3,0.37,7496,31.5,23.4,34.62
1439	,2722.TW,夏都,49.15,-0.51,105,38.9,28.9,34.6
1440	,2313.TW,華通,43.75,1.39,7592,54.7,40.65,34.56
1441	,2474.TW,可成,184.5,1.37,1405,189,140.5,34.52
1442	,6214.TW,精誠,89.3,3,5158,85.5,63.6,34.43
1443	,6195.TW,詩肯,46.6,-0.32,15,55.9,41.6,34.37
1444	,8099.TW,大世科,51.5,-5.33,4248,42.3,31.5,34.29
1445	,1437.TW,勤益控,28.85,2.49,498,30.75,22.9,34.28
1446	,1813.TW,寶利徠,22.55,0.45,28,23.75,17.7,34.18
1447	,5206.TW,坤悅,22.25,0.45,184,16.9,12.6,34.13
1448	,1540.TW,喬福,16.7,0,55,18.3,13.65,34.07
1449	,1580.TW,新麥,109.5,3.79,665,110,82.1,33.98
1450	,2524.TW,京城,31.15,-2.04,86,41.4,30.9,33.98
1451	,2501.TW,國建,16.5,-0.6,489,19.35,14.45,33.91
1452	,4767.TW,誠泰科技,31.6,-4.24,89,32.2,24.05,33.89
1453	,3050.TW,鈺德,15.6,0.97,2728,19.8,14.8,33.78
1454	,8048.TW,德勝,40.5,1.25,119,37.65,28.15,33.75
1455	,8415.TW,大國鋼,35.9,0.7,142,43.45,32.5,33.69
1456	,4584.TW,君帆,50.2,-0.59,27,55.2,41.3,33.66
1457	,6189.TW,豐藝,41.95,0.24,217,46.1,34.5,33.62
1458	,3702.TW,大聯大,50.2,-0.2,4246,58.5,43.8,33.56
1459	,5450.TW,南良,22.7,1.57,466,21.5,16.1,33.54
1460	,5263.TW,智崴,120.5,-1.63,147,133,99.6,33.53
1461	,2442.TW,新美齊,16.05,0,592,14.35,10.75,33.49
1462	,1615.TW,大山,37.1,-0.67,46,36.3,27.2,33.46
1463	,3512.TW,皇龍,33.35,-0.45,72,36.95,27.7,33.39
1464	,2547.TW,日勝生,9.3,-0.53,540,11.75,8.81,33.37
1465	,5515.TW,建國,13.2,0.76,178,14.4,10.8,33.33
1466	,4526.TW,東台,17.2,-0.86,252,17.4,13.05,33.33
1467	,4155.TW,訊映,34.65,2.21,1014,29.45,22.1,33.26
1468	,3715.TW,定穎投控,28,8.74,44915,21.25,15.95,33.23
1469	,6171.TW,大城地產,21.85,0.69,25,31.5,23.65,33.19
1470	,8432.TW,東生華,46.1,-0.43,10,51.9,39,33.08
1471	,1102.TW,亞泥,44.5,0.56,5476,48.7,36.6,33.06
1472	,8070.TW,長華*,35,0.43,643,39.05,29.35,33.05
1473	,6629.TW,泰金-KY,44.95,0,0,61.2,46,33.04
1474	,2546.TW,根基,72,0.84,144,60,45.1,33.04
1475	,4535.TW,至興,39.4,0,2,43.9,33,33.03
1476	,1521.TW,大億,37.8,-0.4,54,44.25,33.3,32.88
1477	,3002.TW,歐格,12.55,-2.71,230,14.55,10.95,32.88
1478	,1503.TW,士電,121,7.08,28429,66.7,50.2,32.87
1479	,1473.TW,台南,22.95,-1.08,127,23.3,17.55,32.76
1480	,4105.TW,東洋,76.8,-0.39,483,88.5,66.7,32.68
1481	,1789.TW,神隆,27.55,-2.13,1496,29.65,22.35,32.66
1482	,3652.TW,精聯,30.45,-0.81,475,26.5,20,32.5
1483	,4906.TW,正文,29.5,0.34,1851,33.85,25.55,32.49
1484	,2630.TW,亞航,31.55,-5.82,4685,20.8,15.7,32.48
1485	,6603.TW,富強鑫,17.05,0,309,20.8,15.7,32.48
1486	,3038.TW,全台,31.05,2.99,12752,23.25,17.55,32.48
1487	,4111.TW,濟生,29.8,-1.49,2004,29.85,22.55,32.37
1488	,2106.TW,建大,31.75,0.32,408,38.85,29.35,32.37
1489	,2324.TW,仁寶,24.6,1.86,12744,27.2,20.55,32.36
1490	,6210.TW,慶生,35.4,-0.84,11,43.85,33.15,32.28
1491	,3388.TW,崇越電,74.5,0.54,34,91.9,69.5,32.23
1492	,5543.TW,桓鼎-KY,48,-0.41,9,66.1,50,32.2
1493	,2509.TW,全坤建,15.6,0.32,66,18.5,14,32.14
1494	,1586.TW,和勤,35.05,0.14,371,42.4,32.1,32.09
1495	,3032.TW,偉訓,48.05,0.52,2827,34.4,26.05,32.05
1496	,6227.TW,茂綸,49.5,0.1,133,42.45,32.15,32.04
1497	,1436.TW,華友聯,57.5,0.7,74,69.4,52.7,31.69
1498	,4577.TW,達航科技,30.55,-0.16,35,36,27.35,31.63
1499	,6248.TW,沛波,31.25,-7.27,5045,25.2,19.15,31.59
1500	,3090.TW,日電貿,57.1,-0.87,476,55.4,42.1,31.59
1501	,2301.TW,光寶科,76.9,0.92,6395,71.3,54.2,31.55
1502	,8488.TW,吉源-KY,15.65,0,0,19.2,14.6,31.51
1503	,8418.TW,捷必勝-KY,9.85,0.51,13,12.5,9.51,31.44
1504	,2371.TW,大同,34.35,2.84,24271,37,28.2,31.21
1505	,4764.TW,雙鍵,51,0,58,60.9,46.45,31.11
1506	,1784.TW,訊聯,72,2.86,3230,46,35.1,31.05
1507	,2464.TW,盟立,38.05,-0.26,131,46.65,35.6,31.04
1508	,2820.TW,華票,15.1,0,521,17.95,13.7,31.02
1509	,4138.TW,曜亞,101,9.66,981,68.5,52.3,30.98
1510	,2451.TW,創見,70.9,-0.42,515,75.8,57.9,30.92
1511	,8039.TW,台虹,41.95,-0.24,111,48.3,36.9,30.89
1512	,2013.TW,中鋼構,57.8,-0.17,34,64.9,49.6,30.85
1513	,1525.TW,江申,72,2.71,728,66.3,50.7,30.77
1514	,4506.TW,崇友,75.1,0,49,83.1,63.6,30.66
1515	,5243.TW,乙盛-KY,66.5,0.15,941,72.1,55.2,30.62
1516	,8410.TW,森田,30.6,0,72,36.55,28,30.54
1517	,9944.TW,新麗,20.3,-0.73,83,24.6,18.85,30.5
1518	,2845.TW,遠東銀,11.2,0,3711,13.15,10.1,30.2
1519	,8424.TW,惠普,70.9,0.42,3,79.4,61,30.16
1520	,2459.TW,敦吉,56.8,-0.35,57,60.2,46.25,30.16
1521	,2916.TW,滿心,38.15,0.13,230,25.5,19.6,30.1
1522	,1723.TW,中碳,114.5,0.44,76,130,100,30
1523	,2466.TW,冠西電,35.1,0.14,9,39,30,30
1524	,2488.TW,漢平,30.9,0.16,109,32.3,24.85,29.98
1525	,1201.TW,味全,20.05,-0.25,358,23.2,17.85,29.97
1526	,6641.TW,基士德-KY,57.2,1.06,43,65.1,50.1,29.94
1527	,2892.TW,第一金,27.4,1.11,13625,30,23.1,29.87
1528	,5701.TW,劍湖山,7.8,-0.76,110,3.57,2.75,29.82
1529	,5531.TW,鄉林,9.96,1.01,585,11.55,8.9,29.78
1530	,1730.TW,花仙子,58.2,-0.17,24,68,52.4,29.77
1531	,3114.TW,好德,27.1,0.18,31,31.4,24.2,29.75
1532	,1504.TW,東元,48.7,6.68,66429,34.1,26.3,29.66
1533	,8942.TW,森鉅,69.5,2.66,815,71.7,55.3,29.66
1534	,3030.TW,德律,63.2,0.8,270,73.9,57,29.65
1535	,4754.TW,國碳科,40.8,-0.24,23,42.65,32.9,29.64
1536	,5523.TW,豐謙,25.2,0.8,107,29.8,23,29.57
1537	,4109.TW,加捷生醫,15.7,-0.63,222,16,12.35,29.55
1538	,2705.TW,六福,18.5,0.27,353,19.95,15.4,29.55
1539	,6112.TW,邁達特,61.9,9.95,12296,40,30.9,29.45
1540	,4120.TW,友華,37.3,0.54,41,41.55,32.1,29.44
1541	,4552.TW,力達-KY,33.8,-1.74,225,35.5,27.45,29.33
1542	,5315.TW,光聯,22.35,-3.87,2070,19.2,14.85,29.29
1543	,2880.TW,華南金,22,0,10638,25.7,19.9,29.15
1544	,9929.TW,秋雨,8.93,-0.11,27,9.77,7.57,29.06
1545	,1617.TW,榮星,15.2,-0.65,17,18.9,14.65,29.01
1546	,8473.TW,山林水,30.2,0.17,43,34.25,26.55,29
1547	,4580.TW,捷流閥業,95.6,0.1,109,99.9,77.5,28.9
1548	,3576.TW,聯合再生,20.6,-0.72,4669,24.6,19.1,28.8
1549	,6670.TW,復盛應用,216,0.47,179,227,176.5,28.61
1550	,5283.TW,禾聯碩,108,0,32,126,98,28.57
1551	,4999.TW,鑫禾,37.4,-0.13,42,42.15,32.8,28.51
1552	,2065.TW,世豐,58.6,-0.51,169,54.6,42.5,28.47
1553	,1326.TW,台化,68.4,-0.87,3432,82.6,64.3,28.46
1554	,3311.TW,閎暉,34.25,0.44,24,39.6,30.85,28.36
1555	,4306.TW,炎洲,17,0.59,1040,16.35,12.75,28.24
1556	,6417.TW,韋僑,159,-3.93,912,93.6,73,28.22
1557	,1733.TW,五鼎,27.75,-1.42,487,29.35,22.9,28.17
1558	,1531.TW,高林股,14.5,0.35,69,16.4,12.8,28.12
1559	,2643.TW,捷迅,71.4,-0.42,64,81.1,63.3,28.12
1560	,2535.TW,達欣工,32.7,0.93,1079,36.1,28.2,28.01
1561	,4502.TW,健信,36.95,-0.14,5,45.95,35.9,27.99
1562	,6290.TW,良維,60.6,-0.16,2474,61.4,48,27.92
1563	,8383.TW,千附,43.8,-0.45,502,43.1,33.7,27.89
1564	,3023.TW,信邦,348.5,0.14,234,294,230,27.83
