符合條件商品
資料日期：2021年 12月 17日
策略,	00每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	大戶持股比例,	法人持股比例,	融資使用率,	內部人持股比例
執行時間：2021-12-19 14:40 符合檔數(1449)
684	,3529.TW,力旺,2035,2.26,503,39.28,75.74,3.71,8.83
685	,3530.TW,晶相光,134,-2.19,974,40.88,45.38,29.61,31.1
686	,3531.TW,先益,22.05,0,5,61.76,20.01,0.22,18.5
687	,3532.TW,台勝科,294.5,-2.48,5068,89.62,58.37,4.56,74.63
688	,3533.TW,嘉澤,687,-1.29,405,53.72,43.11,2.13,9.7
689	,3535.TW,晶彩科,17.65,-1.94,464,21.4,3.83,14.05,18.63
690	,3537.TW,堡達,36.1,-0.28,67,28.83,0.31,5.57,19.31
691	,3540.TW,曜越,40.6,-3.33,471,25.84,1.43,14.62,16.31
692	,3541.TW,西柏,62.2,-4.31,1051,23.06,2.63,14.68,13.76
693	,3543.TW,州巧,26.85,-0.19,78,38.64,0.43,7.75,21.9
694	,3545.TW,敦泰,170,-1.73,7147,19.23,20.82,39.72,2.49
695	,3546.TW,宇峻,89.5,0.9,2705,21.32,11.03,18.92,10.68
696	,3548.TW,兆利,63.9,0.31,333,31.01,3.29,47.25,21.72
697	,3550.TW,聯穎,18.15,-1.63,185,28.87,2.89,33.47,12.85
698	,3551.TW,世禾,69.6,-0.43,313,27.62,7.1,24,21.89
699	,3552.TW,同致,170.5,-1.73,365,36.57,21.46,26.54,18.88
700	,3555.TW,重鵬,37.4,1.77,6,64.98,3.47,0,27.97
701	,3556.TW,禾瑞亞,74,-1.99,777,15.46,8.62,24.61,11.21
702	,3557.TW,嘉威,77.9,0.65,65,53.51,18.53,22.02,21.05
703	,3558.TW,神準,98.1,-1.51,108,45.85,6,5.1,40.38
704	,3563.TW,牧德,236,1.51,232,11.22,11.97,15.26,10.2
705	,3567.TW,逸昌,35.7,-0.28,115,21.68,4.23,18.19,11.93
706	,3577.TW,泓格,56,-1.23,135,48.96,0.64,9.71,26.96
707	,3580.TW,友威科,56.1,-1.06,120,14.75,0.88,31.31,10.77
708	,3581.TW,博磊,26.65,-1.84,226,48.75,7.87,12.16,12.67
709	,3583.TW,辛耘,79.6,-1.12,605,56.85,11.5,22.01,14.81
710	,3587.TW,閎康,147.5,-1.34,1600,24.47,2.96,18.33,22.13
711	,3588.TW,通嘉,144.5,-2.36,2286,30.01,10.22,32.12,9.27
712	,3591.TW,艾笛森,22.8,-3.39,1724,45.7,2.09,28.61,8.63
713	,3594.TW,磐儀,21.5,-0.23,306,40.89,3.29,51.63,17.6
714	,3596.TW,智易,125.5,-1.18,36153,54.71,17.93,17.54,21.04
715	,3597.TW,映興,31.2,-8.1,1229,63.48,0.26,17.87,30.92
716	,3605.TW,宏致,48.1,-2.83,1150,36.22,8.84,22.96,15.77
717	,3607.TW,谷崧,18.5,6.63,32774,18.64,5.39,18.47,12.32
718	,3609.TW,三一東林,49.7,1.43,95,44.03,0.71,37.21,8.73
719	,3611.TW,鼎翰,198,-0.5,24,48.62,10.05,10.96,38.83
720	,3615.TW,安可,23.55,-4.46,1631,26.49,1.49,27.89,21.86
721	,3617.TW,碩天,69,-0.43,25,59.91,3.75,1.96,22.43
722	,3622.TW,洋華,28.2,-1.23,163,54.29,3.56,6.85,31.85
723	,3623.TW,富晶通,16.05,-2.13,144,52.6,0.64,13.34,53.88
724	,3624.TW,光頡,57.7,-3.83,6580,55.34,47.24,26.86,42.3
725	,3625.TW,西勝,26.8,-0.56,2527,35.16,8.73,17.18,17.47
726	,3628.TW,盈正,37.15,-1.33,31,58.28,0.24,2.67,62.56
727	,3630.TW,新鉅科,38.05,-0.91,351,50.6,35.7,15.38,36.51
728	,3631.TW,晟楠,46.3,-0.43,29,80.77,13.45,36.84,16.99
729	,3645.TW,達邁,41.4,-1.19,216,32.28,9.92,12.97,14.54
730	,3646.TW,艾恩特,26.65,0.38,70,22.58,7.41,27.92,12.59
731	,3652.TW,精聯,21.75,-0.91,88,64.61,1.26,3.47,43.16
732	,3653.TW,健策,419.5,-2.21,1133,62.48,27.92,10.44,28.74
733	,3661.TW,世芯-KY,961,0.63,2001,33.17,79.88,10.02,3.72
734	,3663.TW,鑫科,33.4,-1.33,225,58.55,2.49,16.04,49.73
735	,3665.TW,貿聯-KY,242,-0.41,607,52.14,43.17,10.9,4.05
736	,3666.TW,光耀,32.5,-2.69,369,49.52,4.57,18.88,41.39
737	,3669.TW,圓展,50.2,-0.2,151,54.51,1.4,14.48,36.6
738	,3672.TW,康聯訊,44,-2.22,1069,44.27,0.55,73.79,34.75
739	,3673.TW,TPK-KY,42.1,-0.47,1182,37.49,37.56,16.67,20.05
740	,3675.TW,德微,288,-10,5975,54.94,66.54,20.69,55.26
741	,3679.TW,新至陞,89.2,1.59,90,56.4,12.09,1.88,19.22
742	,3680.TW,家登,313.5,-1.88,783,50.75,17.68,20.44,14.67
743	,3685.TW,元創精密,37.35,-1.45,1961,63.19,2.48,9.23,51.4
744	,3687.TW,歐買尬,189,9.88,13989,36.99,6.21,62.7,14.55
745	,3689.TW,湧德,42.85,-3.38,1862,16.73,3.74,32.18,11.58
746	,3691.TW,碩禾,190,1.06,1789,56.36,12.52,17.51,57.06
747	,3693.TW,營邦,49.15,-4.19,379,57.59,2.36,11.59,28.12
748	,3694.TW,海華,26.3,-2.95,1248,61.54,1.46,11.98,43.62
749	,3701.TW,大眾控,76,-1.68,15177,84.45,4.09,15.65,30.15
750	,3702.TW,大聯大,50.8,0.4,8193,72.31,36.06,0.86,7.19
751	,3703.TW,欣陸,25.05,-1.18,820,73.46,21.85,1.65,32.89
752	,3704.TW,合勤控,34.8,-4.4,37278,48.87,7.32,19.13,29.84
753	,3705.TW,永信,42.8,0.12,59,59.19,13.26,0.87,16.13
754	,3706.TW,神達,34.1,-0.87,33261,44.98,12.4,7.22,18.16
755	,3707.TW,漢磊,136.5,-4.55,10238,47.89,16.84,24.81,11.49
756	,3708.TW,上緯投控,98.2,9.97,4181,38.16,8.82,26.45,10.04
757	,3709.TW,鑫聯大投控,37.15,-1.33,131,77.34,3.17,4.01,60.73
758	,3711.TW,日月光投控,102,-1.45,17312,83.35,79.46,1.06,16.2
759	,3712.TW,永崴投控,31.8,0.32,764,48.69,1.74,12.27,29.76
760	,3714.TW,富采,76.5,-2.05,4179,41.77,20.81,15.52,4.3
761	,4102.TW,永日,20.1,0,53,23.4,1.08,15.77,25.36
762	,4104.TW,佳醫,57,-0.18,92,38.31,5.69,0.69,11.99
763	,4105.TW,東洋,69,-1.29,755,40.39,14.49,5.23,12.44
764	,4106.TW,雃博,28.75,0.52,866,44.92,1.06,16.86,29.57
765	,4107.TW,邦特,112.5,0,96,47.31,30.99,1.47,11.79
766	,4108.TW,懷特,23.1,-0.86,321,24.03,1.06,6.14,18.19
767	,4109.TW,加捷生醫,13.6,1.12,82,42.56,0.28,3.17,3.5
768	,4111.TW,濟生,22.75,-0.22,6,27.98,1.39,2.67,14.59
769	,4113.TW,聯上,14.6,-0.68,316,62.79,0.58,3.98,26.18
770	,4114.TW,健喬,23.4,-0.21,626,38.06,0.79,5.28,13.53
771	,4116.TW,明基醫,27.55,-1.96,73,57.28,0.12,1.62,44.06
772	,4119.TW,旭富,79,0.38,127,45.7,1.31,4.16,32.56
773	,4120.TW,友華,36.35,0.14,54,64.87,6.4,4.6,19.73
774	,4121.TW,優盛,20.8,0.48,980,31.42,1.35,15.12,15.79
775	,4123.TW,晟德,60.5,-1.14,1171,48.72,6.47,11.15,16.28
776	,4126.TW,太醫,74.8,0.81,645,32.02,10.45,5.27,9.26
777	,4128.TW,中天,68.7,0.73,8211,49.69,5.83,15.83,8.28
778	,4129.TW,聯合,29.45,0.17,54,12.27,8.61,3.66,11.55
779	,4130.TW,健亞,24,2.56,783,31.34,0.66,9.04,26.99
780	,4133.TW,亞諾法,41.6,2.59,2163,18.54,15.93,23.19,13.89
781	,4137.TW,麗豐-KY,241,-0.82,220,52.2,70.49,1.92,35.43
782	,4138.TW,曜亞,53.1,0,21,50.16,1.23,1.52,38.5
783	,4141.TW,龍燈-KY,25.85,-2.45,5250,70.48,69.18,18.71,26.98
784	,4142.TW,國光生,44.65,3.48,2061,38.24,9.6,17.86,17.73
785	,4147.TW,中裕,72.4,-0.69,982,36.22,6.84,5.03,24.93
786	,4148.TW,全宇生技-KY,39.95,0.25,18,74.43,72.25,1.02,46.66
787	,4153.TW,鈺緯,29.25,0.86,4821,67.5,0.18,25.15,6.79
788	,4155.TW,訊映,23.4,-0.43,82,23.09,1.33,4.82,10.04
789	,4157.TW,太景*-KY,15.8,-4.24,2394,57.08,3.74,1.83,32.44
790	,4161.TW,聿新科,28.55,-4.67,227,24,0.17,6.65,16.38
791	,4162.TW,智擎,62.8,-0.95,384,38.99,4.26,13.51,33.3
792	,4163.TW,鐿鈦,85.8,0.23,14,34.32,2.7,2.43,14.58
793	,4164.TW,承業醫,37.55,-0.53,144,50.17,22.85,6.63,27.77
794	,4167.TW,松瑞藥,18.45,0,326,32.98,9.28,1.46,8.79
795	,4168.TW,醣聯,30.25,-1.14,685,24.91,5.69,29.42,9.85
796	,4171.TW,瑞基,89.4,5.18,664,29.34,17.12,14.57,14.79
797	,4173.TW,久裕,18.25,0,99,41.69,1.03,12.59,41.73
798	,4174.TW,浩鼎,121,0.83,2661,44.16,11.44,7.77,16.51
799	,4175.TW,杏一,69.2,0.14,11,56.76,0.53,2.82,30.41
800	,4190.TW,佐登-KY,71.6,-0.83,52,65.57,63.78,8.84,43.19
801	,4205.TW,中華食,130.5,0,14,59,0.41,0.03,36.53
802	,4207.TW,環泰,13.65,0,50,59.71,0.52,2.16,26.63
803	,4303.TW,信立,26.35,-1.5,264,66.36,0.28,14.11,21.24
804	,4305.TW,世坤,31.9,0,15,72.7,0.03,0.01,33.58
805	,4306.TW,炎洲,15,0,838,48.63,5.72,4.54,21.1
806	,4401.TW,東隆興,34.5,-0.72,133,51.94,5.69,3.08,24.93
807	,4406.TW,新昕纖,11.95,1.7,798,50,1.86,10.08,16.44
808	,4414.TW,如興,6.68,-1.04,4533,59.91,19.02,6.39,28.28
809	,4416.TW,三圓,113,-0.88,18,76.7,0.01,0.94,19.43
810	,4417.TW,金洲,34.8,-0.29,37,33.97,4.13,0.96,24.86
811	,4420.TW,光明,33.4,3.25,182,54.6,0.31,8.49,43.75
812	,4426.TW,利勤,21.35,-3.61,460,53.48,4.65,3.5,9.85
813	,4429.TW,聚紡,40.2,0,9,81.44,0.02,0.5,63.65
814	,4430.TW,耀億,24.05,0,47,54.64,2.31,0.68,26.94
815	,4432.TW,銘旺實,14.4,-0.35,51,45.7,0.91,4.64,45.68
816	,4433.TW,興采,30.8,-0.81,51,47.97,0.25,3.2,38.59
817	,4438.TW,廣越,135,1.12,95,55.95,2.77,4.6,43.14
818	,4439.TW,冠星-KY,131.5,-0.38,2,74.54,63.71,3.92,43.06
819	,4503.TW,金雨,32.2,0,1459,50.61,0.74,14.59,25.29
820	,4506.TW,崇友,65.7,0.15,71,79.1,5.99,0.09,61.85
821	,4510.TW,高鋒,11.7,0,65,44.18,2.8,3.95,19.64
822	,4513.TW,福裕,15.05,-3.83,707,38.48,4.75,6.11,11.07
823	,4523.TW,永彰,28.2,-1.23,0,71.11,1.95,63.12,20.11
824	,4526.TW,東台,17.45,0.29,230,43.97,7.63,3.89,17.55
825	,4527.TW,方土霖,27.45,-0.18,36,54.04,2.04,0.02,30.45
826	,4528.TW,江興鍛,41.15,-0.36,45,59.91,1.1,2.45,51.06
827	,4529.TW,淳紳,12.7,-1.55,181,53.33,16.41,4.33,27.2
828	,4532.TW,瑞智,18.75,0.27,462,61.17,11.9,0.94,37.27
829	,4533.TW,協易機,12.4,-0.8,220,53.4,0.89,6.35,11.96
830	,4534.TW,慶騰,13,0.78,266,34.68,0.45,25.56,22.72
831	,4535.TW,至興,34.2,0,1,74.9,0.04,0,45.87
832	,4536.TW,拓凱,139,-0.71,31,44.5,16.13,2.65,22.4
833	,4538.TW,大詠城,20.45,-0.24,17,76.65,0.15,0.08,34.55
834	,4540.TW,全球傳動,48,0,89,50.36,3.17,6.62,13.43
835	,4541.TW,晟田,24.15,-0.62,58,40.55,2.87,5.25,12.71
836	,4543.TW,萬在,18.45,-1.86,76,58.86,6.58,7.18,28.3
837	,4545.TW,銘鈺,28.9,-1.53,41,70.79,34.1,6.61,71.4
838	,4549.TW,桓達,87.9,0,22,60.04,6.96,1.48,21.79
839	,4550.TW,長佳,22.9,-1.72,10,48.44,1.03,2.04,20.58
840	,4551.TW,智伸科,176,-1.68,66,75.64,57.22,3.35,12.38
841	,4552.TW,力達-KY,31.8,-0.31,50,48.85,50.53,2.36,47.94
842	,4555.TW,氣立,51.6,0.58,17,80.19,0.33,3,34.05
843	,4556.TW,旭然,31.4,0.96,3,77.24,11.62,1,35.07
844	,4557.TW,永新-KY,75.3,0,46,43.93,40.21,0.53,29.67
845	,4560.TW,強信-KY,41.95,0.48,84,83.69,82.9,1.54,40.33
846	,4561.TW,健椿,28.25,-0.18,36,56.98,0.12,5.57,27.16
847	,4562.TW,穎漢,17.2,0,162,63.28,1.62,4.08,30.76
848	,4563.TW,百德,30.3,-0.66,9,61.49,3.57,0.98,47.06
849	,4564.TW,元翎,39.85,-0.5,317,44.93,1.64,11.32,20.37
850	,4566.TW,時碩工業,47.5,1.28,102,70.5,0.5,7.39,33.63
851	,4568.TW,科際精密,64.8,-0.61,1,59.17,6.64,3.55,18.79
852	,4571.TW,鈞興-KY,100,0.1,75,55.5,66.78,5.6,13.56
853	,4572.TW,駐龍,100,-0.5,55,42.84,0.99,2.98,38.17
854	,4576.TW,大銀微系統,108.5,0,77,62.38,0.95,6.06,37.19
855	,4580.TW,捷流閥業,88.2,-0.45,31,46.87,2.69,0.81,12.08
856	,4581.TW,光隆精密-KY,35.35,-1.67,3,57.49,26.15,1.17,20.68
857	,4702.TW,中美實,13.85,-0.36,98,54.53,49.02,12.28,42.61
858	,4706.TW,大恭,19,0,15,57.74,30.99,0.9,45.79
859	,4707.TW,磐亞,12.4,0,360,60.51,0.87,6.51,11.32
860	,4711.TW,永純,18.3,-2.14,455,57.4,2.4,10.23,28.16
861	,4714.TW,永捷,14.35,-2.71,2672,24.17,2.75,19.83,16.8
862	,4716.TW,大立,14.9,0,323,32.78,0.37,55.44,10.08
863	,4720.TW,德淵,15,0.67,496,50.12,4.03,17,33.36
864	,4721.TW,美琪瑪,149.5,-1.97,1325,29,2.05,32.43,9.53
865	,4722.TW,國精化,42.2,0.72,664,35.38,9.79,3.06,19.25
866	,4728.TW,雙美,79.1,1.93,31,58.38,14.76,19.7,25.81
867	,4735.TW,豪展,56.8,0.35,59,22.11,1.2,10.26,24.41
868	,4736.TW,泰博,178,1.71,431,42.46,6.38,12.03,31.5
869	,4737.TW,華廣,73.6,-1.6,38,49.16,23.12,6.06,40.29
870	,4739.TW,康普,135,-2.17,2182,30.98,4.81,35.07,26.95
871	,4741.TW,泓瀚,26.55,-1.67,64,46.58,0.37,0.11,21.15
872	,4744.TW,皇將,36.5,-3.95,2452,36.2,0.66,30.21,11.12
873	,4745.TW,合富-KY,26.5,-0.75,40,48.77,15.11,3.65,24.81
874	,4746.TW,台耀,58,0.69,618,21.3,4.77,27.71,13.39
875	,4747.TW,強生,35.95,-0.14,11,33.22,1.52,1.72,30.94
876	,4755.TW,三福化,112,2.28,4535,71.21,30.54,13.43,30.26
877	,4760.TW,勤凱,92.1,-2.23,216,30.92,1.99,21.44,24.26
878	,4763.TW,材料-KY,102,-1.45,50,69.42,65.84,8.81,59.72
879	,4764.TW,雙鍵,59.3,1.54,17,73.18,38.1,1,10.22
880	,4766.TW,南寶,138.5,-0.36,24,72.78,17.17,0.33,21.57
881	,4804.TW,大略-KY,8.27,0.49,50,53.16,5.21,37.21,28.38
882	,4807.TW,日成-KY,27.15,-0.73,107,60.25,73.07,4.01,48.2
883	,4904.TW,遠傳,63.5,0.32,3104,88.8,21.8,0.02,32.94
884	,4905.TW,台聯電,53.9,0,1,59.4,18.48,1.84,31.75
885	,4906.TW,正文,29.95,-2.12,12368,16.34,6.03,18,4.48
886	,4907.TW,富宇,25,-0.99,20,85.11,0.11,0.7,8.31
887	,4908.TW,前鼎,32,-1.39,175,39.07,2.66,18.64,13.88
888	,4909.TW,新復興,22.8,-2.98,292,33.8,4.88,17.46,15.54
889	,4912.TW,聯德控股-KY,155.5,-0.64,167,37.92,31.02,23.56,35.58
890	,4915.TW,致伸,54.2,0.93,4976,53.77,46.11,10.66,4.68
891	,4916.TW,事欣科,31.95,-3.33,1988,33.89,0.66,20.97,10
892	,4919.TW,新唐,144.5,-1.7,8271,63.94,12.48,27.14,52.7
893	,4927.TW,泰鼎-KY,108,5.37,16699,58.47,30.83,22.7,1.57
894	,4930.TW,燦星網,24.6,-0.4,218,57.03,6.53,15.28,44.4
895	,4931.TW,新盛力,20.9,0.48,80,54.17,34.81,6.46,32.33
896	,4933.TW,友輝,38.15,-0.39,140,60.15,3.72,8.23,56.93
897	,4935.TW,茂林-KY,77.5,-1.02,255,46.87,25.92,12.06,17.91
898	,4938.TW,和碩,68.2,0.44,6436,64.84,32.78,1.97,4.36
899	,4939.TW,亞電,20.55,-1.67,339,13.29,2.96,18.65,10.09
900	,4942.TW,嘉彰,47.3,-0.42,221,52.05,17.06,5.52,20
901	,4943.TW,康控-KY,34.15,1.79,482,48.23,37.5,6.84,37.08
902	,4945.TW,陞達科技,68.6,-2.7,344,52.03,4.3,7.64,52.38
903	,4952.TW,凌通,66.5,-2.78,645,50.33,7.76,18.6,36.18
904	,4953.TW,緯軟,84.7,-0.12,75,36.12,10.87,8.85,30.17
905	,4956.TW,光鋐,25.85,-2.82,1445,23.73,6.57,21.76,16.89
906	,4958.TW,臻鼎-KY,98.5,-0.2,1945,70.74,61.04,5.45,32.72
907	,4960.TW,誠美材,12.75,-1.92,4944,34.87,5.54,14.95,5.14
908	,4961.TW,天鈺,290.5,1.22,16728,40.51,13.2,32.76,8.57
909	,4966.TW,譜瑞-KY,2035,-2.63,591,29.27,73.73,3.74,7.56
910	,4967.TW,十銓,48.2,-0.31,1350,11.03,1.17,51.56,4.84
911	,4968.TW,立積,280,0.18,1815,25.17,42.14,20.01,9.5
912	,4971.TW,IET-KY,68.9,-4.04,522,6.57,17.93,39.55,6.06
913	,4972.TW,湯石照明,31.7,0.63,13,35.62,0.92,4.4,16.06
914	,4973.TW,廣穎,24.9,-0.6,100,24.79,1.02,16.09,12.1
915	,4974.TW,亞泰,53.2,-0.93,111,42.57,8.25,2.51,26.28
916	,4976.TW,佳凌,69.2,-0.72,1691,26.16,0.8,30.9,22.82
917	,4977.TW,眾達-KY,85,-1.16,90,42.73,39.04,11.63,21.95
918	,4979.TW,華星光,18.25,-2.14,180,32.01,3.66,18.84,14.49
919	,4989.TW,榮科,43.15,-2.92,752,66.8,1.87,9.38,62.77
920	,4991.TW,環宇-KY,49.3,-0.9,100,44.17,12.13,10.52,1.5
921	,4994.TW,傳奇,67.5,9.93,4723,79.11,1.76,7.99,32.79
922	,4995.TW,晶達,36,-0.28,42,54.17,4.48,44.56,25.27
923	,4999.TW,鑫禾,40.9,-0.24,72,30.59,4.19,7.4,19.15
924	,5007.TW,三星,56.5,0.53,21,82.18,3.52,0.6,9.69
925	,5009.TW,榮剛,21.9,1.62,4520,38.75,9.13,14.28,4.95
926	,5011.TW,久陽,32.55,-2.54,2505,30.51,2.3,69.33,22.45
927	,5013.TW,強新,38.7,1.04,66,77.84,3.04,1.36,14.03
928	,5014.TW,建錩,22.3,0.68,3198,26.37,2.69,35.35,16.19
929	,5015.TW,華祺,36.65,0.41,76,45.24,7.48,0.63,15.48
930	,5016.TW,松和,37.7,0.67,27,58.2,0.54,2.73,24.02
931	,5102.TW,富強,21,3.96,24,82.14,0.04,0.51,23.85
932	,5201.TW,凱衛,26.45,-0.94,23,32.74,5.76,25.25,32.84
933	,5202.TW,力新,18.8,-1.31,17,60.86,0.62,20.17,8.56
934	,5203.TW,訊連,89.2,-1.55,69,44.62,17.77,4.64,31.54
935	,5206.TW,坤悅,15.5,0,84,78.57,11.03,0.49,29.38
936	,5211.TW,蒙恬,19.65,-0.51,82,34.24,11.21,10.5,27.43
937	,5212.TW,凌網,46.5,0,0,67.81,32.7,1.35,32.07
938	,5213.TW,亞昕,22.8,-1.51,281,81.08,1.21,1.27,39.19
939	,5215.TW,科嘉-KY,77.3,-2.28,243,47.31,24.57,13.84,11.87
940	,5220.TW,萬達光電,34.5,-0.29,72,24.26,2.21,10.25,22.8
941	,5223.TW,安力-KY,59.3,0.17,104,53.28,42.8,19.28,43.28
942	,5225.TW,東科-KY,21.85,-3.74,242,58.65,54.93,11.14,1.48
943	,5230.TW,雷笛克光學,31.5,-2.17,593,15.91,3.63,23.44,11.36
944	,5234.TW,達興材料,126,-1.56,1106,63.77,9.85,13.78,44.1
945	,5243.TW,乙盛-KY,63.9,-1.69,1660,52.08,53.14,17.99,35.6
946	,5245.TW,智晶,95,-5,554,49.33,18.45,20.69,14.35
947	,5251.TW,天鉞電,18.55,-5.36,944,41.28,21.83,11.8,29.64
948	,5258.TW,虹堡,40.1,-1.47,35630,39.54,5.63,30.27,20.44
949	,5263.TW,智崴,122.5,-0.81,214,44.62,19.32,15.28,12.21
950	,5269.TW,祥碩,1815,-3.2,415,63.64,27.33,3.69,37.23
951	,5272.TW,笙科,38.2,-3.9,1091,23.39,8.19,17.76,12.01
952	,5274.TW,信驊,3400,3.03,360,21.59,70.26,0.77,21.79
953	,5281.TW,大峽谷-KY,24.25,9.98,640,55.05,41.42,7.87,35.83
954	,5283.TW,禾聯碩,117.5,0.43,40,57.67,2.3,0.62,24.73
955	,5284.TW,jpp-KY,44.65,0.68,25,59.65,61.6,1.56,37.23
956	,5285.TW,界霖,101.5,-0.98,1254,52.82,3.3,23.56,18.53
957	,5287.TW,數字,255,-3.04,128,56.22,33.06,2.07,17.93
958	,5288.TW,豐祥-KY,146,-0.68,33,71.13,67.49,8.89,59.6
959	,5289.TW,宜鼎,201,-1.23,750,43.88,41.37,7.11,15.09
960	,5291.TW,邑昇,35.85,-0.69,128,19.61,5.01,45.11,15.63
961	,5299.TW,杰力,192,-2.54,555,32.66,5.35,34.88,10.17
962	,5306.TW,桂盟,197,-1.01,706,70.92,25.43,0.66,45.27
963	,5312.TW,寶島科,60.2,-0.17,55,56.72,11.64,0.89,29.28
964	,5315.TW,光聯,18.35,-1.34,584,18.46,5.17,13.99,9.96
965	,5321.TW,美而快,107,2.39,952,53.12,1.94,30.98,47.79
966	,5328.TW,華容,14.2,-1.73,631,38.96,1.06,9.9,35.81
967	,5347.TW,世界,155.5,0,4960,85.81,38.48,1.07,45.36
968	,5351.TW,鈺創,91.9,-8.01,103574,31.01,9.09,52.21,6.44
969	,5353.TW,台林,21.2,-1.4,94,41.27,0.38,6.46,31.12
970	,5356.TW,協益,28.9,0.17,1064,28.37,2.94,17.59,8.23
971	,5371.TW,中光電,84,-5.72,13839,62.79,30.86,8.36,8.02
972	,5386.TW,青雲,47.6,-2.66,193,27.48,6.61,18.84,31.19
973	,5388.TW,中磊,68,-1.16,2516,48.93,24.51,8.21,6.64
974	,5392.TW,能率,25.4,-1.17,197,33.59,5.14,10.12,7.63
975	,5398.TW,慕康生醫,19.9,0.25,9,47.71,2.48,9.38,15.39
976	,5403.TW,中菲,68.8,-0.58,68,29.31,0.5,0.59,9.45
977	,5410.TW,國眾,25.2,-2.51,396,23.05,1.61,4.73,9.85
978	,5425.TW,台半,79.1,2.99,15292,35.7,16.53,25.84,13.65
979	,5426.TW,振發,12.25,-2,275,56.74,0.51,7.65,18.46
980	,5432.TW,新門,31.55,2.94,6,81.04,0.11,24.89,28.42
981	,5434.TW,崇越,146.5,-1.35,287,36.58,31.27,1.32,10.96
982	,5438.TW,東友,16.5,-1.2,18,78.71,2.06,3.13,48.93
983	,5439.TW,高技,62.3,0.48,2083,30.04,6.96,15.45,10.45
984	,5443.TW,均豪,32.8,-1.5,474,34.27,2.39,19.97,27.81
985	,5450.TW,南良,19.3,9.97,1936,78.2,0.02,5.91,74.92
986	,5452.TW,佶優,21.3,-0.7,278,46.41,10.88,14.4,23.97
987	,5457.TW,宣德,75.1,-2.09,673,60.8,40.51,19.64,35.88
988	,5460.TW,同協,12.85,-0.39,52,23.96,0.37,10.84,20.04
989	,5464.TW,霖宏,25.6,-1.16,151,48.72,0.56,8.88,34.26
990	,5469.TW,瀚宇博,44.05,-0.45,932,64.33,13,12.14,26.32
991	,5471.TW,松翰,91,-0.66,695,25.85,16.16,18.33,11.2
992	,5474.TW,聰泰,106,-0.93,32,55.12,3.17,13.51,28.75
993	,5478.TW,智冠,100,3.09,2420,59.29,33.09,4.46,17.24
994	,5481.TW,新華,13.4,-0.37,208,46.67,26.75,8.99,11.4
995	,5483.TW,中美晶,225,-1.53,7253,60.22,32.68,9.23,5.49
996	,5487.TW,通泰,35.3,0.86,5,35.37,0.13,5.35,25.1
997	,5489.TW,彩富,36.1,0.28,2,80.02,0.9,0.55,56.79
998	,5490.TW,同亨,28.4,-1.39,239,27.35,3.65,5.95,9.81
999	,5493.TW,三聯,43,-0.58,8,37.36,0.49,40.86,21.26
1000	,5498.TW,凱崴,13.8,-1.08,415,42.19,0.73,11.18,16.46
1001	,5508.TW,永信建,63.2,0.48,82,77.06,1.12,8.18,41.01
1002	,5511.TW,德昌,29.45,-0.34,34,60.85,2.24,0.06,22.99
1003	,5512.TW,力麒,9.3,-0.11,264,56.2,6.51,3.89,3.58
1004	,5514.TW,三豐,21.1,0.48,39,87.67,0.01,0.15,20.57
1005	,5515.TW,建國,13.7,-0.72,331,51.7,6.23,1.19,27.37
1006	,5516.TW,雙喜,13.8,0,39,62.25,0.1,12.99,55.86
1007	,5519.TW,隆大,21.2,0.71,407,47.02,2.14,4.3,23.52
1008	,5520.TW,力泰,52,0,2,75.14,0.02,0.01,28.48
1009	,5521.TW,工信,8.42,-0.24,822,46.44,5.54,7.69,9.75
1010	,5522.TW,遠雄,64.1,2.4,2029,86.42,14.66,0.29,36.31
1011	,5523.TW,豐謙,29.4,0.34,35,79.06,0.13,4.23,24.4
1012	,5525.TW,順天,28.4,-0.87,99,80.07,1.48,0.43,27.26
1013	,5530.TW,龍巖,43.45,-0.69,502,78.41,55.45,1.58,5.01
1014	,5531.TW,鄉林,10.85,0.46,485,83.14,4.67,4.25,26.12
1015	,5533.TW,皇鼎,18.9,-0.79,53,77.33,2.83,2.23,20.37
1016	,5534.TW,長虹,71.4,0.42,480,63.08,11.76,1.07,11.24
1017	,5536.TW,聖暉,198.5,0,72,18.68,18.61,1.97,10.27
1018	,5538.TW,東明-KY,53.6,-0.37,277,91.75,64.38,0.86,37.26
1019	,5543.TW,桓鼎-KY,65.8,-1.05,91,43.87,0.67,10.96,22.24
1020	,5546.TW,永固-KY,58.7,0.86,29,71.53,54.02,10.53,16.97
1021	,5601.TW,台聯櫃,32,0.63,3,45.46,1.41,0.1,32.35
1022	,5603.TW,陸海,31.5,0.48,255,53.31,9.48,16.68,19.16
1023	,5604.TW,中連貨,77.7,0.13,16,57.62,10.98,0.4,8.96
1024	,5607.TW,遠雄港,67.5,-1.03,2206,67.3,7.64,10.37,18.23
1025	,5608.TW,四維航,46.45,0.11,13863,28.74,5.35,26.32,10.29
1026	,5609.TW,中菲行,105,-1.87,2098,38.54,16.99,14.71,11.69
1027	,5704.TW,老爺知,30,0,3,78.47,0.06,0.75,40.98
1028	,5706.TW,鳳凰,42.8,-1.04,68,33.85,1.89,6.5,26.82
1029	,5820.TW,日盛金,12.4,0.4,423,93.91,25.88,0.02,58.21
