符合條件商品
資料日期：2021年 11月 16日
策略,	007自營商5連買
82	,4942.TW,嘉彰,35.75,0.14,78,46.6,-17.15,6,自連買
83	,5607.TW,遠雄港,50.7,-0.39,436,55,-4.75,6,自連買
84	,5880.TW,合庫金,25.95,-0.76,4866,23.45,18.12,6,自連買
85	,6112.TW,邁達特,32.65,-0.46,42,38.8,-9.56,6,自連買
86	,6136.TW,富爾特,18.2,-0.55,67,17.65,10.71,6,自連買
87	,6214.TW,精誠,70,-0.28,922,87.7,-14.5,6,自連買
88	,6457.TW,紘康,62.5,-1.26,183,208.5,-65.61,6,自連買
89	,8028.TW,昇陽半導體,57.5,-2.87,2439,51.5,19.77,6,自連買
90	,8131.TW,福懋科,38.4,-0.78,269,39.05,5.21,6,自連買
91	,8182.TW,加高,31.1,0,32,55.4,-39.14,6,自連買
92	,9935.TW,慶豐富,17.35,0.58,118,20.2,-11.66,6,自連買
93	,9946.TW,三發地產,12.2,0,9,15.6,-17.68,6,自連買
94	,1232.TW,大統益,141.5,-0.35,131,167.5,-12.3,5,自連買
95	,1307.TW,三芳,20.7,-0.48,59,21.1,0.63,5,自連買
96	,1802.TW,台玻,21.2,0.24,12096,27.05,-14.24,5,自連買
97	,2374.TW,佳能,20.7,0,250,19.15,12.62,5,自連買
98	,2402.TW,毅嘉,17.9,-0.83,1219,16.7,10.9,5,自連買
99	,2431.TW,聯昌,10.25,0,71,12.2,-12.24,5,自連買
100	,2454.TW,聯發科,660,-0.15,2431,1035,-29.89,5,自連買
101	,2480.TW,敦陽科,82,-0.61,42,72.1,21.39,5,自連買
102	,2801.TW,彰銀,17.25,-0.29,2566,16.9,6.02,5,自連買
103	,2820.TW,華票,14.55,0,290,17.35,-11.39,5,自連買
104	,3056.TW,總太,30.6,0.82,476,40.2,-20.1,5,自連買
105	,3535.TW,晶彩科,21.8,0.69,471,18.05,23.09,5,自連買
106	,4164.TW,承業醫,44.2,0,183,36.55,27.89,5,自連買
107	,4976.TW,佳凌,38.2,0.13,139,67.2,-43.15,5,自連買
108	,5871.TW,中租-KY,216.5,0.46,2711,252,-7.32,5,自連買
109	,6126.TW,信音,20.5,1.99,259,28.75,-23.76,5,自連買
110	,6170.TW,統振,35.15,-0.42,38,48.1,-22.04,5,自連買
111	,6237.TW,驊訊,44.8,0.22,249,125,-63.38,5,自連買
112	,6412.TW,群電,74.5,2.48,374,78.8,1.03,5,自連買
113	,8464.TW,億豐,278.5,-1.42,255,381,-23.94,5,自連買
114	,9930.TW,中聯資源,46.3,-0.22,44,44.95,8.71,5,自連買
