符合條件商品
資料日期：2022年 11月  1日
策略,	007自營商5連買
70	,2353.TW,宏碁,23.15,0.22,5082,22.25,4.04,7,自連買
71	,2355.TW,敬鵬,28.95,-0.34,444,27.55,5.08,7,自連買
72	,2371.TW,大同,33.7,0,4072,31.3,7.67,7,自連買
73	,2459.TW,敦吉,51.4,-0.58,28,50.6,1.58,7,自連買
74	,2483.TW,百容,24.2,-0.41,85,23.75,1.89,7,自連買
75	,2493.TW,揚博,43.15,0,51,41,5.24,7,自連買
76	,2501.TW,國建,15.2,0,696,14.55,4.47,7,自連買
77	,2511.TW,太子,10.6,-0.47,445,10.35,2.42,7,自連買
78	,2514.TW,龍邦,16.85,-0.3,151,16.65,1.2,7,自連買
79	,2809.TW,京城銀,33.9,-3.42,3989,30.85,9.89,7,自連買
80	,2820.TW,華票,14.55,0,290,14.25,2.11,7,自連買
81	,2836.TW,高雄銀,12.5,-0.4,467,12.35,1.21,7,自連買
82	,2838.TW,聯邦銀,16.1,-0.92,465,15.5,3.87,7,自連買
83	,2882.TW,國泰金,41.15,1.86,33982,38.1,8.01,7,自連買
84	,2885.TW,元大金,21.8,-0.91,10786,20.05,8.73,7,自連買
85	,2888.TW,新光金,8.75,-0.57,13386,8.12,7.76,7,自連買
86	,2897.TW,王道銀行,8.32,-0.36,812,8.04,3.48,7,自連買
87	,2913.TW,農林,21.45,-1.15,909,20.55,4.38,7,自連買
88	,3028.TW,增你強,28.6,1.06,236,25.85,10.64,7,自連買
89	,3376.TW,新日興,80.7,-0.25,113,77.6,3.99,7,自連買
90	,3591.TW,艾笛森,15.7,-0.63,172,14.1,11.35,7,自連買
91	,3675.TW,德微,168,2.75,1849,172.5,-2.61,7,自連買
92	,3706.TW,神達,29.7,-0.17,1384,27.25,8.99,7,自連買
93	,4999.TW,鑫禾,36.75,-0.41,56,35.6,3.23,7,自連買
94	,5469.TW,瀚宇博,31.65,-0.94,479,31.6,0.16,7,自連買
95	,6024.TW,群益期,36.9,-0.54,51,35,5.43,7,自連買
96	,6112.TW,邁達特,32.65,-0.46,42,31.3,4.31,7,自連買
97	,6214.TW,精誠,70,-0.28,922,66.3,5.58,7,自連買
98	,6274.TW,台燿,52.5,1.16,910,43.65,20.27,7,自連買
99	,6409.TW,旭隼,1550,0,122,1420,9.15,7,自連買
100	,6414.TW,樺漢,198.5,-0.25,272,189,5.03,7,自連買
101	,6592.TW,和潤企業,100,-0.99,209,96.1,4.06,7,自連買
102	,9908.TW,大台北,31.45,0.96,26,30.75,2.28,7,自連買
103	,9925.TW,新保,39.1,-0.13,165,38.6,1.3,7,自連買
104	,9940.TW,信義,27.2,-0.18,182,28.15,-3.37,7,自連買
105	,1474.TW,弘裕,12,-0.41,56,11,9.09,6,自連買
106	,1603.TW,華電,26.3,-0.75,181,25.55,2.94,6,自連買
107	,1618.TW,合機,14.25,-1.04,104,14.9,-4.36,6,自連買
108	,2002.TW,中鋼,30.7,0.16,37216,27,13.7,6,自連買
109	,2059.TW,川湖,395,-0.63,106,419,-5.73,6,自連買
110	,2423.TW,固緯,26.95,-1.28,44,26.1,3.26,6,自連買
111	,3207.TW,耀勝,49.55,-0.9,801,47.3,4.76,6,自連買
112	,1513.TW,中興電,66,0.15,12515,52.4,25.95,5,自連買
113	,9802.TW,鈺齊-KY,162,0.31,3063,139.5,16.13,5,自連買
