符合條件商品
資料日期：2021年 11月 15日
策略,	007自營商5連買
73	,2462.TW,良得電,29,-1.36,892,29.8,-0.28,5,自連買
74	,2478.TW,大毅,43.2,-0.8,35,66.4,-29.24,5,自連買
75	,2505.TW,國揚,18.25,-0.82,64,25.5,-25.48,5,自連買
76	,2514.TW,龍邦,16.85,-0.3,151,18.35,-8.17,5,自連買
77	,2548.TW,華固,88,-0.34,174,93.2,2.65,5,自連買
78	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.15,1.38,5,自連買
79	,2748.TW,雲品,58.2,0.87,303,43,36.88,5,自連買
80	,2845.TW,遠東銀,11.1,-0.89,1864,10.6,10.23,5,自連買
81	,2851.TW,中再保,18.45,1.1,929,28.8,-31.69,5,自連買
82	,2892.TW,第一金,26.3,-0.38,6392,23.5,18.58,5,自連買
83	,2908.TW,特力,19.75,-0.25,35,24.3,-13.83,5,自連買
84	,2911.TW,麗嬰房,7.38,4.09,866,8.11,-9,5,自連買
85	,2912.TW,統一超,268,-1.47,996,290,-4.57,5,自連買
86	,3013.TW,晟銘電,20.55,-0.24,4147,13.35,53.93,5,自連買
87	,3015.TW,全漢,38.3,0.39,117,43.4,-3.82,5,自連買
88	,3034.TW,聯詠,301.5,-0.17,3163,470,-22.58,5,自連買
89	,3090.TW,日電貿,53,-0.38,169,52.4,10.21,5,自連買
90	,3296.TW,勝德,16.25,1.56,239,18.45,-11.92,5,自連買
91	,4919.TW,新唐,117,-2.09,4502,138.5,-11.84,5,自連買
92	,4930.TW,燦星網,26.6,-1.12,39,26.05,-18.43,5,自連買
93	,4942.TW,嘉彰,35.75,0.14,78,46.85,-17.59,5,自連買
94	,5607.TW,遠雄港,50.7,-0.39,436,52.9,-0.98,5,自連買
95	,5880.TW,合庫金,25.95,-0.76,4866,23.55,17.63,5,自連買
96	,6112.TW,邁達特,32.65,-0.46,42,38.6,-9.08,5,自連買
97	,6136.TW,富爾特,18.2,-0.55,67,17.4,12.35,5,自連買
98	,6202.TW,盛群,67.6,0,761,109,-31.16,5,自連買
99	,6214.TW,精誠,70,-0.28,922,87.6,-14.4,5,自連買
100	,6457.TW,紘康,62.5,-1.26,183,204,-64.85,5,自連買
101	,8028.TW,昇陽半導體,57.5,-2.87,2439,52.5,17.49,5,自連買
102	,8110.TW,華東,11.6,-1.28,672,18.45,-36.47,5,自連買
103	,8131.TW,福懋科,38.4,-0.78,269,39,5.35,5,自連買
104	,8182.TW,加高,31.1,0,32,52.9,-36.26,5,自連買
105	,9935.TW,慶豐富,17.35,0.58,118,20.25,-11.88,5,自連買
106	,9945.TW,潤泰新,43.65,-1.58,3379,69,-2.06,5,自連買
107	,9946.TW,三發地產,12.2,0,9,15.55,-17.46,5,自連買
