符合條件商品
資料日期：2022年 10月 20日
策略,	007自營商5連買
65	,2457.TW,飛宏,41,-1.2,4773,35.3,16.15,5,自連買
66	,2467.TW,志聖,43.25,-0.92,36,41.35,4.59,5,自連買
67	,2480.TW,敦陽科,82,-0.61,42,73,12.33,5,自連買
68	,2486.TW,一詮,21.55,-0.23,1380,16.8,28.27,5,自連買
69	,2511.TW,太子,10.6,-0.47,445,10.1,4.95,5,自連買
70	,2527.TW,宏璟,20.8,-0.72,64,19.2,8.33,5,自連買
71	,2608.TW,嘉里大榮,38.05,-0.39,337,33.6,13.24,5,自連買
72	,2617.TW,台航,27.25,-1.27,1531,23.85,14.26,5,自連買
73	,2852.TW,第一保,15.8,0.32,77,13.75,14.91,5,自連買
74	,2890.TW,永豐金,16.7,-4.84,27291,16.1,3.73,5,自連買
75	,2892.TW,第一金,26.3,-0.38,6392,23.75,10.74,5,自連買
76	,3028.TW,增你強,28.6,1.06,236,26.5,7.92,5,自連買
77	,3042.TW,晶技,83,0.73,539,76.2,8.92,5,自連買
78	,3711.TW,日月光投控,93.8,-3.6,11870,76,23.42,5,自連買
79	,4119.TW,旭富,95.3,1.17,340,86.9,9.67,5,自連買
80	,4137.TW,麗豐-KY,206,-2.37,510,151,36.42,5,自連買
81	,4755.TW,三福化,119,0,366,116.5,2.15,5,自連買
82	,4977.TW,眾達-KY,97.5,-1.42,2016,100,-2.5,5,自連買
83	,5534.TW,長虹,73.6,2.22,690,71.8,2.51,5,自連買
84	,5880.TW,合庫金,25.95,-0.76,4866,24.25,7.01,5,自連買
85	,6143.TW,振曜,66.9,0.45,825,59,13.39,5,自連買
86	,6214.TW,精誠,70,-0.28,922,63.6,10.06,5,自連買
87	,6719.TW,力智,256,-0.97,769,240,6.67,5,自連買
88	,6770.TW,力積電,33.3,-0.3,10173,31,7.42,5,自連買
89	,8150.TW,南茂,32.9,1.23,1428,32.2,2.17,5,自連買
90	,8422.TW,可寧衛,177.5,0,124,169,5.03,5,自連買
91	,8462.TW,柏文,120,0,15,104.5,14.83,5,自連買
92	,9904.TW,寶成,34.05,0.44,6898,28.1,21.17,5,自連買
93	,9910.TW,豐泰,207.5,-1.19,2962,160.5,29.28,5,自連買
94	,9945.TW,潤泰新,43.65,-1.58,3379,60.5,8.23,5,自連買
