符合條件商品
資料日期：2022年  6月 28日
策略,	007自營商5連買
109	,5434.TW,崇越,167.5,0.9,197,143,17.13,6,自連買
110	,6288.TW,聯嘉,22.85,-0.44,665,23.65,-3.38,6,自連買
111	,6456.TW,GIS-KY,93.3,0.76,943,78.4,19.01,6,自連買
112	,6477.TW,安集,45.15,0.22,708,55,-17.91,6,自連買
113	,6592.TW,和潤企業,100,-0.99,209,102.5,1.75,6,自連買
114	,8028.TW,昇陽半導體,57.5,-2.87,2439,71.4,-13.61,6,自連買
115	,8112.TW,至上,36.05,0.7,471,43.9,-8.41,6,自連買
116	,8163.TW,達方,37.8,-0.13,469,42,-2.43,6,自連買
117	,8454.TW,富邦媒,626,0,570,801,-4.59,6,自連買
118	,8996.TW,高力,183.5,7.31,24980,66.3,184.28,6,自連買
119	,9907.TW,統一實,17.05,-0.29,1397,15.8,15.28,6,自連買
120	,9914.TW,美利達,171,-2.29,298,266.5,-33.55,6,自連買
121	,9917.TW,中保科,99.6,1.32,404,104,-4.23,6,自連買
122	,9921.TW,巨大,209,-1.18,293,253.5,-14.32,6,自連買
123	,9925.TW,新保,39.1,-0.13,165,40,2.81,6,自連買
124	,9933.TW,中鼎,41.85,0.6,916,46.25,-4.71,6,自連買
125	,2206.TW,三陽工業,33.7,0.45,1845,34.75,0.54,5,自連買
126	,2392.TW,正崴,36.85,-0.94,578,34.45,12.11,5,自連買
127	,2634.TW,漢翔,34.55,3.13,14471,32.15,8.58,5,自連買
128	,2636.TW,台驊投控,76.3,-0.91,1346,95.4,-20.02,5,自連買
129	,3605.TW,宏致,32,-1.23,111,39.5,-15.77,5,自連買
130	,3702.TW,大聯大,47.8,-0.52,2583,56.1,-8.74,5,自連買
131	,4927.TW,泰鼎-KY,54.5,-0.73,593,72.6,-20.08,5,自連買
132	,4966.TW,譜瑞-KY,825,0.86,553,1220,-31.02,5,自連買
133	,6715.TW,嘉基,130,-2.26,387,145.5,-9.6,5,自連買
134	,9904.TW,寶成,34.05,0.44,6898,30.65,17.21,5,自連買
