符合條件商品
資料日期：2022年  6月 27日
策略,	007自營商5連買
27	,2883.TW,開發金,12.7,-0.78,8936,15.25,-10.44,10,自連買
28	,3045.TW,台灣大,94.8,0,2514,109.5,-9.83,10,自連買
29	,3703.TW,欣陸,28.15,0.18,655,28.9,3.45,10,自連買
30	,5876.TW,上海商銀,44.25,-0.45,2405,54.3,-15.54,10,自連買
31	,2430.TW,燦坤,41.8,-0.12,23,33.2,-2.5,9,自連買
32	,2891.TW,中信金,21.9,-1.13,23817,26.2,-11.69,9,自連買
33	,3006.TW,晶豪科,66.2,0,3117,101.5,-28.32,9,自連買
34	,5534.TW,長虹,73.6,2.22,690,73.7,5.85,9,自連買
35	,1319.TW,東陽,41.05,0.37,2564,46.25,-11.24,8,自連買
36	,2103.TW,台橡,26.95,-1.1,635,31.3,-5.87,8,自連買
37	,2105.TW,正新,33.75,-0.74,1203,35.7,-2.17,8,自連買
38	,2106.TW,建大,30.15,0,347,32.25,-3.7,8,自連買
39	,2227.TW,裕日車,191,-2.05,32,240,-16.89,8,自連買
40	,2347.TW,聯強,61,-0.81,2957,55,10.91,8,自連買
41	,2371.TW,大同,33.7,0,4072,34.05,-1.03,8,自連買
42	,2520.TW,冠德,28.65,0.7,326,35,-10.69,8,自連買
43	,2834.TW,臺企銀,12.9,-0.39,8238,11.85,13.76,8,自連買
44	,2850.TW,新產,48.8,0.21,121,51.7,-5.61,8,自連買
45	,2897.TW,王道銀行,8.32,-0.36,812,8.92,-3.14,8,自連買
46	,6505.TW,台塑化,80.1,-1.11,1418,95.2,-15.86,8,自連買
47	,6670.TW,復盛應用,213,-0.7,244,198.5,14.42,8,自連買
48	,8131.TW,福懋科,38.4,-0.78,269,40.7,0.95,8,自連買
49	,8422.TW,可寧衛,177.5,0,124,174.5,1.72,8,自連買
50	,1104.TW,環泥,22.25,-0.22,144,22.1,5.4,7,自連買
51	,1210.TW,大成,45.45,1.91,1876,47.8,-0.15,7,自連買
52	,1215.TW,卜蜂,78.3,0.77,1049,81.5,9.77,7,自連買
53	,1216.TW,統一,65.9,0,2803,66.6,3.02,7,自連買
54	,1402.TW,遠東新,31.55,-4.39,10632,31.7,4.47,7,自連買
55	,1504.TW,東元,27.25,-0.37,1749,28.95,-5.87,7,自連買
56	,1702.TW,南僑,44.8,-0.88,73,46.25,-3.14,7,自連買
57	,1720.TW,生達,59.1,0.17,11057,45.2,38.12,7,自連買
58	,2020.TW,美亞,23.5,-0.63,75,22.9,2.62,7,自連買
59	,2207.TW,和泰車,592,-0.67,113,629,-2.73,7,自連買
60	,2332.TW,友訊,15.6,0,3528,15.1,5.26,7,自連買
61	,2369.TW,菱生,13.2,-1.49,383,17.75,-19.36,7,自連買
62	,2395.TW,研華,333,-1.48,273,354,-3.59,7,自連買
63	,2450.TW,神腦,30.85,-0.16,33,31.65,-2.53,7,自連買
64	,2451.TW,創見,66.8,0.45,561,70.8,3.41,7,自連買
65	,2478.TW,大毅,43.2,-0.8,35,52.2,-9.98,7,自連買
66	,2495.TW,普安,21.6,-2.92,2069,15.55,42.67,7,自連買
67	,2506.TW,太設,9.17,-0.54,294,9.46,-1.08,7,自連買
68	,2535.TW,達欣工,29.7,0.17,102,30.15,-1.49,7,自連買
69	,2539.TW,櫻花建,31.95,0,247,33.25,10.1,7,自連買
70	,2547.TW,日勝生,9.08,-0.22,162,9.64,-3.71,7,自連買
71	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.15,4.97,7,自連買
72	,2809.TW,京城銀,33.9,-3.42,3989,36.6,-7.38,7,自連買
73	,2820.TW,華票,14.55,0,290,17,-9.51,7,自連買
74	,2838.TW,聯邦銀,16.1,-0.92,465,15.75,12.35,7,自連買
75	,2845.TW,遠東銀,11.1,-0.89,1864,11.5,1.56,7,自連買
76	,2851.TW,中再保,18.45,1.1,929,26.35,-29.98,7,自連買
77	,2867.TW,三商壽,5.51,-2.3,17135,7.29,-24.42,7,自連買
78	,2880.TW,華南金,22.5,-1.1,4175,23.15,3.83,7,自連買
79	,2889.TW,國票金,11.35,0,2314,15.8,-21.34,7,自連買
80	,2890.TW,永豐金,16.7,-4.84,27291,17.1,3.28,7,自連買
81	,2892.TW,第一金,26.3,-0.38,6392,26.45,5.33,7,自連買
82	,2912.TW,統一超,268,-1.47,996,272,1.75,7,自連買
83	,3013.TW,晟銘電,20.55,-0.24,4147,14,46.79,7,自連買
84	,3026.TW,禾伸堂,89.9,0,51,104.5,-5.56,7,自連買
85	,3029.TW,零壹,40.25,0,78,39.95,0.75,7,自連買
86	,3450.TW,聯鈞,37.35,-0.13,105,43.95,-11.18,7,自連買
87	,3622.TW,洋華,27.5,0.18,36,35.1,-18.35,7,自連買
88	,3711.TW,日月光投控,93.8,-3.6,11870,94.3,7.75,7,自連買
89	,4426.TW,利勤,27.1,1.31,1089,29.25,-7.35,7,自連買
90	,4942.TW,嘉彰,35.75,0.14,78,40.9,-5.6,7,自連買
91	,5215.TW,科嘉-KY,44.85,-0.33,41,52.1,-4.23,7,自連買
92	,5880.TW,合庫金,25.95,-0.76,4866,27.15,2.04,7,自連買
93	,6191.TW,精成科,27.6,-1.08,433,30.65,-4.13,7,自連買
94	,8464.TW,億豐,278.5,-1.42,255,324,-10.55,7,自連買
95	,9908.TW,大台北,31.45,0.96,26,33.8,-3.82,7,自連買
96	,9910.TW,豐泰,207.5,-1.19,2962,203,4.66,7,自連買
97	,1103.TW,嘉泥,17.5,-0.57,92,18.45,-1.57,6,自連買
98	,1227.TW,佳格,39.4,-0.51,249,46.7,-11.82,6,自連買
99	,1229.TW,聯華,49.25,0.2,537,57.1,-9.43,6,自連買
100	,1232.TW,大統益,141.5,-0.35,131,155,-8.71,6,自連買
101	,1308.TW,亞聚,28.2,-0.88,1358,29.4,6.98,6,自連買
102	,1309.TW,台達化,22.2,-0.45,1316,29.6,-15.17,6,自連買
103	,1409.TW,新纖,17.9,0.28,1722,18.8,2.64,6,自連買
104	,1434.TW,福懋,26.3,-0.19,479,27.15,0.65,6,自連買
105	,1439.TW,雋揚,21,-1.41,23,20,5,6,自連買
106	,1440.TW,南紡,17.3,-1.42,812,20.3,-10.78,6,自連買
107	,1446.TW,宏和,30,0,34,33,-8.23,6,自連買
108	,1474.TW,弘裕,12,-0.41,56,12.45,0.5,6,自連買
109	,1519.TW,華城,48.9,2.09,3632,35.5,41.49,6,自連買
110	,1528.TW,恩德,10.1,0,151,9.6,6.2,6,自連買
111	,1582.TW,信錦,58.6,0.17,62,68,-6.18,6,自連買
112	,1608.TW,華榮,13.9,-1.42,1366,18.1,-14.93,6,自連買
113	,1734.TW,杏輝,33.3,0.45,4511,30.1,11.41,6,自連買
114	,1736.TW,喬山,73.9,-1.99,1386,57,30.75,6,自連買
115	,1789.TW,神隆,25.9,-0.77,2066,25.6,3.11,6,自連買
116	,1808.TW,潤隆,68,1.49,885,68.7,17.08,6,自連買
117	,1904.TW,正隆,27.15,-1.09,381,29.95,-3.21,6,自連買
118	,2017.TW,官田鋼,14.2,-1.05,653,14,12.52,6,自連買
119	,2034.TW,允強,29.6,-0.5,3354,27.65,13.24,6,自連買
120	,2038.TW,海光,23.05,-3.15,5951,21.95,11.89,6,自連買
121	,2059.TW,川湖,395,-0.63,106,418.5,-3.34,6,自連買
122	,2069.TW,運錩,21.35,-0.7,1052,22.95,3.14,6,自連買
123	,2208.TW,台船,19.5,-0.51,1938,18.5,5.41,6,自連買
124	,2359.TW,所羅門,26.25,-1.87,1464,25.1,8.61,6,自連買
125	,2360.TW,致茂,179,0.56,783,163.5,14.44,6,自連買
126	,2375.TW,凱美,56,-0.36,155,57.5,-16.34,6,自連買
127	,2379.TW,瑞昱,289,-0.52,1352,388,-18.91,6,自連買
128	,2413.TW,環科,25.85,-1.71,872,20,29.25,6,自連買
129	,2417.TW,圓剛,22.6,0.89,533,23.15,-1.65,6,自連買
130	,2426.TW,鼎元,16.9,-0.59,149,20.65,-13.82,6,自連買
131	,2474.TW,可成,169,-1.74,2651,169,5.98,6,自連買
132	,2485.TW,兆赫,17.25,0.29,454,17.5,-1.43,6,自連買
133	,2486.TW,一詮,21.55,-0.23,1380,31.4,-31.37,6,自連買
134	,2527.TW,宏璟,20.8,-0.72,64,25.4,-7.84,6,自連買
135	,2534.TW,宏盛,22.85,0.22,2104,25.7,-6.54,6,自連買
136	,2537.TW,聯上發,7.16,0,193,9.14,-13,6,自連買
137	,2705.TW,六福,16.45,-0.3,111,17.35,-5.19,6,自連買
138	,2748.TW,雲品,58.2,0.87,303,43.8,34.38,6,自連買
139	,2801.TW,彰銀,17.25,-0.29,2566,17.85,0.35,6,自連買
140	,2812.TW,台中銀,12.8,-0.39,3299,13.8,-0.78,6,自連買
141	,2905.TW,三商,15.05,-0.66,352,20,-19.3,6,自連買
142	,2913.TW,農林,21.45,-1.15,909,19.5,10,6,自連買
143	,3056.TW,總太,30.6,0.82,476,29.65,3.2,6,自連買
144	,3266.TW,昇陽,11.9,0.42,36,13.1,-9.16,6,自連買
145	,3380.TW,明泰,28.55,-1.04,598,27,8.68,6,自連買
146	,3617.TW,碩天,96.3,-2.33,255,70.1,39.36,6,自連買
147	,4137.TW,麗豐-KY,206,-2.37,510,192.5,14.01,6,自連買
148	,4164.TW,承業醫,44.2,0,183,41.4,12.9,6,自連買
149	,4967.TW,十銓,30.15,-0.17,118,29.1,-18.03,6,自連買
150	,4989.TW,榮科,24.85,-1,133,28.5,-7.96,6,自連買
151	,5234.TW,達興材料,67.2,0.15,91,90.7,-20.88,6,自連買
152	,5469.TW,瀚宇博,31.65,-0.94,479,33.65,1.05,6,自連買
153	,5871.TW,中租-KY,216.5,0.46,2711,212.5,1.88,6,自連買
154	,6143.TW,振曜,66.9,0.45,825,58.6,19.81,6,自連買
155	,6206.TW,飛捷,65.6,0.46,146,82.6,-16.99,6,自連買
156	,6214.TW,精誠,70,-0.28,922,72.7,-3.71,6,自連買
157	,6239.TW,力成,81.3,0.62,1926,95.3,-7.75,6,自連買
158	,6409.TW,旭隼,1550,0,122,1515,3.67,6,自連買
159	,6412.TW,群電,74.5,2.48,374,73.3,1.64,6,自連買
160	,6415.TW,矽力*-KY,445,1.37,2330,2525,-29.5,6,自連買
161	,6579.TW,研揚,83.2,-0.12,46,79.5,4.65,6,自連買
162	,6582.TW,申豐,59.6,3.47,331,93.6,-23.74,6,自連買
163	,8039.TW,台虹,41,-0.61,92,45.2,-3.71,6,自連買
164	,8081.TW,致新,141,-1.05,262,178,-12.79,6,自連買
165	,8210.TW,勤誠,74.2,-1.07,96,65.3,13.63,6,自連買
166	,8341.TW,日友,162.5,-7.41,2828,203,-19.95,6,自連買
167	,8374.TW,羅昇,29.1,1.04,13,30.45,-1.56,6,自連買
168	,9927.TW,泰銘,37.6,-0.4,61,42.4,-0.63,6,自連買
169	,9940.TW,信義,27.2,-0.18,182,31.55,-13.79,6,自連買
170	,9941.TW,裕融,156.5,0,327,216,-12.99,6,自連買
171	,9943.TW,好樂迪,62.1,-0.8,24,55.5,-1.29,6,自連買
172	,1108.TW,幸福,10.8,-0.46,146,10.95,3.95,5,自連買
173	,1109.TW,信大,15.7,-0.95,63,20.1,-15.5,5,自連買
174	,1201.TW,味全,19.05,0,164,20.6,-5.22,5,自連買
175	,1203.TW,味王,34.65,-1,22,34.5,3.87,5,自連買
176	,1220.TW,台榮,15.3,0.66,93,16.5,-1.29,5,自連買
177	,1235.TW,興泰,68.8,0,11,58.4,52.96,5,自連買
178	,1256.TW,鮮活果汁-KY,267,-2.02,7,284,-1.46,5,自連買
179	,1301.TW,台塑,86.8,-0.46,6046,109.5,-14.19,5,自連買
180	,1305.TW,華夏,26.5,1.15,17566,31.9,-8.75,5,自連買
181	,1313.TW,聯成,13.8,-1.78,1516,16.85,-18.1,5,自連買
182	,1321.TW,大洋,33.15,-1.04,99,33,2.38,5,自連買
183	,1323.TW,永裕,33,1.23,75,33.65,-1.93,5,自連買
184	,1326.TW,台化,69.4,-0.72,1689,81.5,-9.52,5,自連買
185	,1342.TW,八貫,132.5,0,544,67.6,96.01,5,自連買
186	,1414.TW,東和,18.05,0,170,17.55,6.24,5,自連買
187	,1419.TW,新紡,39.85,-0.87,21,41.8,-2.26,5,自連買
188	,1423.TW,利華,20,0.76,37,19.7,5.6,5,自連買
189	,1444.TW,力麗,10.3,0,557,10.45,1.48,5,自連買
190	,1447.TW,力鵬,7.71,-0.64,314,8.11,-4.93,5,自連買
191	,1455.TW,集盛,10.45,0,596,12,-6.28,5,自連買
192	,1464.TW,得力,14.05,-0.71,81,13.9,3.01,5,自連買
193	,1467.TW,南緯,11,-0.9,343,13.25,-16.98,5,自連買
194	,1477.TW,聚陽,238.5,0,510,163.5,45.87,5,自連買
195	,1503.TW,士電,59.1,-1.01,78,62.6,-2.84,5,自連買
196	,1513.TW,中興電,66,0.15,12515,54.9,26.7,5,自連買
197	,1515.TW,力山,30.9,0.49,381,29.05,6.37,5,自連買
198	,1517.TW,利奇,20.15,-0.25,277,23.7,-12.2,5,自連買
199	,1521.TW,大億,35.35,-0.42,7,36.15,-0.48,5,自連買
200	,1522.TW,堤維西,26.15,-0.76,963,28.95,-8.02,5,自連買
201	,1529.TW,樂事綠能,19.3,-1.28,1172,19.5,7.04,5,自連買
202	,1530.TW,亞崴,30.5,0.16,12,31.1,3.08,5,自連買
203	,1532.TW,勤美,28.45,-0.52,120,32.55,-6.07,5,自連買
204	,1537.TW,廣隆,136.5,-0.36,24,136.5,5.06,5,自連買
205	,1541.TW,錩泰,34,0.74,4,43.9,-17.58,5,自連買
206	,1558.TW,伸興,120,0,27,139.5,-8.38,5,自連買
207	,1589.TW,永冠-KY,55.5,-1.25,81,57.8,-2.92,5,自連買
208	,1598.TW,岱宇,43,-0.69,148,38.8,10.82,5,自連買
209	,1603.TW,華電,26.3,-0.75,181,28.75,-6.77,5,自連買
210	,1604.TW,聲寶,25.55,-0.2,118,30.55,-7.86,5,自連買
211	,1605.TW,華新,46.75,-1.68,42087,37.45,24.83,5,自連買
212	,1612.TW,宏泰,16.5,-1.2,304,22.65,-15.9,5,自連買
213	,1701.TW,中化,33.5,8.41,15339,22.1,58.02,5,自連買
214	,1707.TW,葡萄王,160.5,-1.23,644,135,18.89,5,自連買
215	,1717.TW,長興,31.5,-1.25,930,33.4,-4.6,5,自連買
216	,1718.TW,中纖,8.35,-0.71,2204,8.2,1.83,5,自連買
217	,1721.TW,三晃,15.05,-0.66,588,18.2,-17.31,5,自連買
218	,1722.TW,台肥,53.1,-0.56,1033,65.4,-15.2,5,自連買
219	,1733.TW,五鼎,25.65,-0.19,140,26.05,-1.54,5,自連買
220	,1760.TW,寶齡富錦,190,8.57,30709,107,77.57,5,自連買
221	,1783.TW,和康生,52,5.8,10010,40.85,40.01,5,自連買
222	,1786.TW,科妍,55.5,-0.36,160,41.7,37.99,5,自連買
223	,1802.TW,台玻,21.2,0.24,12096,21.1,9.96,5,自連買
224	,1810.TW,和成,18,0.56,7966,12.05,51.77,5,自連買
225	,1903.TW,士紙,49.45,-0.4,28,58.5,-15.47,5,自連買
226	,1907.TW,永豐餘,24.45,-1.21,810,26.8,-2.74,5,自連買
227	,1909.TW,榮成,15.55,-0.32,1849,17.6,-4.48,5,自連買
228	,2007.TW,燁興,12.7,1.2,8163,13.3,-4.51,5,自連買
229	,2008.TW,高興昌,17.7,-0.56,52,17.1,3.51,5,自連買
230	,2010.TW,春源,16.25,0.62,682,17.2,-5.52,5,自連買
231	,2013.TW,中鋼構,59.3,-0.84,197,55.7,10.59,5,自連買
232	,2015.TW,豐興,65.9,1.85,274,71.4,-7.7,5,自連買
233	,2023.TW,燁輝,16.8,-0.59,4854,17.8,2.31,5,自連買
234	,2028.TW,威致,29.2,0.69,4120,27.85,16.75,5,自連買
235	,2029.TW,盛餘,25.2,0,787,27.7,1.16,5,自連買
236	,2031.TW,新光鋼,44,-0.56,5573,41.9,16.9,5,自連買
237	,2032.TW,新鋼,21.1,-0.71,2288,22.3,-0.05,5,自連買
238	,2101.TW,南港,33.7,-0.3,358,38.6,-12.69,5,自連買
239	,2102.TW,泰豐,20.45,-1.21,355,20.5,-0.24,5,自連買
240	,2104.TW,國際中橡,19.6,0.77,1331,19.95,-1.75,5,自連買
241	,2109.TW,華豐,14.4,0,25,15,-0.76,5,自連買
242	,2114.TW,鑫永銓,98.8,1.23,5,122.5,-13.91,5,自連買
243	,2228.TW,劍麟,75.3,-0.4,88,67.8,14.73,5,自連買
244	,2231.TW,為升,142,-2.07,335,142,10,5,自連買
245	,2239.TW,英利-KY,59,-0.84,55,57.5,7.06,5,自連買
246	,2308.TW,台達電,281,-1.92,5149,236.5,21.65,5,自連買
247	,2323.TW,中環,7.4,-1.33,1685,8.22,-5.37,5,自連買
248	,2329.TW,華泰,17.6,-1.68,1321,17.6,6.47,5,自連買
249	,2331.TW,精英,21.45,-0.46,679,21.6,-0.69,5,自連買
250	,2348.TW,海悅,65.5,0,150,94.3,-17.49,5,自連買
251	,2355.TW,敬鵬,28.95,-0.34,444,30.15,-2.29,5,自連買
252	,2358.TW,廷鑫,14.7,-2,2597,17.45,-14.29,5,自連買
253	,2362.TW,藍天,30.6,-0.81,111,32.25,-5.12,5,自連買
254	,2365.TW,昆盈,10.1,-0.49,93,10.25,0.4,5,自連買
255	,2373.TW,震旦行,77.6,-0.77,67,89,-6.58,5,自連買
256	,2374.TW,佳能,20.7,0,250,23.6,-8.65,5,自連買
257	,2385.TW,群光,87.2,0.11,1118,77.3,12.81,5,自連買
258	,2390.TW,云辰,13.2,0.38,364,17.45,-20.15,5,自連買
259	,2397.TW,友通,58.5,-0.51,11,61,2.08,5,自連買
260	,2399.TW,映泰,13.55,0,559,15.95,-8.32,5,自連買
261	,2402.TW,毅嘉,17.9,-0.83,1219,15.25,21.44,5,自連買
262	,2405.TW,輔信,11.8,0.43,459,13,-9.23,5,自連買
263	,2419.TW,仲琦,24.15,-0.41,1040,18.7,29.14,5,自連買
264	,2420.TW,新巨,39.45,0,40,42,0.82,5,自連買
265	,2433.TW,互盛電,48.1,0,8,51.6,0.06,5,自連買
266	,2442.TW,新美齊,13.15,-0.75,96,12.6,11.44,5,自連買
267	,2462.TW,良得電,29,-1.36,892,26.85,10.69,5,自連買
268	,2464.TW,盟立,38.1,-0.39,128,40,1.03,5,自連買
269	,2466.TW,冠西電,33.3,-1.19,43,37.05,-6.54,5,自連買
270	,2467.TW,志聖,43.25,-0.92,36,45.4,5.62,5,自連買
271	,2477.TW,美隆電,19.6,-0.76,52,24.2,-21.94,5,自連買
272	,2483.TW,百容,24.2,-0.41,85,25.95,-6.74,5,自連買
273	,2488.TW,漢平,28.95,0,42,27.4,9.95,5,自連買
274	,2493.TW,揚博,43.15,0,51,42.1,9.41,5,自連買
275	,2501.TW,國建,15.2,0,696,17.7,-10.95,5,自連買
276	,2504.TW,國產,25.1,1.01,1440,24.1,4.15,5,自連買
277	,2505.TW,國揚,18.25,-0.82,64,19.8,-7.83,5,自連買
278	,2511.TW,太子,10.6,-0.47,445,12.3,-10.02,5,自連買
279	,2514.TW,龍邦,16.85,-0.3,151,17.6,-4.26,5,自連買
280	,2536.TW,宏普,22.25,-0.22,33,21.4,3.97,5,自連買
281	,2597.TW,潤弘,121.5,0,132,108.5,23.84,5,自連買
282	,2601.TW,益航,8.94,-1.54,2073,10.1,-11.49,5,自連買
283	,2608.TW,嘉里大榮,38.05,-0.39,337,41.35,-4.01,5,自連買
284	,2611.TW,志信,14.1,-0.35,1872,19.85,-17.98,5,自連買
285	,2613.TW,中櫃,23,-1.5,1438,29.6,-22.3,5,自連買
286	,2614.TW,東森,23.3,1.75,3526,24.1,-9.27,5,自連買
287	,2615.TW,萬海,86.2,-1.15,55180,128,-15.8,5,自連買
288	,2630.TW,亞航,16.85,-0.88,37,17.3,4.72,5,自連買
289	,2704.TW,國賓,32,0.47,213,32.1,-0.31,5,自連買
290	,2707.TW,晶華,256,0.39,348,166.5,53.75,5,自連買
291	,2723.TW,美食-KY,139,0.72,443,115,20.87,5,自連買
292	,2727.TW,王品,158,-1.56,228,123.5,27.94,5,自連買
293	,2884.TW,玉山金,24.1,-1.03,10272,29.7,-11.36,5,自連買
294	,2887.TW,台新金,15.2,0,6593,16.85,-1.94,5,自連買
295	,2888.TW,新光金,8.75,-0.57,13386,9.23,-0.91,5,自連買
296	,2903.TW,遠百,21.6,0.47,1990,20.8,8.87,5,自連買
297	,2906.TW,高林,17.6,-0.28,1443,18.85,-4.66,5,自連買
298	,2908.TW,特力,19.75,-0.25,35,22.05,-10.43,5,自連買
299	,3003.TW,健和興,70.4,0.28,187,75.5,-6.75,5,自連買
300	,3004.TW,豐達科,74.7,-0.4,121,61.9,20.68,5,自連買
301	,3008.TW,大立光,2140,0,324,1705,27.95,5,自連買
302	,3010.TW,華立,85.6,1.66,269,90,-4.89,5,自連買
303	,3014.TW,聯陽,71.5,-0.83,189,87.1,-6.67,5,自連買
304	,3015.TW,全漢,38.3,0.39,117,37.8,1.32,5,自連買
305	,3022.TW,威強電,74,-1.46,1258,44.7,76.78,5,自連買
306	,3027.TW,盛達,36.05,4.49,11409,18.3,96.99,5,自連買
307	,3030.TW,德律,63.7,-0.47,122,61,4.43,5,自連買
308	,3031.TW,佰鴻,15.05,-1.63,101,17.6,-14.49,5,自連買
309	,3036.TW,文曄,62.7,-0.95,1327,68.7,-8.73,5,自連買
310	,3038.TW,全台,20.35,-1.21,720,20.8,4.15,5,自連買
311	,3042.TW,晶技,83,0.73,539,98.3,-7.97,5,自連買
312	,3048.TW,益登,26.95,-0.92,355,34.4,-11.87,5,自連買
313	,3049.TW,和鑫,9.18,-0.54,1037,10.55,-9.65,5,自連買
314	,3050.TW,鈺德,17,-1.16,376,17.7,-0.18,5,自連買
315	,3060.TW,銘異,16.4,-0.61,86,19.8,-12.3,5,自連買
316	,3062.TW,建漢,23.55,0.21,1460,25.6,-7.86,5,自連買
317	,3090.TW,日電貿,53,-0.38,169,52.9,9.17,5,自連買
318	,3092.TW,鴻碩,34.25,0.44,170,47.8,-28.35,5,自連買
319	,3094.TW,聯傑,24.25,-1.02,71,27.25,-7.72,5,自連買
320	,3164.TW,景岳,25.1,0.2,675,25,0.4,5,自連買
321	,3167.TW,大量,40.6,-0.12,73,58.2,-24.94,5,自連買
322	,3257.TW,虹冠電,43.65,0.81,25,57.4,-23.95,5,自連買
323	,3311.TW,閎暉,32.8,-0.3,24,33.15,0.37,5,自連買
324	,3312.TW,弘憶股,17.65,-1.12,87,23.05,-14.94,5,自連買
325	,3338.TW,泰碩,31.55,-0.47,61,39.55,-20.23,5,自連買
326	,3376.TW,新日興,80.7,-0.25,113,85.7,0.66,5,自連買
327	,3416.TW,融程電,83,0.36,22,75.3,10.23,5,自連買
328	,3530.TW,晶相光,71.8,-0.42,57,98,-23.44,5,自連買
329	,3548.TW,兆利,56.8,-1.22,52,63.3,-6.89,5,自連買
330	,3550.TW,聯穎,13.9,0,27,14.85,-1.56,5,自連買
331	,3563.TW,牧德,130,-1.52,69,152.5,-13.46,5,自連買
332	,3591.TW,艾笛森,15.7,-0.63,172,15.6,7.53,5,自連買
333	,3645.TW,達邁,32.55,-1.21,101,52.2,-35.76,5,自連買
334	,3669.TW,圓展,47.8,6.58,731,43.45,10.01,5,自連買
335	,3673.TW,TPK-KY,29.7,-0.34,398,35.1,-11.55,5,自連買
336	,3701.TW,大眾控,38.25,-0.39,146,51,-25,5,自連買
337	,3704.TW,合勤控,33.85,-2.31,2930,28.2,14.59,5,自連買
338	,3708.TW,上緯投控,94.6,-1.77,1112,131,-26.9,5,自連買
339	,4106.TW,雃博,31.1,1.97,11686,25.45,24.85,5,自連買
340	,4119.TW,旭富,95.3,1.17,340,83.8,13.72,5,自連買
341	,4142.TW,國光生,36.45,0.83,953,39.35,-7.37,5,自連買
342	,4155.TW,訊映,28.55,1.78,4554,24,24.29,5,自連買
343	,4190.TW,佐登-KY,78.9,0.38,132,67.6,16.72,5,自連買
344	,4306.TW,炎洲,14.4,-0.35,424,15.3,0.91,5,自連買
345	,4417.TW,金洲,38.45,-0.26,72,34.1,19.97,5,自連買
346	,4438.TW,廣越,119.5,-1.24,47,110.5,11.77,5,自連買
347	,4532.TW,瑞智,16.2,-0.92,186,17.45,-3.05,5,自連買
348	,4536.TW,拓凱,189,-0.79,392,134.5,46.5,5,自連買
349	,4551.TW,智伸科,146,-0.68,691,168,-10.36,5,自連買
350	,4552.TW,力達-KY,29.7,-0.67,16,28.8,6.64,5,自連買
351	,4564.TW,元翎,23.85,-0.21,147,31.5,-20.74,5,自連買
352	,4755.TW,三福化,119,0,366,174,-29.19,5,自連買
353	,4763.TW,材料-KY,172,-4.44,2683,112.5,62.76,5,自連買
354	,4904.TW,遠傳,65.7,-0.3,2525,84,-18.6,5,自連買
355	,4906.TW,正文,27.35,0.18,879,30.95,-6.3,5,自連買
356	,4935.TW,茂林-KY,56.3,-1.05,64,62.2,-1.3,5,自連買
357	,4943.TW,康控-KY,10.6,9.17,1592,19.2,-44.79,5,自連買
358	,4960.TW,誠美材,9.74,-0.2,646,10.55,-2.7,5,自連買
359	,4976.TW,佳凌,38.2,0.13,139,44.2,-13.57,5,自連買
360	,4994.TW,傳奇,40.4,-0.49,109,45.9,-8.62,5,自連買
361	,4999.TW,鑫禾,36.75,-0.41,56,36.2,7.74,5,自連買
362	,5203.TW,訊連,83,-0.6,51,89.2,-5.15,5,自連買
363	,5225.TW,東科-KY,37.85,1.75,1188,21.9,72.83,5,自連買
