符合條件商品
資料日期：2021年 12月 17日
策略,	01準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2021-12-19 14:32 符合檔數(1448)
584	,3188.TW,鑫龍騰,17.6,1.15,63,0.46,0.31,0.07,0,0.54,0.24
585	,3189.TW,景碩,231,-1.07,5245,0.44,0.54,0.72,0.74,0.78,0.4
586	,3202.TW,樺晟,18.45,9.5,4185,0.56,0.48,0.35,0,0,0.52
587	,3205.TW,佰研,25.55,-0.97,11,0.51,0.44,0,0,0.17,0.35
588	,3206.TW,志豐,28.7,-0.86,113,0.65,0.51,0.2,0,0.21,0.52
589	,3207.TW,耀勝,23.55,-2.69,799,0.59,0.45,0.13,0,0.44,0.33
590	,3209.TW,全科,28.7,0,360,0.56,0.6,0.37,0,0.21,0.47
591	,3211.TW,順達,98.4,-1.01,609,0.55,0.58,0.69,0.46,0.43,0.56
592	,3213.TW,茂訊,60.8,0.33,48,0.69,0.62,0.11,0,0,0.46
593	,3217.TW,優群,123.5,-5,2681,0.62,0.5,0.59,0.47,0.57,0.58
594	,3218.TW,大學光,275,-0.9,105,0.42,0.68,0.71,0.5,0.46,0.54
595	,3219.TW,倚強科,94.2,1.95,82,0.45,0.46,0,0,0.57,0.38
596	,3221.TW,台嘉碩,41.4,-3.16,5137,0.72,0.48,0.44,0,0.57,0.44
597	,3224.TW,三顧,60.1,-1.96,811,0.6,0.55,0.44,0,0.48,0.56
598	,3226.TW,至寶電,62.7,0.16,2,0.45,0.41,0,0,0,0
599	,3227.TW,原相,146,-2.34,718,0.56,0.62,0.7,0.56,0.49,0.6
600	,3230.TW,錦明,18.75,-1.06,386,0.53,0.47,0,0,0.36,0.32
601	,3231.TW,緯創,28.85,-0.69,10544,0.68,0.68,0.48,0.5,0.38,0.5
602	,3232.TW,昱捷,27.9,-0.71,953,0.78,0.45,0.11,0,0.66,0.5
603	,3234.TW,光環,26.6,-1.3,274,0.52,0.68,0,0,0.57,0.57
604	,3236.TW,千如,24.8,-0.2,199,0.66,0.52,0.11,0,0.35,0.63
605	,3252.TW,海灣,16.7,0.3,18,0.43,0.37,0.08,0,0,0.11
606	,3257.TW,虹冠電,64.8,-1.22,282,0.74,0.58,0.51,0.22,0.41,0.6
607	,3260.TW,威剛,88.7,-2.1,5077,0.66,0.62,0.68,0.41,0.5,0.54
608	,3264.TW,欣銓,54.7,-0.91,3118,0.58,0.64,0.7,0.61,0.67,0.46
609	,3265.TW,台星科,31,-0.64,242,0.65,0.52,0.47,0,0.35,0.41
610	,3266.TW,昇陽,13.65,0.37,95,0.38,0.54,0.14,0,0,0.08
611	,3268.TW,海德威,28.5,-1.04,112,0.47,0.49,0,0,0,0.27
612	,3272.TW,東碩,40.1,-1.72,145,0.66,0.62,0.15,0,0.51,0.57
613	,3276.TW,宇環,18.5,2.21,913,0.6,0.45,0.08,0,1,0.33
614	,3284.TW,太普高,12.4,0.4,25,0.43,0.35,0,0,0,0
615	,3285.TW,微端,20.9,0,18,0.66,0.44,0,0,0,0.17
616	,3287.TW,廣寰科,18.35,-1.34,90,0.5,0.6,0.08,0,0.43,0.26
617	,3289.TW,宜特,51.7,-1.52,184,0.44,0.76,0.63,0,0.43,0.54
618	,3290.TW,東浦,21.8,-4.39,2662,0.54,0.33,0.2,0,0.35,0.25
619	,3293.TW,鈊象,789,-0.5,377,0.54,0.72,0.78,0.58,0.69,0.5
620	,3294.TW,英濟,33.65,-1.75,3142,0.7,0.54,0.2,0,0.57,0.47
621	,3296.TW,勝德,18.2,0.55,306,0.46,0.5,0.24,0,0.47,0.52
622	,3297.TW,杭特,19.4,-2.76,248,0.58,0.53,0.17,0,0.41,0.16
623	,3303.TW,岱稜,25.25,0,227,0.52,0.61,0.57,0,0.4,0.07
624	,3305.TW,昇貿,78.3,-3.33,3578,0.84,0.62,0.69,0.2,0.62,0.44
625	,3306.TW,鼎天,31.4,-3.98,1190,0.45,0.42,0.2,0,0.62,0.5
626	,3310.TW,佳穎,31.1,-0.48,10,0.6,0.32,0,0,0.04,0.21
627	,3311.TW,閎暉,34.95,-0.29,119,0.72,0.62,0.31,0,0.32,0.42
628	,3312.TW,弘憶股,23.5,-1.67,984,0.62,0.68,0.35,0,0.35,0.42
629	,3317.TW,尼克森,78.5,-2.85,1066,0.6,0.52,0.83,0,0.72,0.46
630	,3322.TW,建舜電,22.45,-5.27,13623,0.23,0.58,0.21,0,0,0.35
631	,3323.TW,加百裕,41.1,-1.56,386,0.62,0.7,0.69,0,0.57,0.5
632	,3324.TW,雙鴻,193,-3.74,2739,0.68,0.54,0.7,0.58,0.62,0.54
633	,3325.TW,旭品,17.75,-2.47,703,0.54,0.68,0.08,0,0.52,0.52
634	,3332.TW,幸康,39.8,-1,3,0.26,0.33,0,0,0,0
635	,3338.TW,泰碩,51.4,-2.84,1239,0.57,0.5,0.58,0,0.63,0.55
636	,3339.TW,泰谷,23.95,-4.39,2382,0.75,0.61,0.19,0,1,0.25
637	,3346.TW,麗清,46,-2.02,1197,0.64,0.48,0.42,0,0.43,0.56
638	,3354.TW,律勝,19.15,0,1765,0.56,0.61,0,0,0.46,0.33
639	,3356.TW,奇偶,31.05,-0.48,353,0.56,0.58,0.55,0,0.4,0.42
640	,3357.TW,臺慶科,126.5,-1.56,120,0.57,0.55,0.52,0.21,0,0.5
641	,3360.TW,尚立,15.15,-0.98,69,0.54,0.57,0,0,0.19,0.27
642	,3362.TW,先進光,80.2,4.16,12921,0.72,0.5,0.29,0,0.57,0.5
643	,3363.TW,上詮,33.2,-2.35,1142,0.57,0.64,0.36,0,0.51,0.55
644	,3372.TW,典範,23.55,-2.28,1370,0.54,0.54,0.42,0,0.46,0.47
645	,3373.TW,熱映,36.7,1.24,322,0.52,0.66,0.49,0,0.48,0.64
646	,3374.TW,精材,137,-0.72,820,0.8,0.6,0.82,0.47,0.6,0.54
647	,3376.TW,新日興,92.1,0.11,868,0.54,0.54,0.63,0.25,0.4,0.6
648	,3379.TW,彬台,12.65,0.8,379,0.52,0.51,0,0,0.21,0
649	,3380.TW,明泰,32.65,-3.55,4675,0.54,0.68,0.78,0,0.46,0.5
650	,3388.TW,崇越電,84.8,0.24,79,0.67,0.6,0.34,0,0,0.09
651	,3390.TW,旭軟,26.3,1.15,5677,0.58,0.44,0.2,0,0.2,0.14
652	,3402.TW,漢科,48.35,-1.33,409,0.76,0.78,0.17,0,0.25,0.42
653	,3406.TW,玉晶光,529,-1.49,1961,0.46,0.71,0.72,0.47,0.48,0.58
654	,3413.TW,京鼎,229.5,-1.29,753,0.54,0.66,0.66,0.58,0.59,0.48
655	,3416.TW,融程電,76.1,-0.26,43,0.56,0.63,0.39,0,0.17,0.51
656	,3419.TW,譁裕,25.4,-5.4,8928,0.6,0.6,0.38,0,0.52,0.5
657	,3432.TW,台端,14.7,-0.68,197,0.46,0.5,0.19,0,0.26,0.28
658	,3434.TW,哲固,16.85,0.6,267,0.52,0.38,0.33,0,0.67,0.38
659	,3437.TW,榮創,25.5,-2.3,904,0.82,0.46,0.33,0,0.5,0.46
660	,3438.TW,類比科,84.6,-2.2,194,0.62,0.48,0.59,0,0.58,0.52
661	,3441.TW,聯一光,38.4,-0.39,127,0.58,0.53,0,0,0.57,0.4
662	,3443.TW,創意,604,-8.62,4887,0.5,0.6,0.72,0.66,0.62,0.42
663	,3444.TW,利機,59,-3.75,851,0.73,0.61,0.08,0,0.43,0.28
664	,3450.TW,聯鈞,54.9,-1.44,230,0.48,0.76,0.73,0,0.33,0.54
665	,3454.TW,晶睿,72.1,0.28,46,0.51,0.56,0.34,0,0.09,0.55
666	,3455.TW,由田,74.2,-2.88,1790,0.65,0.64,0.39,0,0.37,0.44
667	,3466.TW,致振,20.5,-6.18,12381,0.54,0.5,0.13,0,0.38,0.24
668	,3479.TW,安勤,57,-1.89,347,0.58,0.56,0.11,0,0.11,0.37
669	,3481.TW,群創,19.3,0.78,176309,0.54,0.62,0.72,0.76,0.54,0.46
670	,3483.TW,力致,88.1,0.69,2395,0.6,0.56,0.69,0.19,0.54,0.48
671	,3484.TW,崧騰,77,-2.04,923,0.56,0.58,0.65,0.5,0.41,0.41
672	,3489.TW,森寶,13.9,-4.79,246,0.54,0.5,0,0,0.17,0.06
673	,3490.TW,單井,31.5,-4.26,1395,0.58,0.62,0.15,0,0.62,0.52
674	,3491.TW,昇達科,217.5,0.69,17596,0.69,0.56,0.64,0.33,0.46,0.52
675	,3492.TW,長盛,18.55,-0.8,35,0.67,0.51,0.13,0,0.23,0.08
676	,3498.TW,陽程,32.5,-0.15,23,0.63,0.74,0,0,0.42,0.54
677	,3499.TW,環天科,25.5,-6.59,4384,0.6,0.44,0.4,0,0.33,0.18
678	,3501.TW,維熹,47.75,0,96,0.55,0.62,0.43,0,0,0.36
679	,3504.TW,揚明光,119.5,-2.05,1374,0.64,0.58,0.69,0.23,0.58,0.54
680	,3508.TW,位速,63.2,-8.54,4777,0.64,0.46,0.2,0,0.58,0.52
681	,3511.TW,矽瑪,41.6,6.26,3219,0.66,0.48,0.43,0,0.67,0.5
682	,3512.TW,皇龍,32.95,-0.45,22,0.59,0.63,0.22,0,0.06,0.2
683	,3515.TW,華擎,272,-2.16,2342,0.61,0.62,0.72,0.53,0.45,0.44
684	,3516.TW,亞帝歐,17.5,-0.57,107,0.42,0.49,0.14,0,0.17,0.07
685	,3518.TW,柏騰,22.6,-2.16,205,0.54,0.57,0.16,0.25,0.34,0.51
686	,3521.TW,鴻翊,13.95,0,105,0.43,0.73,0.14,0,0,0.09
687	,3522.TW,御頂,10.5,-1.87,188,0.49,0.44,0,0,0.31,0.21
688	,3526.TW,凡甲,169.5,-2.87,696,0.64,0.5,0.75,0.7,0.58,0.33
689	,3527.TW,聚積,185,-2.63,532,0.7,0.52,0.65,0.1,0.65,0.42
690	,3528.TW,安馳,49.75,-0.5,9,0.57,0.51,0.38,0,0,0.38
691	,3529.TW,力旺,2035,2.26,503,0.32,0.64,0.59,0.6,0.68,0.4
692	,3530.TW,晶相光,134,-2.19,974,0.65,0.56,0.64,0.45,0.64,0.5
693	,3531.TW,先益,22.05,0,5,0.29,0.35,0,0,0,0
694	,3532.TW,台勝科,294.5,-2.48,5068,0.62,0.5,0.64,0.63,0.58,0.44
695	,3533.TW,嘉澤,687,-1.29,405,0.44,0.51,0.67,0.66,0.73,0.52
696	,3535.TW,晶彩科,17.65,-1.94,464,0.57,0.57,0.26,0,0.42,0.55
697	,3537.TW,堡達,36.1,-0.28,67,0.46,0.6,0,0,0.11,0.45
698	,3540.TW,曜越,40.6,-3.33,471,0.5,0.8,0.62,0,0.44,0.49
699	,3541.TW,西柏,62.2,-4.31,1051,0.54,0.68,0.29,1,0.3,0.4
700	,3543.TW,州巧,26.85,-0.19,78,0.48,0.63,0.42,0,0,0.26
701	,3545.TW,敦泰,170,-1.73,7147,0.6,0.44,0.61,0.64,0.68,0.54
702	,3546.TW,宇峻,89.5,0.9,2705,0.58,0.54,0.63,0,0.52,0.48
703	,3548.TW,兆利,63.9,0.31,333,0.48,0.56,0.57,0.2,0.43,0.5
704	,3550.TW,聯穎,18.15,-1.63,185,0.52,0.6,0.46,0,0.3,0.44
705	,3551.TW,世禾,69.6,-0.43,313,0.58,0.58,0.53,0.14,0.42,0.36
706	,3552.TW,同致,170.5,-1.73,365,0.63,0.6,0.63,0.61,0.58,0.56
707	,3556.TW,禾瑞亞,74,-1.99,777,0.62,0.64,0.65,0,0.47,0.42
708	,3557.TW,嘉威,77.9,0.65,65,0.53,0.66,0.53,0,0.33,0.56
709	,3558.TW,神準,98.1,-1.51,108,0.49,0.54,0.19,0,0,0.37
710	,3563.TW,牧德,236,1.51,232,0.66,0.74,0.67,0.29,0.41,0.52
711	,3567.TW,逸昌,35.7,-0.28,115,0.68,0.61,0.15,0,0.1,0.29
712	,3577.TW,泓格,56,-1.23,135,0.49,0.51,0.52,0,0,0.27
713	,3580.TW,友威科,56.1,-1.06,120,0.63,0.52,0.09,0,0.61,0.52
714	,3581.TW,博磊,26.65,-1.84,226,0.7,0.51,0.25,0,0.29,0.17
715	,3583.TW,辛耘,79.6,-1.12,605,0.68,0.6,0.34,0,0.53,0.43
716	,3587.TW,閎康,147.5,-1.34,1600,0.6,0.64,0.67,0.44,0.52,0.38
717	,3588.TW,通嘉,144.5,-2.36,2286,0.76,0.58,0.5,0.33,0.66,0.52
718	,3591.TW,艾笛森,22.8,-3.39,1724,0.62,0.54,0.47,0,0.54,0.52
719	,3594.TW,磐儀,21.5,-0.23,306,0.48,0.56,0.25,0,0.48,0.51
720	,3596.TW,智易,125.5,-1.18,36153,0.56,0.52,0.68,0.63,0.64,0.44
721	,3597.TW,映興,31.2,-8.1,1229,0.48,0.69,0.03,0,0.31,0.13
722	,3605.TW,宏致,48.1,-2.83,1150,0.64,0.62,0.5,0,0.51,0.56
723	,3607.TW,谷崧,18.5,6.63,32774,0.6,0.62,0.36,0,0.46,0.43
724	,3609.TW,三一東林,49.7,1.43,95,0.57,0.69,0.14,0,0.33,0.35
725	,3611.TW,鼎翰,198,-0.5,24,0.58,0.46,0.19,0,0,0.33
726	,3615.TW,安可,23.55,-4.46,1631,0.5,0.76,0.09,0,0.57,0.45
727	,3617.TW,碩天,69,-0.43,25,0.46,0.54,0.51,0.07,0.4,0.41
728	,3622.TW,洋華,28.2,-1.23,163,0.46,0.66,0.41,0,0.53,0.49
729	,3623.TW,富晶通,16.05,-2.13,144,0.54,0.49,0.5,0,0,0.07
730	,3624.TW,光頡,57.7,-3.83,6580,0.72,0.46,0.64,0.67,0.52,0.49
731	,3625.TW,西勝,26.8,-0.56,2527,0.56,0.56,0.12,0,0.64,0.46
732	,3628.TW,盈正,37.15,-1.33,31,0.51,0.4,0,0,0.25,0
733	,3630.TW,新鉅科,38.05,-0.91,351,0.61,0.52,0.76,0,0.52,0.6
734	,3631.TW,晟楠,46.3,-0.43,29,0.42,0.63,0,0,0.41,0.11
735	,3645.TW,達邁,41.4,-1.19,216,0.58,0.6,0.55,0.34,0.41,0.56
736	,3646.TW,艾恩特,26.65,0.38,70,0.52,0.68,0.08,0,0.11,0.23
737	,3652.TW,精聯,21.75,-0.91,88,0.55,0.5,0.23,0,0.53,0.44
738	,3653.TW,健策,419.5,-2.21,1133,0.4,0.5,0.82,0.8,0.62,0.48
739	,3661.TW,世芯-KY,961,0.63,2001,0.4,0.66,0.72,0.73,0.72,0.46
740	,3663.TW,鑫科,33.4,-1.33,225,0.62,0.44,0.24,0,0.51,0.35
741	,3665.TW,貿聯-KY,242,-0.41,607,0.4,0.68,0.64,0.54,0.54,0.48
742	,3666.TW,光耀,32.5,-2.69,369,0.7,0.58,0.47,0,0.59,0.65
743	,3669.TW,圓展,50.2,-0.2,151,0.58,0.68,0.64,0,0.44,0.62
744	,3672.TW,康聯訊,44,-2.22,1069,0.51,0.57,0,0,0.65,0.07
745	,3673.TW,TPK-KY,42.1,-0.47,1182,0.42,0.64,0.64,0.14,0.48,0.54
746	,3675.TW,德微,288,-10,5975,0.72,0.58,0.58,0.56,0.66,0.4
747	,3679.TW,新至陞,89.2,1.59,90,0.59,0.72,0.47,0,0.13,0.57
748	,3680.TW,家登,313.5,-1.88,783,0.68,0.74,0.84,0.45,0.57,0.56
749	,3685.TW,元創精密,37.35,-1.45,1961,0.49,0.49,0.2,0,0.17,0.24
750	,3687.TW,歐買尬,189,9.88,13989,0.76,0.5,0.13,0,0.58,0.47
751	,3689.TW,湧德,42.85,-3.38,1862,0.6,0.52,0.38,0,0.55,0.42
752	,3691.TW,碩禾,190,1.06,1789,0.66,0.5,0.73,0.11,0.56,0.56
753	,3693.TW,營邦,49.15,-4.19,379,0.5,0.52,0.22,0,0.34,0.3
754	,3694.TW,海華,26.3,-2.95,1248,0.66,0.64,0.33,0,0.47,0.52
755	,3701.TW,大眾控,76,-1.68,15177,0.6,0.5,0.31,0,0.5,0.2
756	,3702.TW,大聯大,50.8,0.4,8193,0.44,0.64,0.52,0.52,0.35,0.4
757	,3703.TW,欣陸,25.05,-1.18,820,0.54,0.56,0.62,0,0.39,0.46
758	,3704.TW,合勤控,34.8,-4.4,37278,0.44,0.62,0.64,0.14,0.58,0.44
759	,3705.TW,永信,42.8,0.12,59,0.54,0.57,0.38,0,0,0.43
760	,3706.TW,神達,34.1,-0.87,33261,0.68,0.58,0.6,0.36,0.46,0.38
761	,3707.TW,漢磊,136.5,-4.55,10238,0.74,0.54,0.63,0.76,0.72,0.42
762	,3708.TW,上緯投控,98.2,9.97,4181,0.56,0.68,0.59,0.22,0.56,0.54
763	,3709.TW,鑫聯大投控,37.15,-1.33,131,0.54,0.42,0,0,0.4,0
764	,3711.TW,日月光投控,102,-1.45,17312,0.38,0.64,0.56,0.62,0.58,0.48
765	,3712.TW,永崴投控,31.8,0.32,764,0.57,0.62,0.46,0.25,0.58,0.6
766	,3714.TW,富采,76.5,-2.05,4179,0.63,0.69,0.65,0.67,0.5,0.5
767	,4102.TW,永日,20.1,0,53,0.38,0.55,0,0,0.4,0.43
768	,4104.TW,佳醫,57,-0.18,92,0.3,0.44,0.5,0,0,0.4
769	,4105.TW,東洋,69,-1.29,755,0.66,0.4,0.71,0.44,0.43,0.64
770	,4106.TW,雃博,28.75,0.52,866,0.63,0.6,0.45,0,0.36,0.62
771	,4107.TW,邦特,112.5,0,96,0.38,0.56,0.21,0,0.07,0.44
772	,4108.TW,懷特,23.1,-0.86,321,0.57,0.8,0.25,0,0.42,0.63
773	,4109.TW,加捷生醫,13.6,1.12,82,0.48,0.52,0,0,0,0.25
774	,4111.TW,濟生,22.75,-0.22,6,0.56,0.28,0,0,0,0
775	,4113.TW,聯上,14.6,-0.68,316,0.54,0.46,0,0,0,0.26
776	,4114.TW,健喬,23.4,-0.21,626,0.62,0.64,0.37,0,0.14,0.5
777	,4116.TW,明基醫,27.55,-1.96,73,0.38,0.4,0,0,0,0.1
778	,4119.TW,旭富,79,0.38,127,0.6,0.56,0.71,0.06,0.19,0.54
779	,4120.TW,友華,36.35,0.14,54,0.46,0.51,0,0,0.14,0.21
780	,4121.TW,優盛,20.8,0.48,980,0.68,0.54,0.21,0,0.57,0.58
781	,4123.TW,晟德,60.5,-1.14,1171,0.66,0.58,0.7,0.15,0.65,0.58
782	,4126.TW,太醫,74.8,0.81,645,0.54,0.68,0.35,0,0.17,0.5
783	,4128.TW,中天,68.7,0.73,8211,0.82,0.56,0.69,0,0.9,0.58
784	,4129.TW,聯合,29.45,0.17,54,0.44,0.57,0,0,0,0.28
785	,4130.TW,健亞,24,2.56,783,0.54,0.72,0.08,0,0.11,0.6
786	,4133.TW,亞諾法,41.6,2.59,2163,0.6,0.6,0.38,0,0.68,0.66
787	,4137.TW,麗豐-KY,241,-0.82,220,0.39,0.62,0.56,0.49,0.29,0.45
788	,4138.TW,曜亞,53.1,0,21,0.38,0.37,0,0,0,0
789	,4139.TW,馬光-KY,44.1,0,35,0.5,0.49,0.71,0,0,0.27
790	,4141.TW,龍燈-KY,25.85,-2.45,5250,0.56,0.7,0.27,0,0.49,0.38
791	,4142.TW,國光生,44.65,3.48,2061,0.68,0.48,0.56,0.2,0.62,0.72
792	,4147.TW,中裕,72.4,-0.69,982,0.57,0.7,0.5,0,0.64,0.48
793	,4148.TW,全宇生技-KY,39.95,0.25,18,0.51,0.58,0.38,0,0,0.29
794	,4153.TW,鈺緯,29.25,0.86,4821,0.5,0.4,0,0,0.42,0.12
795	,4155.TW,訊映,23.4,-0.43,82,0.59,0.6,0.39,0,0.14,0.45
796	,4157.TW,太景*-KY,15.8,-4.24,2394,0.55,0.66,0.33,0,0.42,0.45
797	,4161.TW,聿新科,28.55,-4.67,227,0.52,0.42,0.33,0,0.4,0.1
798	,4162.TW,智擎,62.8,-0.95,384,0.42,0.6,0.57,0,0.56,0.54
799	,4163.TW,鐿鈦,85.8,0.23,14,0.44,0.44,0.09,0,0,0.4
800	,4164.TW,承業醫,37.55,-0.53,144,0.68,0.62,0.45,0,0,0.52
801	,4167.TW,松瑞藥,18.45,0,326,0.29,0.48,0.55,0,0,0.74
802	,4168.TW,醣聯,30.25,-1.14,685,0.64,0.62,0,0,0.54,0.58
803	,4171.TW,瑞基,89.4,5.18,664,0.62,0.54,0.73,0,0.48,0.68
804	,4173.TW,久裕,18.25,0,99,0.6,0.62,0,0,0.27,0.53
805	,4174.TW,浩鼎,121,0.83,2661,0.68,0.66,0.4,0,0.42,0.62
806	,4175.TW,杏一,69.2,0.14,11,0.47,0.44,0,0,0,0.52
807	,4190.TW,佐登-KY,71.6,-0.83,52,0.68,0.6,0.46,0,0,0.51
808	,4205.TW,中華食,130.5,0,14,0.57,0.41,0.17,0,0,0.21
809	,4207.TW,環泰,13.65,0,50,0.6,0.5,0,0,0.17,0.16
810	,4303.TW,信立,26.35,-1.5,264,0.47,0.59,0,0,0.38,0.24
811	,4306.TW,炎洲,15,0,838,0.58,0.68,0.67,0,0.49,0.52
812	,4401.TW,東隆興,34.5,-0.72,133,0.6,0.7,0.48,0,0.11,0.52
813	,4406.TW,新昕纖,11.95,1.7,798,0.64,0.54,0.13,0,0.56,0.44
814	,4414.TW,如興,6.68,-1.04,4533,0.44,0.76,0.43,0,0.6,0.62
815	,4416.TW,三圓,113,-0.88,18,0.36,0.21,0.17,0,0.06,0.12
816	,4417.TW,金洲,34.8,-0.29,37,0.61,0.58,0.11,0,0,0.21
817	,4420.TW,光明,33.4,3.25,182,0.37,0.55,0,0,0,0
818	,4426.TW,利勤,21.35,-3.61,460,0.5,0.66,0.34,0,0.37,0.58
819	,4429.TW,聚紡,40.2,0,9,0.35,0.21,0,0,0,0
820	,4430.TW,耀億,24.05,0,47,0.36,0.32,0,0,0,0
821	,4432.TW,銘旺實,14.4,-0.35,51,0.63,0.4,0,0,0.21,0.11
822	,4433.TW,興采,30.8,-0.81,51,0.5,0.65,0,0,0.2,0.24
823	,4438.TW,廣越,135,1.12,95,0.62,0.58,0.44,0,0.4,0.52
824	,4439.TW,冠星-KY,131.5,-0.38,2,0.52,0.47,0.14,0,0,0.33
825	,4502.TW,健信,39.7,0.13,16,0.38,0.54,0,0,0,0.08
826	,4503.TW,金雨,32.2,0,1459,0.7,0.44,0,0,0.84,0.39
827	,4506.TW,崇友,65.7,0.15,71,0.35,0.5,0.21,0,0,0.33
828	,4510.TW,高鋒,11.7,0,65,0.55,0.48,0,0,0,0.23
829	,4513.TW,福裕,15.05,-3.83,707,0.56,0.4,0,0,0.45,0.31
830	,4523.TW,永彰,28.2,-1.23,0,0.53,0.33,0,0,0.25,0.18
831	,4526.TW,東台,17.45,0.29,230,0.54,0.61,0.34,0,0.36,0.41
832	,4527.TW,方土霖,27.45,-0.18,36,0.3,0.34,0,0,0,0
833	,4528.TW,江興鍛,41.15,-0.36,45,0.63,0.63,0.19,0.14,0,0.38
834	,4529.TW,淳紳,12.7,-1.55,181,0.37,0.47,0,0,0,0
835	,4532.TW,瑞智,18.75,0.27,462,0.46,0.68,0.47,0,0.22,0.46
836	,4533.TW,協易機,12.4,-0.8,220,0.64,0.43,0.14,0,0,0.16
837	,4534.TW,慶騰,13,0.78,266,0.6,0.52,0,0,0.43,0.41
838	,4536.TW,拓凱,139,-0.71,31,0.47,0.54,0.54,0.42,0.35,0.5
839	,4538.TW,大詠城,20.45,-0.24,17,0.41,0.23,0,0,0,0
840	,4540.TW,全球傳動,48,0,89,0.62,0.66,0.42,0,0.15,0.5
841	,4541.TW,晟田,24.15,-0.62,58,0.48,0.44,0,0,0.13,0.33
842	,4543.TW,萬在,18.45,-1.86,76,0.49,0.47,0.11,0,0.6,0.27
843	,4545.TW,銘鈺,28.9,-1.53,41,0.58,0.54,0.17,0,0.13,0.07
844	,4549.TW,桓達,87.9,0,22,0.42,0.42,0.19,0,0,0.11
845	,4550.TW,長佳,22.9,-1.72,10,0.5,0.49,0,0,0,0
846	,4551.TW,智伸科,176,-1.68,66,0.47,0.6,0.6,0.54,0.36,0.52
847	,4552.TW,力達-KY,31.8,-0.31,50,0.44,0.6,0.33,0,0,0.45
848	,4555.TW,氣立,51.6,0.58,17,0.5,0.52,0.13,0,0.5,0.15
849	,4557.TW,永新-KY,75.3,0,46,0.55,0.51,0.31,0,0,0.05
850	,4560.TW,強信-KY,41.95,0.48,84,0.33,0.46,0.21,0,0,0.32
851	,4561.TW,健椿,28.25,-0.18,36,0.56,0.57,0,0,0,0.31
852	,4562.TW,穎漢,17.2,0,162,0.49,0.54,0.26,0,0.13,0.1
853	,4563.TW,百德,30.3,-0.66,9,0.48,0.22,0,0,0,0
854	,4564.TW,元翎,39.85,-0.5,317,0.68,0.52,0.65,0.09,0.46,0.46
855	,4566.TW,時碩工業,47.5,1.28,102,0.65,0.63,0.37,0,0.04,0.44
856	,4568.TW,科際精密,64.8,-0.61,1,0.54,0.24,0,0,0,0.22
857	,4571.TW,鈞興-KY,100,0.1,75,0.46,0.62,0.32,0,0.09,0.3
858	,4572.TW,駐龍,100,-0.5,55,0.67,0.51,0.28,0,0.06,0.39
859	,4576.TW,大銀微系統,108.5,0,77,0.62,0.59,0.72,0,0.51,0.54
860	,4580.TW,捷流閥業,88.2,-0.45,31,0.45,0.54,0.1,0,0,0.21
861	,4581.TW,光隆精密-KY,35.35,-1.67,3,0.44,0.44,0.08,0,0,0.07
862	,4702.TW,中美實,13.85,-0.36,98,0.66,0.6,0,0,0.4,0.43
863	,4706.TW,大恭,19,0,15,0.5,0.24,0,0,0,0
864	,4707.TW,磐亞,12.4,0,360,0.54,0.62,0.63,0,0.43,0.44
865	,4711.TW,永純,18.3,-2.14,455,0.54,0.49,0.32,0,0.64,0.46
866	,4714.TW,永捷,14.35,-2.71,2672,0.62,0.58,0.28,0,0.45,0.44
867	,4716.TW,大立,14.9,0,323,0.62,0.47,0,0,0.27,0.45
868	,4720.TW,德淵,15,0.67,496,0.5,0.58,0.3,0,0.47,0.47
869	,4721.TW,美琪瑪,149.5,-1.97,1325,0.66,0.62,0.8,0,0.69,0.46
870	,4722.TW,國精化,42.2,0.72,664,0.53,0.74,0.39,0,0.32,0.35
871	,4728.TW,雙美,79.1,1.93,31,0.43,0.63,0.07,0,0.32,0.07
872	,4735.TW,豪展,56.8,0.35,59,0.6,0.54,0.53,0,0.43,0.67
873	,4736.TW,泰博,178,1.71,431,0.62,0.54,0.56,0.36,0.42,0.56
874	,4737.TW,華廣,73.6,-1.6,38,0.46,0.48,0.23,0,0,0.29
875	,4739.TW,康普,135,-2.17,2182,0.66,0.64,0.6,0.52,0.6,0.44
876	,4741.TW,泓瀚,26.55,-1.67,64,0.39,0.41,0,0,0,0
877	,4744.TW,皇將,36.5,-3.95,2452,0.55,0.51,0,0,0.13,0.2
878	,4745.TW,合富-KY,26.5,-0.75,40,0.52,0.43,0,0,0,0.08
879	,4746.TW,台耀,58,0.69,618,0.66,0.56,0.34,0,0.57,0.56
880	,4755.TW,三福化,112,2.28,4535,0.59,0.63,0.32,0.33,0.67,0.28
881	,4760.TW,勤凱,92.1,-2.23,216,0.62,0.67,0.58,0.06,0.36,0.5
882	,4763.TW,材料-KY,102,-1.45,50,0.58,0.5,0.44,0,0.4,0.56
883	,4764.TW,雙鍵,59.3,1.54,17,0.32,0.53,0.22,0,0,0.32
884	,4766.TW,南寶,138.5,-0.36,24,0.47,0.44,0.3,0,0,0.48
885	,4804.TW,大略-KY,8.27,0.49,50,0.5,0.52,0.13,0,0.11,0
886	,4807.TW,日成-KY,27.15,-0.73,107,0.37,0.54,0.32,0,0.4,0.2
887	,4904.TW,遠傳,63.5,0.32,3104,0.38,0.52,0.48,0.45,0,0.3
888	,4906.TW,正文,29.95,-2.12,12368,0.58,0.58,0.67,0,0.64,0.48
