符合條件商品
資料日期：2021年 12月 13日
策略,	05準確度
303	,2316.TW,楠梓電,31.35,6.81,3132,0.47,0.56,0.44,0,0.38,0.45
304	,2317.TW,鴻海,104.5,-0.48,17459,0.51,0.7,0.71,0.62,0.42,0.45
305	,2321.TW,東訊,6.29,0.16,8,0,0,0,0,0,0
306	,2323.TW,中環,9.1,-0.44,6228,0.44,0.7,0.6,0.3,0.38,0.52
307	,2324.TW,仁寶,24.05,-1.03,15823,0.46,0.68,0.42,0.46,0.41,0.42
308	,2327.TW,國巨,456.5,2.01,2182,0.48,0.68,0.66,0.67,0.41,0.43
309	,2328.TW,廣宇,39.6,1.67,6223,0.62,0.62,0.67,0.26,0.41,0.47
310	,2329.TW,華泰,26.25,1.16,10047,0.62,0.55,0.6,0.17,0.3,0.4
311	,2330.TW,台積電,601,-0.66,17894,0.3,0.65,0.52,0.6,0.36,0.41
312	,2331.TW,精英,22.6,1.12,3605,0.54,0.64,0.59,0,0.35,0.54
313	,2332.TW,友訊,18.9,-0.79,1471,0.52,0.62,0.62,0,0.31,0.46
314	,2337.TW,旺宏,41.05,-0.85,6356,0.5,0.7,0.73,0.57,0.36,0.44
315	,2338.TW,光罩,99.9,-6.64,27557,0.59,0.68,0.68,0.47,0.37,0.47
316	,2340.TW,光磊,65.1,9.97,83521,0.65,0.57,0.72,0.08,0.37,0.47
317	,2342.TW,茂矽,48.05,-0.62,4844,0.68,0.63,0.46,0.07,0.41,0.49
318	,2344.TW,華邦電,30.7,-0.65,17263,0.53,0.65,0.74,0.55,0.36,0.48
319	,2345.TW,智邦,297,-2.3,1305,0.28,0.58,0.62,0.62,0.35,0.46
320	,2347.TW,聯強,64.1,0,11339,0.5,0.53,0.48,0.48,0.38,0.4
321	,2348.TW,海悅,112.5,6.64,1506,0.59,0.64,0.5,0,0.36,0.38
322	,2349.TW,錸德,9.82,-1.11,6818,0,0.64,0.02,0.1,0,0
323	,2351.TW,順德,159,0.95,1996,0.62,0.59,0.61,0.6,0.36,0.53
324	,2352.TW,佳世達,30.1,-0.5,6398,0.55,0.59,0.58,0.57,0.42,0.5
325	,2353.TW,宏碁,29.2,-1.85,19707,0.51,0.57,0.64,0.38,0.44,0.46
326	,2354.TW,鴻準,64.8,-0.77,2869,0.57,0.65,0.46,0.46,0.37,0.47
327	,2355.TW,敬鵬,35.9,1.13,3892,0.58,0.62,0.6,0.15,0.46,0.53
328	,2356.TW,英業達,25.7,0.59,3106,0.39,0.62,0.52,0.5,0.51,0.46
329	,2357.TW,華碩,366.5,-0.41,2383,0.39,0.62,0.46,0.49,0.4,0.4
330	,2358.TW,廷鑫,21.75,0.69,980,0.56,0.52,0.27,0.25,0.2,0.44
331	,2359.TW,所羅門,18.35,2.8,1005,0.54,0.55,0.39,0,0.3,0.45
332	,2360.TW,致茂,186,2.2,469,0.43,0.68,0.59,0.54,0.3,0.5
333	,2362.TW,藍天,31.8,-0.93,485,0.42,0.64,0.5,0.1,0.36,0.48
334	,2363.TW,矽統,25.7,0.59,4879,0.58,0.64,0.52,0,0.29,0.5
335	,2364.TW,倫飛,19.25,0.26,15,0,0,0,0,0,0
336	,2365.TW,昆盈,11.25,1.35,3783,0.57,0.57,0.43,0,0.31,0.39
337	,2367.TW,燿華,18.85,-0.79,2832,0.63,0.64,0.76,0.17,0.47,0.46
338	,2368.TW,金像電,70.8,-1.39,7922,0.51,0.62,0.75,0.62,0.21,0.48
339	,2369.TW,菱生,26.4,-0.38,5746,0.56,0.62,0.51,0,0.31,0.46
340	,2371.TW,大同,31.5,3.45,88432,0.5,0.66,0.5,0.35,0.28,0.5
341	,2373.TW,震旦行,90.1,-0.22,8,0.19,0.62,0.46,0,0,0.43
342	,2374.TW,佳能,23.8,0.85,4846,0.51,0.57,0.46,0,0.32,0.42
343	,2375.TW,凱美,103,1.98,4766,0.61,0.6,0.57,0.52,0.45,0.5
344	,2376.TW,技嘉,160,4.92,36942,0.52,0.68,0.59,0.64,0.36,0.48
345	,2377.TW,微星,168.5,1.51,8443,0.41,0.56,0.54,0.57,0.38,0.47
346	,2379.TW,瑞昱,556,0.36,558,0.47,0.59,0.65,0.61,0.37,0.45
347	,2380.TW,虹光,13,-0.38,1748,0,0.54,0.07,0,0,0
348	,2382.TW,廣達,88.7,-0.67,6636,0.4,0.6,0.5,0.6,0.37,0.4
349	,2383.TW,台光電,279,-0.36,1531,0.44,0.61,0.62,0.58,0.38,0.44
350	,2385.TW,群光,81.3,0,1260,0.45,0.57,0.49,0.6,0.35,0.49
351	,2387.TW,精元,46.5,-3.23,2089,0.57,0.61,0.65,0.32,0.43,0.48
352	,2388.TW,威盛,87,0.93,10733,0.6,0.69,0.36,0.11,0.43,0.32
353	,2390.TW,云辰,22.55,-1.96,4262,0.62,0.62,0.46,0,0.34,0.57
354	,2392.TW,正崴,39.25,1.03,1037,0.59,0.62,0.62,0.26,0.48,0.44
355	,2393.TW,億光,51.3,0,2488,0.52,0.6,0.61,0.41,0.44,0.46
356	,2395.TW,研華,381,0.13,1293,0.32,0.68,0.48,0.55,0.23,0.44
357	,2397.TW,友通,60.2,0.67,23,0.51,0.54,0.47,0,0,0.41
358	,2399.TW,映泰,23.95,2.79,22400,0.55,0.57,0.44,0,0.28,0.52
359	,2401.TW,凌陽,38.55,-1.66,8568,0.58,0.6,0.68,0.06,0.34,0.44
360	,2402.TW,毅嘉,17.1,2.09,820,0.49,0.65,0.46,0,0.42,0.38
361	,2404.TW,漢唐,174.5,1.16,430,0.48,0.64,0.65,0.46,0.48,0.46
362	,2405.TW,浩鑫,18.6,9.73,9166,0.17,0.45,0.06,0,0,0
363	,2406.TW,國碩,33.4,9.87,151135,0.57,0.54,0.37,0.17,0.22,0.35
364	,2408.TW,南亞科,76.6,-1.54,7050,0.35,0.68,0.61,0.62,0.36,0.46
365	,2409.TW,友達,22,-0.9,79270,0.52,0.59,0.64,0.62,0.39,0.5
366	,2412.TW,中華電,113.5,-0.44,4187,0.24,0.52,0.41,0.4,0.27,0.32
367	,2413.TW,環科,23.75,9.95,5681,0.65,0.61,0.38,0,0.33,0.43
368	,2414.TW,精技,38.1,-1.42,230,0.48,0.52,0.28,0.2,0.35,0.33
369	,2415.TW,錩新,44.75,-1,513,0.63,0.51,0.38,0,0.34,0.44
370	,2417.TW,圓剛,25.2,0,784,0.6,0.55,0.55,0,0.41,0.5
371	,2419.TW,仲琦,26.3,8.01,16716,0.54,0.59,0.56,0,0.3,0.52
372	,2420.TW,新巨,47.35,-1.25,842,0.58,0.69,0.37,0.03,0.24,0.4
373	,2421.TW,建準,40.45,-1.22,1138,0.5,0.68,0.64,0.32,0.38,0.46
374	,2423.TW,固緯,28.2,1.44,165,0.54,0.63,0.35,0,0.07,0.35
375	,2424.TW,隴華,21.85,0,0,0.2,0.34,0.08,0,0,0
376	,2425.TW,承啟,27.6,1.47,502,0.54,0.43,0.42,0,0.33,0.6
377	,2426.TW,鼎元,28.95,3.95,12424,0.62,0.59,0.52,0.09,0.36,0.45
378	,2427.TW,三商電,11.95,2.14,1825,0.42,0.53,0.35,0,0.03,0.33
379	,2428.TW,興勤,155,0.98,239,0.61,0.55,0.58,0.42,0.37,0.41
380	,2429.TW,銘旺科,22.45,-4.87,216,0,0.49,0.05,0,0,0
381	,2430.TW,燦坤,39,-1.27,285,0.53,0.63,0.4,0,0.17,0.36
382	,2431.TW,聯昌,13.05,0,1943,0.52,0.6,0.34,0,0.27,0.4
383	,2433.TW,互盛電,51.2,0,31,0.44,0.61,0.45,0,0,0.36
384	,2434.TW,統懋,39.2,0,4,0.48,0.21,0.04,0,0.43,0
385	,2436.TW,偉詮電,90.1,-0.88,10304,0.64,0.58,0.55,0.43,0.34,0.43
386	,2438.TW,翔耀,14.75,-1.99,137,0,0.49,0.06,0,0,0
387	,2439.TW,美律,95.7,-3.04,2388,0.5,0.66,0.45,0.41,0.35,0.54
388	,2440.TW,太空梭,16.75,0.9,350,0,0.47,0.07,0,0,0
389	,2441.TW,超豐,75.5,-1.05,1222,0.58,0.5,0.54,0.53,0.48,0.41
390	,2442.TW,新美齊,13.9,2.96,15927,0.52,0.58,0.34,0,0.39,0.42
391	,2444.TW,兆勁,14.1,2.55,1241,0.06,0.7,0,0,0,0
392	,2449.TW,京元電子,44.4,0.23,3486,0.42,0.57,0.62,0.59,0.44,0.46
393	,2450.TW,神腦,33.1,-0.6,96,0.44,0.61,0.5,0,0,0.47
394	,2451.TW,創見,70.7,0.71,455,0.49,0.57,0.52,0.5,0.43,0.48
395	,2453.TW,凌群,27.85,2.39,1096,0.58,0.56,0.33,0,0.45,0.42
396	,2454.TW,聯發科,1075,0,3304,0.4,0.74,0.6,0.65,0.34,0.42
397	,2455.TW,全新,143.5,2.5,3297,0.36,0.6,0.74,0.63,0.36,0.46
398	,2456.TW,奇力新,90.2,1.92,584,0.5,0.6,0.77,0.6,0.38,0.48
399	,2457.TW,飛宏,42.25,9.88,59879,0.57,0.61,0.54,0,0.3,0.46
400	,2458.TW,義隆,159,-0.63,708,0.48,0.66,0.59,0.61,0.39,0.47
401	,2459.TW,敦吉,59.8,0,64,0.55,0.58,0.42,0,0,0.35
402	,2460.TW,建通,28.2,0.18,605,0.6,0.51,0.48,0.09,0.29,0.39
403	,2461.TW,光群雷,23.1,0.43,885,0.61,0.62,0.38,0,0.27,0.43
404	,2462.TW,良得電,29.65,1.19,1373,0.49,0.61,0.31,0,0.21,0.4
405	,2464.TW,盟立,42,0,247,0.6,0.65,0.57,0.05,0.39,0.5
406	,2465.TW,麗臺,71.8,0.56,2326,0.26,0.53,0.18,0,0.44,0.5
407	,2466.TW,冠西電,35.9,0.14,76,0.43,0.68,0.36,0,0.2,0.39
408	,2467.TW,志聖,50.9,-1.74,420,0.62,0.64,0.5,0.1,0.33,0.47
409	,2468.TW,華經,13.75,1.48,336,0.5,0.49,0.31,0,0.13,0.33
410	,2471.TW,資通,25.85,1.17,258,0.54,0.63,0.27,0,0.23,0.38
411	,2472.TW,立隆電,65,-0.15,475,0.58,0.62,0.49,0.28,0.47,0.48
412	,2474.TW,可成,155,-0.64,1935,0.29,0.64,0.6,0.53,0.45,0.51
413	,2476.TW,鉅祥,63.5,-3.35,9062,0.55,0.46,0.41,0.3,0.27,0.35
414	,2477.TW,美隆電,31.35,-0.63,330,0.6,0.5,0.46,0,0.36,0.41
415	,2478.TW,大毅,65.1,0.62,297,0.58,0.62,0.7,0,0.44,0.53
416	,2480.TW,敦陽科,72.3,-0.28,253,0.54,0.67,0.48,0.23,0.18,0.45
417	,2481.TW,強茂,106,0.95,7852,0.59,0.64,0.78,0.54,0.31,0.49
418	,2482.TW,連宇,18.55,9.76,6700,0.51,0.47,0.33,0,0.14,0.31
419	,2483.TW,百容,24.35,0.62,67,0.46,0.52,0.32,0,0.19,0.33
420	,2484.TW,希華,39.3,-0.25,3579,0.65,0.48,0.4,0.12,0.39,0.43
421	,2485.TW,兆赫,21.8,0.46,3372,0.67,0.65,0.57,0.22,0.44,0.46
422	,2486.TW,一詮,51.7,0.78,3054,0.6,0.54,0.53,0.33,0.26,0.37
423	,2488.TW,漢平,27.35,0.18,79,0.54,0.7,0.35,0,0.28,0.38
424	,2489.TW,瑞軒,17.45,1.45,10401,0.47,0.63,0.64,0,0.35,0.49
425	,2491.TW,吉祥全,21.4,-0.47,227,0.45,0.52,0.44,0,0.32,0.35
426	,2492.TW,華新科,162,-1.22,4263,0.53,0.65,0.65,0.66,0.44,0.48
427	,2493.TW,揚博,37.9,-0.26,209,0.58,0.64,0.39,0,0.31,0.4
428	,2495.TW,普安,19,9.83,31267,0.56,0.52,0.42,0,0.28,0.43
429	,2496.TW,卓越,49.3,0.41,20,0.46,0.43,0.18,0,0.07,0.22
430	,2497.TW,怡利電,91,9.64,3358,0.66,0.65,0.3,0.33,0.31,0.42
431	,2498.TW,宏達電,80.1,-0.74,33815,0.58,0.69,0.74,0.17,0.36,0.48
432	,2501.TW,國建,19.25,0,305,0.49,0.63,0.51,0,0.27,0.45
433	,2504.TW,國產,27.25,-0.37,1380,0.53,0.65,0.58,0.44,0.35,0.45
434	,2505.TW,國揚,23.45,-1.26,841,0.47,0.56,0.52,0.05,0.44,0.49
435	,2506.TW,太設,9.68,-1.02,159,0.48,0.61,0.28,0,0.07,0.37
436	,2509.TW,全坤建,18.35,-0.54,161,0.48,0.58,0.37,0,0.2,0.41
437	,2511.TW,太子,13.25,0,1005,0.5,0.57,0.43,0,0.21,0.44
438	,2514.TW,龍邦,17.75,-0.84,328,0.44,0.56,0.47,0,0.02,0.42
439	,2515.TW,中工,8.89,1.14,4064,0.57,0.68,0.64,0,0.28,0.48
440	,2516.TW,新建,6.19,0.65,759,0.46,0.57,0.05,0,0,0.04
441	,2520.TW,冠德,38.75,-0.39,1455,0.51,0.58,0.66,0.36,0.43,0.44
442	,2524.TW,京城,40.95,0.49,49,0.56,0.63,0.36,0,0.3,0.38
443	,2527.TW,宏璟,31.6,-1.25,647,0.53,0.62,0.36,0.29,0.35,0.4
444	,2528.TW,皇普,21.95,1.15,38,0.41,0.52,0.23,0,0,0.41
445	,2530.TW,華建,14.45,0,862,0.48,0.55,0.38,0,0.23,0.48
446	,2534.TW,宏盛,23.15,-0.22,1135,0.51,0.59,0.49,0.09,0.3,0.48
447	,2535.TW,達欣工,32.25,-0.15,336,0.54,0.56,0.45,0.18,0.3,0.36
448	,2536.TW,宏普,23.15,-1.07,831,0.53,0.5,0.47,0,0.05,0.34
449	,2537.TW,聯上發,10.4,-0.95,1794,0.62,0.56,0.36,0,0.3,0.44
450	,2538.TW,基泰,13.15,-0.75,1445,0.52,0.57,0.35,0,0.24,0.44
451	,2539.TW,櫻花建,31.25,0,101,0.47,0.61,0.32,0,0.2,0.41
452	,2540.TW,愛山林,73.1,0.14,12,0.46,0.58,0.34,0,0.19,0.27
453	,2542.TW,興富發,46.7,0.43,5211,0.48,0.62,0.48,0.33,0.41,0.49
454	,2543.TW,皇昌,7.57,0.26,87,0,0.5,0.08,0,0,0
455	,2545.TW,皇翔,37.1,-0.4,168,0.56,0.62,0.41,0,0.38,0.39
456	,2546.TW,根基,49.25,-0.4,120,0.5,0.63,0.36,0,0.11,0.34
457	,2547.TW,日勝生,10.05,0.5,1637,0.5,0.58,0.43,0,0.28,0.51
458	,2548.TW,華固,92.9,0.32,215,0.5,0.55,0.52,0.48,0.38,0.46
459	,2596.TW,綠意,23.05,-2.33,138,0.56,0.54,0,0,0,0.05
460	,2597.TW,潤弘,119.5,-0.42,113,0.57,0.57,0.36,0.2,0.38,0.36
461	,2601.TW,益航,13.35,0.38,5370,0.46,0.52,0.57,0,0.31,0.52
462	,2603.TW,長榮,140,0,94332,0.52,0.58,0.62,0.63,0.34,0.41
463	,2605.TW,新興,30.55,-0.16,6361,0.55,0.58,0.63,0.23,0.39,0.49
464	,2606.TW,裕民,60.3,0.33,9586,0.54,0.67,0.58,0.53,0.41,0.5
465	,2607.TW,榮運,29,-1.19,4472,0.52,0.4,0.5,0.06,0.33,0.38
466	,2608.TW,嘉里大榮,44.4,-1.11,808,0.55,0.51,0.45,0.16,0.17,0.45
467	,2609.TW,陽明,127.5,2.82,89254,0.27,0.6,0.43,0.68,0.3,0.26
468	,2610.TW,華航,27,-5.92,580636,0.56,0.64,0.63,0.55,0.36,0.51
469	,2611.TW,志信,20.65,0.49,1140,0.52,0.58,0.31,0,0.22,0.47
470	,2612.TW,中航,60.2,-0.99,1127,0.7,0.61,0.38,0,0.43,0.49
471	,2613.TW,中櫃,26.8,-1.47,223,0.53,0.48,0.33,0,0.08,0.33
472	,2614.TW,東森,32.65,-1.06,4420,0.56,0.62,0.49,0.06,0.39,0.51
473	,2615.TW,萬海,201.5,-4.28,63018,0.53,0.6,0.54,0.62,0.32,0.45
474	,2616.TW,山隆,36.45,0,93,0.44,0.61,0.32,0,0,0.3
475	,2617.TW,台航,38.25,0.66,2701,0.56,0.61,0.46,0.04,0.23,0.47
476	,2618.TW,長榮航,27.6,-5.8,303058,0.54,0.6,0.51,0.49,0.38,0.47
477	,2630.TW,亞航,19.2,-0.78,155,0,0.5,0.22,0,0,0.28
478	,2633.TW,台灣高鐵,29.5,-0.84,5015,0.54,0.6,0.64,0.59,0.47,0.5
479	,2634.TW,漢翔,29.45,-0.34,716,0.56,0.66,0.6,0.39,0.48,0.46
480	,2636.TW,台驊投控,139,-0.71,2465,0.6,0.6,0.48,0.21,0.35,0.37
481	,2637.TW,慧洋-KY,73.2,0.83,4798,0.58,0.61,0.52,0.38,0.43,0.51
482	,2640.TW,大車隊,74.9,1.77,41,0.47,0.66,0,0,0.08,0.25
483	,2641.TW,正德,27.55,-0.54,3871,0.52,0.52,0.2,0,0.14,0.49
484	,2642.TW,宅配通,71.8,-0.97,488,0.56,0.54,0.31,0,0.29,0.46
485	,2643.TW,捷迅,79.7,1.4,228,0.67,0.52,0.22,0,0.2,0.44
486	,2701.TW,萬企,12.2,0.41,73,0.41,0.48,0.37,0,0,0.35
487	,2702.TW,華園,25.9,0.58,107,0.45,0.56,0.26,0,0.28,0.33
488	,2704.TW,國賓,30.9,-1.59,386,0.5,0.59,0.36,0,0.38,0.39
489	,2705.TW,六福,17.65,0.28,108,0.2,0.64,0.06,0,0,0.5
490	,2706.TW,第一店,14.35,0,187,0.52,0.56,0.3,0,0.27,0.37
491	,2707.TW,晶華,149.5,0.34,63,0.55,0.58,0.5,0.12,0.36,0.46
492	,2712.TW,遠雄來,37.55,-0.13,11,0.32,0.43,0.04,0,0,0.06
493	,2718.TW,晶悅,36.95,1.79,95,0,0.08,0.15,0,0,0
494	,2719.TW,燦星旅,12.4,0,1,0,0,0,0,0,0
495	,2722.TW,夏都,30.85,0.98,9,0.5,0.42,0.16,0,0.2,0.11
496	,2723.TW,美食-KY,116.5,-0.85,337,0.43,0.62,0.61,0.53,0.39,0.54
497	,2724.TW,富驛-KY,7.5,1.35,1,0,0.03,0,0,0,0
498	,2726.TW,雅茗-KY,32.15,-0.77,40,0.56,0.58,0.08,0,0.18,0.39
499	,2727.TW,王品,135,-1.46,198,0.56,0.62,0.53,0.24,0.41,0.47
500	,2729.TW,瓦城,224,-0.88,44,0,0.5,0.24,0,0,0.23
501	,2731.TW,雄獅,85.9,0.12,92,0.6,0.64,0.37,0.17,0.4,0.49
502	,2732.TW,六角,91.8,-0.22,49,0.61,0.58,0.65,0.1,0.39,0.53
503	,2734.TW,易飛網,21.9,-1.13,67,0,0.42,0.03,0,0,0
504	,2736.TW,高野,15.5,3.68,205,0.54,0.44,0.07,0,0.2,0.29
505	,2739.TW,寒舍,22.75,0.22,34,0.46,0.52,0.27,0,0.35,0.4
506	,2740.TW,天蔥,22.4,0,0,0,0,0,0,0,0
507	,2743.TW,山富,23,-1.71,13,0.5,0.33,0,0,0,0
508	,2745.TW,五福,23.2,1.09,2,0,0.38,0,0,0,0
509	,2748.TW,雲品,40.5,0.5,43,0.54,0.58,0.3,0.03,0.13,0.39
510	,2752.TW,豆府,152.5,-0.33,22,0,0.53,0.07,0,0,0.3
511	,2753.TW,八方雲集,129,-0.77,108,0,0.5,0.43,0,0,0
512	,2754.TW,亞洲藏壽司,77,-0.9,57,0.58,0.59,0.31,0,0.25,0.21
513	,2755.TW,揚秦,56.6,1.98,1,0,0.13,0,0,0,0
514	,2801.TW,彰銀,16.8,0,7805,0.39,0.54,0.5,0.42,0.35,0.43
515	,2809.TW,京城銀,39.9,-0.25,3689,0.42,0.59,0.48,0.47,0.24,0.39
516	,2812.TW,台中銀,12.05,0,5736,0.42,0.53,0.49,0.33,0.32,0.3
517	,2816.TW,旺旺保,19.45,0,35,0.53,0.58,0.34,0,0.07,0.32
518	,2820.TW,華票,17.2,-1.15,1407,0.47,0.46,0.43,0.42,0.22,0.31
519	,2823.TW,中壽,30.95,0.49,11419,0.46,0.58,0.39,0.49,0.41,0.39
520	,2832.TW,台產,20.1,0,98,0.39,0.53,0.4,0,0.06,0.28
521	,2834.TW,臺企銀,9.71,-0.31,16134,0.42,0.63,0.45,0.38,0.39,0.41
522	,2836.TW,高雄銀,11.85,-0.42,353,0.57,0.65,0.45,0.08,0,0.4
523	,2838.TW,聯邦銀,13.25,1.92,3398,0.38,0.58,0.43,0.11,0.08,0.28
524	,2845.TW,遠東銀,10.6,-0.47,3488,0.44,0.58,0.41,0.39,0.15,0.32
525	,2849.TW,安泰銀,16.45,-0.3,186,0.4,0.64,0.33,0.22,0,0.38
526	,2850.TW,新產,47.3,-0.63,93,0.39,0.55,0.48,0.06,0,0.34
527	,2851.TW,中再保,28.5,-0.7,549,0.51,0.57,0.49,0.32,0.23,0.33
528	,2852.TW,第一保,14.5,-0.34,211,0.38,0.49,0.36,0,0,0.23
529	,2855.TW,統一證,23.05,-0.86,851,0.45,0.59,0,0.34,0.36,0.4
530	,2867.TW,三商壽,9.18,-0.65,3970,0.38,0.68,0.45,0.27,0.48,0.5
531	,2880.TW,華南金,21.05,0.24,8565,0.46,0.66,0.42,0.46,0.36,0.36
532	,2881.TW,富邦金,75.7,-0.26,20346,0.42,0.69,0.61,0.47,0.5,0.47
533	,2882.TW,國泰金,60.7,0.33,18743,0.43,0.63,0.6,0.53,0.49,0.47
534	,2883.TW,開發金,16.65,0.3,49975,0.5,0.68,0.53,0.52,0.44,0.44
535	,2884.TW,玉山金,27.85,-0.36,14334,0.48,0.6,0.53,0.53,0.51,0.36
536	,2885.TW,元大金,25,0.2,13484,0.41,0.63,0.54,0.46,0.36,0.41
537	,2886.TW,兆豐金,35.5,-0.42,14511,0.45,0.62,0.51,0.54,0.4,0.33
538	,2887.TW,台新金,18.9,-0.26,15409,0.44,0.71,0.5,0.44,0.38,0.39
539	,2888.TW,新光金,10.6,-0.47,61891,0.41,0.72,0.5,0.48,0.43,0.46
540	,2889.TW,國票金,16.05,0.31,6327,0.5,0.61,0.39,0.38,0.49,0.33
541	,2890.TW,永豐金,15.85,-0.63,21248,0.46,0.68,0.52,0.51,0.42,0.41
542	,2891.TW,中信金,25.85,-0.39,30042,0.4,0.66,0.48,0.55,0.41,0.41
543	,2892.TW,第一金,24.1,0,14069,0.38,0.64,0.53,0.45,0.37,0.3
544	,2897.TW,王道銀行,7.93,-0.38,2654,0.48,0.68,0.45,0.29,0.23,0.48
545	,2901.TW,欣欣,24.9,-0.99,24,0.49,0.54,0.12,0,0,0.22
546	,2903.TW,遠百,21.15,-1.63,926,0.51,0.5,0.51,0.11,0.38,0.38
547	,2904.TW,匯僑,25.3,0.2,39,0.43,0.41,0.12,0,0,0.19
548	,2905.TW,三商,22.65,-0.88,755,0.5,0.6,0.39,0.11,0.45,0.39
549	,2906.TW,高林,15.5,1.64,308,0.43,0.48,0.3,0,0.17,0.34
550	,2908.TW,特力,20.9,-1.18,475,0.45,0.58,0.4,0,0.09,0.45
551	,2910.TW,統領,36.1,1.98,1,0.35,0.55,0,0,0,0.11
552	,2911.TW,麗嬰房,8.07,-0.12,162,0.54,0.59,0.34,0,0.22,0.41
553	,2912.TW,統一超,273,-0.91,964,0.2,0.6,0.41,0.54,0.26,0.5
554	,2913.TW,農林,19.45,0,610,0.53,0.54,0.58,0,0.45,0.43
555	,2915.TW,潤泰全,93.5,-2.4,6567,0.52,0.68,0.55,0.48,0.46,0.5
556	,2916.TW,滿心,21.75,0.23,20,0.32,0.22,0,0,0,0.07
557	,2923.TW,鼎固-KY,27.45,2.04,7,0,0.67,0.19,0,0,0
558	,2924.TW,東凌-KY,17.7,-0.56,2,0.03,0,0,0,0,0
559	,2926.TW,誠品生活,59.5,0.34,7,0.3,0.39,0,0,0,0.09
560	,2929.TW,淘帝-KY,11.85,0,110,0.48,0.59,0.37,0,0.43,0.44
561	,2936.TW,客思達-KY,26.7,0.38,44,0.32,0.54,0.24,0,0,0.19
562	,2937.TW,集雅社,36.4,1.11,15,0,0.2,0,0,0,0.17
563	,2939.TW,凱羿-KY,26.35,-0.38,24,0.41,0.52,0,0,0.3,0.22
564	,2945.TW,三商家購,72.5,-1.63,222,0,1,0,0,0,0
565	,2947.TW,振宇五金,110,-0.9,22,0,0.29,0,0,0,0
566	,3002.TW,歐格,12.5,2.88,472,0.56,0.54,0.25,0,0.05,0.3
567	,3003.TW,健和興,93.8,0.43,1028,0.62,0.65,0.58,0.34,0.36,0.46
568	,3004.TW,豐達科,58,-1.19,51,0.57,0.65,0.32,0,0.31,0.46
569	,3005.TW,神基,54.4,0.18,1060,0.49,0.62,0.54,0.55,0.41,0.47
570	,3006.TW,晶豪科,160,0.63,5128,0.63,0.61,0.68,0.49,0.36,0.47
571	,3008.TW,大立光,1990,-3.16,1081,0.24,0.73,0.55,0.64,0.45,0.59
572	,3010.TW,華立,90.2,0,297,0.58,0.51,0.55,0.21,0.42,0.38
573	,3011.TW,今皓,12.1,-0.41,1230,0.15,0.6,0.02,0,0,0
574	,3013.TW,晟銘電,15.2,8.57,3951,0.54,0.57,0.38,0,0.24,0.47
575	,3014.TW,聯陽,103.5,0,622,0.64,0.55,0.58,0.44,0.39,0.43
576	,3015.TW,全漢,44.6,0.68,164,0.59,0.6,0.49,0,0.26,0.3
577	,3016.TW,嘉晶,136,-0.73,10510,0.64,0.66,0.77,0.19,0.32,0.48
578	,3017.TW,奇鋐,89.1,1.48,5316,0.5,0.58,0.77,0.63,0.34,0.45
579	,3018.TW,同開,16.05,0,116,0.34,0.53,0,0,0,0.25
580	,3019.TW,亞光,93.8,-1.78,10670,0.62,0.64,0.77,0.09,0.39,0.52
581	,3021.TW,鴻名,26.95,8.45,2774,0.52,0.5,0.32,0,0.13,0.33
582	,3022.TW,威強電,45,0.67,144,0.56,0.67,0.4,0,0.14,0.41
583	,3023.TW,信邦,264.5,2.52,914,0.43,0.71,0.58,0.58,0.38,0.42
584	,3024.TW,憶聲,13.75,-4.18,2353,0,0.58,0.11,0,0,0
585	,3025.TW,星通,23.65,2.6,584,0.62,0.56,0.38,0,0.32,0.43
586	,3026.TW,禾伸堂,119.5,-0.42,277,0.55,0.65,0.65,0.29,0.4,0.48
587	,3027.TW,盛達,22.4,-0.44,417,0.54,0.54,0.24,0,0.31,0.44
588	,3028.TW,增你強,32.95,2.49,2822,0.56,0.55,0.41,0.1,0.24,0.35
589	,3029.TW,零壹,43.35,-0.57,797,0.58,0.64,0.55,0,0.39,0.45
590	,3030.TW,德律,57.2,-0.17,335,0.62,0.55,0.47,0.12,0.33,0.43
591	,3031.TW,佰鴻,25.5,1.39,1311,0.57,0.51,0.42,0,0.27,0.43
592	,3032.TW,偉訓,31.25,-0.32,46,0.55,0.62,0.38,0,0.35,0.43
593	,3033.TW,威健,29.25,0,3144,0.57,0.54,0.37,0.25,0.26,0.4
594	,3034.TW,聯詠,520,2.36,7654,0.47,0.56,0.54,0.64,0.38,0.42
595	,3035.TW,智原,194,3.47,18511,0.57,0.59,0.72,0.57,0.28,0.45
596	,3036.TW,文曄,65.3,0,1315,0.47,0.56,0.45,0.43,0.35,0.38
597	,3037.TW,欣興,220.5,-1.78,22632,0.4,0.62,0.72,0.75,0.28,0.4
598	,3038.TW,全台,19.35,1.57,866,0.56,0.6,0.49,0.03,0.39,0.41
599	,3040.TW,遠見,38,-0.26,36,0.63,0.62,0.3,0,0.21,0.41
600	,3041.TW,揚智,34.2,2.7,4741,0.54,0.59,0.46,0.24,0.34,0.5
601	,3042.TW,晶技,100,-0.99,3927,0.46,0.57,0.62,0.56,0.36,0.43
602	,3044.TW,健鼎,124.5,0,569,0.47,0.54,0.51,0.58,0.42,0.49
603	,3045.TW,台灣大,98,-0.31,2233,0.29,0.56,0.35,0.5,0.13,0.4
604	,3046.TW,建碁,48.05,9.95,3700,0.12,0.58,0.16,0,0,0
605	,3047.TW,訊舟,12.9,9.79,10151,0.53,0.58,0.42,0,0.36,0.49
