符合條件商品
資料日期：2022年  1月 13日
策略,	10自營商5連賣
35	,6182.TW,合晶,41.8,-0.36,1757,79.6,-45.97,7,自連賣
36	,6282.TW,康舒,30.4,0.83,1860,34,-7.74,7,自連賣
37	,6509.TW,聚和,41.15,4.71,2507,61,-30.6,7,自連賣
38	,1609.TW,大亞,20.5,0.49,2261,24.35,-9.41,6,自連賣
39	,2328.TW,廣宇,37.65,-1.7,2360,37.6,3.07,6,自連賣
40	,2458.TW,義隆,86.1,-1.71,718,158.5,-38.61,6,自連賣
41	,2603.TW,長榮,167.5,-2.33,36972,126,-31.14,6,自連賣
42	,2618.TW,長榮航,28.1,-2.09,27994,25.1,14.13,6,自連賣
43	,3003.TW,健和興,70.4,0.28,187,87,-17.14,6,自連賣
44	,3010.TW,華立,85.6,1.66,269,103,-10.45,6,自連賣
45	,3317.TW,尼克森,54.9,-0.18,176,71.8,-22.08,6,自連賣
46	,3526.TW,凡甲,117.5,-0.42,125,173,-26.82,6,自連賣
47	,3624.TW,光頡,40.35,0.62,414,83.3,-49.5,6,自連賣
48	,5243.TW,乙盛-KY,59.3,0.51,535,62.5,-3.15,6,自連賣
49	,5299.TW,杰力,113,0.89,114,188.5,-34.96,6,自連賣
50	,6153.TW,嘉聯益,23.85,-2.05,2220,25,-4.6,6,自連賣
51	,6202.TW,盛群,67.6,0,761,102.5,-26.8,6,自連賣
52	,6781.TW,AES-KY,680,1.34,965,1675,-58.81,6,自連賣
53	,8436.TW,大江,174.5,-3.32,9916,193,-3.83,6,自連賣
54	,1565.TW,精華,244,0.21,46,298,-13.45,5,自連賣
55	,1795.TW,美時,232,0.22,11755,89.6,162.74,5,自連賣
56	,2329.TW,華泰,17.6,-1.68,1321,24.2,-22.57,5,自連賣
57	,2417.TW,圓剛,22.6,0.89,533,32.85,-30.7,5,自連賣
58	,2482.TW,連宇,24.2,-2.81,1591,14.95,61.87,5,自連賣
59	,2498.TW,宏達電,55,-0.72,14502,71,-22.54,5,自連賣
60	,2636.TW,台驊投控,76.3,-0.91,1346,126,-32.88,5,自連賣
61	,3014.TW,聯陽,71.5,-0.83,189,102,-20.3,5,自連賣
62	,3141.TW,晶宏,79.9,0.63,950,198.5,-58.2,5,自連賣
63	,3322.TW,建舜電,18.95,0,248,22.95,-15.21,5,自連賣
64	,3323.TW,加百裕,33.55,-0.15,68,40.95,-12.99,5,自連賣
65	,3465.TW,進泰電子,80.4,-0.74,16,201.5,-57.97,5,自連賣
66	,4562.TW,穎漢,15.3,0.33,16,15.85,-3.47,5,自連賣
67	,5457.TW,宣德,49.5,-0.2,374,76.3,-31.79,5,自連賣
68	,6190.TW,萬泰科,29.35,-1.18,798,36.7,-16.81,5,自連賣
69	,6269.TW,台郡,99.2,-0.8,645,100.5,3.82,5,自連賣
70	,6435.TW,大中,99,-0.3,127,135.5,-22.41,5,自連賣
71	,6548.TW,長科*,29.95,0,316,95.9,-18.59,5,自連賣
72	,8069.TW,元太,167,-1.47,11565,145.5,16.77,5,自連賣
73	,8182.TW,加高,31.1,0,32,51.3,-34.28,5,自連賣
