符合條件商品
資料日期：2022年 11月 18日
策略,	10自營商5連賣
36	,1409.TW,新纖,17.9,0.28,1722,17.3,3.47,6,自連賣
37	,1419.TW,新紡,39.85,-0.87,21,38.2,4.32,6,自連賣
38	,2069.TW,運錩,21.35,-0.7,1052,20,6.75,6,自連賣
39	,2109.TW,華豐,14.4,0,25,14.65,-1.71,6,自連賣
40	,2347.TW,聯強,61,-0.81,2957,55.5,9.91,6,自連賣
41	,2441.TW,超豐,48.2,-2.33,4006,49.45,-2.53,6,自連賣
42	,2464.TW,盟立,38.1,-0.39,128,37.6,1.33,6,自連賣
43	,2505.TW,國揚,18.25,-0.82,64,18.85,-3.18,6,自連賣
44	,2514.TW,龍邦,16.85,-0.3,151,16.8,0.3,6,自連賣
45	,2605.TW,新興,20.65,-3.5,6563,18.45,11.92,6,自連賣
46	,2617.TW,台航,27.25,-1.27,1531,25.1,8.57,6,自連賣
47	,2820.TW,華票,14.55,0,290,14.55,0,6,自連賣
48	,2905.TW,三商,15.05,-0.66,352,14.65,2.73,6,自連賣
49	,3029.TW,零壹,40.25,0,78,39,3.21,6,自連賣
50	,3036.TW,文曄,62.7,-0.95,1327,60.6,3.47,6,自連賣
51	,3048.TW,益登,26.95,-0.92,355,27.95,-3.58,6,自連賣
52	,4532.TW,瑞智,16.2,-0.92,186,16,1.25,6,自連賣
53	,6854.TW,錼創科技-KY創,102,-4.23,79,98.1,3.98,6,自連賣
54	,8404.TW,百和興業-KY,26.45,0.95,33,26.85,-1.49,6,自連賣
55	,9925.TW,新保,39.1,-0.13,165,38.85,0.64,6,自連賣
56	,9940.TW,信義,27.2,-0.18,182,28.9,-5.88,6,自連賣
57	,1476.TW,儒鴻,492.5,1.23,1098,438.5,12.31,5,自連賣
58	,1532.TW,勤美,28.45,-0.52,120,28.1,1.25,5,自連賣
59	,1717.TW,長興,31.5,-1.25,930,31.65,-0.47,5,自連賣
60	,2348.TW,海悅,65.5,0,150,62.5,4.8,5,自連賣
61	,2357.TW,華碩,271,-1.63,1392,256,5.86,5,自連賣
62	,2379.TW,瑞昱,289,-0.52,1352,321,-9.97,5,自連賣
63	,2385.TW,群光,87.2,0.11,1118,81,7.65,5,自連賣
64	,2409.TW,友達,15.4,0.65,36394,16.7,-7.78,5,自連賣
65	,2459.TW,敦吉,51.4,-0.58,28,51,0.78,5,自連賣
66	,2467.TW,志聖,43.25,-0.92,36,44.95,-3.78,5,自連賣
67	,2506.TW,太設,9.17,-0.54,294,9.23,-0.65,5,自連賣
68	,2515.TW,中工,8.25,-0.48,1107,8.09,1.98,5,自連賣
69	,2527.TW,宏璟,20.8,-0.72,64,20.75,0.24,5,自連賣
70	,2540.TW,愛山林,71.9,-1.64,383,75,-4.13,5,自連賣
71	,2880.TW,華南金,22.5,-1.1,4175,21.7,3.69,5,自連賣
72	,2881.TW,富邦金,56.7,-0.18,6587,55.3,2.53,5,自連賣
73	,2885.TW,元大金,21.8,-0.91,10786,20.9,4.31,5,自連賣
74	,3026.TW,禾伸堂,89.9,0,51,89.6,0.33,5,自連賣
75	,3189.TW,景碩,107,0,9581,116,-7.76,5,自連賣
76	,3704.TW,合勤控,33.85,-2.31,2930,31.5,7.46,5,自連賣
77	,4123.TW,晟德,46.35,0.65,1096,43.45,6.67,5,自連賣
78	,6220.TW,岳豐,25.85,0.78,423,26.7,-3.18,5,自連賣
79	,6811.TW,宏碁資訊,133,-0.37,7,124,7.26,5,自連賣
80	,8011.TW,台通,14.3,0.35,123,14.3,0,5,自連賣
81	,8411.TW,福貞-KY,13.1,-0.76,94,12.6,3.97,5,自連賣
82	,8938.TW,明安,94.7,-0.53,233,96.3,-1.66,5,自連賣
