符合條件商品
資料日期：2022年  1月 20日
策略,	10自營商5連賣
50	,1444.TW,力麗,10.3,0,557,10.8,-1.81,5,自連賣
51	,1504.TW,東元,27.25,-0.37,1749,30.6,-6.71,5,自連賣
52	,1611.TW,中電,13.3,-1.85,708,20.9,-33.7,5,自連賣
53	,1736.TW,喬山,73.9,-1.99,1386,55.3,34.78,5,自連賣
54	,1907.TW,永豐餘,24.45,-1.21,810,34.15,-23.67,5,自連賣
55	,2034.TW,允強,29.6,-0.5,3354,30.65,2.17,5,自連賣
56	,2038.TW,海光,23.05,-3.15,5951,31.25,-21.38,5,自連賣
57	,2345.TW,智邦,237.5,-6.5,4085,263.5,-7.68,5,自連賣
58	,2419.TW,仲琦,24.15,-0.41,1040,21.85,13.38,5,自連賣
59	,2451.TW,創見,66.8,0.45,561,71,3.12,5,自連賣
60	,2455.TW,全新,67,0,1464,130.5,-46.01,5,自連賣
61	,2601.TW,益航,8.94,-1.54,2073,11.75,-23.91,5,自連賣
62	,2881.TW,富邦金,56.7,-0.18,6587,78.3,-19.18,5,自連賣
63	,2888.TW,新光金,8.75,-0.57,13386,11.5,-20.45,5,自連賣
64	,3008.TW,大立光,2140,0,324,2080,6.95,5,自連賣
65	,3673.TW,TPK-KY,29.7,-0.34,398,41,-24.27,5,自連賣
66	,4532.TW,瑞智,16.2,-0.92,186,18.8,-10.05,5,自連賣
67	,4564.TW,元翎,23.85,-0.21,147,39,-35.97,5,自連賣
68	,5871.TW,中租-KY,216.5,0.46,2711,257.5,-9.29,5,自連賣
69	,5904.TW,寶雅,447.5,-0.33,243,440,5.83,5,自連賣
70	,6191.TW,精成科,27.6,-1.08,433,36.7,-19.95,5,自連賣
71	,8021.TW,尖點,30.15,1.34,473,41,-20.39,5,自連賣
72	,8086.TW,宏捷科,67.7,1.04,620,121.5,-41.98,5,自連賣
73	,8103.TW,瀚荃,31.9,0,42,46.4,-27.25,5,自連賣
74	,8926.TW,台汽電,32.2,-0.46,354,37.35,-9.58,5,自連賣
75	,9921.TW,巨大,209,-1.18,293,329,-33.98,5,自連賣
76	,9938.TW,百和,59,4.8,4688,83.6,-24.99,5,自連賣
