符合條件商品
資料日期：2022年 11月 17日
策略,	10自營商5連賣
62	,2412.TW,中華電,112.5,-0.44,6521,108,4.17,5,自連賣
63	,2441.TW,超豐,48.2,-2.33,4006,49.5,-2.63,5,自連賣
64	,2464.TW,盟立,38.1,-0.39,128,37.95,0.4,5,自連賣
65	,2505.TW,國揚,18.25,-0.82,64,18.9,-3.44,5,自連賣
66	,2514.TW,龍邦,16.85,-0.3,151,16.8,0.3,5,自連賣
67	,2605.TW,新興,20.65,-3.5,6563,19,8.68,5,自連賣
68	,2608.TW,嘉里大榮,38.05,-0.39,337,36.25,4.97,5,自連賣
69	,2617.TW,台航,27.25,-1.27,1531,25.6,6.45,5,自連賣
70	,2820.TW,華票,14.55,0,290,14.45,0.69,5,自連賣
71	,2836.TW,高雄銀,12.5,-0.4,467,12.7,-1.57,5,自連賣
72	,2838.TW,聯邦銀,16.1,-0.92,465,15.95,0.94,5,自連賣
73	,2891.TW,中信金,21.9,-1.13,23817,21.65,1.15,5,自連賣
74	,2905.TW,三商,15.05,-0.66,352,14.65,2.73,5,自連賣
75	,3029.TW,零壹,40.25,0,78,39.1,2.94,5,自連賣
76	,3036.TW,文曄,62.7,-0.95,1327,60.7,3.29,5,自連賣
77	,3048.TW,益登,26.95,-0.92,355,28.1,-4.09,5,自連賣
78	,3312.TW,弘憶股,17.65,-1.12,87,18.3,-3.55,5,自連賣
79	,4119.TW,旭富,95.3,1.17,340,87.4,9.04,5,自連賣
80	,4532.TW,瑞智,16.2,-0.92,186,16.05,0.93,5,自連賣
81	,6592.TW,和潤企業,100,-0.99,209,99,1.01,5,自連賣
82	,6854.TW,錼創科技-KY創,102,-4.23,79,101.5,0.49,5,自連賣
83	,8404.TW,百和興業-KY,26.45,0.95,33,26.9,-1.67,5,自連賣
84	,9925.TW,新保,39.1,-0.13,165,38.7,1.03,5,自連賣
85	,9934.TW,成霖,13.25,-0.75,142,12.85,3.11,5,自連賣
86	,9940.TW,信義,27.2,-0.18,182,28.65,-5.06,5,自連賣
