符合條件商品
資料日期：2022年  3月  9日
策略,	10自營商5連賣
31	,1342.TW,八貫,132.5,0,544,62.3,121.72,5,自連賣
32	,1434.TW,福懋,26.3,-0.19,479,28.1,-2.74,5,自連賣
33	,1440.TW,南紡,17.3,-1.42,812,22.4,-19.16,5,自連賣
34	,1608.TW,華榮,13.9,-1.42,1366,20.8,-25.99,5,自連賣
35	,1712.TW,興農,36.35,-1.49,904,31.85,20.4,5,自連賣
36	,1718.TW,中纖,8.35,-0.71,2204,9.22,-9.44,5,自連賣
37	,2010.TW,春源,16.25,0.62,682,23.95,-28.38,5,自連賣
38	,2038.TW,海光,23.05,-3.15,5951,32.8,-25.11,5,自連賣
39	,2204.TW,中華,50.1,0.91,1497,60,-7.96,5,自連賣
40	,2329.TW,華泰,17.6,-1.68,1321,21.3,-12.04,5,自連賣
41	,2332.TW,友訊,15.6,0,3528,15.35,3.52,5,自連賣
42	,2353.TW,宏碁,23.15,0.22,5082,27.55,-7.66,5,自連賣
43	,2354.TW,鴻準,51.4,-1.15,1092,61.9,-13.85,5,自連賣
44	,2357.TW,華碩,271,-1.63,1392,360,-13.31,5,自連賣
45	,2375.TW,凱美,56,-0.36,155,80.6,-40.32,5,自連賣
46	,2388.TW,威盛,69.3,-0.14,6061,57.9,21.6,5,自連賣
47	,2406.TW,國碩,18.8,-1.05,970,26.2,-28.24,5,自連賣
48	,2428.TW,興勤,119,-0.42,110,128,-2.75,5,自連賣
49	,2474.TW,可成,169,-1.74,2651,144,24.38,5,自連賣
50	,2486.TW,一詮,21.55,-0.23,1380,41.75,-47.71,5,自連賣
51	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.2,4.77,5,自連賣
52	,2834.TW,臺企銀,12.9,-0.39,8238,10.95,23.21,5,自連賣
53	,2845.TW,遠東銀,11.1,-0.89,1864,11.05,5.71,5,自連賣
54	,2915.TW,潤泰全,66.7,0.15,4192,107,-32.43,5,自連賣
55	,3049.TW,和鑫,9.18,-0.54,1037,13.5,-29.44,5,自連賣
56	,3062.TW,建漢,23.55,0.21,1460,23.5,0.38,5,自連賣
57	,3264.TW,欣銓,49.85,-0.89,1243,48.8,8.25,5,自連賣
58	,3324.TW,雙鴻,151,-0.66,649,215,-27.17,5,自連賣
59	,3484.TW,崧騰,43,-0.69,72,73.9,-37.7,5,自連賣
60	,3680.TW,家登,254.5,0.79,478,239,8.98,5,自連賣
61	,3704.TW,合勤控,33.85,-2.31,2930,30.05,7.53,5,自連賣
62	,3706.TW,神達,29.7,-0.17,1384,31.45,0.78,5,自連賣
63	,3710.TW,連展投控,11.25,2.27,1915,16,-29.69,5,自連賣
64	,4438.TW,廣越,119.5,-1.24,47,115.5,6.94,5,自連賣
65	,4536.TW,拓凱,189,-0.79,392,128.5,53.33,5,自連賣
66	,5243.TW,乙盛-KY,59.3,0.51,535,56,8.09,5,自連賣
67	,6120.TW,達運,9.05,2.38,1626,12.8,-29.3,5,自連賣
68	,6175.TW,立敦,32.3,-0.77,206,42.3,-19.95,5,自連賣
69	,6197.TW,佳必琪,40.25,0.12,1001,42.3,3.74,5,自連賣
70	,6290.TW,良維,54,-0.18,323,49.9,12.41,5,自連賣
71	,6414.TW,樺漢,198.5,-0.25,272,191,7.37,5,自連賣
72	,6435.TW,大中,99,-0.3,127,142.5,-26.22,5,自連賣
73	,6505.TW,台塑化,80.1,-1.11,1418,100,-16.55,5,自連賣
74	,6756.TW,威鋒電子,191,-2.05,282,409,-52.02,5,自連賣
75	,8028.TW,昇陽半導體,57.5,-2.87,2439,48.65,26.79,5,自連賣
76	,8039.TW,台虹,41,-0.61,92,44.85,-2.96,5,自連賣
77	,8210.TW,勤誠,74.2,-1.07,96,75.7,2.73,5,自連賣
78	,8462.TW,柏文,120,0,15,127.5,-4.94,5,自連賣
79	,8464.TW,億豐,278.5,-1.42,255,318.5,-9.01,5,自連賣
80	,9904.TW,寶成,34.05,0.44,6898,30.05,19.56,5,自連賣
81	,9940.TW,信義,27.2,-0.18,182,35.2,-15.97,5,自連賣
