符合條件商品
資料日期：2021年 11月 26日
策略,	01每日資料
361	,2456.TW,奇力新,89.5,-3.14,1681,0.1,14.73,12.03,0.11
362	,2457.TW,飛宏,35.75,-3.64,8228,2.66,7.49,25.48,0.01
363	,2458.TW,義隆,165.5,-1.78,2085,1.92,34.05,8.28,6.97
364	,2459.TW,敦吉,59.3,-1.5,168,0,18.07,1.38,0.01
365	,2460.TW,建通,29.3,-8.72,6837,0.21,0.43,13.75,0
366	,2461.TW,光群雷,22.5,-2.81,2007,1.82,9.26,22.89,0
367	,2462.TW,良得電,28.75,-1.54,272,0.02,0.96,39.04,0
368	,2464.TW,盟立,42.2,-2.31,1236,0.05,5.02,13.69,0.02
369	,2465.TW,麗臺,72.6,-4.22,12274,2.25,1.39,34.29,0
370	,2466.TW,冠西電,36.9,-0.81,75,0.09,10.31,6.9,0
371	,2467.TW,志聖,50,-1.38,687,0.01,11.2,4.33,0.02
372	,2468.TW,華經,12.95,-4.43,193,0.01,0.38,15.55,0
373	,2471.TW,資通,25,-1.19,98,0,1.49,4.96,0
374	,2472.TW,立隆電,65.6,-2.67,1848,0.16,1.47,17.83,0
375	,2474.TW,可成,151.5,-2.26,5485,0.1,47.96,5.09,1.06
376	,2476.TW,鉅祥,57.8,-3.67,5444,1.24,3.79,22.61,0.12
377	,2477.TW,美隆電,32.8,-0.46,2513,0.01,22.15,6.89,0
378	,2478.TW,大毅,66.6,-1.77,782,0.12,5.25,17.76,0
379	,2480.TW,敦陽科,71.2,-0.42,97,0,6.23,2.3,0
380	,2481.TW,強茂,103.5,-4.17,20854,2.13,28.59,20.61,13.4
381	,2482.TW,連宇,13.9,-6.71,808,5.48,2.36,16.58,0
382	,2483.TW,百容,23.9,-1.85,238,0.01,1.02,4.98,0
383	,2484.TW,希華,39.9,-3.27,6186,0.39,13.56,20.66,0
384	,2485.TW,兆赫,21,-3.89,4775,0.16,4.82,25.53,0.01
385	,2486.TW,一詮,53.8,-4.27,12073,2.9,2.59,38.5,0.58
386	,2488.TW,漢平,27.05,-0.55,225,0,2.27,4.17,0
387	,2489.TW,瑞軒,19.7,-0.76,16773,0.04,14.28,6.8,0
388	,2491.TW,吉祥全,21.3,-2.52,225,0.23,5.82,6.22,0
389	,2492.TW,華新科,173,-3.08,4636,0.34,22.75,11.55,0.38
390	,2493.TW,揚博,37.85,-0.53,176,0,5.66,4.52,0
391	,2495.TW,普安,14.9,-4.18,1095,0,17.92,8.51,0
392	,2496.TW,卓越,49.6,-0.7,19,0,31.36,3.81,0
393	,2497.TW,怡利電,59.8,9.93,11381,6.49,2.44,23.04,0.21
394	,2498.TW,宏達電,77.8,-3.95,96674,5.12,20.64,21.1,0
395	,2501.TW,國建,19.4,-0.77,508,0,8.11,0.74,0
396	,2504.TW,國產,26.95,-1.46,3232,0.01,12.16,8.06,0.17
397	,2505.TW,國揚,23.6,-2.28,985,0.01,6.12,6.68,0.02
398	,2506.TW,太設,9.78,-0.1,79,0,3.23,3.05,0
399	,2509.TW,全坤建,18.3,-0.54,278,0,1.33,2.96,0
400	,2511.TW,太子,13.35,-1.48,1790,0.01,8.68,2.5,0.01
401	,2514.TW,龍邦,17.9,-0.56,221,0,2.78,6.53,0
402	,2515.TW,中工,8.88,-2.09,7408,0.01,11.72,9.65,0.02
403	,2520.TW,冠德,38,-0.52,2104,0.02,21.38,4.37,0.27
404	,2524.TW,京城,41.45,-2.81,364,0.01,0.96,11.25,0
405	,2527.TW,宏璟,32.55,-1.66,772,0,45.4,4.47,0.04
406	,2528.TW,皇普,21.6,-0.23,18,0,0.28,1.38,0
407	,2530.TW,華建,14.4,-0.69,569,0,0.86,8.41,0
408	,2534.TW,宏盛,22.9,-2.14,6357,0.01,9.4,4.27,0.02
409	,2535.TW,達欣工,31.4,-1.41,509,0,15.18,0.88,0.07
410	,2536.TW,宏普,22.45,-0.88,196,0,10.08,0.46,0.03
411	,2537.TW,聯上發,10.4,-2.8,3030,0,2.77,16.51,0
412	,2538.TW,基泰,14.35,-2.05,8438,0.07,13.09,13.82,0
413	,2539.TW,櫻花建,31.2,0.16,205,0,0.61,1.48,0
414	,2540.TW,愛山林,73.6,-0.27,6,0,0.29,0.67,0
415	,2542.TW,興富發,46.8,-0.64,5119,0.45,16,2.32,4.07
416	,2545.TW,皇翔,36.85,-0.67,352,0.17,4.08,1.8,0
417	,2546.TW,根基,49.75,-0.4,114,0,3.79,0.19,0
418	,2547.TW,日勝生,10.05,-0.99,3784,0.04,18.26,3.65,0
419	,2548.TW,華固,93,-0.11,243,0,25.77,0.29,0.61
420	,2596.TW,綠意,23.3,-1.06,106,0,0.61,9.68,0
421	,2597.TW,潤弘,122,-0.81,248,0.01,1.26,1.13,0.07
422	,2601.TW,益航,12.7,-4.87,11323,0.37,2.6,13.21,0
423	,2603.TW,長榮,118.5,-4.82,208642,0.69,29.14,21.32,1.77
424	,2605.TW,新興,27.4,-5.03,13397,0.71,32.88,16.4,0
425	,2606.TW,裕民,52,-4.06,9841,0.38,9.46,12.75,0.12
426	,2607.TW,榮運,28.2,-4.24,5875,0.1,8.66,7.06,0.01
427	,2608.TW,嘉里大榮,43.5,-1.69,636,0.02,8.33,3.74,0.01
428	,2609.TW,陽明,108.5,-5.24,108354,1.54,14.66,24.72,0.63
429	,2610.TW,華航,26.7,-9.95,726460,5.45,16.12,20.53,0.7
430	,2611.TW,志信,19.65,-2.48,2488,3.74,4.26,16.76,0
431	,2612.TW,中航,54.8,-4.36,1786,0.98,2.5,16.66,0
432	,2613.TW,中櫃,25.85,-3.36,557,0.36,2.45,5.44,0
433	,2614.TW,東森,32.1,-3.46,7586,0.83,3.05,20.18,0.01
434	,2615.TW,萬海,152,-3.49,29769,0.58,43.6,7.29,0.36
435	,2616.TW,山隆,36.05,-1.1,80,0,3.12,0.45,0
436	,2617.TW,台航,35.85,-4.65,4255,0.17,4.28,15.7,0
437	,2618.TW,長榮航,25.85,-9.93,417317,3.07,24.73,11.68,0.84
438	,2633.TW,台灣高鐵,30.05,-1.8,11626,0,10.63,0.92,0.31
439	,2634.TW,漢翔,29.8,-1.97,2981,0,2.57,2.19,0.01
440	,2636.TW,台驊投控,130,-4.76,4691,2.87,13.63,35.42,0
441	,2637.TW,慧洋-KY,69.8,-5.68,8856,0.36,11.43,9.92,0.01
442	,2640.TW,大車隊,73.8,-0.27,59,0,4.03,10.95,0.69
443	,2641.TW,正德,24,-4.38,3879,0.62,2.75,21.41,0
444	,2642.TW,宅配通,68.4,-1.72,666,4.7,6.72,10.79,0
445	,2643.TW,捷迅,75.6,-3.45,117,0.07,1.55,12.17,0
446	,2701.TW,萬企,12.25,-1.61,79,0,0.44,0.22,0
447	,2704.TW,國賓,30.4,-1.14,502,0.01,10.22,0.53,0
448	,2705.TW,六福,17.85,-1.65,142,0,1.46,0.53,0
449	,2706.TW,第一店,14.25,-4.04,455,0,2.55,1.87,0
450	,2707.TW,晶華,150,-2.28,393,0,13.01,2.6,0.01
451	,2712.TW,遠雄來,37.8,0.13,8,0,0.13,0.23,0
452	,2722.TW,夏都,30.85,-0.8,25,0,0.46,0.79,0
453	,2723.TW,美食-KY,120,-2.04,586,0.08,57.54,4,0.26
454	,2726.TW,雅茗-KY,33.8,0.15,31,0.1,37.79,11.54,0
455	,2727.TW,王品,140.5,-2.09,546,0.28,6.1,9.05,0.24
456	,2731.TW,雄獅,87.7,-2.56,508,0.78,1.27,7.4,0.07
457	,2732.TW,六角,97.3,-1.52,94,0.03,7.19,4.04,0.89
458	,2736.TW,高野,15.3,-2.24,48,0,0.16,7.47,0
459	,2743.TW,山富,22.8,-3.8,60,0,0.12,14.2,0
460	,2748.TW,雲品,42,-1.18,72,0.01,0.36,0.89,0
461	,2754.TW,亞洲藏壽司,77.4,-2.03,165,0.01,70.59,4.67,0
462	,2801.TW,彰銀,16.85,-2.03,9926,0.01,12.14,0.24,0.47
463	,2809.TW,京城銀,40.8,-0.37,2060,0,24.34,0.45,4.33
464	,2812.TW,台中銀,12.05,-0.41,5415,0.01,11.08,0.17,0.08
465	,2816.TW,旺旺保,19.55,-0.26,40,0,1.53,0.8,0
466	,2820.TW,華票,17.25,-0.86,768,0,8.27,0.22,0.89
467	,2823.TW,中壽,30.6,-0.65,9357,0,20.69,0.64,0.07
468	,2832.TW,台產,20.05,-0.74,432,0,3.44,0.24,0
469	,2834.TW,臺企銀,9.78,-1.11,30667,0,12.47,0.56,0.1
470	,2836.TW,高雄銀,11.75,-1.26,551,0,7.44,1.17,0.01
471	,2838.TW,聯邦銀,12.15,-1.22,2267,0,3.6,0.15,0.04
472	,2845.TW,遠東銀,10.55,-0.47,3926,0,10.88,0.41,0.05
473	,2849.TW,安泰銀,16.7,0,172,0,59.28,0.31,0
474	,2850.TW,新產,47.8,-1.04,187,0,7.81,1.15,0.01
475	,2851.TW,中再保,28.35,-1.9,833,0,1.54,1.95,0.04
476	,2852.TW,第一保,14.5,-1.02,434,0,3.41,0.12,0
477	,2855.TW,統一證,23.05,-1.28,1456,0.02,9.84,0.74,0.03
478	,2867.TW,三商壽,9.29,-1.9,4589,0.01,7.45,4.01,0
479	,2880.TW,華南金,20.55,-1.44,15349,0,18.51,0.1,0.6
480	,2881.TW,富邦金,74.2,-0.13,32961,0.08,23.38,0.77,0.83
481	,2882.TW,國泰金,60.2,-2.27,45248,0.01,25.77,0.69,0.96
482	,2883.TW,開發金,16.35,-2.68,104615,1.35,26.73,1.54,2.25
483	,2884.TW,玉山金,27.6,-1.08,19229,0,37.38,0.09,0.88
484	,2885.TW,元大金,24.45,-1.81,29961,0.01,34.57,0.18,0.76
485	,2886.TW,兆豐金,33.9,-1.74,20997,0,23.12,0.05,1.63
486	,2887.TW,台新金,18.35,-1.87,36152,0,27.8,0.39,0.8
487	,2888.TW,新光金,10.85,-3.98,202998,0.35,20.72,3.79,0.26
488	,2889.TW,國票金,16,-1.23,3019,0,12.03,0.43,0.27
489	,2890.TW,永豐金,15.15,-2.26,26289,0,30.96,0.18,1.11
490	,2891.TW,中信金,24.7,-1,33390,0,41,0.15,1.1
491	,2892.TW,第一金,23.5,-1.26,13895,0,25.14,0.08,1.31
492	,2897.TW,王道銀行,7.89,-1.13,2530,0,3.7,0.63,0
493	,2901.TW,欣欣,25.15,-0.4,34,0,0.23,11.29,0
494	,2903.TW,遠百,21.25,-1.39,902,0,10.75,0.34,0.01
495	,2904.TW,匯僑,25.85,0,44,0,0.53,0.13,0
496	,2905.TW,三商,23.15,-1.91,680,0.11,6.52,1.52,0.06
497	,2906.TW,高林,15.5,-0.96,829,0,5.09,2.73,0
498	,2908.TW,特力,21.4,-2.73,1023,0,5.89,4.09,0
499	,2910.TW,統領,35,-2.51,5,0,0.2,0.1,0
500	,2912.TW,統一超,280,-1.58,1249,0,34.44,0.09,1.11
501	,2913.TW,農林,19.45,-2.02,3288,0.02,7.12,9.66,0
502	,2915.TW,潤泰全,100.5,-2.43,4123,0.1,17.79,4.43,3.14
503	,2916.TW,滿心,21,0.24,50,0,21.54,0.55,0
504	,2926.TW,誠品生活,59.8,-0.83,10,0,13.61,0.53,0
505	,2929.TW,淘帝-KY,11.1,-3.48,318,0,22.28,3.33,0
506	,2936.TW,客思達-KY,26,-1.89,34,0,92.07,0.72,0
507	,2939.TW,凱羿-KY,26.9,-2,72,0.04,54.23,3.42,0
508	,3002.TW,歐格,11.85,-0.42,103,0,0.71,15.21,0
509	,3003.TW,健和興,91.1,-2.67,2859,0.52,10.67,19.35,1.16
510	,3004.TW,豐達科,60,-2.6,114,0.02,2.42,10.9,0
511	,3005.TW,神基,52.8,-1.12,990,0.01,37.32,1.84,0.47
512	,3006.TW,晶豪科,155.5,-1.89,12369,3.4,21.32,59.07,0.81
513	,3008.TW,大立光,2025,-1.22,315,0.04,41.94,5.56,0.87
514	,3010.TW,華立,87.7,-2.34,962,0.07,14.01,1.8,0.04
515	,3013.TW,晟銘電,13.6,0.37,582,0.03,1.73,9.44,0
516	,3014.TW,聯陽,102.5,-2.38,1711,0.08,12.08,15.3,0.34
517	,3015.TW,全漢,43.2,-1.14,291,0.01,12.07,5.71,0
518	,3016.TW,嘉晶,140,-4.11,5553,3.64,8.25,15.01,0.02
519	,3017.TW,奇鋐,85.4,-0.47,7808,0.43,48.77,15.98,3.98
520	,3019.TW,亞光,96.4,1.47,30405,0.48,10.85,27.96,0.53
521	,3021.TW,鴻名,23.05,-3.56,1258,0.01,3.52,9.6,0.06
522	,3022.TW,威強電,43.95,-1.68,578,0,19.07,4.62,0
523	,3023.TW,信邦,258.5,-0.58,593,0.06,57.76,0.4,0.88
524	,3025.TW,星通,23,-2.54,656,0.04,1.34,28.22,0
525	,3026.TW,禾伸堂,119,-1.24,603,0.05,13.5,6.69,0.43
526	,3027.TW,盛達,24.2,-3.78,1245,0.17,1.57,34.46,0
527	,3028.TW,增你強,31.05,-2.05,2198,0.02,8.12,4.79,0
528	,3029.TW,零壹,44.5,-1.77,971,0,5.26,6.46,0
529	,3030.TW,德律,57.2,-0.52,232,0.01,18.57,4.24,0.01
530	,3031.TW,佰鴻,24.35,-5.07,2786,0.45,1.26,9.81,0
531	,3032.TW,偉訓,31.55,-0.94,102,0.02,1.31,6.99,0
532	,3033.TW,威健,29.85,0.67,14488,0.99,8.67,15.7,0.09
533	,3034.TW,聯詠,462.5,-2.22,7748,1.1,61.94,6.61,3.51
534	,3035.TW,智原,182,3.12,32071,7.29,48.66,15.89,13.93
535	,3036.TW,文曄,63.3,-2.01,1655,0.01,13.67,2.49,0.72
536	,3037.TW,欣興,207.5,-1.43,60771,1.83,51.8,7.79,5.84
537	,3038.TW,全台,18.95,-1.3,530,0.01,2.36,14.9,0
538	,3040.TW,遠見,38.6,0.26,62,0,15.09,3.46,0
539	,3041.TW,揚智,32.85,-5.6,13440,2.57,14.18,43.47,0.01
540	,3042.TW,晶技,104.5,-2.34,3799,0.15,19.96,21.14,2.55
541	,3044.TW,健鼎,121,1.68,1736,0.01,49.06,1.11,4.81
542	,3045.TW,台灣大,98.1,-0.71,2648,0,17.21,0.09,1.16
543	,3047.TW,訊舟,10.75,-3.59,1155,0.01,3.95,12.54,0
544	,3048.TW,益登,31.8,0.16,1271,0.02,7,5.17,0
545	,3049.TW,和鑫,13.65,-2.15,12019,0.08,9.07,12.12,0
546	,3050.TW,鈺德,17.5,-0.57,1945,0.22,9,29.83,0
547	,3052.TW,夆典,10.75,-0.92,321,0,1.13,5.5,0
548	,3054.TW,立萬利,25.5,-1.16,123,0,0.44,7.59,0.02
549	,3055.TW,蔚華科,29,1.05,1273,0,1.87,25.44,0
550	,3056.TW,總太,40.85,-0.85,970,0,7.78,8.92,0.01
551	,3059.TW,華晶科,38.6,-2.89,6388,0.74,11.52,24.21,0.01
552	,3060.TW,銘異,24.65,-1.6,1727,0.16,10.86,17.18,0.01
553	,3062.TW,建漢,32.7,-5.49,37665,3.68,15.27,27.54,0.1
554	,3071.TW,協禧,22.95,-1.92,117,0,1.84,8.01,0.12
555	,3078.TW,僑威,40.1,-5.2,2809,0.35,2.79,11.24,0
556	,3081.TW,聯亞,199,1.27,610,0.25,52.31,9.46,0.58
557	,3083.TW,網龍,46,-0.65,124,0.23,1.18,11.99,0
558	,3086.TW,華義,86.1,-0.12,6,0,28.98,4.92,0
559	,3088.TW,艾訊,52.5,-0.94,171,0.07,5.54,3.72,0
560	,3090.TW,日電貿,52.2,-0.38,644,0.02,9.46,6.05,0
561	,3092.TW,鴻碩,54.8,-4.03,1417,0.61,1.35,28.74,0
562	,3093.TW,港建,79.8,0.63,24,0,68.61,33.33,0
563	,3094.TW,聯傑,33.85,-2.45,994,2.53,2.18,22.8,0
564	,3105.TW,穩懋,340.5,-2.99,2498,0.35,50.77,4.85,2.07
565	,3114.TW,好德,26,-4.41,859,0,1.26,12.47,0
566	,3118.TW,進階,29.8,0,14,0,10.42,5.53,0
567	,3122.TW,笙泉,59.5,-3.25,3315,8.5,8.65,46.86,0
568	,3128.TW,昇銳,22.6,-2.8,326,0.11,5.75,29.49,0
569	,3130.TW,一零四,176.5,0,3,0,42.3,0,0
570	,3138.TW,耀登,217,-2.03,946,0.63,1.29,14.5,0
571	,3141.TW,晶宏,236.5,-4.06,10897,13.96,22.7,71.87,16.6
572	,3147.TW,大綜,51.3,-2.1,160,0.04,1.35,10.47,0
573	,3152.TW,璟德,366,-2.66,331,0.2,22.76,9.92,2.81
574	,3162.TW,精確,48.2,-3.31,896,0,51.8,2.14,0
575	,3163.TW,波若威,41.5,-0.95,268,0.12,4.75,23.59,0
576	,3164.TW,景岳,23.9,-0.83,42,0,0.84,3.43,0
577	,3167.TW,大量,96.9,-0.21,827,0.68,5.94,16.56,0.11
578	,3169.TW,亞信,250,-5.48,17206,6.72,7.02,75.82,1.04
579	,3171.TW,新洲,20.5,-0.73,37,0,0.47,0.27,0
580	,3178.TW,公準,74.5,-3.12,257,0.15,0.42,15.49,0
581	,3188.TW,鑫龍騰,17.15,-1.44,185,0.04,0.31,10.49,0
582	,3189.TW,景碩,231,-3.35,15817,2.29,34.34,7.74,12.16
583	,3205.TW,佰研,26.4,0,33,0,9.85,9.68,0
584	,3206.TW,志豐,28.9,0,83,0,0.67,7.39,0
585	,3207.TW,耀勝,24.45,-1.01,2362,3.03,2.19,24.23,0
586	,3209.TW,全科,29.05,-1.36,657,0.02,5.17,3.49,0.02
587	,3211.TW,順達,101,1,1412,0.09,12.07,9.41,0.18
588	,3213.TW,茂訊,60.6,-1.3,165,0,7.51,1.32,0
589	,3217.TW,優群,108,2.37,5507,0.21,6.08,12.53,4.11
590	,3218.TW,大學光,269.5,-0.37,733,0.22,31.46,5.71,0
591	,3219.TW,倚強科,91.6,-0.43,38,0.07,3.26,28.58,0
592	,3221.TW,台嘉碩,37.8,-6.2,8721,1.4,11.91,22.49,0.05
593	,3224.TW,三顧,59.7,0.67,1366,0.17,2.33,32.02,0
594	,3226.TW,至寶電,65.8,-0.15,4,0,0.04,0.68,0
595	,3227.TW,原相,151.5,-2.88,1005,0.2,17.23,21.71,0.23
596	,3230.TW,錦明,19.1,-3.05,645,0,1.31,30.05,0
597	,3231.TW,緯創,29.15,-1.69,6593,0.02,42.14,1.59,6.33
598	,3232.TW,昱捷,28,0,723,2.05,4.74,32.74,0
599	,3234.TW,光環,27.3,-4.38,893,1.71,4.91,26.92,0
600	,3236.TW,千如,25,-3.1,381,0.04,9.93,13.69,0
601	,3252.TW,海灣,16.6,-1.19,74,0.16,7.52,94.02,0
602	,3257.TW,虹冠電,67.1,-2.19,590,0.03,8.28,17.85,0
603	,3260.TW,威剛,86.1,-3.15,8127,12.36,1.57,29.56,0.08
604	,3264.TW,欣銓,53,-3.46,8844,0.63,30.36,11.87,2.88
605	,3265.TW,台星科,31.3,-2.8,505,0.04,7.16,4.22,0
606	,3266.TW,昇陽,13.2,-0.75,16,0,7.07,0.56,0
607	,3268.TW,海德威,29.25,-4.26,227,0,0.42,6.94,0
608	,3272.TW,東碩,38.3,-1.79,53,0.33,0.7,18.22,0.07
609	,3276.TW,宇環,16.45,-2.95,519,0,0.6,2.01,0
610	,3284.TW,太普高,12.25,-0.41,30,0,0.65,16.69,0
611	,3285.TW,微端,20.1,-2.66,16,0,0.81,17.91,0
612	,3287.TW,廣寰科,19.7,9.75,1620,0.05,0.51,17.52,0
613	,3289.TW,宜特,56.3,1.08,1409,0.03,6.19,19.04,0
614	,3290.TW,東浦,18.85,3.57,3478,0.33,1.29,20.18,0
615	,3293.TW,鈊象,787,0.77,429,0.26,31.55,10.45,0.43
616	,3294.TW,英濟,24.65,9.8,5993,0.72,7.79,30.56,0
617	,3296.TW,勝德,18.25,-2.41,278,0.1,2.58,32.52,0
618	,3297.TW,杭特,19.25,-3.75,391,0.25,1.3,10.04,0
619	,3303.TW,岱稜,25.55,-2.48,431,0,3.76,11.57,0
620	,3305.TW,昇貿,81,0,5770,1.44,11.55,29.81,0.08
621	,3306.TW,鼎天,31.5,9.95,2905,0.09,4.47,12.32,0
622	,3310.TW,佳穎,31.45,-0.16,63,0.07,0.08,26.76,0
623	,3311.TW,閎暉,33.45,-0.89,87,0.01,0.67,6.25,0
624	,3312.TW,弘憶股,26.4,3.33,4195,0.05,9.69,15,0
625	,3317.TW,尼克森,78,-2.01,2032,3.06,5.45,42.29,0
626	,3323.TW,加百裕,40.9,-2.97,801,0.39,1.91,24.33,0
627	,3324.TW,雙鴻,180,-3.74,1437,1.51,12.61,40.29,3.29
628	,3325.TW,旭品,15.55,-2.2,216,0.14,0.72,21.71,0
629	,3332.TW,幸康,39.85,-0.75,47,0,0.2,0,0
630	,3338.TW,泰碩,55,-4.51,4228,1.18,1.08,35.16,0
631	,3339.TW,泰谷,25.5,4.94,17773,3.16,2.82,15.82,0
632	,3346.TW,麗清,43.2,-3.14,1022,0.83,3.08,25.58,0
633	,3354.TW,律勝,19.2,-2.04,928,0.05,3.06,8.3,0
634	,3356.TW,奇偶,30.05,-2.59,566,0.04,6.16,7.85,0
635	,3357.TW,臺慶科,129,-3.73,422,0,10.74,1.69,0
636	,3360.TW,尚立,14.85,-1.33,168,0.01,0.78,16.42,0
637	,3362.TW,先進光,75.2,-3.71,1859,1.21,2.85,18.77,0
638	,3363.TW,上詮,32.7,-4.94,2676,1.19,6.77,22.73,0
639	,3372.TW,典範,25.4,-0.78,2840,0.65,2.36,13.58,1.3
640	,3373.TW,熱映,38.2,9.93,1882,3.28,6.74,16.81,0
641	,3374.TW,精材,134.5,-2.54,1938,0.54,6.67,16.24,0.5
642	,3376.TW,新日興,95.3,-1.14,415,0.23,20.92,11.36,0.45
643	,3379.TW,彬台,12.2,-2.01,95,0,0.32,13.32,0
644	,3380.TW,明泰,28.3,-4.23,2774,0.29,4.01,5.3,0
645	,3388.TW,崇越電,81.2,-0.85,196,0.02,7.49,1.25,0
646	,3390.TW,旭軟,22.7,1.34,1038,0.01,0.24,14.69,0
647	,3402.TW,漢科,48.55,-2.31,1046,0.01,7.45,7.17,0
648	,3406.TW,玉晶光,501,-3.65,5015,2.86,33.8,25.94,2
649	,3413.TW,京鼎,213,-2.29,587,0.48,26.29,16.07,1.73
650	,3416.TW,融程電,77.7,-1.4,130,0.01,3.28,2.29,0.11
651	,3419.TW,譁裕,29.6,-6.92,9476,2.62,7.55,39.45,0
652	,3432.TW,台端,14.2,-2.41,327,0.01,4.81,15.64,0
653	,3434.TW,哲固,17.85,5.31,2058,0.18,1.13,18.75,0
654	,3437.TW,榮創,23.75,-4.43,1974,0.42,9.89,18.14,0
655	,3438.TW,類比科,85.6,-2.84,400,0.16,9.74,13.82,0
656	,3441.TW,聯一光,39.05,-2.74,515,1.56,1.11,25.35,0
657	,3443.TW,創意,567,1.25,1580,2.11,47.65,5.33,7.88
658	,3444.TW,利機,67,-5.23,2321,4.14,10.66,17.03,0
659	,3450.TW,聯鈞,57.1,-2.56,368,0.01,7.96,18.93,0.03
660	,3454.TW,晶睿,70.4,-0.85,44,0.03,5.98,2.96,0
661	,3455.TW,由田,69.8,-3.32,903,0.09,7.03,15.78,0.16
662	,3466.TW,致振,15.95,-7,631,0.71,7.29,8.94,0
663	,3479.TW,安勤,52.1,0.19,212,0.01,2.68,13.9,0.74
664	,3481.TW,群創,17.8,-3.78,135828,0.67,31.69,16.77,3.53
665	,3483.TW,力致,93,-4.12,4536,1.38,4.9,72.22,2.94
666	,3484.TW,崧騰,77.9,-1.02,2073,0.19,7.22,22.44,0.11
667	,3489.TW,森寶,14.25,-2.4,591,0.2,0.27,16.74,0
668	,3490.TW,單井,30.9,-3.29,1078,0.25,3.48,33.25,0
669	,3491.TW,昇達科,170,-2.86,6341,4.31,7.32,48.3,0.37
670	,3492.TW,長盛,19.15,-1.03,98,0,0.39,16.85,0
671	,3498.TW,陽程,32.9,0.77,265,0.01,3.66,19.12,0
672	,3499.TW,環天科,20.6,9.87,10865,3.57,0.81,25.01,0
673	,3501.TW,維熹,48.45,-0.62,195,0,4.24,2.09,0
674	,3504.TW,揚明光,120.5,-5.12,3717,7.88,6.51,24.3,1.09
675	,3508.TW,位速,48.8,-6.33,4527,11.13,7.3,35.45,0
676	,3511.TW,矽瑪,38.2,-1.8,537,0.81,0.69,42.96,0
677	,3512.TW,皇龍,33.8,-2.03,93,0,0.13,14.55,0
678	,3515.TW,華擎,227,-3.81,3630,0.64,10.98,18.16,4.51
679	,3516.TW,亞帝歐,16.7,3.41,209,0,0.38,66.68,0
680	,3518.TW,柏騰,22.8,-1.51,275,0.03,8.33,16.85,0.09
681	,3526.TW,凡甲,163.5,-3.82,1152,0.24,6.01,20.21,2.06
682	,3527.TW,聚積,188,-2.59,1348,1.25,12.19,35.28,0.34
683	,3528.TW,安馳,49.05,-1.11,35,0,2.56,1.06,0
684	,3529.TW,力旺,2075,-3.49,1182,0.56,76.96,3.12,13
685	,3530.TW,晶相光,138,-5.15,2757,3.88,46.84,31.48,0
686	,3531.TW,先益,21.9,0,0,0,20.02,0.14,0
687	,3532.TW,台勝科,235.5,0.64,5756,0.38,57.96,4.38,3.56
688	,3533.TW,嘉澤,672,-2.61,691,0.44,43.03,2.11,9.47
689	,3535.TW,晶彩科,17.65,-3.55,789,0.05,4.69,12.81,0
690	,3537.TW,堡達,36.45,-1.22,221,0.01,0.28,5.51,0
691	,3540.TW,曜越,39,-2.62,258,1.14,1.48,14.09,0
692	,3541.TW,西柏,61,-1.77,169,0.06,2.99,10.94,0.02
693	,3543.TW,州巧,27.2,-1.63,15,0,0.49,8.58,0
694	,3545.TW,敦泰,162.5,-3.27,8632,3.08,21.37,41.22,0.39
695	,3546.TW,宇峻,83,1.34,238,0.01,12.73,13.73,0
696	,3548.TW,兆利,58.5,-1.68,306,0.22,3.21,45.95,0
697	,3550.TW,聯穎,17.95,-2.45,799,0.37,2.34,34.1,0
698	,3551.TW,世禾,69.4,-9.52,4840,0.08,8.21,23.98,0.85
699	,3552.TW,同致,185.5,-2.88,936,2.15,21.87,28.25,0.64
700	,3555.TW,重鵬,39.75,-1.61,1,0,3.47,0,0
701	,3556.TW,禾瑞亞,75.2,-3.34,1256,0.83,10.15,25.63,0
702	,3557.TW,嘉威,73.5,-1.61,116,0.01,18.61,21.03,0
703	,3558.TW,神準,97.4,-2.6,135,0,5.86,5.63,0
704	,3563.TW,牧德,230,-2.54,284,0.01,12.77,15.63,0
705	,3567.TW,逸昌,36.05,-2.57,394,0,4.49,18.64,2.14
706	,3577.TW,泓格,52.8,-2.76,54,0,0.56,7.96,0
707	,3580.TW,友威科,52.8,-3.3,320,0.24,1.54,28.34,0
708	,3581.TW,博磊,29.2,4.1,1685,0.02,7.43,15.14,0
709	,3583.TW,辛耘,80.3,-4.97,3198,1.35,12.19,22.72,0
710	,3587.TW,閎康,134.5,-2.89,842,0.22,1.86,15.13,0.14
711	,3588.TW,通嘉,150,-0.33,2931,2.85,16.74,30.74,0
712	,3591.TW,艾笛森,21.75,-2.03,1118,0.38,3.93,32.42,0
713	,3594.TW,磐儀,21.55,-1.6,402,0.01,5.72,52.06,2.16
714	,3596.TW,智易,106,-1.4,4917,0.76,14.03,15.51,2.82
715	,3597.TW,映興,27.25,-1.98,227,0.11,0.22,11.61,0
716	,3605.TW,宏致,50,-0.99,2761,0.44,9.12,22.77,0
717	,3607.TW,谷崧,14.45,-3.34,1081,0.12,5.05,8.45,0
718	,3609.TW,三一東林,52,-2.26,66,0.1,0.93,30.13,0
719	,3611.TW,鼎翰,202.5,-0.49,99,0,10.13,11.24,0
720	,3615.TW,安可,21.45,-2.94,178,0.02,2.83,22.79,0
721	,3617.TW,碩天,69.5,-0.29,162,0,3.78,2.03,0.17
722	,3622.TW,洋華,29.3,-2.33,220,0.06,3.59,6.74,0
723	,3623.TW,富晶通,15.4,-2.22,5,0,0.61,14.6,0
