符合條件商品
資料日期：2021年 12月 10日
策略,	00每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	大戶持股比例,	法人持股比例,	融資使用率,	內部人持股比例
執行時間：2021-12-12 22:25 符合檔數(1450)
677	,3511.TW,矽瑪,39.4,0.51,295,53.52,0.98,44.85,37.51
678	,3512.TW,皇龍,33.4,0.3,22,71.39,0.11,14.34,54.78
679	,3515.TW,華擎,283,-1.57,5034,68.96,12.66,13.63,50.71
680	,3516.TW,亞帝歐,17.15,-0.87,80,59.54,0.46,66.22,25.82
681	,3518.TW,柏騰,22.85,0.88,156,26.92,8.52,18.88,8.58
682	,3526.TW,凡甲,171.5,-2.56,866,31.01,7.44,19.04,29.23
683	,3527.TW,聚積,192,-1.79,723,23.5,12.11,36.61,16.24
684	,3528.TW,安馳,50.1,-0.6,30,65.08,2.56,1.02,60.3
685	,3529.TW,力旺,1940,-3,395,39.15,75.85,3.92,8.83
686	,3530.TW,晶相光,139,-1.07,872,40.88,45.8,30.66,31.1
687	,3531.TW,先益,21.85,0.46,15,61.76,20.01,0.16,18.5
688	,3532.TW,台勝科,297.5,6.25,13819,89.72,58.49,4.54,74.63
689	,3533.TW,嘉澤,680,-1.16,273,53.62,43.14,2.17,9.7
690	,3535.TW,晶彩科,18.15,-0.55,482,21.4,4.32,14.49,18.63
691	,3537.TW,堡達,36.75,0,100,28.79,0.28,5.59,19.31
692	,3540.TW,曜越,39.6,0,159,25.89,1.62,14.14,16.24
693	,3541.TW,西柏,59.7,-0.67,79,23,2.86,10.31,13.76
694	,3543.TW,州巧,27.1,-0.18,27,38.53,0.47,8.25,21.9
695	,3545.TW,敦泰,165.5,-2.07,6086,20.5,21.06,39.75,2.48
696	,3546.TW,宇峻,86.1,2.5,712,21.32,12.73,13.92,10.68
697	,3548.TW,兆利,61.9,-0.48,168,31.05,3.18,46.73,21.72
698	,3550.TW,聯穎,18.3,0,287,28.94,2.64,33.32,12.85
699	,3551.TW,世禾,70.3,0.29,370,27.12,7.12,24.96,21.89
700	,3552.TW,同致,177.5,-0.84,326,36.58,21.67,28.14,18.88
701	,3555.TW,重鵬,37.45,-1.32,4,64.98,3.47,0,27.97
702	,3556.TW,禾瑞亞,74,-0.8,455,15.4,9.09,24.95,11.21
703	,3557.TW,嘉威,77.1,-0.9,43,53.43,18.52,22.04,21.05
704	,3558.TW,神準,96.7,-0.1,57,45.85,6.04,5.36,40.38
705	,3563.TW,牧德,230,-0.86,70,11.22,12.15,15.39,10.2
706	,3567.TW,逸昌,36.85,0.55,101,21.68,4.27,18.47,11.93
707	,3577.TW,泓格,54.8,3.59,110,48.95,0.63,8.55,26.96
708	,3580.TW,友威科,61.8,0.32,562,14.75,1.17,32.25,10.77
709	,3581.TW,博磊,28.3,-1.57,204,48.74,7.87,12.38,12.67
710	,3583.TW,辛耘,82.8,5.21,3963,57.43,12.28,22.68,14.81
711	,3587.TW,閎康,139.5,0.36,552,24.47,2.24,14.14,22.13
712	,3588.TW,通嘉,149.5,1.36,2139,30.58,11.55,33.91,9.27
713	,3591.TW,艾笛森,24,-4.95,4757,45.92,3.11,27.91,8.63
714	,3594.TW,磐儀,22,1.85,347,42.87,4.2,51.64,17.59
715	,3596.TW,智易,114.5,1.33,5985,53.04,14.98,13.09,21.04
716	,3597.TW,映興,29.25,0,165,67.63,0.27,10.99,30.92
717	,3605.TW,宏致,48.5,-0.72,816,36.22,9.37,23.02,15.77
718	,3607.TW,谷崧,15.1,0,1602,20.88,5.9,9.04,12.49
719	,3609.TW,三一東林,50.2,-0.4,94,47.27,0.82,35.52,8.73
720	,3611.TW,鼎翰,201.5,0.25,48,48.62,10.13,11.47,38.83
721	,3615.TW,安可,23.1,-5.13,5064,26.51,2.01,28.28,21.86
722	,3617.TW,碩天,69.5,-0.29,26,59.9,3.75,1.97,22.43
723	,3622.TW,洋華,28.6,-1.04,202,54.27,3.61,6.98,31.74
724	,3623.TW,富晶通,15.9,0,23,52.6,0.62,15.02,53.88
725	,3624.TW,光頡,59.1,1.03,16381,53.47,46.48,28.33,42.3
726	,3625.TW,西勝,24.5,-1.41,639,35.16,8.71,16.21,17.47
727	,3628.TW,盈正,36.2,1.69,21,58.28,0.24,2.67,62.56
728	,3630.TW,新鉅科,38.3,-0.26,324,50.6,35.85,15.08,36.51
729	,3631.TW,晟楠,46.95,0.54,27,80.76,13.45,39.92,16.99
730	,3645.TW,達邁,42,-0.94,319,32.28,10.2,13,14.54
731	,3646.TW,艾恩特,27.7,-1.07,216,22.6,7.53,27.66,12.59
732	,3652.TW,精聯,22.2,-2.2,196,64.61,1.32,3.58,61.48
733	,3653.TW,健策,422,-1.63,730,62.27,28.13,10.83,28.74
734	,3661.TW,世芯-KY,979,-1.41,681,34.51,80.23,9.72,3.78
735	,3663.TW,鑫科,34.4,-2.55,506,58.94,2.08,16.57,49.73
736	,3665.TW,貿聯-KY,253,-0.98,451,52.33,43.66,10.96,4.05
737	,3666.TW,光耀,33.5,2.6,287,48.95,4.57,19.27,41.39
738	,3669.TW,圓展,50.8,0.79,253,54.51,1.47,14.37,36.6
739	,3672.TW,康聯訊,42,0.72,1883,39.86,1.49,72.23,34.75
740	,3673.TW,TPK-KY,41.85,-0.12,1259,36.72,37.44,16.87,20.05
741	,3675.TW,德微,282,3.11,2993,55.02,64.95,23.71,55.26
742	,3679.TW,新至陞,91.3,1.67,122,56.4,12.1,1.96,25.34
743	,3680.TW,家登,330,3.13,4180,49.9,18.12,20.44,14.67
744	,3685.TW,元創精密,39.75,-3.05,326,63.24,2.5,9.68,51.45
745	,3687.TW,歐買尬,130,9.7,9156,32.82,4.37,34.88,14.55
746	,3689.TW,湧德,45.6,-0.87,4642,16.68,3.67,33.45,11.58
747	,3691.TW,碩禾,187.5,3.31,2137,56.49,12.32,16.58,56.98
748	,3693.TW,營邦,48.9,0.62,120,57.59,1.95,11.16,28.12
749	,3694.TW,海華,25.8,4.24,1724,61.54,1.67,12.86,43.62
750	,3701.TW,大眾控,90,-0.33,9863,88.73,4.73,16.44,30.15
751	,3702.TW,大聯大,50.4,0.4,3804,72.42,36.27,0.81,7.19
752	,3703.TW,欣陸,25.7,0.98,863,73.41,21.79,1.73,32.89
753	,3704.TW,合勤控,34.35,4.09,19179,49.28,7.92,16.88,29.84
754	,3705.TW,永信,43.35,0,33,59.32,13.41,0.88,16.13
755	,3706.TW,神達,33.4,1.98,15847,44.06,12.28,6.84,18.16
756	,3707.TW,漢磊,137.5,-2.83,10804,47.54,18.79,24.61,11.49
757	,3708.TW,上緯投控,88.3,-0.79,328,36.86,8.8,26.89,10.04
758	,3709.TW,鑫聯大投控,38.55,0.92,144,77.22,3.32,3.94,60.73
759	,3711.TW,日月光投控,103,-1.44,13168,83.7,79.63,1.02,16.41
760	,3712.TW,永崴投控,33.8,2.74,1950,48.75,1.77,12.85,29.76
761	,3714.TW,富采,77.3,-1.53,6036,41.61,21.13,15.4,4.3
762	,4102.TW,永日,20,1.01,59,23.4,1.1,16.04,25.36
763	,4104.TW,佳醫,57,0.35,73,39.02,5.72,0.68,11.99
764	,4105.TW,東洋,69.1,-0.43,451,40.24,14.33,4.97,12.44
765	,4106.TW,雃博,29.05,1.57,1947,44.92,1.04,16.91,29.58
766	,4107.TW,邦特,113.5,0,86,47.28,31.22,1.51,11.77
767	,4108.TW,懷特,23.6,0.43,415,23.48,1.04,6.35,18.19
768	,4109.TW,加捷生醫,13.8,2.22,52,42.56,0.29,3.25,3.5
769	,4111.TW,濟生,22.85,0.22,24,27.98,1.39,2.67,14.58
770	,4113.TW,聯上,15.1,0,470,63.36,0.53,3.43,25.95
771	,4114.TW,健喬,22.75,-0.22,329,38.1,0.9,4.47,13.55
772	,4116.TW,明基醫,28.15,0.36,12,57.28,0.11,1.7,44.06
773	,4119.TW,旭富,79,-0.38,144,45.69,1.35,4.2,32.58
774	,4120.TW,友華,37.5,-0.27,68,65.02,6.4,4.74,19.73
775	,4121.TW,優盛,20.8,1.71,1919,31.42,1.38,14.41,15.79
776	,4123.TW,晟德,61.9,0.32,813,48.47,6.58,11.15,16.28
777	,4126.TW,太醫,73.5,0.41,297,30.43,10.33,5.84,9.26
778	,4128.TW,中天,70.8,3.36,7135,49.74,6.34,14.85,8.28
779	,4129.TW,聯合,29.4,0,176,12.28,8.56,3.84,11.55
780	,4130.TW,健亞,22.7,3.42,862,31.79,0.66,8.88,26.99
781	,4133.TW,亞諾法,41.25,3.51,3169,18.54,15.83,24.31,13.89
782	,4137.TW,麗豐-KY,240,0,233,53.71,70.58,2.05,35.43
783	,4138.TW,曜亞,53.1,0.57,21,50.16,1.23,1.52,38.5
784	,4141.TW,龍燈-KY,24.85,0,5606,69.59,68.84,18.23,27.27
785	,4142.TW,國光生,44.45,0.91,3338,38.35,9.39,18.56,17.73
786	,4147.TW,中裕,73.6,2.65,1325,36.22,7.21,4.84,24.93
787	,4148.TW,全宇生技-KY,41.8,-0.24,20,74.43,72.24,1.33,46.66
788	,4153.TW,鈺緯,26.1,0,31,67.48,0.19,22.6,6.79
789	,4155.TW,訊映,23.2,0.87,164,23.1,1.36,4.81,9.74
790	,4157.TW,太景*-KY,15.45,-0.96,688,57.08,3.93,1.61,32.44
791	,4161.TW,聿新科,29.55,-0.34,344,24,0.13,5.31,16.38
792	,4162.TW,智擎,63.2,0.8,401,38.81,4.7,12.98,33.3
793	,4163.TW,鐿鈦,85.3,0.12,14,34.32,2.72,2.44,14.58
794	,4164.TW,承業醫,37.6,0.8,379,50.17,22.82,6.53,27.77
795	,4167.TW,松瑞藥,19.05,-0.78,488,33.35,9.4,1.41,8.78
796	,4168.TW,醣聯,28.8,0.7,317,24.03,5.39,27.12,9.85
797	,4171.TW,瑞基,89.2,1.36,496,29.36,16.91,14.86,15.33
798	,4173.TW,久裕,18.2,0.28,58,41.69,0.96,12.63,41.73
799	,4174.TW,浩鼎,119,-0.83,1641,43.61,11.35,6.72,16.51
800	,4175.TW,杏一,70.2,0.29,48,56.76,0.57,2.82,30.41
801	,4190.TW,佐登-KY,72.7,-0.68,42,65.57,63.8,9.08,43.19
802	,4205.TW,中華食,130.5,-0.38,45,59,0.42,0.02,36.53
803	,4207.TW,環泰,13.6,0,87,59.68,0.56,2.16,26.63
804	,4303.TW,信立,28.5,-0.7,651,66.13,0.21,17.47,21.24
805	,4305.TW,世坤,31.95,0,10,72.7,0.03,0.01,33.58
806	,4306.TW,炎洲,15.05,-0.33,991,48.85,5.75,5.05,21.1
807	,4401.TW,東隆興,34.6,-1,43,51.94,5.73,3.04,24.93
808	,4406.TW,新昕纖,12.25,-0.41,242,50,1.83,12.24,16.44
809	,4414.TW,如興,7,-0.57,3360,60.55,19.4,6.42,28.3
810	,4416.TW,三圓,111,-1.33,5,76.7,0.01,1.02,19.51
811	,4417.TW,金洲,35.1,0,25,33.97,4.14,0.96,24.86
812	,4420.TW,光明,31.35,0.97,66,54.6,0.3,8.22,43.75
813	,4426.TW,利勤,22.1,-0.45,123,53.48,4.94,3.62,9.81
814	,4429.TW,聚紡,40.6,0,14,81.44,0.02,0.5,63.65
815	,4430.TW,耀億,23.75,0.21,93,54.64,2.31,0.75,26.94
816	,4432.TW,銘旺實,14.25,-1.72,89,45.7,0.9,4.4,45.68
817	,4433.TW,興采,31.35,0.48,34,47.97,0.25,3.22,38.59
818	,4438.TW,廣越,140.5,-3.77,352,55.87,2.74,5.04,43.14
819	,4439.TW,冠星-KY,131.5,-2.59,111,74.54,63.73,3.94,43.06
820	,4503.TW,金雨,31.65,-0.63,4484,50.66,0.49,14.27,25.29
821	,4506.TW,崇友,65.4,-0.3,28,79.12,6.01,0.09,61.85
822	,4510.TW,高鋒,11.75,0.86,145,44.2,2.88,4.01,19.64
823	,4513.TW,福裕,14.7,0.68,472,36.32,4.89,6.46,11.07
824	,4523.TW,永彰,27.9,-2.79,5,70.9,1.96,63.13,20.11
825	,4526.TW,東台,17.45,-1.13,185,43.98,7.62,3.77,17.6
826	,4527.TW,方土霖,27.35,0.18,39,54.13,2.04,0.03,30.45
827	,4528.TW,江興鍛,41.2,-0.36,19,59.91,1.1,2.8,51.06
828	,4529.TW,淳紳,13.2,-2.94,432,53.33,16.38,3.38,26.08
829	,4532.TW,瑞智,18.85,-0.53,349,61.2,12.01,0.81,37.27
830	,4533.TW,協易機,13,-1.14,416,53.38,0.88,6.37,11.96
831	,4534.TW,慶騰,12.8,-1.54,395,33.54,0.41,24.81,22.61
832	,4535.TW,至興,34.3,0.59,6,74.9,0.04,0,45.87
833	,4536.TW,拓凱,142,-1.39,43,44.5,16.29,2.7,22.4
834	,4538.TW,大詠城,20.8,0,19,76.64,0.15,0.21,34.55
835	,4540.TW,全球傳動,48.05,-0.21,59,49.29,3.11,6.61,13.43
836	,4541.TW,晟田,24.95,-0.4,125,40.63,2.83,5.48,12.71
837	,4543.TW,萬在,19.15,-0.78,125,58.85,6.61,7.25,28.3
838	,4545.TW,銘鈺,28.85,0.17,22,70.78,34.11,6.57,71.4
839	,4549.TW,桓達,88.6,1.03,51,60.04,6.95,1.5,21.79
840	,4550.TW,長佳,23.1,0.22,23,48.44,1.03,2.15,20.58
841	,4551.TW,智伸科,180.5,-0.82,101,75.68,57.19,3.35,12.38
842	,4552.TW,力達-KY,32.05,-0.47,50,48.85,50.52,2.35,47.94
843	,4555.TW,氣立,51.6,0,11,80.18,0.33,3.75,34.05
844	,4556.TW,旭然,30.3,0.66,13,77.24,11.62,0.79,35.07
845	,4557.TW,永新-KY,75,-0.13,51,43.96,40.17,1.25,29.67
846	,4560.TW,強信-KY,42.1,-0.24,94,83.69,82.89,1.67,40.31
847	,4561.TW,健椿,28.4,0.89,65,56.93,0.12,5.58,27.16
848	,4562.TW,穎漢,17,0,78,61.85,1.65,4.25,30.76
849	,4563.TW,百德,29.6,-1,11,61.49,3.58,0.95,47.06
850	,4564.TW,元翎,40.55,-0.61,166,44.9,1.73,11.58,20.37
851	,4566.TW,時碩工業,45.25,1.57,23,70.49,0.47,7.31,36.03
852	,4568.TW,科際精密,64,-1.69,10,59.15,6.64,3.42,18.84
853	,4571.TW,鈞興-KY,101,-2.42,80,55.53,66.78,5.67,13.56
854	,4572.TW,駐龍,104.5,0.97,29,42.84,0.99,2.99,38.17
855	,4576.TW,大銀微系統,109.5,3.3,386,62.83,0.97,6.05,37.19
856	,4580.TW,捷流閥業,89.7,-0.33,16,46.87,2.69,0.82,12.08
857	,4581.TW,光隆精密-KY,35.5,0,2,57.49,26.15,1.17,20.68
858	,4702.TW,中美實,13.95,-0.71,185,54.53,49.23,12.33,42.61
859	,4706.TW,大恭,19,-0.26,13,57.74,30.99,0.91,45.79
860	,4707.TW,磐亞,12.5,-1.19,657,60.59,1.09,6.27,11.32
861	,4711.TW,永純,19.1,0,150,57.4,2.48,10.1,28.16
862	,4714.TW,永捷,14.7,4.63,11389,26.12,4.07,17.64,16.8
863	,4716.TW,大立,14.9,0,92,32.95,0.37,54.61,10.08
864	,4720.TW,德淵,14.5,1.05,152,50.01,4.21,16.8,33.36
865	,4721.TW,美琪瑪,151,-1.95,3079,29.03,2.08,31.47,9.56
866	,4722.TW,國精化,42.75,-0.35,282,35.56,10.14,2.85,19.25
867	,4728.TW,雙美,77.5,0.78,41,60.47,14.8,19.7,25.81
868	,4735.TW,豪展,56.8,-0.35,90,22.11,1.35,10.36,22.54
869	,4736.TW,泰博,176.5,0.57,829,42.46,6.23,12.1,31.53
870	,4737.TW,華廣,74.3,0.68,86,49.23,23.11,6.09,40.29
871	,4739.TW,康普,142.5,-2.73,4280,31.65,5.74,36.71,26.95
872	,4741.TW,泓瀚,27,-0.18,4,46.58,0.21,0.85,21.15
873	,4744.TW,皇將,35.1,9.86,2352,36.37,0.44,28.76,11.12
874	,4745.TW,合富-KY,27.45,-0.36,53,48.77,15.11,3.67,24.81
875	,4746.TW,台耀,58,0.35,682,21.34,4.6,27.79,13.39
876	,4747.TW,強生,35.35,0,0,33.22,1.52,1.65,30.94
877	,4755.TW,三福化,105,3.96,4384,70.23,30.37,13.1,31.47
878	,4760.TW,勤凱,94.6,0.42,98,30.91,2.59,22.2,24.26
879	,4763.TW,材料-KY,103.5,0.49,85,69.42,65.79,8.94,59.72
880	,4764.TW,雙鍵,60.3,0,100,73.22,38.04,0.96,10.22
881	,4766.TW,南寶,139,-0.36,11,72.78,17.17,0.33,21.57
882	,4804.TW,大略-KY,8.11,0.12,181,53.25,5.25,36.63,28.38
883	,4807.TW,日成-KY,26.7,0,58,60.25,73.07,3.81,48.03
884	,4904.TW,遠傳,62.6,-0.95,1716,88.78,21.84,0.02,32.94
885	,4905.TW,台聯電,53.3,-0.74,11,59.42,18.47,1.84,31.75
886	,4906.TW,正文,29.2,-1.02,19529,15.46,5.73,16.53,4.48
887	,4907.TW,富宇,24.9,-0.2,10,85.11,0.11,0.72,8.31
888	,4908.TW,前鼎,33.5,2.92,676,39.07,2.47,19.26,13.88
889	,4909.TW,新復興,22.5,0.45,207,33.88,4.91,17.22,15.54
890	,4912.TW,聯德控股-KY,162,-0.31,238,40.89,31.19,23.53,35.67
891	,4915.TW,致伸,54,0.75,2167,53.5,46.44,10.85,5.03
892	,4916.TW,事欣科,31.45,-1.26,1080,33.89,0.92,22.97,10
893	,4919.TW,新唐,140,-0.71,10778,64.15,12.86,28.46,52.94
894	,4927.TW,泰鼎-KY,95.1,0.11,2075,59.98,29.82,22.05,1.57
895	,4930.TW,燦星網,25.15,-2.52,751,57.05,6.68,15.18,44.4
896	,4931.TW,新盛力,20.55,1.73,396,54.14,34.8,6.61,32.33
897	,4933.TW,友輝,35.6,-0.56,114,60.08,3.83,7.95,56.76
898	,4935.TW,茂林-KY,79.2,-0.63,196,46.02,26.31,12.09,17.91
899	,4938.TW,和碩,67.9,-0.15,2979,64.89,32.79,1.99,4.36
900	,4939.TW,亞電,20.6,0.49,487,13.29,2.9,18.75,10.09
901	,4942.TW,嘉彰,47.65,-0.21,362,52.05,17.25,5.24,20
902	,4943.TW,康控-KY,35.65,4.24,671,48.26,37.96,6.89,37.08
903	,4945.TW,陞達科技,70,0.72,173,52.03,4.43,7.41,52.38
904	,4952.TW,凌通,68.4,-0.29,473,50.33,7.89,19.39,36.18
905	,4953.TW,緯軟,86.7,0,175,36.12,11.47,9,30.17
906	,4956.TW,光鋐,27.45,-1.96,3610,23.73,6.63,24.25,16.89
907	,4958.TW,臻鼎-KY,99.1,0,1927,70.93,61.25,5.51,32.72
908	,4960.TW,誠美材,13.2,0.38,20825,35.12,6.18,15.84,5.14
909	,4961.TW,天鈺,265.5,1.53,5558,38.81,10.35,27.94,8.57
910	,4966.TW,譜瑞-KY,1875,-2.34,598,30.34,74.1,3.71,7.56
911	,4967.TW,十銓,44.55,-1.22,868,7,1.69,51.26,4.84
912	,4968.TW,立積,256.5,-3.02,1525,25.12,41.35,19.8,9.5
913	,4971.TW,IET-KY,72.7,-1.62,292,6.56,17.4,44.68,5.57
914	,4972.TW,湯石照明,31.95,0,7,35.63,0.92,4.42,15.96
915	,4973.TW,廣穎,24.85,-0.2,70,24.84,0.85,16.15,12.1
916	,4974.TW,亞泰,54,-0.92,121,42.57,8.44,2.54,26.28
917	,4976.TW,佳凌,70.6,-2.49,1764,26.13,0.83,31.37,22.82
918	,4977.TW,眾達-KY,84.5,-1.74,162,42.54,38.89,12.14,21.95
919	,4979.TW,華星光,18.7,-4.59,4968,32.01,3.51,19.02,14.49
920	,4989.TW,榮科,46,-2.34,817,66.8,2.68,9.37,62.77
921	,4991.TW,環宇-KY,50.3,-0.79,36,44.16,12.17,10.76,1.5
922	,4994.TW,傳奇,53,2.12,33,79.62,1.65,5.26,32.79
923	,4995.TW,晶達,35.7,0.56,19,54.16,4.48,44.76,25.27
924	,4999.TW,鑫禾,40.8,-0.73,141,30.59,4.25,7.32,19.15
925	,5007.TW,三星,56.4,-0.18,12,82.18,3.53,0.6,9.69
926	,5009.TW,榮剛,21.55,0.47,1385,38.99,8.55,14.7,4.95
927	,5011.TW,久陽,35,-9.91,6812,32.23,3.09,73.93,22.45
928	,5013.TW,強新,38.1,2.97,80,77.83,3.02,1.46,14.03
929	,5014.TW,建錩,22.05,-1.56,1612,25.79,2.14,35.95,16.19
930	,5015.TW,華祺,36.2,-0.14,55,45.24,7.49,0.62,15.48
931	,5016.TW,松和,38,0.8,38,58.21,0.55,2.98,24.02
932	,5102.TW,富強,20.5,1.99,13,82.14,0.04,0.52,23.85
933	,5201.TW,凱衛,26.9,0.75,29,32.73,5.76,25.35,32.65
934	,5202.TW,力新,18.9,-0.26,44,60.82,0.61,20.06,8.56
935	,5203.TW,訊連,90.9,0,41,46.05,17.44,4.47,30.79
936	,5206.TW,坤悅,15.65,0.64,32,78.55,11.01,0.49,29.38
937	,5211.TW,蒙恬,19.7,-1.5,69,34.24,11.52,10.1,27.5
938	,5212.TW,凌網,46.95,0.32,7,67.81,32.7,1.41,32.07
939	,5213.TW,亞昕,23.4,2.63,815,80.78,1.22,1.25,39.19
940	,5215.TW,科嘉-KY,78.8,-2.48,506,47.32,24.63,12.99,11.87
941	,5220.TW,萬達光電,35.2,0.28,25,24.26,2.18,10.41,22.8
942	,5223.TW,安力-KY,60.9,-0.98,278,53.28,42.71,20.37,43.28
943	,5225.TW,東科-KY,21.85,1.16,126,60.49,55.11,11.38,1.48
944	,5230.TW,雷笛克光學,33.55,-3.87,813,16.2,3.61,26.61,11.36
945	,5234.TW,達興材料,134,0.37,1172,63.71,10.11,15.38,44.1
946	,5243.TW,乙盛-KY,66.8,0,841,52.74,53.35,18.24,35.6
947	,5245.TW,智晶,93.3,2.75,2398,49.49,17.07,23.99,14.35
948	,5251.TW,天鉞電,14.5,2.47,94,41.75,21.75,5.4,29.64
949	,5258.TW,虹堡,34.05,0.59,1070,37.31,4.64,32,20.44
950	,5263.TW,智崴,132,2.33,806,44.59,19.69,15.88,12.21
951	,5269.TW,祥碩,1895,1.61,416,63.64,27.6,3.42,37.23
952	,5272.TW,笙科,39.4,-3.19,972,23.33,8.77,17.27,12.01
953	,5274.TW,信驊,3285,0.92,135,21.59,70.27,0.87,21.79
954	,5281.TW,大峽谷-KY,22.35,-1.54,38,55.05,41.5,6.36,35.83
955	,5283.TW,禾聯碩,118,-0.42,63,57.67,2.31,0.64,24.73
956	,5284.TW,jpp-KY,44.7,-0.45,14,59.65,61.6,1.64,37.23
957	,5285.TW,界霖,102.5,-2.84,1948,55.45,4.61,21.46,18.53
958	,5287.TW,數字,259,1.97,114,56.27,33.2,1.89,17.93
959	,5288.TW,豐祥-KY,153,2,89,71.19,67.58,8.87,59.6
960	,5289.TW,宜鼎,204.5,0,116,42.55,41.34,7.26,15.09
961	,5291.TW,邑昇,35.65,-3.12,394,20,5.15,42.92,15.63
962	,5299.TW,杰力,193.5,0.78,328,32.48,5.29,36.13,10.17
963	,5306.TW,桂盟,200,0.25,108,71.06,25.41,0.66,45.27
964	,5312.TW,寶島科,59.6,-0.33,37,56.72,11.73,0.82,29.28
965	,5315.TW,光聯,17.7,-0.56,304,18.41,5.44,10.94,9.96
966	,5321.TW,美而快,103.5,-7.59,4720,53.12,2.22,30.83,47.79
967	,5328.TW,華容,14.6,-1.68,812,38.69,1.2,9.72,35.81
968	,5347.TW,世界,153.5,0,5242,85.73,38.82,1.13,45.36
969	,5351.TW,鈺創,85.1,-3.19,46789,28.68,8.97,48.64,6.58
970	,5353.TW,台林,21.15,-3.86,198,41.27,0.42,7.33,31.25
971	,5356.TW,協益,33.05,3.12,5798,28.38,3.53,19.83,8.23
972	,5371.TW,中光電,81.7,0.12,2588,62.1,30.91,7.7,7.98
973	,5386.TW,青雲,48,-1.64,850,27.48,5.91,19.31,31.19
974	,5388.TW,中磊,69,0.29,545,48.54,24.15,7.72,6.23
975	,5392.TW,能率,25.1,0.4,145,32.94,5.16,9.83,7.63
976	,5398.TW,慕康生醫,20.05,0.5,26,47.71,2.48,9.39,15.39
977	,5403.TW,中菲,68.1,0,39,29.33,0.55,0.61,9.45
978	,5410.TW,國眾,25.3,-1.36,441,23.04,1.41,5.46,9.85
979	,5425.TW,台半,76.8,0.92,4084,33.97,15.66,25.84,13.65
980	,5426.TW,振發,12.2,-1.21,146,56.75,0.43,7.75,18.46
981	,5432.TW,新門,33.95,-1.74,309,81.01,0.1,24.85,28.32
982	,5434.TW,崇越,148,-0.67,191,36.67,31.19,1.35,10.96
983	,5438.TW,東友,17.6,-0.28,11,78.65,2.11,2.99,46.8
984	,5439.TW,高技,60,0.33,251,30.04,7.64,14.4,10.45
985	,5443.TW,均豪,35,0.72,675,34.18,2.51,20.63,27.34
986	,5450.TW,南良,17.1,-1.16,26,77.37,0.02,3.35,74.92
987	,5452.TW,佶優,21.8,-1.8,1731,46.26,10.89,14.24,23.97
988	,5457.TW,宣德,76.3,-1.29,836,60.85,40.95,19.74,35.76
989	,5460.TW,同協,13.1,-0.38,107,23.95,0.29,10.84,20.04
990	,5464.TW,霖宏,25.6,0.99,551,48.72,0.43,9.28,34.26
991	,5469.TW,瀚宇博,44.7,-1.22,1177,64.64,13.05,12.74,26.32
992	,5471.TW,松翰,91.2,0.88,1103,25.84,15.89,18.65,11.2
993	,5474.TW,聰泰,113.5,-1.3,52,55.12,3.21,13.55,28.79
994	,5478.TW,智冠,95,1.93,344,59.07,32.94,3.61,17.24
995	,5481.TW,新華,13,0,200,46.67,26.7,8.73,11.4
996	,5483.TW,中美晶,226,2.49,15618,59.89,32.48,10.04,5.55
997	,5487.TW,通泰,35,-0.71,3,35.37,0.13,5.35,25.1
998	,5489.TW,彩富,36.2,-0.82,8,80.02,0.91,0.55,56.79
999	,5490.TW,同亨,28.1,0,160,26.76,3.59,5.83,9.81
1000	,5493.TW,三聯,43.35,-0.23,12,37.38,0.49,40.86,21.26
1001	,5498.TW,凱崴,14.15,-2.41,720,42.81,1.01,11.24,16.46
1002	,5508.TW,永信建,64.6,0,48,77.06,1.15,8.18,41.01
1003	,5511.TW,德昌,29.7,0,13,60.85,2.24,0.06,22.99
1004	,5512.TW,力麒,9.37,-0.21,249,56.21,6.5,3.91,3.58
1005	,5514.TW,三豐,21.2,0.47,21,87.67,0.01,0.16,20.57
1006	,5515.TW,建國,14.05,-0.71,190,52.31,6.22,1.25,27.37
1007	,5516.TW,雙喜,13.85,-0.36,132,59.82,0.09,14.26,55.86
1008	,5519.TW,隆大,21.25,-0.93,338,46.89,2.19,4.41,23.52
1009	,5520.TW,力泰,52,0.39,4,75.14,0.02,0.01,28.48
1010	,5521.TW,工信,8.52,0.47,947,46.48,5.61,7.73,9.75
1011	,5522.TW,遠雄,65.3,0.46,341,86.53,14.79,0.25,36.31
1012	,5523.TW,豐謙,28.5,0.88,72,78.97,0.13,4.23,24.4
1013	,5525.TW,順天,28.75,0,62,80.06,1.48,0.42,27.26
1014	,5530.TW,龍巖,43.95,-0.57,137,78.5,55.52,1.5,5.01
1015	,5531.TW,鄉林,11.45,1.78,1568,83.29,4.87,4.14,26.12
1016	,5533.TW,皇鼎,19,-0.52,22,77.7,2.84,2.2,20.37
1017	,5534.TW,長虹,72.8,-0.82,379,63.69,12,0.83,11.24
1018	,5536.TW,聖暉,198,1.54,328,18.71,18.36,1.83,10.27
1019	,5538.TW,東明-KY,52.6,1.35,101,91.75,64.42,0.69,37.26
1020	,5543.TW,桓鼎-KY,67.8,-2.73,436,43.94,0.78,10.22,22.24
1021	,5546.TW,永固-KY,58.4,-1.02,66,71.53,54.02,10.53,16.97
1022	,5601.TW,台聯櫃,33.25,0,11,45.44,1.41,0.11,32.35
1023	,5603.TW,陸海,31.25,-0.16,218,50.78,9.51,16.79,19.16
1024	,5604.TW,中連貨,78.1,0.39,32,57.62,10.99,0.4,8.96
