符合條件商品
資料日期：2021年 12月 16日
策略,	05準確度
300	,2358.TW,廷鑫,21,-0.24,1319,0.55,0.53,0.27,0.25,0.46,0.44
301	,2359.TW,所羅門,17.9,-0.28,409,0.53,0.55,0.39,0,0.3,0.46
302	,2360.TW,致茂,184,0.55,186,0.43,0.69,0.59,0.54,0.6,0.5
303	,2362.TW,藍天,31.4,0.32,171,0.43,0.64,0.5,0.1,0.37,0.48
304	,2363.TW,矽統,25.6,0.2,7820,0.59,0.65,0.52,0,0.65,0.5
305	,2365.TW,昆盈,11.3,0.44,1266,0.58,0.57,0.43,0,0.38,0.39
306	,2367.TW,燿華,18.75,0.54,2784,0.63,0.65,0.77,0.15,0.51,0.46
307	,2368.TW,金像電,72.9,2.39,9571,0.51,0.63,0.75,0.62,0.76,0.48
308	,2369.TW,菱生,26.8,2.29,8480,0.56,0.61,0.51,0,0.62,0.46
309	,2371.TW,大同,31.55,0.48,32621,0.5,0.66,0.5,0.35,0.66,0.5
310	,2373.TW,震旦行,89.5,0.22,18,0.19,0.63,0.46,0,0,0.43
311	,2374.TW,佳能,24.1,2.77,16375,0.5,0.57,0.45,0,0.56,0.42
312	,2375.TW,凱美,101,0.5,2045,0.61,0.59,0.57,0.51,0.52,0.49
313	,2376.TW,技嘉,158,3.61,35943,0.53,0.68,0.59,0.64,0.63,0.48
314	,2377.TW,微星,165.5,2.16,4940,0.4,0.55,0.55,0.57,0.59,0.47
315	,2379.TW,瑞昱,569,2.89,1890,0.46,0.59,0.64,0.61,0.6,0.44
316	,2382.TW,廣達,90.1,1.46,9454,0.4,0.6,0.5,0.6,0.56,0.39
317	,2383.TW,台光電,282.5,2.73,2833,0.43,0.61,0.61,0.58,0.58,0.43
318	,2385.TW,群光,81.7,1.36,1920,0.45,0.57,0.49,0.6,0.57,0.49
319	,2387.TW,精元,45.5,0,733,0.57,0.61,0.65,0.33,0.54,0.49
320	,2388.TW,威盛,91.2,4.83,26196,0.61,0.69,0.36,0.11,0.58,0.31
321	,2390.TW,云辰,22.5,0.9,2002,0.62,0.63,0.46,0,0.59,0.57
322	,2392.TW,正崴,38.7,-0.26,559,0.59,0.61,0.61,0.26,0.45,0.45
323	,2393.TW,億光,51.1,0.59,1580,0.52,0.6,0.61,0.41,0.54,0.46
324	,2395.TW,研華,397,4.34,1438,0.33,0.68,0.48,0.56,0.26,0.43
325	,2397.TW,友通,59.5,0.34,27,0.51,0.54,0.47,0,0,0.42
326	,2399.TW,映泰,22.9,0.66,2382,0.55,0.57,0.45,0,0.67,0.53
327	,2401.TW,凌陽,39.25,0.9,8674,0.58,0.6,0.67,0.06,0.62,0.44
328	,2402.TW,毅嘉,17.15,0.88,1306,0.5,0.65,0.46,0,0.5,0.38
329	,2404.TW,漢唐,171,-0.29,1162,0.48,0.63,0.65,0.47,0.47,0.47
330	,2406.TW,國碩,35.6,-1.93,88202,0.58,0.54,0.36,0.17,0.29,0.35
331	,2408.TW,南亞科,76,0,11018,0.35,0.67,0.61,0.62,0.63,0.46
332	,2409.TW,友達,23.15,1.09,259816,0.52,0.59,0.64,0.62,0.59,0.5
333	,2412.TW,中華電,114.5,0.44,6265,0.24,0.51,0.41,0.4,0.26,0.31
334	,2413.TW,環科,23.5,-0.42,8247,0.65,0.61,0.38,0,0.58,0.43
335	,2414.TW,精技,37.75,-0.13,178,0.48,0.52,0.29,0.2,0.4,0.34
336	,2415.TW,錩新,43.8,-0.79,438,0.63,0.52,0.37,0,0.38,0.44
337	,2417.TW,圓剛,24.75,1.64,518,0.6,0.56,0.56,0,0.47,0.51
338	,2419.TW,仲琦,24.9,-0.8,3269,0.55,0.59,0.56,0,0.42,0.52
339	,2420.TW,新巨,46.1,-0.54,409,0.59,0.69,0.37,0.03,0.13,0.41
340	,2421.TW,建準,40.65,0.49,561,0.51,0.69,0.64,0.33,0.58,0.47
341	,2423.TW,固緯,28.1,0.9,270,0.54,0.62,0.35,0,0.14,0.35
342	,2425.TW,承啟,27.45,0.55,476,0.55,0.43,0.41,0,0.49,0.6
343	,2426.TW,鼎元,28.35,1.61,4328,0.63,0.59,0.53,0.17,0.62,0.45
344	,2427.TW,三商電,11.55,-0.86,378,0.41,0.53,0.35,0,0.08,0.33
345	,2428.TW,興勤,152.5,0.99,235,0.61,0.55,0.59,0.4,0.53,0.41
346	,2430.TW,燦坤,38.05,-0.65,323,0.54,0.63,0.41,0,0.53,0.37
347	,2431.TW,聯昌,12.95,-0.77,464,0.52,0.59,0.34,0,0.45,0.4
348	,2433.TW,互盛電,51.2,-0.19,7,0.44,0.6,0.45,0,0,0.36
349	,2434.TW,統懋,39.5,1.28,4,0.5,0.21,0.04,0,0,0
350	,2436.TW,偉詮電,96.3,4.9,29398,0.63,0.59,0.55,0.42,0.63,0.43
351	,2439.TW,美律,93.6,-0.32,876,0.51,0.67,0.45,0.4,0.59,0.54
352	,2441.TW,超豐,76.2,0.79,911,0.57,0.5,0.55,0.53,0.33,0.42
353	,2442.TW,新美齊,13.2,-2.22,4553,0.51,0.57,0.35,0,0.49,0.43
354	,2449.TW,京元電子,44.2,1.03,4580,0.43,0.57,0.62,0.59,0.54,0.47
355	,2450.TW,神腦,32.9,0.46,76,0.45,0.61,0.51,0,0,0.47
356	,2451.TW,創見,71.3,1.13,1188,0.48,0.57,0.52,0.51,0.47,0.48
357	,2453.TW,凌群,27.4,-0.18,750,0.58,0.55,0.33,0,0.4,0.42
358	,2454.TW,聯發科,1090,2.83,3901,0.4,0.74,0.6,0.65,0.64,0.42
359	,2455.TW,全新,142.5,2.15,1655,0.36,0.6,0.74,0.63,0.61,0.45
360	,2456.TW,奇力新,89.4,0,374,0.5,0.6,0.77,0.6,0.6,0.47
361	,2457.TW,飛宏,46.25,5.59,97761,0.57,0.62,0.55,0,0.59,0.46
362	,2458.TW,義隆,167.5,5.68,5347,0.48,0.67,0.59,0.61,0.57,0.47
363	,2459.TW,敦吉,58.8,-0.17,98,0.55,0.57,0.43,0,0,0.35
364	,2460.TW,建通,30.15,4.33,6542,0.6,0.51,0.47,0.09,0.53,0.39
365	,2461.TW,光群雷,22.95,1.32,544,0.61,0.63,0.38,0,0.64,0.44
366	,2462.TW,良得電,29.2,1.39,479,0.49,0.61,0.3,0,0.26,0.4
367	,2464.TW,盟立,42.05,0.24,264,0.6,0.65,0.58,0.05,0.54,0.5
368	,2465.TW,麗臺,71.3,1.13,1778,0.28,0.52,0.18,0,0.59,0.5
369	,2466.TW,冠西電,35.3,0.28,70,0.43,0.67,0.36,0,0.33,0.4
370	,2467.TW,志聖,49.9,-0.6,319,0.62,0.65,0.5,0.1,0.55,0.47
371	,2468.TW,華經,13.75,0.73,268,0.49,0.49,0.31,0,0.06,0.31
372	,2471.TW,資通,25.65,0,90,0.54,0.62,0.26,0,0.27,0.38
373	,2472.TW,立隆電,63.7,0.47,318,0.58,0.63,0.5,0.28,0.48,0.48
374	,2474.TW,可成,154,0.33,2133,0.29,0.64,0.6,0.53,0.49,0.51
375	,2476.TW,鉅祥,61,0.33,2008,0.55,0.46,0.41,0.3,0.66,0.36
376	,2477.TW,美隆電,30.7,0.82,341,0.59,0.5,0.45,0,0.39,0.41
377	,2478.TW,大毅,64.3,-0.16,184,0.59,0.63,0.7,0,0.54,0.53
378	,2480.TW,敦陽科,72.5,0,97,0.53,0.66,0.48,0.23,0.27,0.45
379	,2481.TW,強茂,109,2.83,12375,0.59,0.64,0.78,0.53,0.68,0.49
380	,2482.TW,連宇,16.9,-0.59,3736,0.5,0.46,0.33,0,0.4,0.31
381	,2483.TW,百容,24.1,0.63,57,0.46,0.52,0.32,0,0.25,0.34
382	,2484.TW,希華,40.35,0.62,9402,0.65,0.49,0.4,0.12,0.52,0.42
383	,2485.TW,兆赫,22.7,4.13,7971,0.67,0.65,0.57,0.17,0.54,0.45
384	,2486.TW,一詮,52.7,3.94,4131,0.6,0.54,0.53,0.33,0.58,0.37
385	,2488.TW,漢平,27.4,0.37,69,0.54,0.7,0.35,0,0.29,0.37
386	,2489.TW,瑞軒,17.4,0,3564,0.47,0.63,0.63,0,0.49,0.49
387	,2491.TW,吉祥全,20.9,0.24,128,0.44,0.52,0.44,0,0.55,0.36
388	,2492.TW,華新科,166,-0.9,4085,0.53,0.65,0.65,0.66,0.55,0.48
389	,2493.TW,揚博,37.75,-0.13,119,0.58,0.65,0.38,0,0.25,0.41
390	,2495.TW,普安,20.8,9.76,10820,0.56,0.51,0.42,0,0.41,0.42
391	,2496.TW,卓越,49.55,0.61,1,0.46,0.43,0.18,0,0.16,0.22
392	,2497.TW,怡利電,81,-2.99,3999,0.66,0.65,0.3,0,0.34,0.42
393	,2498.TW,宏達電,83.3,4,71767,0.59,0.69,0.73,0.17,0.62,0.48
394	,2501.TW,國建,19.1,-0.26,504,0.49,0.63,0.5,0,0.26,0.45
395	,2504.TW,國產,28.1,3.31,10919,0.52,0.65,0.59,0.45,0.56,0.44
396	,2505.TW,國揚,23.25,0.43,260,0.47,0.57,0.52,0.05,0.46,0.5
397	,2506.TW,太設,9.52,0.11,39,0.47,0.61,0.29,0,0,0.38
398	,2509.TW,全坤建,18.2,0,674,0.48,0.58,0.37,0,0.12,0.42
399	,2511.TW,太子,13.35,0.75,1121,0.5,0.57,0.43,0,0.46,0.43
400	,2514.TW,龍邦,17.5,-0.28,128,0.44,0.55,0.47,0,0.12,0.42
401	,2515.TW,中工,8.81,0.11,3529,0.57,0.69,0.64,0,0.64,0.49
402	,2520.TW,冠德,37.85,-0.39,2777,0.51,0.59,0.66,0.37,0.55,0.44
403	,2524.TW,京城,39.95,0.63,76,0.55,0.63,0.35,0,0.29,0.39
404	,2527.TW,宏璟,31.4,0.64,271,0.53,0.62,0.36,0.29,0.25,0.4
405	,2528.TW,皇普,21.95,0.46,149,0.41,0.52,0.23,0,0.05,0.41
406	,2530.TW,華建,14.3,-0.35,559,0.48,0.55,0.38,0,0.23,0.49
407	,2534.TW,宏盛,23.1,0.43,431,0.5,0.59,0.49,0.09,0.37,0.49
408	,2535.TW,達欣工,31.95,-0.16,368,0.55,0.56,0.44,0.18,0.44,0.37
409	,2536.TW,宏普,23.05,1.77,307,0.53,0.49,0.47,0,0.02,0.35
410	,2537.TW,聯上發,10.3,-0.48,1356,0.62,0.56,0.36,0,0.45,0.44
411	,2538.TW,基泰,12.75,-0.78,3169,0.53,0.57,0.36,0,0.28,0.44
412	,2539.TW,櫻花建,31.2,0,96,0.46,0.61,0.32,0,0.28,0.4
413	,2540.TW,愛山林,72,0.28,33,0.46,0.58,0.32,0,0.11,0.27
414	,2542.TW,興富發,47.25,1.39,7873,0.49,0.63,0.47,0.34,0.54,0.49
415	,2545.TW,皇翔,37.05,0,138,0.57,0.62,0.42,0,0.44,0.39
416	,2546.TW,根基,48.9,-0.1,43,0.49,0.64,0.35,0,0.03,0.35
417	,2547.TW,日勝生,9.99,0,749,0.49,0.58,0.43,0,0.44,0.51
418	,2548.TW,華固,92,0.22,233,0.5,0.55,0.52,0.47,0.32,0.46
419	,2596.TW,綠意,22.95,0,86,0.56,0.54,0,0,0.08,0.09
420	,2597.TW,潤弘,119.5,0,99,0.57,0.58,0.37,0.2,0.21,0.36
421	,2601.TW,益航,13.05,-0.76,3459,0.47,0.52,0.57,0,0.6,0.52
422	,2603.TW,長榮,141,2.17,114528,0.53,0.57,0.62,0.62,0.57,0.41
423	,2605.TW,新興,29.6,-0.5,6642,0.55,0.58,0.63,0.23,0.53,0.49
424	,2606.TW,裕民,59.7,-0.5,11200,0.54,0.67,0.57,0.53,0.57,0.49
425	,2607.TW,榮運,28.45,-0.52,2274,0.53,0.41,0.5,0.06,0.43,0.39
426	,2608.TW,嘉里大榮,43.8,0,491,0.55,0.51,0.45,0.16,0.51,0.45
427	,2609.TW,陽明,122,-0.41,47827,0.26,0.6,0.43,0.68,0.47,0.27
428	,2610.TW,華航,26.7,-1.84,221978,0.57,0.65,0.64,0.55,0.6,0.52
429	,2611.TW,志信,20.25,-1.22,1058,0.52,0.58,0.31,0,0.56,0.48
430	,2612.TW,中航,59,-1.67,1973,0.71,0.61,0.38,0,0.45,0.49
431	,2613.TW,中櫃,26.05,-0.95,178,0.52,0.49,0.32,0,0.64,0.33
432	,2614.TW,東森,31.8,0.32,2981,0.56,0.62,0.49,0.06,0.5,0.52
433	,2615.TW,萬海,196.5,-1.26,48314,0.53,0.6,0.54,0.61,0.64,0.45
434	,2616.TW,山隆,36.4,0,51,0.43,0.61,0.3,0,0,0.3
435	,2617.TW,台航,37.7,-1.05,3114,0.57,0.61,0.47,0.04,0.47,0.48
436	,2618.TW,長榮航,26.8,-1.65,138766,0.55,0.6,0.51,0.49,0.55,0.47
437	,2633.TW,台灣高鐵,29.45,1.03,4631,0.54,0.61,0.64,0.59,0.5,0.5
438	,2634.TW,漢翔,29.1,0.34,751,0.56,0.66,0.6,0.38,0.42,0.46
439	,2636.TW,台驊投控,135,0,2073,0.6,0.61,0.49,0.21,0.49,0.37
440	,2637.TW,慧洋-KY,79.7,2.84,40286,0.57,0.61,0.53,0.39,0.55,0.51
441	,2640.TW,大車隊,75.6,0.8,75,0.48,0.65,0,0,0.04,0.25
442	,2641.TW,正德,27,-1.64,4109,0.53,0.51,0.22,0,0.59,0.49
443	,2642.TW,宅配通,72.5,1.4,421,0.56,0.54,0.31,0,0.46,0.46
444	,2643.TW,捷迅,78.3,-0.38,69,0.68,0.52,0.23,0,0.49,0.44
445	,2701.TW,萬企,12.1,0,27,0.41,0.49,0.38,0,0,0.36
446	,2704.TW,國賓,30.55,-1.45,109,0.5,0.58,0.36,0,0.39,0.39
447	,2705.TW,六福,17.4,0,206,0.2,0.64,0.06,0,0.5,0.55
448	,2706.TW,第一店,14.25,1.06,73,0.52,0.56,0.31,0,0.19,0.38
449	,2707.TW,晶華,149.5,0,125,0.55,0.58,0.5,0.12,0.36,0.45
450	,2712.TW,遠雄來,36.9,-0.27,3,0.32,0.44,0.04,0,0,0.06
451	,2722.TW,夏都,30.55,0.49,11,0.5,0.43,0.18,0,0.22,0.11
452	,2723.TW,美食-KY,113.5,0,209,0.43,0.63,0.62,0.53,0.52,0.55
453	,2726.TW,雅茗-KY,32.05,1.1,24,0.56,0.57,0.08,0,0.31,0.39
454	,2727.TW,王品,136,0.37,367,0.57,0.61,0.53,0.24,0.49,0.47
455	,2731.TW,雄獅,85.3,0.24,82,0.6,0.64,0.36,0.17,0.52,0.49
456	,2732.TW,六角,88.7,-1.22,118,0.61,0.58,0.65,0.1,0.5,0.53
457	,2736.TW,高野,15.05,-3.22,150,0.54,0.43,0.07,0,0.15,0.29
458	,2739.TW,寒舍,22.85,0.66,19,0.45,0.52,0.27,0,0.25,0.4
459	,2743.TW,山富,23,1.32,3,0.51,0.34,0,0,0,0.08
460	,2748.TW,雲品,39.3,-2.48,773,0.54,0.58,0.31,0.01,0.12,0.4
461	,2754.TW,亞洲藏壽司,76.7,-0.26,19,0.57,0.6,0.28,0,0.12,0.21
462	,2801.TW,彰銀,16.7,0.3,5834,0.39,0.55,0.5,0.42,0.47,0.43
463	,2809.TW,京城銀,39.5,0,3975,0.41,0.59,0.49,0.47,0.48,0.39
464	,2812.TW,台中銀,12,0,2455,0.41,0.53,0.49,0.33,0.19,0.31
465	,2816.TW,旺旺保,19.5,0,40,0.52,0.58,0.34,0,0.2,0.32
466	,2820.TW,華票,16.85,-0.88,2759,0.47,0.46,0.44,0.43,0.19,0.31
467	,2823.TW,中壽,30.5,-0.33,35087,0.46,0.57,0.39,0.49,0.51,0.39
468	,2832.TW,台產,20.05,0,118,0.39,0.53,0.4,0,0.06,0.29
469	,2834.TW,臺企銀,9.64,0.1,12686,0.42,0.63,0.45,0.38,0.47,0.41
470	,2836.TW,高雄銀,11.65,0,338,0.56,0.65,0.46,0.08,0,0.41
471	,2838.TW,聯邦銀,13,0.39,1714,0.38,0.59,0.43,0.11,0.13,0.29
472	,2845.TW,遠東銀,10.5,0,1170,0.43,0.58,0.42,0.39,0.16,0.32
473	,2849.TW,安泰銀,16.4,0,104,0.4,0.65,0.33,0.2,0,0.38
474	,2850.TW,新產,46.8,0.86,87,0.4,0.55,0.48,0.06,0,0.34
475	,2851.TW,中再保,28.25,0,441,0.51,0.57,0.5,0.31,0.43,0.34
476	,2852.TW,第一保,14.5,0.35,83,0.38,0.5,0.37,0,0,0.23
477	,2855.TW,統一證,22.75,0.22,1013,0.44,0.59,0,0.34,0.44,0.41
478	,2867.TW,三商壽,9.12,0,3042,0.38,0.68,0.45,0.27,0.42,0.5
479	,2880.TW,華南金,20.8,0,4328,0.46,0.66,0.43,0.46,0.5,0.36
480	,2881.TW,富邦金,74.9,0.4,11651,0.42,0.69,0.61,0.48,0.48,0.47
481	,2882.TW,國泰金,60.3,0.84,12840,0.43,0.63,0.61,0.53,0.46,0.47
482	,2883.TW,開發金,16.5,-0.3,75263,0.5,0.68,0.53,0.52,0.51,0.44
483	,2884.TW,玉山金,27.85,0.54,8242,0.49,0.61,0.53,0.53,0.43,0.37
484	,2885.TW,元大金,24.85,0.61,8882,0.41,0.63,0.53,0.45,0.56,0.41
485	,2886.TW,兆豐金,35.6,1.14,22558,0.44,0.62,0.51,0.54,0.53,0.33
486	,2887.TW,台新金,18.65,0,11162,0.44,0.71,0.49,0.44,0.48,0.39
487	,2888.TW,新光金,10.5,0.48,43002,0.41,0.73,0.51,0.48,0.53,0.46
488	,2889.TW,國票金,15.85,-0.31,3980,0.5,0.61,0.38,0.38,0.3,0.34
489	,2890.TW,永豐金,15.75,-0.63,16606,0.46,0.68,0.53,0.52,0.5,0.41
490	,2891.TW,中信金,25.5,0.59,25608,0.4,0.66,0.49,0.55,0.52,0.41
491	,2892.TW,第一金,23.95,0.21,8547,0.38,0.64,0.53,0.44,0.45,0.31
492	,2897.TW,王道銀行,7.88,0,875,0.49,0.68,0.45,0.28,0.3,0.48
493	,2901.TW,欣欣,25.1,0.4,22,0.49,0.54,0.12,0,0,0.22
494	,2903.TW,遠百,21.05,0.48,518,0.51,0.5,0.52,0.11,0.4,0.38
495	,2904.TW,匯僑,25.25,0.2,43,0.43,0.41,0.12,0,0,0.19
496	,2905.TW,三商,22.35,-0.22,624,0.51,0.6,0.4,0.11,0.38,0.4
497	,2906.TW,高林,15.4,-1.91,564,0.43,0.48,0.3,0,0.1,0.33
498	,2908.TW,特力,21,0.24,255,0.45,0.58,0.41,0,0.27,0.45
499	,2910.TW,統領,36.5,2.53,6,0.35,0.56,0,0,0,0.11
500	,2911.TW,麗嬰房,8.05,0.25,105,0.54,0.59,0.33,0,0.37,0.41
501	,2912.TW,統一超,273,1.11,2351,0.2,0.6,0.41,0.54,0.31,0.5
502	,2913.TW,農林,19.5,-0.26,944,0.53,0.53,0.57,0,0.36,0.43
503	,2915.TW,潤泰全,93.1,-1.17,4408,0.52,0.69,0.55,0.48,0.46,0.5
504	,2916.TW,滿心,21.5,0.47,28,0.31,0.22,0,0,0,0.07
505	,2926.TW,誠品生活,58.7,0.17,6,0.29,0.4,0,0,0,0
506	,2929.TW,淘帝-KY,11.7,0,123,0.49,0.59,0.36,0,0.38,0.45
507	,2936.TW,客思達-KY,26.9,0,10,0.31,0.54,0.24,0,0,0.19
508	,2939.TW,凱羿-KY,27,-1.1,85,0.41,0.52,0,0,0.29,0.22
509	,3002.TW,歐格,12.8,2.4,391,0.57,0.54,0.24,0,0.03,0.28
510	,3003.TW,健和興,93.8,2.18,1491,0.61,0.65,0.58,0.32,0.58,0.46
511	,3004.TW,豐達科,57.6,0.35,19,0.58,0.65,0.32,0,0.39,0.46
512	,3005.TW,神基,54.1,-0.55,1503,0.49,0.63,0.54,0.55,0.52,0.47
513	,3006.TW,晶豪科,167.5,4.04,11767,0.63,0.61,0.67,0.48,0.62,0.47
514	,3008.TW,大立光,2035,0,912,0.24,0.73,0.56,0.63,0.5,0.59
515	,3010.TW,華立,90.6,2.03,1063,0.59,0.51,0.56,0.23,0.28,0.38
516	,3013.TW,晟銘電,14.7,-0.68,3361,0.54,0.57,0.39,0,0.31,0.47
517	,3014.TW,聯陽,106.5,1.91,1693,0.64,0.55,0.59,0.44,0.55,0.43
518	,3015.TW,全漢,44.35,0,165,0.58,0.6,0.49,0,0.45,0.3
519	,3016.TW,嘉晶,141,3.3,25128,0.64,0.66,0.77,0.19,0.66,0.47
520	,3017.TW,奇鋐,89.2,2.88,6249,0.5,0.59,0.77,0.63,0.63,0.45
521	,3019.TW,亞光,94.2,2.28,5534,0.63,0.64,0.77,0.11,0.59,0.53
522	,3021.TW,鴻名,26,1.96,1270,0.51,0.5,0.31,0,0.47,0.32
523	,3022.TW,威強電,44.65,0.68,128,0.56,0.67,0.41,0,0.3,0.42
524	,3023.TW,信邦,275,1.48,1056,0.43,0.71,0.58,0.58,0.56,0.42
525	,3025.TW,星通,23.95,1.48,719,0.62,0.57,0.37,0,0.47,0.43
526	,3026.TW,禾伸堂,118,0,534,0.55,0.65,0.65,0.3,0.52,0.48
527	,3027.TW,盛達,22.35,0.22,290,0.54,0.55,0.22,0,0.51,0.44
528	,3028.TW,增你強,33.95,3.51,4748,0.56,0.56,0.4,0.1,0.24,0.35
529	,3029.TW,零壹,42.9,0,491,0.58,0.65,0.55,0,0.52,0.45
530	,3030.TW,德律,56.9,0.18,266,0.61,0.55,0.48,0.12,0.39,0.43
531	,3031.TW,佰鴻,25.6,3.43,2599,0.57,0.52,0.41,0,0.54,0.42
532	,3032.TW,偉訓,31.55,2.1,149,0.55,0.62,0.38,0,0.3,0.43
533	,3033.TW,威健,30.45,4.1,15826,0.56,0.55,0.37,0.25,0.49,0.4
534	,3034.TW,聯詠,534,4.3,11160,0.47,0.57,0.54,0.65,0.61,0.41
535	,3035.TW,智原,217.5,9.85,62678,0.57,0.59,0.72,0.58,0.7,0.45
536	,3036.TW,文曄,64.3,-0.16,1994,0.47,0.55,0.45,0.43,0.46,0.39
537	,3037.TW,欣興,225,1.58,20858,0.39,0.63,0.73,0.75,0.71,0.41
538	,3038.TW,全台,19.05,0,402,0.56,0.6,0.49,0.03,0.48,0.41
539	,3040.TW,遠見,37.95,0,51,0.63,0.62,0.29,0,0.21,0.41
540	,3041.TW,揚智,36.05,9.91,23099,0.55,0.59,0.45,0.24,0.64,0.49
541	,3042.TW,晶技,103.5,2.48,5604,0.46,0.57,0.61,0.56,0.6,0.43
542	,3044.TW,健鼎,125,2.46,889,0.47,0.55,0.51,0.58,0.43,0.49
543	,3045.TW,台灣大,98.6,0.51,2882,0.29,0.56,0.35,0.5,0.17,0.4
544	,3047.TW,訊舟,13.7,2.62,51748,0.53,0.57,0.42,0,0.48,0.49
545	,3048.TW,益登,31.95,0.79,679,0.6,0.53,0.43,0,0.54,0.33
546	,3049.TW,和鑫,15.3,3.38,67727,0.49,0.58,0.65,0.18,0.57,0.45
547	,3050.TW,鈺德,18.1,0.84,5519,0.53,0.52,0.36,0,0.51,0.41
548	,3052.TW,夆典,10.5,-0.94,80,0.47,0.57,0.34,0,0.27,0.44
549	,3054.TW,立萬利,24.1,0,69,0.45,0.54,0.31,0,0.33,0.39
550	,3055.TW,蔚華科,28.7,-0.17,73,0.49,0.44,0.31,0,0.25,0.45
551	,3056.TW,總太,41.6,-0.12,875,0.59,0.66,0.41,0.13,0.48,0.37
552	,3058.TW,立德,16.45,0.3,1088,0.45,0.53,0.41,0,0.62,0.39
553	,3059.TW,華晶科,49.3,3.9,73436,0.59,0.54,0.62,0.06,0.6,0.46
554	,3060.TW,銘異,27.7,9.92,9155,0.61,0.64,0.41,0.33,0.57,0.56
555	,3062.TW,建漢,30.6,0.66,10126,0.61,0.62,0.42,0.44,0.63,0.49
556	,3071.TW,協禧,27.1,3.24,840,0.52,0.58,0.05,0,0.34,0.34
557	,3078.TW,僑威,38.2,0.39,642,0.68,0.53,0.66,0.23,0.52,0.45
558	,3081.TW,聯亞,197.5,1.8,345,0.44,0.59,0.67,0.6,0.56,0.57
559	,3083.TW,網龍,56,-1.58,5002,0.61,0.52,0.6,0,0.55,0.48
560	,3086.TW,華義,124,9.73,332,0.48,0.34,0.22,0,0.33,0
561	,3088.TW,艾訊,54,-0.18,229,0.53,0.49,0.13,0,0.2,0.32
562	,3090.TW,日電貿,53.1,0.38,296,0.58,0.64,0.64,0,0.44,0.48
563	,3092.TW,鴻碩,52.8,0.19,463,0.58,0.62,0.53,0.4,0.39,0.46
564	,3093.TW,港建,78.1,0,12,0.53,0.44,0.16,0,0.17,0.25
565	,3094.TW,聯傑,35.65,5.16,2117,0.56,0.46,0.38,0,0.52,0.44
566	,3105.TW,穩懋,383,0.66,2816,0.37,0.65,0.73,0.64,0.57,0.5
567	,3114.TW,好德,31.55,9.93,3980,0.61,0.5,0.07,0,0.22,0.23
568	,3118.TW,進階,29.85,-0.17,17,0.48,0.36,0,0,0,0.21
569	,3122.TW,笙泉,60.2,2.91,1881,0.62,0.49,0.31,0,0.51,0.43
570	,3128.TW,昇銳,28.9,9.89,12317,0.56,0.42,0,0,0.34,0.31
571	,3130.TW,一零四,175,0,3,0.05,0.49,0.07,0,0,0.09
572	,3138.TW,耀登,239,2.58,1795,0.82,0.51,0.63,0,0.7,0.39
573	,3141.TW,晶宏,292.5,9.96,17726,0.61,0.54,0.41,0.24,0.58,0.37
574	,3147.TW,大綜,50.5,0,89,0.61,0.47,0.2,0,0.29,0.33
575	,3152.TW,璟德,349,0.43,339,0.44,0.53,0.72,0.64,0.63,0.45
576	,3162.TW,精確,47,0,347,0.5,0.5,0.14,0,0,0.5
577	,3163.TW,波若威,41.35,0.61,127,0.65,0.6,0.72,0,0.61,0.54
578	,3164.TW,景岳,24.1,1.26,150,0.49,0.51,0.24,0,0.09,0.32
579	,3167.TW,大量,98.2,5.59,1621,0.48,0.55,0.36,0.19,0.35,0.33
580	,3169.TW,亞信,285,3.64,20672,0.61,0.52,0.32,0.23,0.41,0.28
581	,3171.TW,新洲,20.75,-0.24,8,0.4,0.57,0,0,0,0.19
582	,3178.TW,公準,74.7,1.63,219,0.66,0.53,0.4,0,0.59,0.47
583	,3188.TW,鑫龍騰,17.4,-1.14,39,0.43,0.29,0.08,0,0.23,0.25
584	,3189.TW,景碩,233.5,2.86,7759,0.42,0.66,0.71,0.7,0.75,0.43
585	,3202.TW,樺晟,16.85,0,541,0.55,0.49,0.41,0,0.48,0.54
586	,3205.TW,佰研,25.8,1.38,17,0.52,0.5,0,0,0.34,0.32
587	,3206.TW,志豐,28.95,-0.34,41,0.58,0.53,0.2,0,0.24,0.39
588	,3207.TW,耀勝,24.2,0,764,0.59,0.31,0.2,0,0.44,0.33
589	,3209.TW,全科,28.7,0.17,386,0.52,0.56,0.35,0.08,0.41,0.44
590	,3211.TW,順達,99.4,-0.4,513,0.56,0.57,0.64,0.38,0.46,0.42
591	,3213.TW,茂訊,60.6,0.17,65,0.62,0.58,0.11,0,0.06,0.38
592	,3217.TW,優群,130,0.78,7687,0.56,0.5,0.66,0.6,0.58,0.49
593	,3218.TW,大學光,277.5,-0.36,149,0.55,0.64,0.69,0.49,0.62,0.46
594	,3219.TW,倚強科,92.4,0.98,19,0.45,0.35,0.11,0,0.57,0.38
595	,3221.TW,台嘉碩,42.75,-3.28,17662,0.67,0.58,0.24,0,0.52,0.46
596	,3224.TW,三顧,61.3,0.66,321,0.55,0.5,0.12,0,0.47,0.49
597	,3226.TW,至寶電,62.6,-5.86,20,0.4,0.31,0.09,0,0,0
598	,3227.TW,原相,149.5,2.4,775,0.53,0.6,0.72,0.64,0.56,0.52
599	,3230.TW,錦明,18.95,0.53,452,0.38,0.38,0,0,0.36,0.32
600	,3231.TW,緯創,29.05,0.17,6965,0.44,0.69,0.53,0.56,0.49,0.44
601	,3232.TW,昱捷,28.1,1.08,726,0.58,0.5,0.16,0,0.44,0.41
