符合條件商品
資料日期：2022年  1月  4日
策略,	01準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2022-01-05 08:37 符合檔數(1442)
585	,3205.TW,佰研,26.3,-1.31,128,0.49,0.4,0,0,0.2,0.35
586	,3206.TW,志豐,29.9,0,64,0.63,0.55,0.08,0,0.14,0.5
587	,3207.TW,耀勝,22.5,0.67,1877,0.55,0.46,0,0,0.47,0.36
588	,3209.TW,全科,29.35,0.34,252,0.6,0.56,0.35,0,0.21,0.47
589	,3211.TW,順達,102.5,0,415,0.57,0.58,0.71,0.39,0.37,0.56
590	,3213.TW,茂訊,60.8,0,145,0.68,0.64,0.1,0,0,0.43
591	,3217.TW,優群,134.5,-0.37,1775,0.64,0.48,0.62,0.47,0.57,0.58
592	,3218.TW,大學光,280,-0.36,98,0.42,0.68,0.69,0.46,0.48,0.52
593	,3219.TW,倚強科,90.5,-1.95,36,0.47,0.46,0,0,0.43,0.25
594	,3221.TW,台嘉碩,39.05,-1.76,2367,0.72,0.48,0.37,0,0.63,0.48
595	,3224.TW,三顧,63.1,1.28,337,0.6,0.57,0.22,0,0.55,0.52
596	,3226.TW,至寶電,65.3,0.15,13,0.43,0.35,0,0,0,0.09
597	,3227.TW,原相,150.5,-1.63,733,0.5,0.66,0.66,0.47,0.5,0.6
598	,3230.TW,錦明,18.5,-1.86,97,0.48,0.47,0,0,0.31,0.4
599	,3231.TW,緯創,29.1,0.34,4749,0.7,0.64,0.48,0.5,0.38,0.5
600	,3232.TW,昱捷,33,7.49,13889,0.76,0.49,0.1,0,0.65,0.49
601	,3234.TW,光環,27.95,-0.18,475,0.48,0.66,0,0,0.53,0.53
602	,3236.TW,千如,26.15,0.19,647,0.62,0.52,0.11,0,0.33,0.59
603	,3252.TW,海灣,17.1,-0.29,12,0.43,0.38,0,0,0,0.11
604	,3257.TW,虹冠電,69.7,-0.71,1464,0.72,0.58,0.53,0.24,0.35,0.56
605	,3260.TW,威剛,90,-0.77,3118,0.66,0.64,0.7,0.39,0.48,0.5
606	,3264.TW,欣銓,54.3,-0.73,2442,0.6,0.68,0.66,0.59,0.64,0.46
607	,3265.TW,台星科,31.85,0.16,156,0.67,0.58,0.45,0,0.38,0.41
608	,3266.TW,昇陽,13.75,-1.43,127,0.41,0.52,0.19,0,0,0.12
609	,3268.TW,海德威,30,-4,363,0.5,0.48,0,0,0,0.09
610	,3272.TW,東碩,40.3,-0.12,90,0.66,0.6,0.08,0,0.49,0.57
611	,3276.TW,宇環,19.3,0.26,777,0.71,0.48,0.08,0,0.5,0.5
612	,3284.TW,太普高,14,3.32,1262,0.41,0.33,0,0,0,0
613	,3285.TW,微端,24.05,0,1484,0.66,0.42,0,0,0.08,0.1
614	,3287.TW,廣寰科,19.15,1.06,260,0.52,0.58,0.08,0,0.33,0.29
615	,3289.TW,宜特,52.4,-1.13,272,0.44,0.72,0.65,0,0.4,0.52
616	,3290.TW,東浦,28,1.45,6665,0.54,0.33,0.29,0,0.5,0.21
617	,3293.TW,鈊象,792,0.25,126,0.52,0.7,0.76,0.57,0.67,0.52
618	,3294.TW,英濟,30.85,4.22,11856,0.7,0.52,0.16,0,0.52,0.45
619	,3296.TW,勝德,19.75,1.54,308,0.44,0.48,0.25,0,0.45,0.53
620	,3297.TW,杭特,19.6,-0.76,260,0.56,0.53,0.25,0,0.42,0.15
621	,3303.TW,岱稜,24.95,-0.2,150,0.52,0.59,0.29,0,0,0
622	,3305.TW,昇貿,81.9,2.12,3805,0.88,0.58,0.71,0.17,0.66,0.42
623	,3306.TW,鼎天,33.1,-2.22,1002,0.47,0.42,0.07,0,0.65,0.48
624	,3310.TW,佳穎,37.1,-4.5,554,0.6,0.33,0,0,0.12,0.17
625	,3311.TW,閎暉,36.5,1.39,228,0.74,0.64,0.31,0,0.18,0.4
626	,3312.TW,弘憶股,24.4,-0.81,485,0.58,0.7,0.36,0,0.33,0.4
627	,3317.TW,尼克森,84.5,2.18,8656,0.64,0.5,0.84,0,0.69,0.44
628	,3322.TW,建舜電,27.85,0.36,22717,0.14,0.62,0.29,0,0,0.38
629	,3323.TW,加百裕,43,-0.69,661,0.62,0.72,0.69,0,0.53,0.46
630	,3324.TW,雙鴻,205,0.99,3343,0.68,0.52,0.68,0.6,0.58,0.54
631	,3325.TW,旭品,19,0.26,1423,0.48,0.66,0,0,0.49,0.48
632	,3332.TW,幸康,41.05,-1.08,52,0.24,0.34,0,0,0,0
633	,3338.TW,泰碩,56.5,1.99,1721,0.61,0.48,0.58,0,0.67,0.53
634	,3339.TW,泰谷,22.25,0.45,340,0.71,0.64,0.19,0,0.86,0.43
635	,3346.TW,麗清,43.7,0.46,395,0.66,0.5,0.37,0,0.43,0.62
636	,3354.TW,律勝,18.75,0,338,0.56,0.61,0,0,0.51,0.32
637	,3356.TW,奇偶,31.8,0.79,253,0.58,0.54,0.5,0,0.41,0.4
638	,3357.TW,臺慶科,136,3.42,895,0.5,0.58,0.5,0.07,0,0.43
639	,3360.TW,尚立,15.65,-1.57,329,0.58,0.56,0,0,0.23,0.13
640	,3362.TW,先進光,83.4,1.83,4867,0.7,0.52,0.3,0,0.61,0.52
641	,3363.TW,上詮,32.35,-2.12,1044,0.57,0.6,0.35,0,0.53,0.53
642	,3372.TW,典範,23.95,-0.62,766,0.48,0.56,0.39,0,0.49,0.49
643	,3373.TW,熱映,37.75,2.03,547,0.52,0.68,0.45,0,0.48,0.6
644	,3374.TW,精材,146,2.1,18014,0.8,0.56,0.82,0.46,0.62,0.52
645	,3376.TW,新日興,96.4,1.26,780,0.54,0.54,0.63,0.24,0.38,0.6
646	,3379.TW,彬台,12.85,1.18,247,0.52,0.53,0,0,0.08,0
647	,3380.TW,明泰,33.7,-0.74,5022,0.54,0.68,0.8,0,0.42,0.5
648	,3388.TW,崇越電,85.2,-0.23,46,0.72,0.6,0.34,0,0,0.05
649	,3390.TW,旭軟,26.55,-0.75,1308,0.6,0.4,0.27,0,0.23,0.17
650	,3402.TW,漢科,47.6,-0.83,860,0.8,0.78,0.14,0,0.31,0.44
651	,3406.TW,玉晶光,559,2.01,4193,0.44,0.71,0.74,0.49,0.54,0.54
652	,3413.TW,京鼎,241,-0.21,1434,0.56,0.66,0.7,0.58,0.59,0.5
653	,3416.TW,融程電,78.1,-0.38,21,0.54,0.6,0.38,0,0.18,0.53
654	,3419.TW,譁裕,25.65,0.79,2082,0.6,0.54,0.33,0,0.5,0.5
655	,3432.TW,台端,15.1,-0.33,158,0.46,0.56,0.15,0,0.24,0.28
656	,3434.TW,哲固,19.25,3.49,8419,0.53,0.41,0.33,0,0.67,0.33
657	,3437.TW,榮創,25.55,0,256,0.84,0.42,0.31,0,0.48,0.48
658	,3438.TW,類比科,89.8,-0.77,216,0.62,0.47,0.57,0,0.54,0.52
659	,3441.TW,聯一光,39.1,1.56,222,0.56,0.57,0,0,0.57,0.36
660	,3443.TW,創意,582,0.34,1238,0.5,0.58,0.74,0.66,0.64,0.48
661	,3444.TW,利機,61.7,1.98,828,0.73,0.59,0.08,0,0.48,0.3
662	,3450.TW,聯鈞,56.2,-0.18,326,0.46,0.78,0.71,0.33,0.33,0.52
663	,3454.TW,晶睿,76.1,0.53,28,0.51,0.58,0.38,0,0.09,0.49
664	,3455.TW,由田,99.6,8.38,16562,0.65,0.64,0.37,0,0.41,0.4
665	,3466.TW,致振,18.6,-3.38,664,0.56,0.54,0.22,0,0.41,0.3
666	,3479.TW,安勤,56.3,0,91,0.58,0.5,0.06,0,0.11,0.4
667	,3481.TW,群創,19.5,1.56,79248,0.54,0.6,0.76,0.74,0.52,0.46
668	,3483.TW,力致,90,-0.66,1042,0.64,0.52,0.67,0.2,0.56,0.48
669	,3484.TW,崧騰,91,2.48,2184,0.56,0.6,0.65,0.25,0.41,0.43
670	,3489.TW,森寶,12.15,0,216,0.52,0.52,0,0,0.27,0.06
671	,3490.TW,單井,33.85,-1.02,1276,0.58,0.62,0.14,0,0.69,0.5
672	,3491.TW,昇達科,213,0.47,1114,0.76,0.58,0.61,0.2,0.46,0.52
673	,3492.TW,長盛,18.85,-0.53,48,0.67,0.5,0,0,0.09,0.15
674	,3498.TW,陽程,33.1,1.38,97,0.61,0.76,0,0,0.39,0.48
675	,3499.TW,環天科,25,-3.85,3975,0.6,0.4,0.2,0,0.37,0.25
676	,3501.TW,維熹,48.05,-0.1,112,0.53,0.6,0.39,0,0,0.32
677	,3504.TW,揚明光,117.5,-1.67,791,0.66,0.56,0.67,0.21,0.6,0.54
678	,3508.TW,位速,66.2,-3.36,12261,0.58,0.5,0.29,0,0.53,0.5
679	,3511.TW,矽瑪,43,5.01,2891,0.68,0.52,0.47,0,0.65,0.48
680	,3512.TW,皇龍,33.4,0.3,55,0.59,0.6,0.22,0,0.06,0.23
681	,3515.TW,華擎,277.5,-0.89,2227,0.61,0.58,0.74,0.56,0.45,0.42
682	,3516.TW,亞帝歐,17.8,0.56,57,0.44,0.51,0.15,0,0.05,0.07
683	,3518.TW,柏騰,24.4,-2.2,280,0.56,0.57,0.17,0,0.39,0.45
684	,3521.TW,鴻翊,13.85,0,41,0.4,0.76,0.23,0,0,0.05
685	,3522.TW,御頂,10.3,0,353,0.47,0.42,0,0,0.17,0.19
686	,3526.TW,凡甲,189,1.61,1519,0.62,0.56,0.75,0.72,0.61,0.35
687	,3527.TW,聚積,178.5,-1.92,669,0.72,0.52,0.71,0,0.65,0.44
688	,3528.TW,安馳,50.5,0.4,49,0.59,0.55,0.36,0,0,0.36
689	,3529.TW,力旺,2025,-5.59,670,0.3,0.64,0.56,0.6,0.68,0.42
690	,3530.TW,晶相光,133.5,-0.74,682,0.63,0.6,0.68,0.33,0.64,0.52
691	,3532.TW,台勝科,287,-0.35,1790,0.6,0.5,0.66,0.67,0.59,0.46
692	,3533.TW,嘉澤,740,-1.2,514,0.44,0.51,0.63,0.66,0.73,0.52
693	,3535.TW,晶彩科,18.3,0.83,558,0.54,0.57,0.26,0,0.45,0.51
694	,3537.TW,堡達,37.8,0,281,0.46,0.64,0.14,0,0.12,0.46
695	,3540.TW,曜越,42.9,0.94,258,0.54,0.78,0.59,0,0.46,0.51
696	,3541.TW,西柏,63,0.64,201,0.5,0.7,0.33,0,0.38,0.39
697	,3543.TW,州巧,26.05,-0.19,79,0.47,0.63,0.4,0,0,0.28
698	,3545.TW,敦泰,172.5,-2.27,12977,0.6,0.46,0.57,0.62,0.64,0.54
699	,3546.TW,宇峻,98.6,3.79,10264,0.56,0.52,0.63,0.17,0.55,0.44
700	,3548.TW,兆利,63.6,0.16,114,0.44,0.56,0.56,0.21,0.43,0.49
701	,3550.TW,聯穎,18.9,-1.56,1066,0.52,0.62,0.47,0,0.33,0.42
702	,3551.TW,世禾,73.3,0.96,862,0.58,0.56,0.49,0.11,0.43,0.36
703	,3552.TW,同致,175,-0.85,421,0.61,0.54,0.65,0.54,0.54,0.56
704	,3556.TW,禾瑞亞,75.4,0,240,0.64,0.62,0.66,0,0.48,0.41
705	,3557.TW,嘉威,77,0.13,51,0.53,0.6,0.55,0,0.3,0.56
706	,3558.TW,神準,102,-1.92,117,0.47,0.52,0.24,0,0,0.25
707	,3563.TW,牧德,281,1.08,1144,0.66,0.76,0.69,0.31,0.44,0.48
708	,3567.TW,逸昌,37.6,-2.34,562,0.66,0.61,0.08,0,0,0.31
709	,3577.TW,泓格,64.7,3.35,986,0.55,0.56,0.46,0,0.11,0.26
710	,3580.TW,友威科,59.6,0,171,0.65,0.54,0.05,0,0.57,0.5
711	,3581.TW,博磊,27.4,0.18,103,0.7,0.52,0.09,0,0.3,0.17
712	,3583.TW,辛耘,107,0,15062,0.7,0.58,0.34,0,0.55,0.41
713	,3587.TW,閎康,157,-0.95,3411,0.64,0.64,0.63,0.39,0.5,0.39
714	,3588.TW,通嘉,150,-0.66,1267,0.7,0.56,0.51,0.29,0.62,0.54
715	,3591.TW,艾笛森,23.2,-1.28,902,0.58,0.52,0.46,0,0.52,0.5
716	,3594.TW,磐儀,22.55,1.35,647,0.46,0.6,0,0,0.48,0.49
717	,3596.TW,智易,134.5,3.86,11832,0.56,0.54,0.7,0.65,0.66,0.42
718	,3597.TW,映興,32.1,-1.38,354,0.49,0.65,0.03,0,0.34,0.06
719	,3605.TW,宏致,50.9,-0.2,1870,0.66,0.6,0.45,0,0.53,0.58
720	,3607.TW,谷崧,17.95,-2.45,5002,0.62,0.62,0.38,0,0.49,0.41
721	,3609.TW,三一東林,52.3,0,37,0.59,0.73,0.14,0,0.33,0.29
722	,3611.TW,鼎翰,201,0.75,188,0.57,0.42,0.24,0,0,0.33
723	,3615.TW,安可,26.6,9.92,7544,0.48,0.72,0.17,0,0.51,0.43
724	,3617.TW,碩天,70.9,1.87,72,0.46,0.54,0.52,0.07,0.38,0.42
725	,3622.TW,洋華,28.4,0.35,134,0.44,0.64,0.4,0,0.45,0.49
726	,3623.TW,富晶通,23.9,8.14,6137,0.56,0.48,0.25,0,0.14,0.06
727	,3624.TW,光頡,80.5,-4.17,28521,0.7,0.42,0.64,0.67,0.6,0.47
728	,3625.TW,西勝,26.05,-1.51,1877,0.56,0.54,0.17,0,0.61,0.52
729	,3628.TW,盈正,47.55,9.94,2361,0.55,0.38,0,0,0.6,0.1
730	,3630.TW,新鉅科,39.55,1.28,828,0.61,0.5,0.76,0,0.52,0.62
731	,3631.TW,晟楠,48.5,1.89,99,0.42,0.61,0,0,0.35,0.11
732	,3645.TW,達邁,43.75,0.81,430,0.56,0.62,0.53,0.38,0.41,0.52
733	,3646.TW,艾恩特,28.75,-0.35,198,0.54,0.7,0.17,0,0.13,0.24
734	,3652.TW,精聯,22.4,0,73,0.59,0.52,0.19,0,0.4,0.33
735	,3653.TW,健策,408,0,843,0.42,0.52,0.8,0.76,0.6,0.5
736	,3661.TW,世芯-KY,979,-2,1357,0.42,0.64,0.7,0.76,0.7,0.46
737	,3663.TW,鑫科,33.25,-2.06,197,0.64,0.46,0.18,0,0.49,0.39
738	,3665.TW,貿聯-KY,265,0.57,1517,0.4,0.7,0.62,0.52,0.53,0.46
739	,3666.TW,光耀,34.5,-1.57,335,0.74,0.54,0.43,0,0.54,0.62
740	,3669.TW,圓展,70.5,4.44,6391,0.58,0.7,0.67,0,0.42,0.56
741	,3672.TW,康聯訊,40,-0.12,3200,0.51,0.59,0,0,0.6,0.24
742	,3673.TW,TPK-KY,42.8,0.23,1423,0.38,0.66,0.64,0,0.5,0.52
743	,3675.TW,德微,287,-2.38,3396,0.72,0.6,0.6,0.57,0.66,0.42
744	,3679.TW,新至陞,90.5,0,47,0.59,0.72,0.48,0,0.05,0.57
745	,3680.TW,家登,323,-3.44,2928,0.66,0.74,0.84,0.38,0.53,0.58
746	,3685.TW,元創精密,37.7,2.59,147,0.51,0.49,0.2,0,0.21,0.22
747	,3687.TW,歐買尬,201,2.55,665,0.74,0.5,0.22,0,0.58,0.46
748	,3689.TW,湧德,48.95,-0.51,1935,0.58,0.56,0.41,0,0.6,0.44
749	,3691.TW,碩禾,213,2.9,1535,0.66,0.48,0.73,0.18,0.58,0.56
750	,3693.TW,營邦,58.4,-2.18,455,0.53,0.52,0.3,0,0.43,0.3
751	,3694.TW,海華,26.55,-1.48,1126,0.62,0.62,0.34,0,0.49,0.52
752	,3701.TW,大眾控,80.7,9.95,6591,0.57,0.48,0.37,0.2,0.48,0.23
753	,3702.TW,大聯大,51.9,-0.76,5260,0.46,0.64,0.52,0.5,0.38,0.4
754	,3703.TW,欣陸,25.1,0.2,682,0.56,0.54,0.62,0,0.33,0.46
755	,3704.TW,合勤控,34.8,-0.14,3742,0.48,0.64,0.66,0.21,0.6,0.48
756	,3705.TW,永信,42.75,-0.12,174,0.52,0.53,0.33,0,0,0.43
757	,3706.TW,神達,34.5,0,4311,0.7,0.6,0.64,0.38,0.46,0.4
758	,3707.TW,漢磊,141,-2.42,8679,0.74,0.54,0.67,0.72,0.7,0.42
759	,3708.TW,上緯投控,93.6,0.65,345,0.54,0.65,0.59,0.28,0.52,0.54
760	,3709.TW,鑫聯大投控,37.45,-0.53,107,0.54,0.45,0,0,0.35,0
761	,3711.TW,日月光投控,107,1.42,14058,0.38,0.62,0.54,0.58,0.52,0.46
762	,3712.TW,永崴投控,32.9,0.3,569,0.54,0.62,0.44,0,0.57,0.58
763	,3714.TW,富采,79.4,0.51,5224,0.6,0.72,0.64,0.65,0.54,0.5
764	,4102.TW,永日,19.1,0,58,0.4,0.54,0,0,0.39,0.38
765	,4104.TW,佳醫,57.5,0,79,0.3,0.46,0.49,0,0,0.4
766	,4105.TW,東洋,68.3,-0.44,454,0.6,0.42,0.69,0.47,0.39,0.62
767	,4106.TW,雃博,30,2.04,1101,0.66,0.6,0.45,0,0.41,0.57
768	,4107.TW,邦特,115,-0.43,136,0.38,0.56,0.21,0,0.08,0.39
769	,4108.TW,懷特,23.35,-1.06,475,0.58,0.8,0.33,0,0.32,0.61
770	,4109.TW,加捷生醫,13.45,0,17,0.46,0.48,0,0,0,0.14
771	,4111.TW,濟生,22.95,-0.22,38,0.5,0.25,0,0,0,0
772	,4113.TW,聯上,14.45,0,125,0.54,0.48,0,0,0,0.27
773	,4114.TW,健喬,23.75,0,721,0.6,0.6,0.33,0,0.14,0.47
774	,4116.TW,明基醫,32.25,-1.38,175,0.4,0.4,0,0,0.5,0.18
775	,4119.TW,旭富,83.5,1.33,221,0.62,0.54,0.68,0.12,0.18,0.52
776	,4120.TW,友華,36.05,-0.55,73,0.52,0.53,0,0,0.14,0.25
777	,4121.TW,優盛,21.7,3.09,1306,0.68,0.56,0.29,0,0.57,0.58
778	,4123.TW,晟德,60.1,-0.17,600,0.64,0.6,0.7,0.16,0.65,0.56
779	,4126.TW,太醫,74.9,0,204,0.52,0.68,0.34,0,0.13,0.48
780	,4128.TW,中天,66.7,0,1643,0.86,0.54,0.69,0,0.85,0.58
781	,4129.TW,聯合,32.1,-0.62,315,0.4,0.57,0,0,0,0.23
782	,4130.TW,健亞,24.8,-0.6,207,0.52,0.68,0,0,0.04,0.58
783	,4133.TW,亞諾法,45.25,4.5,4533,0.58,0.64,0.32,0,0.68,0.64
784	,4137.TW,麗豐-KY,221.5,-1.34,287,0.39,0.6,0.55,0.36,0.32,0.51
785	,4141.TW,龍燈-KY,25.05,-0.4,1839,0.56,0.7,0.28,0,0.49,0.37
786	,4142.TW,國光生,44.05,0.11,1613,0.66,0.48,0.58,0.13,0.6,0.7
787	,4147.TW,中裕,69.7,-0.14,293,0.53,0.72,0.5,0,0.53,0.5
788	,4148.TW,全宇生技-KY,39.8,-0.62,17,0.53,0.56,0.32,0,0,0.25
789	,4153.TW,鈺緯,27.45,2.23,106,0.56,0.42,0,0,0.5,0.17
790	,4155.TW,訊映,23.2,-0.43,97,0.53,0.6,0.31,0,0.15,0.41
791	,4157.TW,太景*-KY,15.5,-1.27,729,0.49,0.62,0.17,0,0.4,0.5
792	,4161.TW,聿新科,27.85,-0.71,76,0.54,0.42,0.43,0,0,0.1
793	,4162.TW,智擎,70,-0.43,1048,0.44,0.62,0.55,0.5,0.57,0.52
794	,4163.TW,鐿鈦,86,0.12,41,0.38,0.44,0.09,0,0,0.34
795	,4164.TW,承業醫,37.8,-0.26,127,0.7,0.62,0.48,0,0,0.52
796	,4167.TW,松瑞藥,19.3,0.78,406,0.3,0.52,0.52,0,0.14,0.68
797	,4168.TW,醣聯,29.15,-1.19,226,0.62,0.56,0,0,0.51,0.6
798	,4171.TW,瑞基,94.1,2.17,877,0.62,0.6,0.71,0,0.48,0.64
799	,4173.TW,久裕,18.1,0.28,78,0.6,0.58,0,0,0.04,0.5
800	,4174.TW,浩鼎,112,0.45,275,0.68,0.68,0.22,0,0.44,0.62
801	,4175.TW,杏一,69.1,-0.14,42,0.51,0.41,0,0,0,0.52
802	,4190.TW,佐登-KY,70.7,-0.84,78,0.68,0.62,0.43,0,0,0.48
803	,4205.TW,中華食,131,0.38,29,0.55,0.41,0.18,0,0,0.22
804	,4207.TW,環泰,13.85,0,72,0.59,0.48,0,0,0.08,0.05
805	,4303.TW,信立,26.1,-1.69,291,0.49,0.62,0,0,0.44,0.32
806	,4306.TW,炎洲,15.35,0,780,0.6,0.68,0.59,0,0.43,0.5
807	,4401.TW,東隆興,35.45,0.71,50,0.61,0.7,0.42,0,0.07,0.5
808	,4406.TW,新昕纖,11.5,0,94,0.64,0.57,0.13,0,0.54,0.42
809	,4414.TW,如興,7.17,0.99,3356,0.42,0.74,0.41,0,0.56,0.58
810	,4416.TW,三圓,114.5,-0.43,11,0.36,0.2,0,0,0.06,0.12
811	,4417.TW,金洲,34.6,0,64,0.6,0.58,0.11,0,0,0.13
812	,4420.TW,光明,34.9,2.2,264,0.4,0.55,0,0,0,0.14
813	,4426.TW,利勤,23.1,0.22,327,0.5,0.66,0.36,0,0.35,0.56
814	,4429.TW,聚紡,40.2,0,4,0.33,0.31,0,0,0,0
815	,4430.TW,耀億,24.6,0,25,0.39,0.32,0,0,0,0.14
816	,4432.TW,銘旺實,14.7,0,91,0.59,0.43,0,0,0.21,0.11
817	,4433.TW,興采,30.75,-0.32,44,0.48,0.66,0,0,0.21,0.28
818	,4438.TW,廣越,130,1.17,70,0.6,0.6,0.43,0,0.46,0.54
819	,4439.TW,冠星-KY,138,0.36,9,0.5,0.49,0.14,0,0,0.33
820	,4503.TW,金雨,30.6,-2.08,400,0.64,0.42,0,0,0.82,0.43
821	,4506.TW,崇友,65.3,-0.61,82,0.34,0.48,0.14,0,0,0.36
822	,4510.TW,高鋒,11.85,-0.84,61,0.57,0.5,0,0,0,0.21
823	,4513.TW,福裕,17.6,0.57,893,0.58,0.45,0,0,0.5,0.26
824	,4523.TW,永彰,27.95,-1.58,10,0.5,0.33,0,0,0.16,0.25
825	,4526.TW,東台,17.25,-0.58,203,0.5,0.57,0.3,0,0.25,0.43
826	,4527.TW,方土霖,27.35,-0.18,17,0.25,0.33,0,0,0,0.17
827	,4528.TW,江興鍛,42.5,0,12,0.63,0.61,0.19,0,0,0.26
828	,4529.TW,淳紳,15.1,9.82,5503,0.4,0.45,0,0,1,0
829	,4532.TW,瑞智,19,-0.52,186,0.46,0.66,0.45,0,0.19,0.4
830	,4533.TW,協易機,12.3,0,84,0.64,0.46,0.14,0,0,0.24
831	,4534.TW,慶騰,14.95,0.34,2348,0.64,0.52,0,0,0.45,0.4
832	,4535.TW,至興,33.8,-1.74,51,0.16,0.27,0,0,0,0
833	,4536.TW,拓凱,149.5,2.05,54,0.47,0.52,0.51,0.39,0.31,0.48
834	,4538.TW,大詠城,21.95,0.69,67,0.39,0.25,0,0,0,0
835	,4540.TW,全球傳動,50,-0.79,141,0.6,0.68,0.34,0,0.17,0.45
836	,4541.TW,晟田,24,-0.62,28,0.46,0.46,0,0,0.13,0.24
837	,4543.TW,萬在,19,0.26,29,0.51,0.53,0.11,0,0.4,0.25
838	,4545.TW,銘鈺,29.1,0.52,55,0.54,0.54,0.18,0,0,0.04
839	,4549.TW,桓達,89,0,45,0.43,0.42,0.24,0,0,0.06
840	,4551.TW,智伸科,179,-1.1,75,0.51,0.62,0.55,0.53,0.34,0.52
841	,4552.TW,力達-KY,31.9,-0.16,54,0.48,0.62,0.34,0,0,0.41
842	,4555.TW,氣立,52.1,-0.19,62,0.5,0.54,0.13,0,0.46,0.15
843	,4557.TW,永新-KY,75.2,0,16,0.5,0.45,0.31,0,0,0
844	,4560.TW,強信-KY,41.95,0,67,0.29,0.48,0.21,0,0,0.32
845	,4561.TW,健椿,28.35,0,21,0.52,0.57,0,0,0,0.31
846	,4562.TW,穎漢,15.8,-0.63,386,0.49,0.52,0.32,0,0.3,0.19
847	,4563.TW,百德,30,-0.83,1,0.47,0.25,0,0,0,0
848	,4564.TW,元翎,40.95,-1.56,232,0.68,0.52,0.57,0,0.45,0.46
849	,4566.TW,時碩工業,48.85,-0.71,72,0.65,0.65,0.41,0,0.08,0.44
850	,4568.TW,科際精密,66.5,0.3,9,0.54,0.23,0,0,0,0.22
851	,4571.TW,鈞興-KY,99.8,-0.7,30,0.46,0.6,0.35,0,0.1,0.31
852	,4572.TW,駐龍,100.5,-0.5,16,0.65,0.49,0.31,0,0.07,0.36
853	,4576.TW,大銀微系統,116.5,-0.85,233,0.62,0.59,0.69,0,0.5,0.5
854	,4580.TW,捷流閥業,89.8,0,11,0.41,0.48,0.13,0,0,0.11
855	,4581.TW,光隆精密-KY,35.1,0.14,8,0.41,0.45,0.04,0,0,0
856	,4702.TW,中美實,14.35,-1.03,204,0.7,0.56,0,0,0.4,0.36
857	,4706.TW,大恭,20,1.52,70,0.47,0.26,0.33,0,0,0
858	,4707.TW,磐亞,12.6,0,676,0.52,0.58,0.62,0,0.34,0.45
859	,4711.TW,永純,19.05,-1.3,113,0.54,0.44,0.26,0,0.63,0.48
860	,4714.TW,永捷,14.55,-1.36,1037,0.6,0.56,0.35,0,0.45,0.45
861	,4716.TW,大立,15.9,2.91,1690,0.66,0.51,0,0,0.38,0.46
862	,4720.TW,德淵,19.55,9.83,5775,0.54,0.58,0.28,0,0.49,0.43
863	,4721.TW,美琪瑪,157.5,1.29,5103,0.66,0.6,0.8,0.25,0.67,0.44
864	,4722.TW,國精化,44.15,0.11,240,0.53,0.74,0.39,0,0.31,0.35
865	,4728.TW,雙美,82.1,-0.48,20,0.41,0.61,0.04,0,0.39,0.07
866	,4735.TW,豪展,61,4.63,607,0.62,0.54,0.43,0,0.44,0.67
867	,4736.TW,泰博,190.5,3.81,1469,0.6,0.54,0.58,0.36,0.41,0.52
868	,4737.TW,華廣,75.4,-0.4,94,0.5,0.52,0.17,0,0,0.23
869	,4739.TW,康普,148.5,1.02,10587,0.62,0.64,0.62,0.48,0.61,0.4
870	,4741.TW,泓瀚,26.35,2.53,8,0.34,0.42,0,0,0,0
871	,4744.TW,皇將,37.25,1.22,701,0.55,0.51,0.38,0,0.27,0.27
872	,4745.TW,合富-KY,26.75,0.56,14,0.54,0.45,0,0,0,0
873	,4746.TW,台耀,60.8,-0.16,534,0.6,0.6,0.31,0,0.59,0.52
874	,4755.TW,三福化,171,0.88,1317,0.57,0.59,0.31,0.5,0.72,0.24
875	,4760.TW,勤凱,94.6,-0.73,112,0.6,0.67,0.52,0,0.35,0.46
876	,4763.TW,材料-KY,104,0,121,0.54,0.52,0.4,0,0.41,0.56
877	,4764.TW,雙鍵,60,0.17,31,0.32,0.5,0.21,0,0,0.27
878	,4766.TW,南寶,143,0.7,47,0.49,0.44,0.29,0,0,0.42
879	,4804.TW,大略-KY,8.03,-0.12,301,0.52,0.5,0.11,0,0.11,0.1
880	,4807.TW,日成-KY,27.2,1.49,39,0.4,0.52,0.37,0,0.36,0.16
881	,4904.TW,遠傳,63.9,-0.31,2039,0.4,0.5,0.49,0.47,0,0.3
882	,4906.TW,正文,31.65,-1.4,6881,0.62,0.54,0.65,0,0.62,0.48
883	,4907.TW,富宇,25,1.42,12,0.35,0.41,0,0,0,0.11
884	,4908.TW,前鼎,31.95,-0.62,315,0.7,0.58,0.32,0,0.33,0.46
885	,4909.TW,新復興,22.65,-1.09,148,0.72,0.52,0,0,0.53,0.47
886	,4912.TW,聯德控股-KY,159.5,0.95,494,0.67,0.66,0.49,0,0.41,0.44
887	,4915.TW,致伸,57.7,3.04,12772,0.68,0.46,0.68,0.6,0.53,0.42
888	,4916.TW,事欣科,31.7,-2.31,1000,0.52,0.62,0.37,0,0.29,0.39
889	,4919.TW,新唐,143.5,1.77,12784,0.7,0.62,0.76,0.67,0.7,0.48
890	,4927.TW,泰鼎-KY,132.5,-1.49,6739,0.44,0.72,0.7,0.46,0.58,0.56
891	,4930.TW,燦星網,26.1,2.35,870,0.7,0.64,0.49,0,0.23,0.38
