符合條件商品
資料日期：2021年 11月 22日
策略,	01每日資料
371	,2417.TW,圓剛,25.55,0.59,2748,2.57,3.89,18.77,0
372	,2419.TW,仲琦,24.2,3.42,4574,0.24,3.57,9,0
373	,2420.TW,新巨,45.2,0.11,899,0,7.87,3.61,0.02
374	,2421.TW,建準,44.5,4.58,11717,0.09,19.97,7.16,0.02
375	,2423.TW,固緯,29.7,1.71,561,0.02,3.78,2.97,0.02
376	,2424.TW,隴華,22.2,-5.33,12,0,0.22,0,0
377	,2425.TW,承啟,26.9,-0.37,594,0,19.49,16.56,0
378	,2426.TW,鼎元,28.1,-2.77,19423,0.37,9.65,18.66,0
379	,2427.TW,三商電,11,0.46,207,0,2.49,10.38,0
380	,2428.TW,興勤,169,-9.87,4387,0.02,15.44,7.64,0.1
381	,2429.TW,銘旺科,18.55,-2.62,109,0,2.5,0,0
382	,2430.TW,燦坤,40.4,-0.25,484,0.21,9.23,5.13,0.02
383	,2431.TW,聯昌,12.25,0,178,0.09,1.84,14.48,0
384	,2433.TW,互盛電,51.8,0.19,25,0,0.84,0.11,0
385	,2434.TW,統懋,41.6,1.46,19,0,1.09,11.7,0
386	,2436.TW,偉詮電,101,-5.16,26794,4.53,24.17,41.06,4.48
387	,2438.TW,翔耀,14.75,0.34,24,0,0.64,0,0
388	,2439.TW,美律,94.3,2.39,1408,0.37,17.65,12.73,0
389	,2440.TW,太空梭,18.75,4.75,1018,0,0.18,0,0
390	,2441.TW,超豐,79.6,-0.5,2909,0.01,25.98,1.65,4.85
391	,2442.TW,新美齊,11.8,-0.42,712,0,4.64,15.23,0
392	,2443.TW,億麗,3,0,47,0,0.22,0,0
393	,2444.TW,兆勁,12.15,-0.41,331,0,0.4,0,0
394	,2449.TW,京元電子,43.35,-1.25,10611,0.1,45.17,4.94,4.37
395	,2450.TW,神腦,33.25,0.15,76,0,3.71,0.75,0
396	,2451.TW,創見,71.8,0.98,2898,0.08,14.75,3.56,0.03
397	,2453.TW,凌群,26.05,2.36,1619,0.01,4.4,7.7,0
398	,2454.TW,聯發科,1080,-0.92,5357,0.15,71.03,1.67,1.7
399	,2455.TW,全新,146,3.55,8674,0.61,42.36,24.21,11.65
400	,2456.TW,奇力新,91.4,1.11,1553,0.08,14.25,11.96,0.03
401	,2457.TW,飛宏,37.7,0.94,6192,2.74,8.07,27.27,0.01
402	,2458.TW,義隆,170,0.89,1508,1.45,34.23,8.92,6.97
403	,2459.TW,敦吉,60.3,0.17,107,0,18.1,1.44,0.01
404	,2460.TW,建通,28.65,9.98,1897,0.16,1.34,12.07,0
405	,2461.TW,光群雷,23.4,2.41,1887,2.04,8.59,21.86,0
406	,2462.TW,良得電,30.95,7.65,1431,0.01,1.02,38.87,0
407	,2464.TW,盟立,43.45,0.35,464,0,5.23,12.63,0.02
408	,2465.TW,麗臺,71.1,-2.07,2213,1.85,1.51,33.39,0
409	,2466.TW,冠西電,37.2,-0.67,80,0.09,10.34,6.9,0
410	,2467.TW,志聖,49.8,2.47,422,0.01,11.25,4.43,0.02
411	,2468.TW,華經,13.5,0,104,0,0.43,15.25,0
412	,2471.TW,資通,25.05,-0.6,180,0,1.48,5.05,0
413	,2472.TW,立隆電,66.7,1.21,1146,0.43,1.48,18.17,0
414	,2474.TW,可成,160,-0.62,2466,0.08,48.83,4.55,1.06
415	,2476.TW,鉅祥,60.9,-2.56,5719,1.53,4.75,25.71,0.32
416	,2477.TW,美隆電,31.35,5.73,1020,0.01,22.37,5.4,0
417	,2478.TW,大毅,67.1,1.21,462,0.11,5.43,17.1,0
418	,2480.TW,敦陽科,72.1,-0.14,67,0,6.28,2.28,0
419	,2481.TW,強茂,108.5,-2.69,34805,2.12,28.38,23.31,12.01
420	,2482.TW,連宇,15.65,0.64,2201,4.35,2.73,14.73,0
421	,2483.TW,百容,25.05,1.21,1055,0,1.39,4.54,0
422	,2484.TW,希華,43.9,2.09,21940,0.63,10.93,25.13,0
423	,2485.TW,兆赫,21.9,2.82,7399,0.18,4.85,25.41,0.01
424	,2486.TW,一詮,59.6,-1,17136,3.35,6.75,43.66,1.23
425	,2488.TW,漢平,27.5,0.18,127,0,2.27,4.18,0
426	,2489.TW,瑞軒,18.4,3.08,10570,0,11.3,7.14,0
427	,2491.TW,吉祥全,21.9,3.3,396,0.18,6.11,6.27,0
428	,2492.TW,華新科,183.5,3.38,8072,0.29,22.53,11.5,0.37
429	,2493.TW,揚博,37.85,0,128,0,5.74,4.55,0
430	,2495.TW,普安,16.05,3.55,1702,0.02,17.91,8.63,0
431	,2496.TW,卓越,50.1,0,12,0,31.34,4.4,0
432	,2497.TW,怡利電,47.65,9.67,7261,0.4,1.36,20.15,0
433	,2498.TW,宏達電,86.7,-1.03,64516,5.67,21.59,24.48,0
434	,2501.TW,國建,19.75,0.25,411,0,8.13,0.78,0
435	,2504.TW,國產,27.15,-1.45,5372,0.02,12.02,8.53,0.17
436	,2505.TW,國揚,25.35,1.2,755,0,6.61,6.78,0.02
437	,2506.TW,太設,9.76,0.1,40,0,3.24,3.01,0
438	,2509.TW,全坤建,18.8,0,168,0,1.4,2.97,0
439	,2511.TW,太子,13.45,0.75,1311,0.01,8.7,2.55,0.01
440	,2514.TW,龍邦,17.95,0.56,130,0,2.82,6.29,0
441	,2515.TW,中工,9.08,-0.44,3123,0.01,11.92,9.83,0.02
442	,2516.TW,新建,6.1,0.83,724,0,1.71,0,0
443	,2520.TW,冠德,38.4,-0.39,2511,0.02,21.28,6.74,0.27
444	,2524.TW,京城,43.5,-1.36,308,0.03,0.96,11.42,0
445	,2527.TW,宏璟,34.25,1.63,646,0.01,45.43,4.87,0.04
446	,2528.TW,皇普,21.85,0.23,26,0,0.28,1.44,0
447	,2530.TW,華建,14.7,1.03,608,0,0.78,8.61,0
448	,2534.TW,宏盛,23.5,0,1658,0.01,10.51,2.67,0.02
449	,2535.TW,達欣工,32.35,0.94,506,0,15.16,0.93,0.07
450	,2536.TW,宏普,22.2,0.23,319,0,10.07,0.41,0.03
451	,2537.TW,聯上發,10.6,0,1791,0.01,2.36,18.37,0
452	,2538.TW,基泰,13.15,1.15,1507,0.03,12.89,10.28,0
453	,2539.TW,櫻花建,31.15,0,128,0,0.63,1.47,0
454	,2540.TW,愛山林,74.2,-0.4,5,0,0.3,0.67,0
455	,2542.TW,興富發,46.55,-0.21,2897,0.24,16.36,2.23,4.04
456	,2543.TW,皇昌,7.78,-1.14,39,0,0.15,0,0
457	,2545.TW,皇翔,37.1,-0.4,250,0.17,4.19,1.81,0
458	,2546.TW,根基,50.2,0.8,202,0,3.76,0.17,0
459	,2547.TW,日勝生,10.25,-0.49,968,0,18.95,3.64,0
460	,2548.TW,華固,92.9,-0.85,241,0,25.89,0.32,0.6
461	,2596.TW,綠意,23.8,-1.86,345,0,0.65,9.54,0
462	,2597.TW,潤弘,123.5,2.07,228,0.02,1.28,1.25,0.07
463	,2601.TW,益航,13,1.96,8065,0.32,2.27,13.38,0
464	,2603.TW,長榮,119.5,2.14,126400,0.73,29.06,21.86,1.72
465	,2605.TW,新興,28,1.08,11340,0.7,33.4,16.79,0
466	,2606.TW,裕民,53.3,1.91,7288,0.63,9.52,13.2,0.21
467	,2607.TW,榮運,29.4,3.7,8939,0.1,8.68,7.29,0.01
468	,2608.TW,嘉里大榮,43.95,1.5,481,0.02,8.31,3.82,0.01
469	,2609.TW,陽明,110.5,2.79,84115,1.61,14.62,26.21,0.63
470	,2610.TW,華航,27.45,-0.72,409683,5.94,17.36,21.65,0.64
471	,2611.TW,志信,20.1,2.03,2306,4.08,3.76,18.19,0
472	,2612.TW,中航,56.8,3.09,2090,1.45,2.33,15.95,0
473	,2613.TW,中櫃,26.7,2.69,489,0.48,2.54,5.56,0
474	,2614.TW,東森,33.45,1.67,6918,0.99,3.09,20.17,0.01
475	,2615.TW,萬海,154.5,-0.96,27895,0.67,43.67,7.58,0.36
476	,2616.TW,山隆,36.7,0,61,0,3.1,0.46,0
477	,2617.TW,台航,37.25,4.49,6275,0.19,3.9,15.49,0
478	,2618.TW,長榮航,26.4,-2.94,262757,2.53,26.1,13.34,0.74
479	,2630.TW,亞航,19.75,-0.5,409,0,0.29,0,0
480	,2633.TW,台灣高鐵,29.7,1.02,6452,0,10.49,0.95,0.31
481	,2634.TW,漢翔,30.4,0.5,2983,0.01,2.41,2.33,0.01
482	,2636.TW,台驊投控,133.5,1.52,3634,4.78,13.21,37.11,0
483	,2637.TW,慧洋-KY,71.4,2.73,6092,0.66,11.2,9.88,0.01
484	,2640.TW,大車隊,74.1,0,40,0,4.02,11.01,0.69
485	,2641.TW,正德,24.55,1.87,2576,0.87,2.18,22.13,0
486	,2642.TW,宅配通,69.4,1.02,530,4.85,7.03,10.73,0
487	,2643.TW,捷迅,78.8,1.55,177,0.09,1.64,11.89,0
488	,2701.TW,萬企,12.45,0,45,0,0.46,0.25,0
489	,2702.TW,華園,26.45,2.32,448,0,37.23,0,0
490	,2704.TW,國賓,31,0,301,0.01,10.3,0.7,0
491	,2705.TW,六福,18.2,0,137,0,1.49,0.62,0
492	,2706.TW,第一店,14.85,-0.34,268,0,2.56,1.94,0
493	,2707.TW,晶華,153.5,-0.65,233,0,13.15,3.16,0.01
494	,2712.TW,遠雄來,38,0,6,0,0.13,0.2,0
495	,2718.TW,晶悅,31.05,0,4,0,0,0,0
496	,2719.TW,燦星旅,12,0,0,0,0.29,0,0
497	,2722.TW,夏都,31.7,-0.31,5,0,0.46,0.86,0
498	,2723.TW,美食-KY,120,-2.04,1425,0.06,58.32,4.02,0.32
499	,2724.TW,富驛-KY,7.5,4.02,1,0,63.8,0,0
500	,2726.TW,雅茗-KY,33.9,-0.29,58,0.1,37.8,11.76,0
501	,2727.TW,王品,140.5,-0.71,357,0.34,6.24,9.57,0.08
502	,2729.TW,瓦城,235,-1.88,24,0,2.36,0,0
503	,2731.TW,雄獅,89.2,-1.87,617,1.86,1.62,8.84,0.07
504	,2732.TW,六角,98.5,-0.71,45,0,7.4,4.21,0.89
505	,2734.TW,易飛網,23.25,-2.52,168,0,9.66,0,0
506	,2736.TW,高野,15.35,0.33,41,0,0.18,7.16,0
507	,2739.TW,寒舍,22.95,-1.08,119,0.21,3.58,5.91,0
508	,2740.TW,天蔥,21.1,0.48,3,0,22.34,0,0
509	,2743.TW,山富,23.8,-0.83,28,0,0.11,14.35,0
510	,2745.TW,五福,24,-0.41,35,0,0.02,0,0
511	,2748.TW,雲品,42.55,0.12,54,0.01,0.42,0.91,0
512	,2752.TW,豆府,156.5,0.32,9,0,3.56,0,0
513	,2753.TW,八方雲集,128.5,-1.15,100,0,5.95,0,0
514	,2754.TW,亞洲藏壽司,79.2,0.38,89,0.01,70.54,5.77,0
515	,2755.TW,揚秦,55.8,-0.36,7,0,0.01,0,0
516	,2801.TW,彰銀,17.2,-0.29,5460,0.01,12.21,0.26,0.47
517	,2809.TW,京城銀,41.25,-0.48,2291,0,24.45,0.46,4.33
518	,2812.TW,台中銀,12.1,0.41,4070,0.01,11.08,0.16,0.08
519	,2816.TW,旺旺保,19.85,-0.25,49,0,1.55,0.91,0
520	,2820.TW,華票,17.5,-1.69,1191,0,8.28,0.28,0.89
521	,2823.TW,中壽,30.6,-0.49,10026,0,20.62,0.66,0.07
522	,2832.TW,台產,20.35,0,258,0,3.5,0.26,0
523	,2834.TW,臺企銀,9.92,0.92,28089,0,12.74,0.62,0.1
524	,2836.TW,高雄銀,11.85,0,248,0,7.45,1.17,0.01
525	,2838.TW,聯邦銀,12.3,0,893,0,3.6,0.18,0.04
526	,2841.TW,台開,4.09,2.76,3496,0,6.41,0,0
527	,2845.TW,遠東銀,10.8,0.47,2952,0,10.98,0.4,0.05
528	,2849.TW,安泰銀,16.8,0.3,225,0,59.29,0.36,0
529	,2850.TW,新產,48.9,0,45,0,7.82,1.16,0.01
530	,2851.TW,中再保,29,0,398,0,1.63,2.01,0.04
531	,2852.TW,第一保,14.8,0.34,289,0,3.4,0.14,0
532	,2855.TW,統一證,23.4,-0.43,863,0.02,9.92,0.74,0.03
533	,2867.TW,三商壽,9.48,0.85,4666,0,7.42,3.94,0
534	,2880.TW,華南金,20.9,-0.24,6182,0,18.61,0.1,0.6
535	,2881.TW,富邦金,74.4,-0.53,22827,0.08,23.6,0.7,0.83
536	,2882.TW,國泰金,61.1,-1.13,26725,0.02,25.99,0.62,0.96
537	,2883.TW,開發金,16.7,-0.89,82124,1.23,27.22,1.69,2.25
538	,2884.TW,玉山金,27.5,-0.54,21935,0,37.23,0.09,0.88
539	,2885.TW,元大金,25,-0.2,9983,0.01,34.8,0.19,0.76
540	,2886.TW,兆豐金,34.15,-1.44,16291,0,23.24,0.05,1.62
541	,2887.TW,台新金,18.7,-1.32,22048,0,28.1,0.36,0.8
542	,2888.TW,新光金,11.4,1.33,160783,0.63,21.31,3.89,0.26
543	,2889.TW,國票金,16.1,-0.31,3561,0,12.07,0.46,0.27
544	,2890.TW,永豐金,15.2,0.66,19763,0,30.92,0.2,1.11
545	,2891.TW,中信金,24.4,0.62,26631,0,40.9,0.17,1.1
546	,2892.TW,第一金,23.7,-0.21,9984,0,25.25,0.07,1.31
547	,2897.TW,王道銀行,7.99,-0.62,4780,0,3.78,0.58,0
548	,2901.TW,欣欣,25.15,-0.2,24,0,0.24,11.19,0
549	,2903.TW,遠百,22.4,0.67,517,0,10.83,0.42,0.01
550	,2904.TW,匯僑,25.45,0.99,112,0,0.53,0.22,0
551	,2905.TW,三商,23.5,-0.63,487,0.11,6.57,1.56,0.06
552	,2906.TW,高林,15.5,0,161,0,5.08,2.32,0
553	,2908.TW,特力,22.75,-1.94,375,0,6.47,3.4,0
554	,2910.TW,統領,35.4,0.57,7,0,0.2,0.11,0
555	,2911.TW,麗嬰房,8.3,-0.24,316,0.06,19.27,5.2,0
556	,2912.TW,統一超,288.5,-1.7,841,0,34.49,0.05,1.12
557	,2913.TW,農林,20,-0.25,2244,0.02,7.44,9.75,0
558	,2915.TW,潤泰全,106.5,-0.93,3558,1.76,18.11,4.62,3.15
559	,2916.TW,滿心,20.7,0,52,0,21.55,0.58,0
560	,2923.TW,鼎固-KY,28.3,3.28,44,0,99.37,0,0
561	,2924.TW,東凌-KY,17.65,0,0,0,49.82,0,0
562	,2926.TW,誠品生活,59.2,0,9,0.01,13.62,0.53,0
563	,2929.TW,淘帝-KY,11.75,0.43,218,0,22.39,3.34,0
564	,2936.TW,客思達-KY,26.5,0,16,0,92.01,0.72,0
565	,2937.TW,集雅社,37.5,-1.57,1,0,0.03,0,0
566	,2939.TW,凱羿-KY,27.3,-1.44,163,0.04,54.18,3.57,0
567	,2947.TW,振宇五金,116,-0.43,25,0,0.38,0,0
568	,3002.TW,歐格,11.95,0,177,0,0.71,15.48,0
569	,3003.TW,健和興,96.4,-1.23,2453,0.83,11.43,20.91,1.39
570	,3004.TW,豐達科,62.5,-1.57,109,0.03,2.43,11.06,0
571	,3005.TW,神基,54.8,0.18,465,0.01,37.31,1.85,0.48
572	,3006.TW,晶豪科,165,5.1,37596,3.41,20.21,59.22,0.8
573	,3008.TW,大立光,2100,0,183,0.06,42.38,5.5,0.88
574	,3010.TW,華立,90.1,0.33,948,0.07,14.03,2.01,0.04
575	,3011.TW,今皓,11.6,1.31,1284,0,2,0,0
576	,3013.TW,晟銘電,13.6,0.74,242,0.03,1.72,9.42,0
577	,3014.TW,聯陽,109.5,0.92,1643,0.08,12.37,16.88,0.37
578	,3015.TW,全漢,42.9,0.7,178,0.02,11.9,5.72,0
579	,3016.TW,嘉晶,149,4.2,58135,6.32,7.83,17.18,0.02
580	,3017.TW,奇鋐,88.4,0.91,33159,0.73,50.4,16.69,4.99
581	,3018.TW,同開,18.25,9.94,986,0,0.29,0,0
582	,3019.TW,亞光,97.5,4.5,47516,0.36,11.87,25.47,0.2
583	,3021.TW,鴻名,23.05,3.13,415,0.01,3.85,6.96,0.06
584	,3022.TW,威強電,44.3,0.8,241,0,19.48,4.29,0
585	,3023.TW,信邦,259.5,-0.19,326,0.07,57.45,0.42,0.92
586	,3024.TW,憶聲,13.55,1.12,775,0,1.15,0,0
587	,3025.TW,星通,25.3,1.2,752,0,1.11,29.42,0
588	,3026.TW,禾伸堂,121.5,0.83,522,0.05,13.22,6.83,0.43
589	,3027.TW,盛達,25.3,2.02,728,0.15,1.79,35.24,0
590	,3028.TW,增你強,30.8,0.98,496,0.01,7.98,4.42,0
591	,3029.TW,零壹,45.4,0.67,352,0,5.58,6.49,0
592	,3030.TW,德律,57.9,0.87,210,0.01,18.61,4.22,0.01
593	,3031.TW,佰鴻,24.85,-0.2,1012,0.45,1.99,8.64,0
594	,3032.TW,偉訓,32.05,0.79,154,0.02,1.33,6.99,0
595	,3033.TW,威健,29.25,0.17,3875,0.67,9.59,15.56,0.09
596	,3034.TW,聯詠,489.5,1.35,5911,0.94,62.54,6.61,3.5
597	,3035.TW,智原,190,-0.26,13754,7.37,47.65,17.59,16.35
598	,3036.TW,文曄,65.4,0.77,769,0.01,13.7,2.89,0.72
599	,3037.TW,欣興,196,0.26,16318,1.73,51.39,6.97,5.69
600	,3038.TW,全台,19.1,1.6,537,0.01,2.23,14.69,0
601	,3040.TW,遠見,38.9,0.13,50,0,15.22,3.5,0
602	,3041.TW,揚智,38.8,-1.02,26206,5.34,11.59,47.73,0.01
603	,3042.TW,晶技,112.5,0.9,6458,0.21,20.11,21.71,2.59
604	,3043.TW,科風,3.5,-2.23,295,0,0.59,0,0
605	,3044.TW,健鼎,122.5,0.82,1452,0.01,48.9,1.09,4.83
606	,3045.TW,台灣大,99.1,-0.9,1500,0,17.3,0.09,1.16
607	,3046.TW,建碁,33.4,9.87,1898,0,2.18,0,0
608	,3047.TW,訊舟,11.3,0.44,710,0.01,4.35,12.94,0
609	,3048.TW,益登,31.75,-0.47,746,0.04,7.22,5.4,0
610	,3049.TW,和鑫,15.15,9.78,63344,0.06,9.55,9.13,0
611	,3050.TW,鈺德,17.95,0.84,3642,0.18,9.44,28.35,0
612	,3051.TW,力特,11.55,0,3238,0,0.81,0,0
613	,3052.TW,夆典,10.8,0.47,909,0,1.17,4.95,0
614	,3054.TW,立萬利,26.05,0,131,0,0.46,7.97,0.02
615	,3055.TW,蔚華科,29.3,3.53,375,0,1.93,25.17,0
616	,3056.TW,總太,40.2,-0.25,362,0,7.83,7.56,0.01
617	,3057.TW,喬鼎,14.5,4.32,517,0,2.78,0,0
618	,3058.TW,立德,17.1,-0.29,1383,1.92,0.98,16.88,0
619	,3059.TW,華晶科,39.75,0.51,4192,0.88,11.22,23.58,0.01
620	,3060.TW,銘異,25.55,-0.97,2175,0.21,11.23,18.19,0.01
621	,3062.TW,建漢,35.7,1.85,39005,4.43,12.16,34.97,0.1
622	,3064.TW,泰偉,13.2,-2.94,14,0,1.68,0,0
623	,3066.TW,李洲,16.15,2.87,187,0,0.02,0,0
624	,3067.TW,全域,27.65,0,0,0,0,0,0
625	,3071.TW,協禧,23.5,1.08,179,0,1.87,8.08,0.12
626	,3073.TW,天方能源,25.85,0,0,0,0.08,0,0
627	,3078.TW,僑威,39.95,0.13,558,0.37,3.28,9.99,0
628	,3081.TW,聯亞,193,1.05,397,0.27,52.27,9.22,0.58
629	,3083.TW,網龍,47.4,-1.46,110,0.27,1.29,12.02,0
630	,3085.TW,新零售,10.2,1.49,29,0,19.65,0,0
631	,3086.TW,華義,88.9,-1.55,9,0,29.01,5.32,0
632	,3088.TW,艾訊,54.5,0.37,66,0.09,5.58,4.14,0
633	,3089.TW,億杰,34,-1.16,41,0,0.65,0,0
634	,3090.TW,日電貿,52.2,0.77,298,0.02,9.3,6.2,0
635	,3092.TW,鴻碩,56.7,1.98,697,0.82,1.55,28.57,0
636	,3093.TW,港建,79.3,0.25,10,0,68.6,33.01,0
637	,3094.TW,聯傑,36.35,1.82,1720,2.35,1.53,23.78,0
638	,3095.TW,及成,2.99,0,19,0,5.39,0,0
639	,3105.TW,穩懋,356,1.28,1733,0.35,50.73,5.11,1.99
640	,3114.TW,好德,27.4,2.24,654,0.01,1.15,12.27,0
641	,3115.TW,寶島極,13.05,0.38,16,0,3.32,0,0
642	,3118.TW,進階,29.95,-0.17,19,0,10.43,5.52,0
643	,3122.TW,笙泉,65.8,-2.95,6590,12.19,7.76,67.28,0
644	,3128.TW,昇銳,23.75,2.81,673,0.11,4.72,31.15,0
645	,3130.TW,一零四,176.5,-0.56,4,0,42.36,0,0
646	,3131.TW,弘塑,380,0.8,214,0,13.94,0,7.05
647	,3138.TW,耀登,238,-4.99,2326,1.37,1.36,17.06,0
648	,3141.TW,晶宏,262,4.8,13489,14.79,23.02,71.67,17.48
649	,3144.TW,新揚科,38.15,0,122,0,89.9,0,0
650	,3147.TW,大綜,51.3,0.39,108,0.05,1.63,10.83,0
651	,3149.TW,正達,34.9,6.4,3259,0,2.49,0,0
652	,3152.TW,璟德,393,-0.13,261,0.37,22.99,10.02,2.76
653	,3162.TW,精確,48.25,2.01,757,0,51.75,0,0
654	,3163.TW,波若威,42.4,1.19,261,0.14,4.79,23.21,0
655	,3164.TW,景岳,24,2.13,69,0,0.91,3.45,0
656	,3167.TW,大量,100,-2.91,1005,0.62,5.14,18,0.11
657	,3169.TW,亞信,249,9.21,16875,4.78,8.15,73.2,0
658	,3171.TW,新洲,20.8,-0.24,36,0,0.47,0.27,0
659	,3176.TW,基亞,53.3,4.31,580,0,3.73,0,0
660	,3178.TW,公準,78.5,0.51,370,0.43,0.55,16.93,0
661	,3188.TW,鑫龍騰,17.5,2.04,159,0.05,0.29,10.8,0
662	,3189.TW,景碩,238,1.28,7258,2.65,34.87,6.69,13.08
663	,3191.TW,和進,6.87,0.29,12,0,0.68,0,0
664	,3202.TW,樺晟,17.1,-0.87,2456,0,1.4,0,0
665	,3205.TW,佰研,26.5,-1.12,58,0,9.82,9.91,0
666	,3206.TW,志豐,28.7,-0.86,74,0,0.48,7.31,0
667	,3207.TW,耀勝,24.2,0.83,39253,3.36,3.12,45.58,0
668	,3209.TW,全科,29.3,0.17,299,0.02,5.45,3.57,0.02
669	,3211.TW,順達,94.9,0.53,227,0.07,11.95,8.91,0.17
670	,3213.TW,茂訊,61.5,0.49,105,0,7.67,1.34,0
671	,3217.TW,優群,97,1.25,822,0.23,6.14,10.2,3.79
672	,3218.TW,大學光,284,-1.05,347,0.29,32.19,5.27,0.42
673	,3219.TW,倚強科,93.5,-0.64,36,0.11,3.25,29.74,0
674	,3221.TW,台嘉碩,41.4,2.6,6608,1.36,11.78,29.83,0.05
675	,3224.TW,三顧,58,3.39,1691,0.11,1.39,30.49,0
676	,3226.TW,至寶電,65.5,0,4,0,0.04,0.68,0
677	,3227.TW,原相,159.5,1.92,1296,0.3,17.83,21.48,0.23
678	,3228.TW,金麗科,504,1.2,721,0,12.15,0,3.24
679	,3229.TW,晟鈦,6.67,-0.45,42,0,1.51,0,0
680	,3230.TW,錦明,20.1,-0.5,814,0.34,2.22,25.87,0
681	,3231.TW,緯創,29.4,0.68,7539,0.02,41.82,1.57,6.34
682	,3232.TW,昱捷,29.4,-4.55,3421,1.36,4.65,43.42,0
683	,3234.TW,光環,29.7,3.85,1492,1.63,5.44,26.99,0
684	,3236.TW,千如,26.5,1.15,379,0.05,9.75,14.43,0
685	,3252.TW,海灣,16.9,0,40,0.16,7.5,93.9,0
686	,3257.TW,虹冠電,70.9,1,544,0.03,8.18,18.92,0
687	,3259.TW,鑫創,29.95,3.99,195,0,17.58,0,0.05
688	,3260.TW,威剛,94,9.94,35842,11.3,7.82,27.63,0.01
689	,3264.TW,欣銓,57.6,1.77,12121,0.14,33.29,11.21,5.65
690	,3265.TW,台星科,32.9,1.7,880,0.04,7.05,4.44,0
691	,3266.TW,昇陽,13.65,-0.36,66,0,7.08,0.56,0
692	,3268.TW,海德威,30.7,2.33,184,0,0.62,6.7,0
693	,3272.TW,東碩,40.1,0.75,62,0.32,0.73,18.44,0.07
694	,3276.TW,宇環,17.3,3.9,472,0,0.44,0,0
695	,3284.TW,太普高,12.35,-0.4,31,0,0.65,16.68,0
696	,3285.TW,微端,20.3,-1.22,34,0,0.8,17.94,0
697	,3287.TW,廣寰科,18.3,0.55,65,0.03,0.49,14.67,0
698	,3288.TW,點晶,16.1,-0.62,20,0,0.3,0,0
699	,3289.TW,宜特,56.5,-1.74,675,0.01,6.38,19.14,0
700	,3290.TW,東浦,16.35,4.81,4441,0.01,1.17,15.35,0
701	,3293.TW,鈊象,809,-0.25,280,0.26,31.59,10.7,0.43
702	,3294.TW,英濟,22.8,1.33,910,0.41,7.41,29.29,0
703	,3296.TW,勝德,18.4,1.66,146,0.09,2.54,32.44,0
704	,3297.TW,杭特,19.4,1.31,167,0.25,0.68,11.12,0
705	,3303.TW,岱稜,26.4,-0.19,163,0,3.69,11.92,0
706	,3305.TW,昇貿,86.7,-1.92,6189,1.94,10.81,33.56,0.24
707	,3306.TW,鼎天,29.7,3.48,604,0.04,3.8,9.6,0
708	,3308.TW,聯德,8.07,3.73,83,0,0.26,0,0
709	,3310.TW,佳穎,31.15,-1.11,15,0.05,0.09,26.74,0
710	,3311.TW,閎暉,34.05,0.74,38,0.01,0.7,6.32,0
711	,3312.TW,弘憶股,25.05,3.73,3128,0.01,7.97,13.34,0
712	,3313.TW,斐成,13,4,1182,0,2.38,0,0
713	,3317.TW,尼克森,83.8,1.58,3389,3.05,5.21,43.53,0
714	,3321.TW,同泰,13.4,0.37,299,0,0.3,0,0
715	,3322.TW,建舜電,17.45,1.75,426,0,2.01,0,0
716	,3323.TW,加百裕,42.45,-1.39,830,0.44,2.45,25.24,0
717	,3324.TW,雙鴻,186,4.49,4091,1.25,11.9,38.07,2.57
718	,3325.TW,旭品,16.1,0,132,0.04,0.78,21.76,0
719	,3332.TW,幸康,39.5,0,3,0,0.2,0,0
720	,3338.TW,泰碩,51,9.91,1271,0.58,1.04,22.86,0
721	,3339.TW,泰谷,19.3,0.78,478,0,2.73,0,0
722	,3346.TW,麗清,45.45,5.45,2038,0.93,3.36,24.1,0
723	,3354.TW,律勝,19.1,-1.29,1182,0.07,3.28,8.42,0
724	,3356.TW,奇偶,32,0,278,0,6.53,7.71,0
725	,3357.TW,臺慶科,138.5,4.14,624,0,10.98,1.3,0
726	,3360.TW,尚立,15.2,-0.33,210,0.01,0.85,16.3,0
727	,3362.TW,先進光,84.2,1.2,21112,1.71,3.38,25.27,0
728	,3363.TW,上詮,35.1,1.59,3831,0.96,5.52,26.6,0
729	,3372.TW,典範,25.7,3.01,1908,0.53,2.64,14.16,1.3
730	,3373.TW,熱映,34.7,-0.72,123,5.52,6.73,14.14,0
731	,3374.TW,精材,141,-1.4,1755,0.57,7,16.98,0.5
732	,3376.TW,新日興,97.3,2.1,1002,0.19,20.86,11.34,0.45
733	,3379.TW,彬台,12.15,0,81,0,0.31,12.78,0
734	,3380.TW,明泰,30.85,3.52,9554,0.21,4.22,6.04,0
735	,3383.TW,新世紀,4.2,0.96,10,0,16.79,0,0
736	,3388.TW,崇越電,82.6,0,106,0,7.39,1.26,0
737	,3390.TW,旭軟,21.8,9.82,2308,0,0.16,15.79,0
738	,3402.TW,漢科,48.2,3.66,1267,0.01,5.55,5.38,0
739	,3406.TW,玉晶光,530,7.07,9445,2.87,30.65,27.55,1.08
740	,3413.TW,京鼎,219,0.69,521,0.62,26.89,15.44,1.84
741	,3416.TW,融程電,80.8,-0.86,38,0.01,3.36,2.44,0.11
742	,3419.TW,譁裕,29.65,7.82,12491,4.01,7.19,36.04,0
743	,3426.TW,台興,38.1,0,0,0,0.62,0,0.33
744	,3432.TW,台端,14.2,-0.35,1011,0.04,4.84,16.51,0
745	,3434.TW,哲固,16.1,0.94,78,0.02,0.62,11.35,0
