符合條件商品
資料日期：2022年 11月 16日
策略,	10自營商5連賣
24	,2882.TW,國泰金,41.15,1.86,33982,41.7,-1.32,7,自連賣
25	,1101.TW,台泥,34.05,-1.16,23484,32.9,3.5,6,自連賣
26	,1102.TW,亞泥,41.55,0.24,6062,40.5,2.59,6,自連賣
27	,1216.TW,統一,65.9,0,2803,64.5,2.17,6,自連賣
28	,1229.TW,聯華,49.25,0.2,537,49.3,-0.1,6,自連賣
29	,1303.TW,南亞,70.3,-1.54,4616,72.4,-2.9,6,自連賣
30	,1503.TW,士電,59.1,-1.01,78,55.7,6.1,6,自連賣
31	,1720.TW,生達,59.1,0.17,11057,45.3,30.46,6,自連賣
32	,1904.TW,正隆,27.15,-1.09,381,26.8,1.31,6,自連賣
33	,2029.TW,盛餘,25.2,0,787,24,5,6,自連賣
34	,2105.TW,正新,33.75,-0.74,1203,33.8,-0.15,6,自連賣
35	,2106.TW,建大,30.15,0,347,30.55,-1.31,6,自連賣
36	,2301.TW,光寶科,64,-0.47,4678,67.6,-5.33,6,自連賣
37	,2324.TW,仁寶,22.95,0.44,9576,21.7,5.76,6,自連賣
38	,2356.TW,英業達,26,0.19,6530,25.35,2.56,6,自連賣
39	,2430.TW,燦坤,41.8,-0.12,23,41,1.95,6,自連賣
40	,2546.TW,根基,50.5,0.2,33,48.85,3.38,6,自連賣
41	,2801.TW,彰銀,17.25,-0.29,2566,17.15,0.58,6,自連賣
42	,2845.TW,遠東銀,11.1,-0.89,1864,10.7,3.74,6,自連賣
43	,2897.TW,王道銀行,8.32,-0.36,812,8.25,0.85,6,自連賣
44	,3034.TW,聯詠,301.5,-0.17,3163,307,-1.79,6,自連賣
45	,3231.TW,緯創,29.9,-0.83,12268,27.7,7.94,6,自連賣
46	,3416.TW,融程電,83,0.36,22,84.2,-1.43,6,自連賣
47	,3702.TW,大聯大,47.8,-0.52,2583,47.05,1.59,6,自連賣
48	,4938.TW,和碩,64.2,0.31,3317,60.4,6.29,6,自連賣
49	,5533.TW,皇鼎,17.45,-0.29,42,17.55,-0.57,6,自連賣
50	,8926.TW,台汽電,32.2,-0.46,354,29.65,8.6,6,自連賣
51	,1210.TW,大成,45.45,1.91,1876,42.75,6.32,5,自連賣
52	,1319.TW,東陽,41.05,0.37,2564,45.6,-9.98,5,自連賣
53	,1723.TW,中碳,105.5,-0.47,103,106.5,-0.94,5,自連賣
54	,2049.TW,上銀,180,-0.83,411,184.5,-2.44,5,自連賣
55	,2207.TW,和泰車,592,-0.67,113,611,-3.11,5,自連賣
56	,2344.TW,華邦電,20.1,-0.99,9528,22.3,-9.87,5,自連賣
57	,2354.TW,鴻準,51.4,-1.15,1092,50.1,2.59,5,自連賣
58	,2360.TW,致茂,179,0.56,783,192,-6.77,5,自連賣
59	,2408.TW,南亞科,51.4,-0.58,5241,60.1,-14.48,5,自連賣
60	,2454.TW,聯發科,660,-0.15,2431,729,-9.47,5,自連賣
61	,2489.TW,瑞軒,9.93,1.02,1113,10.05,-1.19,5,自連賣
62	,2520.TW,冠德,28.65,0.7,326,26.95,6.31,5,自連賣
63	,2548.TW,華固,88,-0.34,174,86.1,2.21,5,自連賣
64	,2597.TW,潤弘,121.5,0,132,100.5,20.9,5,自連賣
65	,2809.TW,京城銀,33.9,-3.42,3989,34.2,-0.88,5,自連賣
66	,2850.TW,新產,48.8,0.21,121,46.65,4.61,5,自連賣
67	,3481.TW,群創,11.1,0,42046,12.85,-13.62,5,自連賣
68	,4722.TW,國精化,34.1,-0.29,11,33.2,2.71,5,自連賣
69	,4916.TW,事欣科,26.45,0.38,478,22.1,19.68,5,自連賣
70	,4958.TW,臻鼎-KY,108,-1.37,2633,120,-10,5,自連賣
71	,5434.TW,崇越,167.5,0.9,197,160,4.69,5,自連賣
72	,6115.TW,鎰勝,42.15,-0.35,75,41.65,1.2,5,自連賣
73	,6206.TW,飛捷,65.6,0.46,146,68,-3.53,5,自連賣
74	,6715.TW,嘉基,130,-2.26,387,118.5,9.7,5,自連賣
75	,8163.TW,達方,37.8,-0.13,469,38.95,-2.95,5,自連賣
76	,8454.TW,富邦媒,626,0,570,575,8.87,5,自連賣
77	,9930.TW,中聯資源,46.3,-0.22,44,45.25,2.32,5,自連賣
78	,9937.TW,全國,52,0.39,18,50.4,3.17,5,自連賣
