符合條件商品
資料日期：2022年  4月 27日
策略,	10自營商5連賣
58	,1455.TW,集盛,10.45,0,596,13.9,-19.12,5,自連賣
59	,1528.TW,恩德,10.1,0,151,9.09,12.1,5,自連賣
60	,1536.TW,和大,70.4,-0.56,752,74.2,-3.15,5,自連賣
61	,1710.TW,東聯,18.5,1.09,1345,20,-3.9,5,自連賣
62	,1722.TW,台肥,53.1,-0.56,1033,72.7,-23.72,5,自連賣
63	,1773.TW,勝一,114,-0.44,101,198.5,-27.16,5,自連賣
64	,1808.TW,潤隆,68,1.49,885,57.6,39.63,5,自連賣
65	,2030.TW,彰源,23.95,1.27,3219,33.5,-22.01,5,自連賣
66	,2049.TW,上銀,180,-0.83,411,215,-14.6,5,自連賣
67	,2102.TW,泰豐,20.45,-1.21,355,22.2,-7.88,5,自連賣
68	,2105.TW,正新,33.75,-0.74,1203,33.4,4.59,5,自連賣
69	,2317.TW,鴻海,101,0,15490,100,6.22,5,自連賣
70	,2328.TW,廣宇,37.65,-1.7,2360,33.25,16.56,5,自連賣
71	,2344.TW,華邦電,20.1,-0.99,9528,26.45,-21.05,5,自連賣
72	,2395.TW,研華,333,-1.48,273,365,-6.49,5,自連賣
73	,2401.TW,凌陽,22.85,-0.87,807,33,-25.38,5,自連賣
74	,2404.TW,漢唐,182,-2.41,755,176,12.09,5,自連賣
75	,2451.TW,創見,66.8,0.45,561,71,3.12,5,自連賣
76	,2492.TW,華新科,78.7,-1.38,848,121,-31.68,5,自連賣
77	,2498.TW,宏達電,55,-0.72,14502,48.6,13.17,5,自連賣
78	,2511.TW,太子,10.6,-0.47,445,12.45,-11.07,5,自連賣
79	,2514.TW,龍邦,16.85,-0.3,151,17,-0.88,5,自連賣
80	,2524.TW,京城,32.55,-1.96,3,32.1,1.4,5,自連賣
81	,2601.TW,益航,8.94,-1.54,2073,10.5,-14.86,5,自連賣
82	,2617.TW,台航,27.25,-1.27,1531,35.45,-17.2,5,自連賣
83	,2634.TW,漢翔,34.55,3.13,14471,33.25,4.98,5,自連賣
84	,2707.TW,晶華,256,0.39,348,172.5,59.82,5,自連賣
85	,2836.TW,高雄銀,12.5,-0.4,467,14.05,-5.73,5,自連賣
86	,2881.TW,富邦金,56.7,-0.18,6587,73.2,-13.55,5,自連賣
87	,2890.TW,永豐金,16.7,-4.84,27291,18.15,-2.68,5,自連賣
88	,2905.TW,三商,15.05,-0.66,352,20.4,-20.87,5,自連賣
89	,3019.TW,亞光,61.6,-1.28,472,70.5,-6.44,5,自連賣
90	,3030.TW,德律,63.7,-0.47,122,67.8,-1.16,5,自連賣
91	,3062.TW,建漢,23.55,0.21,1460,22.3,5.8,5,自連賣
92	,3691.TW,碩禾,101.5,0,155,147,-30.95,5,自連賣
93	,3701.TW,大眾控,38.25,-0.39,146,48.85,-21.7,5,自連賣
94	,3706.TW,神達,29.7,-0.17,1384,27.8,6.83,5,自連賣
95	,4164.TW,承業醫,44.2,0,183,46,1.61,5,自連賣
96	,4438.TW,廣越,119.5,-1.24,47,109,13.31,5,自連賣
97	,4906.TW,正文,27.35,0.18,879,30.2,-3.97,5,自連賣
98	,5243.TW,乙盛-KY,59.3,0.51,535,57.4,5.44,5,自連賣
99	,5425.TW,台半,75.3,0,4216,80.3,-3.23,5,自連賣
100	,6111.TW,大宇資,61.4,3.89,5227,81,2.42,5,自連賣
101	,6509.TW,聚和,41.15,4.71,2507,48.5,-12.71,5,自連賣
102	,8091.TW,翔名,86,0.35,634,75,21.25,5,自連賣
103	,8482.TW,商億-KY,69.9,0,7,72.2,5.02,5,自連賣
104	,8926.TW,台汽電,32.2,-0.46,354,37.3,-9.45,5,自連賣
105	,9917.TW,中保科,99.6,1.32,404,110,-4.95,5,自連賣
106	,9921.TW,巨大,209,-1.18,293,240,-9.5,5,自連賣
107	,9940.TW,信義,27.2,-0.18,182,35,-15.48,5,自連賣
