符合條件商品
資料日期：2022年 12月 21日
策略,	10自營商5連賣
53	,1434.TW,福懋,26.3,-0.19,479,26.2,0.38,5,自連賣
54	,1440.TW,南紡,17.3,-1.42,812,16.95,2.06,5,自連賣
55	,1442.TW,名軒,37.2,1.5,752,36.1,3.05,5,自連賣
56	,1455.TW,集盛,10.45,0,596,10.25,1.95,5,自連賣
57	,1503.TW,士電,59.1,-1.01,78,59.2,-0.17,5,自連賣
58	,1515.TW,力山,30.9,0.49,381,31.4,-1.59,5,自連賣
59	,1528.TW,恩德,10.1,0,151,10.05,0.5,5,自連賣
60	,1532.TW,勤美,28.45,-0.52,120,28.25,0.71,5,自連賣
61	,1537.TW,廣隆,136.5,-0.36,24,137,-0.36,5,自連賣
62	,1558.TW,伸興,120,0,27,120.5,-0.41,5,自連賣
63	,1598.TW,岱宇,43,-0.69,148,43.1,-0.23,5,自連賣
64	,1604.TW,聲寶,25.55,-0.2,118,25.4,0.59,5,自連賣
65	,1608.TW,華榮,13.9,-1.42,1366,13.85,0.36,5,自連賣
66	,1609.TW,大亞,20.5,0.49,2261,20.25,1.23,5,自連賣
67	,1611.TW,中電,13.3,-1.85,708,13.3,0,5,自連賣
68	,1612.TW,宏泰,16.5,-1.2,304,16.45,0.3,5,自連賣
69	,1702.TW,南僑,44.8,-0.88,73,44.8,0,5,自連賣
70	,1709.TW,和益,22.45,0,297,22.2,1.13,5,自連賣
71	,1712.TW,興農,36.35,-1.49,904,36.45,-0.27,5,自連賣
72	,1722.TW,台肥,53.1,-0.56,1033,53.2,-0.19,5,自連賣
73	,1723.TW,中碳,105.5,-0.47,103,105.5,0,5,自連賣
74	,1773.TW,勝一,114,-0.44,101,114.5,-0.44,5,自連賣
75	,1786.TW,科妍,55.5,-0.36,160,54,2.78,5,自連賣
76	,1808.TW,潤隆,68,1.49,885,65.8,3.34,5,自連賣
77	,1904.TW,正隆,27.15,-1.09,381,27.15,0,5,自連賣
78	,1905.TW,華紙,16.25,-1.81,591,16.25,0,5,自連賣
79	,1907.TW,永豐餘,24.45,-1.21,810,24.15,1.24,5,自連賣
80	,2002.TW,中鋼,30.7,0.16,37216,29.7,3.37,5,自連賣
81	,2006.TW,東和鋼鐵,53.2,0.95,1881,51,4.31,5,自連賣
82	,2015.TW,豐興,65.9,1.85,274,64,2.97,5,自連賣
83	,2017.TW,官田鋼,14.2,-1.05,653,14.4,-1.39,5,自連賣
84	,2020.TW,美亞,23.5,-0.63,75,23.55,-0.21,5,自連賣
85	,2030.TW,彰源,23.95,1.27,3219,23.4,2.35,5,自連賣
86	,2032.TW,新鋼,21.1,-0.71,2288,21.3,-0.94,5,自連賣
87	,2059.TW,川湖,395,-0.63,106,388.5,1.67,5,自連賣
88	,2069.TW,運錩,21.35,-0.7,1052,20.9,2.15,5,自連賣
89	,2101.TW,南港,33.7,-0.3,358,33.8,-0.3,5,自連賣
90	,2102.TW,泰豐,20.45,-1.21,355,20.9,-2.15,5,自連賣
91	,2104.TW,國際中橡,19.6,0.77,1331,19.25,1.82,5,自連賣
92	,2106.TW,建大,30.15,0,347,30.15,0,5,自連賣
93	,2109.TW,華豐,14.4,0,25,14.45,-0.35,5,自連賣
94	,2201.TW,裕隆,59.1,-1.01,17319,60,-1.5,5,自連賣
95	,2204.TW,中華,50.1,0.91,1497,49.3,1.62,5,自連賣
96	,2207.TW,和泰車,592,-0.67,113,585,1.2,5,自連賣
97	,2313.TW,華通,45.95,-1.08,9582,46.65,-1.5,5,自連賣
98	,2316.TW,楠梓電,26.85,-0.56,46,26.85,0,5,自連賣
99	,2317.TW,鴻海,101,0,15490,100,1,5,自連賣
100	,2340.TW,台亞,34.95,-0.14,799,34.7,0.72,5,自連賣
101	,2345.TW,智邦,237.5,-6.5,4085,253,-6.13,5,自連賣
102	,2348.TW,海悅,65.5,0,150,64.9,0.92,5,自連賣
103	,2353.TW,宏碁,23.15,0.22,5082,22.85,1.31,5,自連賣
104	,2354.TW,鴻準,51.4,-1.15,1092,50.6,1.58,5,自連賣
105	,2355.TW,敬鵬,28.95,-0.34,444,28.8,0.52,5,自連賣
106	,2362.TW,藍天,30.6,-0.81,111,30.6,0,5,自連賣
107	,2363.TW,矽統,15.95,-0.93,935,15.8,0.95,5,自連賣
108	,2367.TW,燿華,17.5,-0.57,2708,17.5,0,5,自連賣
109	,2369.TW,菱生,13.2,-1.49,383,13.2,0,5,自連賣
110	,2371.TW,大同,33.7,0,4072,33.8,-0.3,5,自連賣
111	,2373.TW,震旦行,77.6,-0.77,67,77.7,-0.13,5,自連賣
112	,2375.TW,凱美,56,-0.36,155,55.7,0.54,5,自連賣
113	,2387.TW,精元,39.25,-1.75,500,39.5,-0.63,5,自連賣
114	,2401.TW,凌陽,22.85,-0.87,807,22.9,-0.22,5,自連賣
115	,2406.TW,國碩,18.8,-1.05,970,18.8,0,5,自連賣
116	,2408.TW,南亞科,51.4,-0.58,5241,51.5,-0.19,5,自連賣
117	,2412.TW,中華電,112.5,-0.44,6521,111.5,0.9,5,自連賣
118	,2420.TW,新巨,39.45,0,40,39.3,0.38,5,自連賣
119	,2421.TW,建準,44.85,-2.82,1233,45.8,-2.07,5,自連賣
120	,2426.TW,鼎元,16.9,-0.59,149,16.9,0,5,自連賣
121	,2428.TW,興勤,119,-0.42,110,118.5,0.42,5,自連賣
122	,2436.TW,偉詮電,42,0.84,593,41.3,1.69,5,自連賣
123	,2442.TW,新美齊,13.15,-0.75,96,13,1.15,5,自連賣
124	,2451.TW,創見,66.8,0.45,561,65.8,1.52,5,自連賣
125	,2453.TW,凌群,25.45,0.79,70,25.15,1.19,5,自連賣
126	,2464.TW,盟立,38.1,-0.39,128,38.05,0.13,5,自連賣
127	,2467.TW,志聖,43.25,-0.92,36,43.2,0.12,5,自連賣
128	,2472.TW,立隆電,54.4,-1.45,170,55.2,-1.45,5,自連賣
129	,2476.TW,鉅祥,46.4,-0.96,356,46.05,0.76,5,自連賣
130	,2477.TW,美隆電,19.6,-0.76,52,19.6,0,5,自連賣
131	,2478.TW,大毅,43.2,-0.8,35,42.9,0.7,5,自連賣
132	,2485.TW,兆赫,17.25,0.29,454,17.1,0.88,5,自連賣
133	,2489.TW,瑞軒,9.93,1.02,1113,9.72,2.16,5,自連賣
134	,2493.TW,揚博,43.15,0,51,43.15,0,5,自連賣
135	,2501.TW,國建,15.2,0,696,15.15,0.33,5,自連賣
136	,2505.TW,國揚,18.25,-0.82,64,18.2,0.27,5,自連賣
137	,2514.TW,龍邦,16.85,-0.3,151,16.85,0,5,自連賣
138	,2515.TW,中工,8.25,-0.48,1107,8.29,-0.48,5,自連賣
139	,2520.TW,冠德,28.65,0.7,326,28.25,1.42,5,自連賣
140	,2527.TW,宏璟,20.8,-0.72,64,20.8,0,5,自連賣
141	,2534.TW,宏盛,22.85,0.22,2104,22.9,-0.22,5,自連賣
142	,2535.TW,達欣工,29.7,0.17,102,29.6,0.34,5,自連賣
143	,2538.TW,基泰,11.95,0,174,11.9,0.42,5,自連賣
144	,2539.TW,櫻花建,31.95,0,247,31.95,0,5,自連賣
145	,2545.TW,皇翔,40.2,-0.12,93,40.25,-0.12,5,自連賣
146	,2548.TW,華固,88,-0.34,174,88.3,-0.34,5,自連賣
147	,2601.TW,益航,8.94,-1.54,2073,8.91,0.34,5,自連賣
148	,2608.TW,嘉里大榮,38.05,-0.39,337,37.8,0.66,5,自連賣
149	,2634.TW,漢翔,34.55,3.13,14471,33.25,3.91,5,自連賣
150	,2732.TW,六角,126,0.8,213,123,2.44,5,自連賣
151	,2801.TW,彰銀,17.25,-0.29,2566,17.25,0,5,自連賣
152	,2812.TW,台中銀,12.8,-0.39,3299,12.8,0,5,自連賣
153	,2820.TW,華票,14.55,0,290,14.5,0.34,5,自連賣
154	,2834.TW,臺企銀,12.9,-0.39,8238,12.9,0,5,自連賣
155	,2836.TW,高雄銀,12.5,-0.4,467,12.5,0,5,自連賣
156	,2838.TW,聯邦銀,16.1,-0.92,465,16,0.63,5,自連賣
157	,2845.TW,遠東銀,11.1,-0.89,1864,11.05,0.45,5,自連賣
158	,2850.TW,新產,48.8,0.21,121,47.65,2.41,5,自連賣
159	,2880.TW,華南金,22.5,-1.1,4175,22.65,-0.66,5,自連賣
160	,2881.TW,富邦金,56.7,-0.18,6587,56.2,0.89,5,自連賣
161	,2884.TW,玉山金,24.1,-1.03,10272,24.1,0,5,自連賣
162	,2886.TW,兆豐金,30.55,-0.97,8425,30.5,0.16,5,自連賣
163	,2887.TW,台新金,15.2,0,6593,15.05,1,5,自連賣
164	,2888.TW,新光金,8.75,-0.57,13386,8.7,0.57,5,自連賣
165	,2889.TW,國票金,11.35,0,2314,11.25,0.89,5,自連賣
166	,2891.TW,中信金,21.9,-1.13,23817,21.7,0.92,5,自連賣
167	,2892.TW,第一金,26.3,-0.38,6392,26.3,0,5,自連賣
168	,2897.TW,王道銀行,8.32,-0.36,812,8.32,0,5,自連賣
169	,2905.TW,三商,15.05,-0.66,352,15,0.33,5,自連賣
170	,2908.TW,特力,19.75,-0.25,35,19.75,0,5,自連賣
171	,2912.TW,統一超,268,-1.47,996,270,-0.74,5,自連賣
172	,2913.TW,農林,21.45,-1.15,909,21.75,-1.38,5,自連賣
173	,3014.TW,聯陽,71.5,-0.83,189,71.2,0.42,5,自連賣
174	,3015.TW,全漢,38.3,0.39,117,37.9,1.06,5,自連賣
175	,3016.TW,嘉晶,71.2,0.28,652,70.2,1.42,5,自連賣
176	,3023.TW,信邦,275.5,-0.18,232,274,0.55,5,自連賣
177	,3026.TW,禾伸堂,89.9,0,51,89.4,0.56,5,自連賣
178	,3029.TW,零壹,40.25,0,78,40.35,-0.25,5,自連賣
179	,3030.TW,德律,63.7,-0.47,122,63.6,0.16,5,自連賣
180	,3033.TW,威健,26.5,0,428,26.4,0.38,5,自連賣
181	,3034.TW,聯詠,301.5,-0.17,3163,298,1.17,5,自連賣
182	,3038.TW,全台,20.35,-1.21,720,20.6,-1.21,5,自連賣
183	,3045.TW,台灣大,94.8,0,2514,94.3,0.53,5,自連賣
184	,3049.TW,和鑫,9.18,-0.54,1037,9.13,0.55,5,自連賣
185	,3050.TW,鈺德,17,-1.16,376,17.15,-0.87,5,自連賣
186	,3062.TW,建漢,23.55,0.21,1460,23.25,1.29,5,自連賣
187	,3090.TW,日電貿,53,-0.38,169,52.6,0.76,5,自連賣
188	,3094.TW,聯傑,24.25,-1.02,71,24.3,-0.21,5,自連賣
189	,3105.TW,穩懋,138,0.36,2757,136,1.47,5,自連賣
190	,3141.TW,晶宏,79.9,0.63,950,78.6,1.65,5,自連賣
191	,3257.TW,虹冠電,43.65,0.81,25,43.25,0.92,5,自連賣
192	,3305.TW,昇貿,40.05,1.78,376,38.85,3.09,5,自連賣
193	,3376.TW,新日興,80.7,-0.25,113,80.5,0.25,5,自連賣
194	,3380.TW,明泰,28.55,-1.04,598,28.75,-0.7,5,自連賣
195	,3413.TW,京鼎,183.5,-1.61,306,184.5,-0.54,5,自連賣
196	,3450.TW,聯鈞,37.35,-0.13,105,37.15,0.54,5,自連賣
197	,3545.TW,敦泰,59.4,2.24,1934,56.6,4.95,5,自連賣
198	,3550.TW,聯穎,13.9,0,27,13.8,0.72,5,自連賣
199	,3617.TW,碩天,96.3,-2.33,255,97.3,-1.03,5,自連賣
200	,3622.TW,洋華,27.5,0.18,36,27.35,0.55,5,自連賣
201	,3645.TW,達邁,32.55,-1.21,101,32.8,-0.76,5,自連賣
202	,3673.TW,TPK-KY,29.7,-0.34,398,29.45,0.85,5,自連賣
203	,3703.TW,欣陸,28.15,0.18,655,27.85,1.08,5,自連賣
204	,3711.TW,日月光投控,93.8,-3.6,11870,95.3,-1.57,5,自連賣
205	,3715.TW,定穎投控,16.55,-0.6,573,16.6,-0.3,5,自連賣
206	,4119.TW,旭富,95.3,1.17,340,93.3,2.14,5,自連賣
207	,4128.TW,中天,66.8,-2.2,19523,62.1,7.57,5,自連賣
208	,4137.TW,麗豐-KY,206,-2.37,510,213,-3.29,5,自連賣
209	,4164.TW,承業醫,44.2,0,183,43.6,1.38,5,自連賣
210	,4532.TW,瑞智,16.2,-0.92,186,16.2,0,5,自連賣
211	,4564.TW,元翎,23.85,-0.21,147,23.75,0.42,5,自連賣
212	,4755.TW,三福化,119,0,366,118.5,0.42,5,自連賣
213	,4904.TW,遠傳,65.7,-0.3,2525,66.2,-0.76,5,自連賣
214	,4927.TW,泰鼎-KY,54.5,-0.73,593,54.6,-0.18,5,自連賣
215	,4935.TW,茂林-KY,56.3,-1.05,64,56.7,-0.71,5,自連賣
216	,4942.TW,嘉彰,35.75,0.14,78,35.6,0.42,5,自連賣
217	,4968.TW,立積,113.5,2.25,1398,109.5,3.65,5,自連賣
218	,4999.TW,鑫禾,36.75,-0.41,56,36.85,-0.27,5,自連賣
219	,5203.TW,訊連,83,-0.6,51,82.7,0.36,5,自連賣
220	,5215.TW,科嘉-KY,44.85,-0.33,41,45.2,-0.77,5,自連賣
221	,5258.TW,虹堡,65.2,1.4,2344,64.1,1.72,5,自連賣
222	,5285.TW,界霖,61.2,0,133,61.2,0,5,自連賣
223	,5434.TW,崇越,167.5,0.9,197,166,0.9,5,自連賣
224	,5457.TW,宣德,49.5,-0.2,374,49.65,-0.3,5,自連賣
225	,5469.TW,瀚宇博,31.65,-0.94,479,31.65,0,5,自連賣
226	,5483.TW,中美晶,143.5,-1.37,3418,143,0.35,5,自連賣
227	,5521.TW,工信,6.75,0,537,6.75,0,5,自連賣
228	,5871.TW,中租-KY,216.5,0.46,2711,219.5,-1.37,5,自連賣
229	,5880.TW,合庫金,25.95,-0.76,4866,26,-0.19,5,自連賣
230	,6104.TW,創惟,88.8,0.23,2437,88.4,0.45,5,自連賣
231	,6108.TW,競國,16.55,-0.6,31,16.6,-0.3,5,自連賣
232	,6115.TW,鎰勝,42.15,-0.35,75,42.35,-0.47,5,自連賣
233	,6128.TW,上福,29.3,-0.51,64,29.4,-0.34,5,自連賣
234	,6129.TW,普誠,30.15,0.33,971,29.55,2.03,5,自連賣
235	,6136.TW,富爾特,18.2,-0.55,67,18.3,-0.55,5,自連賣
236	,6139.TW,亞翔,36.75,-1.74,623,37.1,-0.94,5,自連賣
237	,6153.TW,嘉聯益,23.85,-2.05,2220,24.2,-1.45,5,自連賣
238	,6166.TW,凌華,52.8,0,30,52.2,1.15,5,自連賣
239	,6168.TW,宏齊,17.7,0,101,17.6,0.57,5,自連賣
240	,6191.TW,精成科,27.6,-1.08,433,27.6,0,5,自連賣
241	,6209.TW,今國光,25.4,-0.59,249,25.4,0,5,自連賣
242	,6216.TW,居易,25.25,0,90,25.25,0,5,自連賣
243	,6230.TW,尼得科超眾,118,-2.07,37,119.5,-1.26,5,自連賣
244	,6409.TW,旭隼,1550,0,122,1580,-1.9,5,自連賣
245	,6412.TW,群電,74.5,2.48,374,71.9,3.62,5,自連賣
246	,6505.TW,台塑化,80.1,-1.11,1418,79.6,0.63,5,自連賣
247	,6558.TW,興能高,22.25,1.37,458,21.7,2.53,5,自連賣
248	,6592.TW,和潤企業,100,-0.99,209,100.5,-0.5,5,自連賣
249	,6669.TW,緯穎,819,-1.33,686,857,-4.43,5,自連賣
250	,6719.TW,力智,256,-0.97,769,256.5,-0.19,5,自連賣
251	,6756.TW,威鋒電子,191,-2.05,282,193,-1.04,5,自連賣
252	,6830.TW,汎銓,98,-0.1,49,94.6,3.59,5,自連賣
253	,8021.TW,尖點,30.15,1.34,473,29.45,2.38,5,自連賣
254	,8081.TW,致新,141,-1.05,262,141.5,-0.35,5,自連賣
255	,8105.TW,凌巨,12.45,0.4,353,12.25,1.63,5,自連賣
256	,8112.TW,至上,36.05,0.7,471,35.5,1.55,5,自連賣
257	,8131.TW,福懋科,38.4,-0.78,269,38.7,-0.78,5,自連賣
258	,8163.TW,達方,37.8,-0.13,469,37.4,1.07,5,自連賣
259	,8210.TW,勤誠,74.2,-1.07,96,74.3,-0.13,5,自連賣
260	,8213.TW,志超,36.4,0,113,36.2,0.55,5,自連賣
261	,8255.TW,朋程,177,5.04,12777,161.5,9.6,5,自連賣
262	,8271.TW,宇瞻,41.1,0,92,40.9,0.49,5,自連賣
263	,8349.TW,恒耀,58.4,-2.18,212,60.3,-3.15,5,自連賣
264	,8358.TW,金居,51.3,-0.58,1372,50.7,1.18,5,自連賣
265	,8404.TW,百和興業-KY,26.45,0.95,33,26.2,0.95,5,自連賣
266	,8422.TW,可寧衛,177.5,0,124,177,0.28,5,自連賣
267	,8454.TW,富邦媒,626,0,570,604,3.64,5,自連賣
268	,8464.TW,億豐,278.5,-1.42,255,278,0.18,5,自連賣
269	,8926.TW,台汽電,32.2,-0.46,354,31.85,1.1,5,自連賣
270	,9902.TW,台火,12.6,0.8,72,12.55,0.4,5,自連賣
271	,9907.TW,統一實,17.05,-0.29,1397,17,0.29,5,自連賣
272	,9910.TW,豐泰,207.5,-1.19,2962,203,2.22,5,自連賣
273	,9917.TW,中保科,99.6,1.32,404,97.4,2.26,5,自連賣
274	,9919.TW,康那香,17.9,1.7,10393,17.5,2.29,5,自連賣
275	,9921.TW,巨大,209,-1.18,293,207,0.97,5,自連賣
276	,9927.TW,泰銘,37.6,-0.4,61,36.95,1.76,5,自連賣
277	,9940.TW,信義,27.2,-0.18,182,26.8,1.49,5,自連賣
278	,9941.TW,裕融,156.5,0,327,155,0.97,5,自連賣
279	,9945.TW,潤泰新,43.65,-1.58,3379,43.15,1.16,5,自連賣
