符合條件商品
資料日期：2021年 12月  3日
策略,	05準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2021-12-05 18:05 符合檔數(1451)
593	,3213.TW,茂訊,60.4,-1.31,229,0.62,0.58,0.11,0,0,0.38
594	,3217.TW,優群,124,0.81,3385,0.56,0.49,0.67,0.59,0.41,0.48
595	,3218.TW,大學光,274,1.48,288,0.56,0.64,0.69,0.49,0.33,0.46
596	,3219.TW,倚強科,90.9,-1.09,50,0.45,0.32,0.11,0,0.43,0.29
597	,3221.TW,台嘉碩,43.45,5.72,15192,0.67,0.57,0.22,0.5,0.41,0.45
598	,3224.TW,三顧,61.8,0,595,0.56,0.49,0.13,0,0.27,0.49
599	,3226.TW,至寶電,61.6,-2.99,36,0.4,0.3,0.09,0,0,0
600	,3227.TW,原相,155,1.97,937,0.54,0.6,0.73,0.64,0.42,0.51
601	,3230.TW,錦明,19.65,-0.25,1892,0.38,0.38,0,0,0.14,0.36
602	,3231.TW,緯創,29.15,0,7010,0.44,0.69,0.53,0.56,0.49,0.43
603	,3232.TW,昱捷,27.85,1.46,306,0.58,0.5,0.16,0,0.25,0.39
604	,3234.TW,光環,27.1,0.18,231,0.59,0.6,0.13,0.06,0.35,0.49
605	,3236.TW,千如,25,0.81,196,0.62,0.54,0.06,0,0.32,0.47
606	,3252.TW,海灣,16.95,0.89,45,0.43,0.38,0.03,0,0.05,0.18
607	,3257.TW,虹冠電,67.8,-0.29,335,0.61,0.59,0.45,0.22,0.39,0.5
608	,3260.TW,威剛,93,4.03,13433,0.63,0.57,0.68,0.44,0.38,0.45
609	,3264.TW,欣銓,57.6,1.23,5405,0.54,0.62,0.69,0.46,0.39,0.41
610	,3265.TW,台星科,32,1.43,202,0.7,0.53,0.28,0,0.17,0.33
611	,3266.TW,昇陽,13.35,0.38,16,0.44,0.48,0.27,0,0,0.26
612	,3268.TW,海德威,29.95,2.74,89,0.47,0.39,0.16,0,0,0.3
613	,3272.TW,東碩,38.3,0.39,80,0.69,0.62,0.38,0,0.33,0.39
614	,3276.TW,宇環,17.15,1.18,1912,0.08,0.37,0.14,0,0,0
615	,3284.TW,太普高,12.25,0,74,0.47,0.33,0,0,0.23,0
616	,3285.TW,微端,20.8,-1.89,65,0.64,0.31,0,0,0.16,0.26
617	,3287.TW,廣寰科,19.5,0.52,1001,0.49,0.49,0.13,0,0.09,0.33
618	,3289.TW,宜特,54.3,-2.69,652,0.51,0.69,0.53,0,0.43,0.45
619	,3290.TW,東浦,22,-0.45,5011,0.59,0.45,0.05,0,0.09,0.24
620	,3293.TW,鈊象,785,-0.51,728,0.57,0.62,0.77,0.64,0.35,0.46
621	,3294.TW,英濟,32.95,1.07,18806,0.62,0.57,0.2,0,0.2,0.39
622	,3296.TW,勝德,17.95,1.41,270,0.44,0.55,0.31,0,0.22,0.38
623	,3297.TW,杭特,20.6,4.83,1205,0.46,0.45,0.08,0,0.25,0.16
624	,3303.TW,岱稜,25.6,0.39,180,0.53,0.62,0.08,0,0.04,0.14
625	,3305.TW,昇貿,77.9,0.13,2979,0.67,0.54,0.55,0.2,0.29,0.4
626	,3306.TW,鼎天,38.9,9.89,6519,0.5,0.33,0.15,0,0.16,0.38
627	,3310.TW,佳穎,31.5,0.96,39,0.53,0.37,0.16,0,0.25,0.13
628	,3311.TW,閎暉,34.1,0.29,27,0.61,0.57,0.34,0,0.19,0.38
629	,3312.TW,弘憶股,24.65,-3.9,7096,0.62,0.59,0.38,0,0.31,0.39
630	,3317.TW,尼克森,82.8,2.22,1646,0.63,0.56,0.63,0,0.23,0.42
631	,3322.TW,建舜電,17.3,1.17,227,0.48,0.54,0.11,0,0,0.24
632	,3323.TW,加百裕,42.65,1.43,409,0.56,0.55,0.45,0,0.35,0.42
633	,3324.TW,雙鴻,189.5,0,1145,0.52,0.59,0.71,0.72,0.36,0.5
634	,3325.TW,旭品,15.95,1.92,71,0.63,0.6,0.23,0,0.35,0.54
635	,3332.TW,幸康,40,-1.6,47,0.21,0.35,0,0,0,0
636	,3338.TW,泰碩,59.6,-4.18,19281,0.58,0.57,0.75,0.18,0.32,0.53
637	,3339.TW,泰谷,23.9,-0.83,4270,1,0.47,0.13,0,0,0
638	,3346.TW,麗清,43.25,0,295,0.61,0.57,0.44,0,0.41,0.47
639	,3354.TW,律勝,20,2.3,1769,0.47,0.53,0.06,0,0.14,0.32
640	,3356.TW,奇偶,29.8,0.51,154,0.55,0.62,0.45,0,0.36,0.48
641	,3357.TW,臺慶科,129.5,1.97,178,0.6,0.55,0.5,0.15,0,0.5
642	,3360.TW,尚立,14.9,1.02,104,0.59,0.55,0,0,0.35,0.18
643	,3362.TW,先進光,72,1.12,739,0.66,0.55,0.23,0,0.37,0.57
644	,3363.TW,上詮,35.9,3.76,3877,0.64,0.6,0.38,0,0.39,0.49
645	,3372.TW,典範,25.4,1.2,1355,0.56,0.44,0.22,0,0.34,0.44
646	,3373.TW,熱映,38.05,-1.04,443,0.51,0.51,0.42,0,0.41,0.57
647	,3374.TW,精材,144.5,1.05,5578,0.73,0.55,0.61,0.54,0.37,0.47
648	,3376.TW,新日興,94.8,0.64,607,0.57,0.52,0.67,0.56,0.41,0.52
649	,3379.TW,彬台,12.05,-0.41,62,0.54,0.48,0.03,0,0.08,0.06
650	,3380.TW,明泰,29.35,1.03,3975,0.5,0.6,0.57,0,0.42,0.46
651	,3388.TW,崇越電,82.2,0.24,84,0.54,0.5,0.32,0,0.11,0.17
652	,3390.TW,旭軟,22.6,0.89,700,0.55,0.48,0.05,0,0.17,0.12
653	,3402.TW,漢科,47.2,0.53,607,0.66,0.63,0.22,0,0.22,0.33
654	,3406.TW,玉晶光,512,-0.97,3647,0.4,0.72,0.69,0.57,0.41,0.51
655	,3413.TW,京鼎,234,4,2474,0.52,0.61,0.7,0.55,0.35,0.46
656	,3416.TW,融程電,78.4,0.38,51,0.57,0.54,0.4,0,0.11,0.38
657	,3419.TW,譁裕,24.95,0.4,10751,0.5,0.59,0.4,0,0.32,0.52
658	,3432.TW,台端,14.1,0,128,0.53,0.5,0.24,0,0.14,0.28
659	,3434.TW,哲固,17.9,-4.79,467,0.43,0.26,0.08,0,0.1,0.25
660	,3437.TW,榮創,24.2,0,399,0.69,0.55,0.37,0,0.39,0.47
661	,3438.TW,類比科,87.5,1.63,272,0.6,0.41,0.38,0,0.34,0.46
662	,3441.TW,聯一光,39.2,1.69,153,0.59,0.52,0,0,0.34,0.26
663	,3443.TW,創意,599,0.67,2456,0.41,0.61,0.67,0.65,0.33,0.48
664	,3444.TW,利機,73.5,2.08,1647,0.7,0.53,0.1,0,0.24,0.27
665	,3450.TW,聯鈞,56.6,0.71,225,0.54,0.59,0.74,0.07,0.44,0.49
666	,3454.TW,晶睿,70.7,0.43,16,0.51,0.59,0.35,0.03,0.25,0.58
667	,3455.TW,由田,71.1,0.85,231,0.64,0.63,0.44,0.06,0.4,0.46
668	,3466.TW,致振,17,3.98,421,0.54,0.44,0,0,0.15,0.19
669	,3479.TW,安勤,54.8,1.11,150,0.55,0.57,0.37,0.03,0.3,0.45
670	,3481.TW,群創,18,1.98,145038,0.54,0.61,0.67,0.6,0.38,0.51
671	,3483.TW,力致,105,3.96,8243,0.63,0.6,0.69,0.3,0.4,0.46
672	,3484.TW,崧騰,80.9,5.48,3771,0.58,0.5,0.53,0.33,0.33,0.28
673	,3489.TW,森寶,14.6,-1.35,140,0.59,0.41,0.11,0,0.11,0.05
674	,3490.TW,單井,32.95,1.23,1449,0.61,0.51,0.14,0,0.25,0.47
675	,3491.TW,昇達科,162,1.25,3257,0.6,0.55,0.56,0.1,0.39,0.49
676	,3492.TW,長盛,19.25,1.32,20,0.66,0.45,0.07,0,0,0.14
677	,3498.TW,陽程,32.2,-0.16,45,0.56,0.62,0,0,0.32,0.51
678	,3499.TW,環天科,19.6,1.03,3631,0.55,0.35,0.06,0,0.12,0.13
679	,3501.TW,維熹,48.05,0.1,60,0.52,0.64,0.41,0,0.03,0.36
680	,3504.TW,揚明光,129,4.88,9466,0.61,0.67,0.65,0.14,0.36,0.53
681	,3508.TW,位速,56.1,10,18767,0.62,0.55,0.12,0,0.4,0.52
682	,3511.TW,矽瑪,39.55,2.73,1184,0.64,0.5,0.25,0,0.33,0.43
683	,3512.TW,皇龍,33.65,-0.88,82,0.51,0.43,0.07,0,0.13,0.25
684	,3515.TW,華擎,250.5,1.62,3260,0.58,0.61,0.7,0.58,0.36,0.45
685	,3516.TW,亞帝歐,17.15,0.88,29,0.44,0.41,0.12,0,0.15,0.13
686	,3518.TW,柏騰,22.55,0,62,0.52,0.5,0.32,0.25,0.27,0.47
687	,3521.TW,鴻翊,12,-0.41,38,0.47,0.55,0.03,0,0.27,0.11
688	,3522.TW,御頂,10.75,0.47,69,0.47,0.36,0.11,0,0.19,0.22
689	,3526.TW,凡甲,174.5,1.75,1696,0.68,0.49,0.66,0.29,0.36,0.36
690	,3527.TW,聚積,201.5,4.13,1124,0.67,0.54,0.74,0.09,0.37,0.46
691	,3528.TW,安馳,49.95,0,7,0.51,0.49,0.42,0,0,0.38
692	,3529.TW,力旺,1995,-3.16,611,0.37,0.58,0.68,0.67,0.3,0.46
693	,3530.TW,晶相光,146,6.18,6737,0.61,0.57,0.65,0.31,0.33,0.49
694	,3531.TW,先益,22,1.85,6,0.35,0.3,0,0,0,0.11
695	,3532.TW,台勝科,255.5,-0.58,3888,0.54,0.61,0.55,0.57,0.39,0.49
696	,3533.TW,嘉澤,675,0.45,346,0.34,0.52,0.61,0.65,0.36,0.47
697	,3535.TW,晶彩科,19.4,0.26,2141,0.61,0.52,0.31,0,0.25,0.49
698	,3537.TW,堡達,36.4,0.28,108,0.54,0.62,0.04,0,0.27,0.4
699	,3540.TW,曜越,38.9,0.13,123,0.58,0.71,0.56,0.15,0.5,0.44
700	,3541.TW,西柏,60,1.18,53,0.56,0.65,0.12,0,0.24,0.38
701	,3543.TW,州巧,27.35,0.74,43,0.49,0.7,0.38,0,0,0.3
702	,3545.TW,敦泰,170.5,2.4,7603,0.55,0.6,0.66,0.5,0.33,0.49
703	,3546.TW,宇峻,82,0.49,82,0.61,0.62,0.65,0.07,0.38,0.44
704	,3548.TW,兆利,59.8,0.34,111,0.61,0.59,0.64,0.21,0.4,0.41
705	,3550.TW,聯穎,17.75,0.28,305,0.51,0.59,0.37,0,0.22,0.4
706	,3551.TW,世禾,69.4,0.58,366,0.66,0.52,0.48,0.12,0.26,0.42
707	,3552.TW,同致,179.5,2.57,669,0.63,0.64,0.62,0.59,0.38,0.47
708	,3556.TW,禾瑞亞,76.5,1.59,456,0.62,0.59,0.46,0,0.41,0.36
709	,3557.TW,嘉威,79.2,-0.25,237,0.52,0.6,0.54,0,0.44,0.51
710	,3558.TW,神準,96,0.42,23,0.55,0.57,0.39,0.08,0.18,0.43
711	,3563.TW,牧德,234,0.21,78,0.53,0.66,0.72,0.33,0.42,0.49
712	,3567.TW,逸昌,35.6,-0.14,112,0.57,0.53,0.2,0,0.16,0.32
713	,3577.TW,泓格,51.6,1.18,39,0.54,0.39,0.44,0,0.17,0.22
714	,3580.TW,友威科,56.7,0.35,204,0.61,0.56,0.25,0,0.26,0.39
715	,3581.TW,博磊,29.3,0.86,340,0.6,0.48,0.15,0,0.16,0.23
716	,3583.TW,辛耘,80,0.88,1155,0.67,0.65,0.39,0,0.34,0.48
717	,3587.TW,閎康,134.5,1.51,142,0.61,0.63,0.67,0.36,0.44,0.45
718	,3588.TW,通嘉,159,1.27,3201,0.68,0.54,0.42,0.4,0.28,0.42
719	,3591.TW,艾笛森,22.65,0.67,638,0.55,0.47,0.39,0,0.39,0.4
720	,3594.TW,磐儀,21.6,-0.46,327,0.59,0.5,0.03,0,0.33,0.39
721	,3596.TW,智易,107.5,-0.46,1126,0.51,0.61,0.63,0.62,0.35,0.49
722	,3597.TW,映興,27.85,1.46,21,0.48,0.53,0.11,0,0.38,0.13
723	,3605.TW,宏致,50.5,-0.59,1100,0.65,0.58,0.5,0,0.32,0.44
724	,3607.TW,谷崧,14.65,0,263,0.59,0.59,0.34,0,0.33,0.39
725	,3609.TW,三一東林,51.2,0.2,53,0.52,0.54,0.14,0,0.18,0.29
726	,3611.TW,鼎翰,201,-0.25,31,0.6,0.57,0.18,0.06,0.02,0.32
727	,3615.TW,安可,21.2,0.24,152,0.51,0.54,0.13,0,0.23,0.45
728	,3617.TW,碩天,69.9,0.58,24,0.48,0.53,0.5,0.11,0.11,0.41
729	,3622.TW,洋華,29.55,1.9,106,0.47,0.59,0.34,0,0.27,0.43
730	,3623.TW,富晶通,15.8,1.94,17,0.48,0.38,0,0,0.09,0.07
731	,3624.TW,光頡,50.2,0.2,4465,0.59,0.53,0.61,0.6,0.37,0.45
732	,3625.TW,西勝,25.1,2.45,1294,0.57,0.48,0.17,0,0.24,0.33
733	,3628.TW,盈正,35.15,0.43,10,0.54,0.42,0,0,0,0.04
734	,3630.TW,新鉅科,37.6,0.53,407,0.64,0.55,0.6,0,0.42,0.56
735	,3631.TW,晟楠,46.8,0,50,0.4,0.53,0.05,0,0.3,0.23
736	,3645.TW,達邁,42.65,-0.12,476,0.58,0.62,0.63,0.29,0.43,0.49
737	,3646.TW,艾恩特,26.65,1.14,35,0.55,0.51,0.21,0,0.09,0.31
738	,3652.TW,精聯,21.8,0,234,0.53,0.47,0.33,0,0.19,0.38
739	,3653.TW,健策,445,0.91,2647,0.43,0.53,0.75,0.71,0.35,0.44
740	,3661.TW,世芯-KY,1045,2.96,1352,0.5,0.63,0.66,0.64,0.24,0.45
741	,3663.TW,鑫科,35.8,2.29,250,0.56,0.42,0.2,0,0.17,0.32
742	,3665.TW,貿聯-KY,250.5,0.2,323,0.37,0.65,0.69,0.61,0.47,0.46
743	,3666.TW,光耀,36.25,-1.63,6966,0.57,0.51,0.43,0,0.26,0.5
744	,3669.TW,圓展,54.1,3.64,832,0.53,0.51,0.58,0.04,0.41,0.51
745	,3672.TW,康聯訊,36.2,3.72,990,0.54,0.52,0.06,0,0.21,0.08
746	,3673.TW,TPK-KY,40.55,0.75,704,0.47,0.67,0.69,0.12,0.38,0.47
747	,3675.TW,德微,280.5,10,5633,0.66,0.52,0.53,0.33,0.25,0.48
748	,3679.TW,新至陞,85.4,2.03,63,0.56,0.66,0.38,0,0.23,0.41
749	,3680.TW,家登,318,4.95,4670,0.66,0.6,0.7,0.51,0.37,0.42
750	,3685.TW,元創精密,37.55,-0.66,190,0.57,0.36,0.11,0,0.19,0.36
751	,3687.TW,歐買尬,111,0,925,0.66,0.5,0.15,0,0.27,0.53
752	,3689.TW,湧德,44.35,4.23,3366,0.62,0.54,0.3,0,0.24,0.43
753	,3691.TW,碩禾,181,2.26,1962,0.65,0.52,0.66,0.12,0.42,0.5
754	,3693.TW,營邦,49.15,2.18,160,0.57,0.48,0.15,0,0.25,0.21
755	,3694.TW,海華,24.4,1.46,223,0.64,0.58,0.33,0,0.29,0.49
756	,3701.TW,大眾控,89.5,3.59,16510,0.56,0.38,0.19,0,0.5,0.13
757	,3702.TW,大聯大,50.1,0,1998,0.42,0.65,0.51,0.53,0.47,0.41
758	,3703.TW,欣陸,25.35,0,739,0.59,0.54,0.53,0,0.34,0.44
759	,3704.TW,合勤控,32.3,0.94,3128,0.53,0.58,0.65,0.12,0.34,0.44
760	,3705.TW,永信,43.45,0.46,88,0.52,0.64,0.43,0,0,0.45
761	,3706.TW,神達,32.2,1.58,6097,0.59,0.63,0.56,0.4,0.51,0.42
762	,3707.TW,漢磊,155,-0.64,29781,0.7,0.58,0.51,0.62,0.32,0.45
763	,3708.TW,上緯投控,91.2,1.22,769,0.55,0.61,0.65,0.41,0.36,0.49
764	,3709.TW,鑫聯大投控,37.9,-0.52,253,0.51,0.29,0.02,0,0.36,0
765	,3711.TW,日月光投控,109,3.81,26853,0.35,0.64,0.55,0.65,0.33,0.46
766	,3712.TW,永崴投控,31.05,1.64,569,0.55,0.63,0.47,0.25,0.39,0.56
767	,3714.TW,富采,79.4,0.38,5858,0.63,0.68,0.64,0.65,0.5,0.48
768	,4102.TW,永日,19.95,0.76,52,0.47,0.52,0,0,0.27,0.44
769	,4104.TW,佳醫,57.1,0.35,53,0.5,0.55,0.41,0,0,0.39
770	,4105.TW,東洋,69.2,1.62,497,0.65,0.55,0.64,0.42,0.41,0.57
771	,4106.TW,雃博,29.45,-0.17,694,0.6,0.55,0.37,0,0.34,0.52
772	,4107.TW,邦特,110,0.46,352,0.41,0.55,0.38,0.33,0.29,0.38
773	,4108.TW,懷特,22.75,0.66,212,0.17,0.61,0.1,0,0.12,0.56
774	,4109.TW,加捷生醫,13.6,0,26,0.55,0.53,0,0,0.06,0.19
775	,4111.TW,濟生,22.9,0,29,0.51,0.42,0.07,0,0,0.11
776	,4113.TW,聯上,14.6,0.34,136,0.57,0.5,0,0,0,0.37
777	,4114.TW,健喬,22.45,0.22,323,0.58,0.61,0.41,0,0.37,0.57
778	,4116.TW,明基醫,28.1,0.72,22,0.48,0.4,0.04,0,0.03,0.08
779	,4119.TW,旭富,78.5,0.38,86,0.61,0.59,0.66,0.31,0.35,0.5
780	,4120.TW,友華,38.35,-0.65,31,0.53,0.52,0.04,0,0.07,0.4
781	,4121.TW,優盛,20.8,-0.72,1289,0.64,0.49,0.17,0,0.29,0.53
782	,4123.TW,晟德,62.1,0.65,746,0.64,0.59,0.69,0.21,0.39,0.55
783	,4126.TW,太醫,72.7,0.14,156,0.52,0.62,0.47,0.15,0.27,0.48
784	,4128.TW,中天,64.8,2.05,3693,0.89,0.51,0.54,0,0.13,0.58
785	,4129.TW,聯合,29.55,0.17,196,0.53,0.58,0.07,0.07,0.09,0.42
786	,4130.TW,健亞,21.9,0.23,94,0.62,0.66,0.33,0,0.33,0.55
787	,4133.TW,亞諾法,42.3,0.71,1237,0.58,0.57,0.33,0,0.38,0.53
788	,4137.TW,麗豐-KY,245,0.2,201,0.41,0.65,0.6,0.41,0.32,0.47
789	,4138.TW,曜亞,52.3,-0.38,9,0.47,0.35,0,0,0,0
790	,4139.TW,馬光-KY,44.5,-0.11,34,0.56,0.53,0.46,0,0.06,0.21
791	,4141.TW,龍燈-KY,22.1,2.55,1829,0.56,0.59,0.32,0,0.31,0.42
792	,4142.TW,國光生,45.1,-0.33,1030,0.59,0.54,0.51,0.08,0.42,0.62
793	,4147.TW,中裕,71.2,2.59,776,0.58,0.63,0.28,0,0.33,0.15
794	,4148.TW,全宇生技-KY,41.5,0.24,26,0.52,0.48,0.34,0,0.05,0.44
795	,4153.TW,鈺緯,26,1.36,88,0.51,0.44,0.02,0,0.12,0.25
796	,4155.TW,訊映,23,0,94,0.58,0.56,0.36,0,0.25,0.51
797	,4157.TW,太景*-KY,15.35,3.72,2185,0.56,0.57,0.27,0,0.22,0.37
798	,4161.TW,聿新科,30.55,4.44,706,0.65,0.46,0.12,0,0,0.1
799	,4162.TW,智擎,63.8,0.31,1005,0.51,0.57,0.6,0.04,0.45,0.55
800	,4163.TW,鐿鈦,85.7,-0.23,13,0.57,0.55,0.07,0,0.2,0.49
801	,4164.TW,承業醫,37.1,-0.13,179,0.6,0.61,0.43,0.17,0.28,0.51
802	,4167.TW,松瑞藥,19.5,0,224,0.33,0.55,0.48,0,0.5,0.59
803	,4168.TW,醣聯,29.55,0,492,0.65,0.51,0.06,0,0.35,0.55
804	,4171.TW,瑞基,91,-0.87,295,0.63,0.44,0.45,0,0.32,0.56
805	,4173.TW,久裕,18.2,0,92,0.57,0.53,0.04,0,0.21,0.52
806	,4174.TW,浩鼎,102.5,0.99,315,0.63,0.57,0.11,0,0.4,0.63
807	,4175.TW,杏一,70.4,-0.71,48,0.5,0.36,0.07,0,0.09,0.2
808	,4190.TW,佐登-KY,73.1,0.14,43,0.56,0.62,0.51,0.05,0.34,0.5
809	,4205.TW,中華食,131.5,0,28,0.38,0.38,0.11,0,0,0.21
810	,4207.TW,環泰,13.55,0.37,32,0.49,0.47,0.12,0,0.16,0.25
811	,4303.TW,信立,32.1,9.93,2966,0.47,0.45,0.02,0,0.08,0.15
812	,4306.TW,炎洲,15,0,603,0.62,0.63,0.42,0,0.36,0.54
813	,4401.TW,東隆興,34.05,-0.15,102,0.52,0.65,0.5,0,0.15,0.5
814	,4406.TW,新昕纖,11.95,0,254,0.38,0.36,0.09,0,0.19,0.46
815	,4414.TW,如興,7.05,-1.4,12817,0.5,0.58,0.39,0,0.35,0.56
816	,4416.TW,三圓,111.5,-0.89,19,0.42,0.3,0.17,0,0.22,0.12
817	,4417.TW,金洲,35.15,0.14,63,0.59,0.52,0.2,0,0,0.24
818	,4420.TW,光明,30.3,-0.16,5,0.47,0.35,0.04,0,0.03,0
819	,4426.TW,利勤,21,0.24,268,0.51,0.63,0.47,0,0.44,0.54
820	,4429.TW,聚紡,40.55,0,6,0.35,0.13,0.07,0,0,0
821	,4430.TW,耀億,23.7,1.07,7,0.48,0.33,0.13,0,0,0
822	,4432.TW,銘旺實,14.35,-0.35,57,0.56,0.37,0,0,0.14,0.1
823	,4433.TW,興采,31.4,-0.16,19,0.61,0.62,0.04,0,0.21,0.38
824	,4438.TW,廣越,142,1.43,183,0.49,0.61,0.4,0.06,0.06,0.5
825	,4439.TW,冠星-KY,139.5,0.72,3,0.51,0.56,0.12,0,0,0.25
826	,4503.TW,金雨,26.75,2.49,493,0.67,0.38,0.14,0,0.06,0.41
827	,4506.TW,崇友,64.8,0,43,0.33,0.49,0.35,0,0,0.26
828	,4510.TW,高鋒,11.1,-1.33,88,0.52,0.41,0,0,0,0.21
829	,4513.TW,福裕,14.2,1.07,608,0.55,0.34,0.11,0,0.16,0.28
830	,4523.TW,永彰,28.9,0,22,0.53,0.43,0,0,0.28,0.22
831	,4526.TW,東台,17,1.19,120,0.55,0.62,0.34,0,0.21,0.39
832	,4527.TW,方土霖,27.3,0.55,33,0.37,0.28,0,0,0,0
833	,4528.TW,江興鍛,40.75,0,19,0.53,0.56,0.24,0.11,0.07,0.33
834	,4532.TW,瑞智,19.05,-1.04,341,0.48,0.63,0.34,0,0.3,0.44
835	,4533.TW,協易機,12,0.84,92,0.47,0.33,0.19,0,0.2,0.12
836	,4534.TW,慶騰,13,0,104,0.56,0.55,0.05,0,0.16,0.39
837	,4535.TW,至興,33.75,0.15,19,0.3,0.28,0.05,0,0,0
838	,4536.TW,拓凱,140.5,0.72,62,0.52,0.54,0.52,0.54,0.31,0.47
839	,4538.TW,大詠城,20.35,1.75,7,0.4,0.21,0,0,0,0
840	,4540.TW,全球傳動,48.1,0,77,0.61,0.61,0.38,0,0.31,0.52
841	,4541.TW,晟田,25.35,2.22,402,0.53,0.42,0.09,0,0,0.16
842	,4543.TW,萬在,18.35,1.1,75,0.44,0.33,0.03,0,0.06,0.4
843	,4545.TW,銘鈺,28.1,1.08,18,0.57,0.5,0.18,0,0.04,0.39
844	,4549.TW,桓達,85.8,0.35,34,0.46,0.54,0.16,0,0,0.1
845	,4550.TW,長佳,22.95,-0.86,19,0.59,0.53,0.02,0,0,0
846	,4551.TW,智伸科,177,1.14,143,0.43,0.63,0.7,0.71,0.36,0.51
847	,4552.TW,力達-KY,32.15,-0.46,73,0.47,0.62,0.29,0,0.25,0.49
848	,4555.TW,氣立,51.3,-0.58,121,0.52,0.48,0.15,0,0.17,0.36
849	,4557.TW,永新-KY,71.9,3.75,225,0.52,0.57,0.24,0,0,0.18
850	,4560.TW,強信-KY,42.2,0,67,0.41,0.45,0.22,0,0,0.44
851	,4561.TW,健椿,28.35,0.71,39,0.57,0.43,0.08,0,0,0.35
852	,4562.TW,穎漢,17.15,0.88,142,0.4,0.48,0.23,0,0,0.22
853	,4563.TW,百德,30,1.69,18,0.47,0.34,0,0,0,0
854	,4564.TW,元翎,40,0,174,0.5,0.59,0.61,0.12,0.46,0.52
855	,4566.TW,時碩工業,45,1.12,38,0.57,0.62,0.29,0,0.22,0.42
856	,4568.TW,科際精密,64.4,1.1,25,0.53,0.34,0.03,0,0,0.18
857	,4571.TW,鈞興-KY,104,0.97,268,0.5,0.62,0.32,0,0.18,0.34
858	,4572.TW,駐龍,102.5,1.99,55,0.67,0.52,0.21,0.33,0.06,0.4
859	,4576.TW,大銀微系統,105.5,3.43,57,0.65,0.53,0.61,0.06,0.23,0.49
860	,4580.TW,捷流閥業,89.4,0.22,22,0.47,0.55,0.14,0,0,0.26
861	,4581.TW,光隆精密-KY,35.6,1.14,15,0.48,0.4,0.1,0,0,0.11
862	,4702.TW,中美實,13.9,0.36,290,0.63,0.44,0,0,0.3,0.43
863	,4706.TW,大恭,18.9,0.27,14,0.41,0.26,0,0,0,0
864	,4707.TW,磐亞,12.45,0.4,351,0.55,0.54,0.59,0,0.29,0.47
865	,4711.TW,永純,19.55,0.26,188,0.4,0.33,0.26,0,0.33,0.35
866	,4714.TW,永捷,14.1,0.71,430,0.58,0.61,0.17,0,0.38,0.48
867	,4716.TW,大立,14.8,1.72,146,0.54,0.34,0,0,0.29,0.44
868	,4720.TW,德淵,14.2,0,114,0.5,0.49,0.21,0,0.33,0.46
869	,4721.TW,美琪瑪,151.5,1.34,6399,0.66,0.55,0.72,0.3,0.35,0.5
870	,4722.TW,國精化,42.35,0.71,175,0.56,0.63,0.32,0.11,0.24,0.29
871	,4728.TW,雙美,79.3,0,13,0.45,0.63,0.54,0,0.32,0.33
872	,4735.TW,豪展,57.3,1.24,56,0.58,0.56,0.52,0,0.4,0.55
873	,4736.TW,泰博,175,1.16,254,0.56,0.55,0.63,0.48,0.47,0.57
874	,4737.TW,華廣,69.5,1.31,66,0.49,0.53,0.24,0,0.03,0.45
875	,4739.TW,康普,142,2.16,4660,0.59,0.6,0.62,0.29,0.39,0.48
876	,4741.TW,泓瀚,26.9,0.19,43,0.38,0.3,0,0,0,0
877	,4744.TW,皇將,27.75,-0.36,61,0.59,0.55,0.07,0,0.07,0.27
878	,4745.TW,合富-KY,25.2,5,371,0.51,0.57,0,0,0.1,0.08
879	,4746.TW,台耀,56.3,1.62,647,0.63,0.6,0.28,0,0.34,0.53
880	,4755.TW,三福化,87.7,7.21,2417,0.56,0.53,0.35,0,0.08,0.33
881	,4760.TW,勤凱,98.9,-0.1,143,0.62,0.5,0.44,0.2,0.47,0.47
882	,4763.TW,材料-KY,99.1,-0.3,28,0.48,0.51,0.44,0.06,0.32,0.46
883	,4764.TW,雙鍵,60.3,-0.17,7,0.36,0.57,0.25,0,0,0.33
884	,4766.TW,南寶,139,0.72,11,0.48,0.53,0.41,0.11,0.04,0.45
885	,4804.TW,大略-KY,8.42,0.36,207,0.51,0.42,0.05,0,0.1,0.05
886	,4807.TW,日成-KY,27.35,-0.55,115,0.44,0.51,0.31,0,0.09,0.28
887	,4904.TW,遠傳,62.9,-0.79,1925,0.36,0.59,0.52,0.39,0.09,0.47
888	,4906.TW,正文,27.7,1.65,1451,0.55,0.63,0.66,0.02,0.42,0.48
889	,4907.TW,富宇,25.65,-0.19,7,0.47,0.45,0,0,0,0
890	,4908.TW,前鼎,31.2,1.3,178,0.62,0.61,0.44,0,0.36,0.43
891	,4909.TW,新復興,22.35,1.59,105,0.73,0.51,0.1,0,0.28,0.28
892	,4912.TW,聯德控股-KY,164,0.61,142,0.58,0.52,0.4,0,0.32,0.46
893	,4915.TW,致伸,53.7,0.19,3272,0.59,0.56,0.65,0.58,0.36,0.51
894	,4916.TW,事欣科,31.1,0.81,1231,0.54,0.59,0.34,0,0.34,0.42
895	,4919.TW,新唐,154,1.32,28308,0.64,0.61,0.65,0.45,0.34,0.47
896	,4927.TW,泰鼎-KY,96.3,-2.03,12378,0.48,0.7,0.63,0.62,0.39,0.53
897	,4930.TW,燦星網,25.65,-0.58,134,0.59,0.58,0.38,0,0.39,0.32
