符合條件商品
資料日期：2021年 12月  6日
策略,	10漲停同買同賣資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	漲停次數,	四大同買,	四大同賣,	內外盤
執行時間：2021-12-07 02:08 符合檔數(1585)
865	,4162.TW,智擎,63.6,-0.31,980,4,0,0,4
866	,4163.TW,鐿鈦,85,-0.82,18,0,0,0,14
867	,4164.TW,承業醫,37.15,0.13,155,0,0,0,14
868	,4167.TW,松瑞藥,19.6,0.51,245,0,0,0,10
869	,4168.TW,醣聯,29,-1.86,562,4,0,0,16
870	,4171.TW,瑞基,91.4,0.44,216,8,0,0,13
871	,4173.TW,久裕,18.15,-0.27,102,3,0,0,13
872	,4174.TW,浩鼎,105,2.44,493,3,0,0,10
873	,4175.TW,杏一,70.1,-0.43,135,3,0,0,2
874	,4190.TW,佐登-KY,73,-0.14,18,0,0,0,9
875	,4205.TW,中華食,131,-0.38,36,0,0,0,13
876	,4207.TW,環泰,13.45,-0.74,90,2,0,0,10
877	,4303.TW,信立,34.4,7.17,5538,4,0,0,14
878	,4304.TW,勝昱,6.22,-7.03,6,13,0,0,7
879	,4305.TW,世坤,31.95,-0.16,2,0,0,0,20
880	,4306.TW,炎洲,14.95,-0.33,782,1,0,0,6
881	,4401.TW,東隆興,34.25,0.59,24,3,0,0,10
882	,4406.TW,新昕纖,12,0.42,164,20,0,0,9
883	,4413.TW,飛寶企業,11.65,0,11,2,0,0,20
884	,4414.TW,如興,7.09,0.57,5646,1,0,0,7
885	,4416.TW,三圓,111.5,0,33,0,0,0,8
886	,4417.TW,金洲,35.15,0,57,0,0,0,11
887	,4420.TW,光明,30.3,0,17,0,0,0,10
888	,4426.TW,利勤,20.9,-0.48,129,1,0,0,9
889	,4430.TW,耀億,23.65,-0.21,4,0,0,0,12
890	,4432.TW,銘旺實,14.4,0.35,37,1,0,0,6
891	,4433.TW,興采,31.25,-0.48,27,3,0,0,12
892	,4438.TW,廣越,142.5,0.35,72,0,0,0,16
893	,4502.TW,健信,40,-1.23,14,5,0,0,16
894	,4503.TW,金雨,27.9,4.3,422,17,0,0,9
895	,4506.TW,崇友,64.8,0,31,0,0,0,5
896	,4510.TW,高鋒,11.3,1.8,33,1,0,0,9
897	,4513.TW,福裕,14.5,2.11,804,7,0,0,11
898	,4523.TW,永彰,28.9,0,11,1,0,0,19
899	,4526.TW,東台,17.1,0.59,216,2,0,0,14
900	,4527.TW,方土霖,27.3,0,7,0,0,0,12
901	,4528.TW,江興鍛,41.6,2.09,70,0,0,1,13
902	,4529.TW,淳紳,14.65,7.72,1400,17,0,0,12
903	,4530.TW,宏易,9.84,-1.6,90,13,0,0,16
904	,4532.TW,瑞智,18.95,-0.52,324,0,0,0,7
905	,4533.TW,協易機,12.45,3.75,710,0,0,0,18
906	,4534.TW,慶騰,13.15,1.15,201,12,0,0,8
907	,4535.TW,至興,34,0.74,8,0,0,0,17
908	,4536.TW,拓凱,140.5,0,43,1,2,2,6
909	,4538.TW,大詠城,20.35,0,7,0,0,0,14
910	,4540.TW,全球傳動,48.05,-0.1,84,0,0,0,8
911	,4541.TW,晟田,25.1,-0.99,100,3,0,0,9
912	,4543.TW,萬在,18.3,-0.27,25,4,0,0,4
913	,4545.TW,銘鈺,28.2,0.36,15,3,0,0,12
914	,4549.TW,桓達,85.8,0,19,0,0,0,11
915	,4550.TW,長佳,23,0.22,14,1,0,0,15
916	,4551.TW,智伸科,175,-1.13,133,0,3,10,15
917	,4552.TW,力達-KY,32.55,1.24,117,0,0,1,11
918	,4555.TW,氣立,52.1,1.56,16,0,0,0,13
919	,4556.TW,旭然,30.4,0.5,4,0,0,0,9
920	,4557.TW,永新-KY,73.9,2.78,225,0,0,0,20
921	,4560.TW,強信-KY,42.7,1.18,82,0,0,0,10
922	,4561.TW,健椿,28.45,0.35,53,1,0,0,6
923	,4562.TW,穎漢,17.2,0.29,86,7,0,0,14
924	,4563.TW,百德,30.55,1.83,24,1,0,0,10
925	,4564.TW,元翎,40.6,1.5,141,6,1,1,8
926	,4566.TW,時碩工業,45.55,1.22,85,3,0,0,10
927	,4568.TW,科際精密,64.1,-0.47,4,0,0,0,16
928	,4571.TW,鈞興-KY,103,-0.96,88,8,0,0,10
929	,4572.TW,駐龍,101.5,-0.98,15,2,0,0,12
930	,4576.TW,大銀微系統,107,1.42,56,6,0,0,8
931	,4580.TW,捷流閥業,89.5,0.11,16,0,0,0,27
932	,4581.TW,光隆精密-KY,35.6,0,3,0,0,0,22
933	,4609.TW,唐鋒,7.76,-0.51,2,1,0,0,18
934	,4702.TW,中美實,14,0.72,485,11,0,0,10
935	,4706.TW,大恭,18.9,0,23,1,0,0,14
936	,4707.TW,磐亞,12.35,-0.8,572,0,0,0,9
937	,4711.TW,永純,19.35,-1.02,216,8,0,0,10
938	,4714.TW,永捷,14.25,1.06,718,1,0,0,9
939	,4716.TW,大立,14.85,0.34,236,0,0,0,10
940	,4720.TW,德淵,14.25,0.35,74,2,0,0,13
941	,4721.TW,美琪瑪,155,2.31,5832,13,1,0,13
942	,4722.TW,國精化,42.35,0,165,1,1,0,15
943	,4728.TW,雙美,79.1,-0.25,8,0,0,0,15
944	,4735.TW,豪展,56.6,-1.22,124,0,0,0,5
945	,4736.TW,泰博,173.5,-0.86,295,2,2,5,10
946	,4737.TW,華廣,72.8,4.75,150,3,0,0,12
947	,4739.TW,康普,144,1.41,3144,11,10,3,13
948	,4741.TW,泓瀚,27,0.37,4,0,0,0,14
949	,4744.TW,皇將,27.6,-0.54,47,0,0,0,11
950	,4745.TW,合富-KY,27.1,7.54,468,0,0,0,4
951	,4746.TW,台耀,56.1,-0.36,481,10,0,0,10
952	,4747.TW,強生,35.3,0.28,4,0,0,0,15
953	,4755.TW,三福化,93.8,6.96,4040,3,0,0,11
954	,4760.TW,勤凱,97.4,-1.52,281,3,1,0,10
955	,4763.TW,材料-KY,99.3,0.2,106,0,0,0,12
956	,4764.TW,雙鍵,60,-0.5,15,0,0,0,14
957	,4766.TW,南寶,137.5,-1.08,8,0,0,0,7
958	,4804.TW,大略-KY,8.43,0.12,90,1,0,0,4
959	,4806.TW,昇華,9,-0.44,12,0,0,0,14
960	,4807.TW,日成-KY,27.4,0.18,28,1,0,0,13
961	,4903.TW,聯光通,13.75,1.1,417,9,0,0,9
962	,4904.TW,遠傳,62.6,-0.48,2217,0,17,3,13
963	,4905.TW,台聯電,54.5,-0.71,3,0,0,0,8
964	,4906.TW,正文,28.2,1.81,2903,1,0,1,13
965	,4907.TW,富宇,25.5,-0.58,21,0,0,0,12
966	,4908.TW,前鼎,32.4,3.85,509,4,0,0,11
967	,4909.TW,新復興,22.65,1.34,111,7,0,0,7
968	,4912.TW,聯德控股-KY,166,1.22,184,4,1,0,9
969	,4915.TW,致伸,53.5,-0.37,2728,0,5,6,10
970	,4916.TW,事欣科,30.85,-0.8,1031,5,0,0,13
971	,4919.TW,新唐,149,-3.25,16392,15,15,8,15
972	,4924.TW,欣厚-KY,14,1.08,51,2,0,0,25
973	,4927.TW,泰鼎-KY,95.6,-0.73,5250,3,7,2,15
974	,4930.TW,燦星網,25.75,0.39,231,4,0,1,13
975	,4931.TW,新盛力,20.15,5.5,394,4,0,0,10
976	,4933.TW,友輝,35.35,0.28,64,2,0,0,12
977	,4934.TW,太極,34.15,-0.29,1404,4,0,0,7
978	,4935.TW,茂林-KY,82.2,0.24,472,1,1,5,9
979	,4938.TW,和碩,66.9,0.75,5828,0,9,17,5
980	,4939.TW,亞電,20.2,-0.25,1039,1,0,0,7
981	,4942.TW,嘉彰,45.8,0,167,0,1,1,7
982	,4943.TW,康控-KY,35.5,-4.18,1091,8,0,0,6
983	,4944.TW,兆遠,22,10,208,9,0,0,8
984	,4945.TW,陞達科技,72,9.92,741,2,0,0,10
985	,4952.TW,凌通,73.3,-0.95,836,6,2,1,9
986	,4953.TW,緯軟,83.9,-0.83,267,1,0,1,7
987	,4956.TW,光鋐,27.85,4.7,9229,3,0,0,11
988	,4958.TW,臻鼎-KY,98.7,0.51,1894,0,12,10,13
989	,4960.TW,誠美材,12.4,0.4,3903,1,0,0,13
990	,4961.TW,天鈺,264.5,3.93,8460,14,15,15,11
991	,4966.TW,譜瑞-KY,2030,-1.93,323,1,6,5,14
992	,4967.TW,十銓,45.95,-1.39,2969,4,1,1,11
993	,4968.TW,立積,260,-4.59,2406,5,4,8,15
994	,4971.TW,IET-KY,74.6,-0.13,193,3,0,0,8
995	,4972.TW,湯石照明,31.75,0.47,14,1,0,0,8
996	,4973.TW,廣穎,25,-0.2,113,8,0,0,13
997	,4974.TW,亞泰,54.8,1.86,292,0,0,0,13
998	,4976.TW,佳凌,71.3,0.28,2112,10,4,1,9
999	,4977.TW,眾達-KY,84.1,0.12,77,1,0,2,8
1000	,4979.TW,華星光,19,2.15,283,3,0,0,14
1001	,4989.TW,榮科,48.25,-2.72,1622,9,1,1,12
1002	,4991.TW,環宇-KY,49.75,-2.07,88,1,0,0,13
1003	,4994.TW,傳奇,52.1,-0.76,27,0,0,0,12
1004	,4995.TW,晶達,35.15,1.01,19,0,0,0,19
1005	,4999.TW,鑫禾,41.5,1.47,66,0,1,0,11
1006	,5007.TW,三星,56.5,0,15,0,0,0,16
1007	,5009.TW,榮剛,21.3,0,1562,4,6,1,9
1008	,5011.TW,久陽,42,5,26889,8,0,0,16
1009	,5013.TW,強新,36.4,0.83,16,8,0,0,8
1010	,5014.TW,建錩,21.9,1.39,1434,12,0,0,11
1011	,5015.TW,華祺,35.8,-0.28,20,0,0,0,16
1012	,5016.TW,松和,37.6,0.4,48,1,0,0,7
1013	,5102.TW,富強,20.3,-0.25,6,4,0,0,18
1014	,5201.TW,凱衛,26.55,0.38,3,0,0,0,8
1015	,5202.TW,力新,18.6,-2.36,95,4,0,0,7
1016	,5203.TW,訊連,93.3,1.97,65,0,0,0,14
1017	,5206.TW,坤悅,15.5,-2.82,96,0,0,0,9
1018	,5210.TW,寶碩,19.5,5.41,939,10,0,0,3
1019	,5211.TW,蒙恬,19.85,1.28,43,11,0,0,11
1020	,5213.TW,亞昕,22.95,0.66,239,0,0,0,18
1021	,5215.TW,科嘉-KY,89.1,3.36,4251,4,0,3,9
1022	,5220.TW,萬達光電,35.2,0,62,0,0,0,8
1023	,5223.TW,安力-KY,59.5,3.12,376,5,0,0,15
1024	,5225.TW,東科-KY,21.05,-3.44,148,2,0,0,9
1025	,5230.TW,雷笛克光學,35.7,0.14,815,0,0,0,12
1026	,5234.TW,達興材料,129.5,1.57,4591,1,0,0,15
1027	,5243.TW,乙盛-KY,68.4,0.59,1379,3,7,0,9
1028	,5245.TW,智晶,80.5,9.97,3137,10,0,0,10
1029	,5251.TW,天鉞電,14,0.72,5,0,0,0,17
1030	,5258.TW,虹堡,33.9,-0.88,864,10,0,0,11
1031	,5263.TW,智崴,126.5,-1.94,370,5,2,0,15
1032	,5269.TW,祥碩,2015,0.75,330,7,3,6,16
1033	,5272.TW,笙科,42,3.7,1321,13,0,0,15
1034	,5274.TW,信驊,3130,0,149,3,3,0,14
1035	,5281.TW,大峽谷-KY,22.5,7.14,84,0,0,0,14
1036	,5283.TW,禾聯碩,115.5,-0.43,34,0,0,0,14
1037	,5284.TW,jpp-KY,44.8,0.22,13,1,0,0,15
1038	,5285.TW,界霖,108.5,-0.46,1073,6,6,5,13
1039	,5287.TW,數字,251,1.41,53,0,0,0,11
1040	,5288.TW,豐祥-KY,145,2.47,67,0,4,5,17
1041	,5289.TW,宜鼎,200,-0.25,117,0,4,2,11
1042	,5291.TW,邑昇,36.8,0,85,4,0,0,13
1043	,5299.TW,杰力,194,-1.02,335,3,3,5,10
1044	,5301.TW,寶得利,8.52,-2.29,20,1,0,0,12
1045	,5302.TW,太欣,12.8,-0.78,407,25,0,0,5
1046	,5306.TW,桂盟,201,0.25,88,0,1,1,17
1047	,5309.TW,系統電,45.45,2.13,9744,7,0,0,13
1048	,5310.TW,天剛,15.2,-3.8,50,7,0,0,8
1049	,5312.TW,寶島科,59.9,-0.66,67,1,0,0,14
1050	,5314.TW,世紀,5.75,-0.69,15,4,0,0,17
1051	,5315.TW,光聯,17.85,1.71,2486,1,0,0,13
1052	,5321.TW,美而快,100,-0.99,37,20,0,0,14
1053	,5324.TW,士開,9.69,2.22,274,0,0,0,7
1054	,5328.TW,華容,14.8,0.68,335,6,0,0,10
1055	,5340.TW,建榮,38.25,0,85,7,0,0,6
1056	,5344.TW,立衛,31.5,9.95,2728,20,0,0,17
1057	,5345.TW,天揚,5.84,2.46,1,8,0,0,13
1058	,5347.TW,世界,165,0.61,5048,2,5,14,16
1059	,5351.TW,鈺創,86.3,-1.48,24182,13,0,0,16
1060	,5353.TW,台林,21,2.69,217,1,0,0,10
1061	,5355.TW,佳總,6.77,1.04,277,6,0,0,7
1062	,5356.TW,協益,30.25,-1.94,5149,1,0,0,7
1063	,5371.TW,中光電,85.3,1.55,7420,5,1,1,14
1064	,5381.TW,合正,5.91,-1.5,32,1,0,0,10
1065	,5383.TW,金利,40.6,-0.61,607,5,0,0,12
1066	,5386.TW,青雲,49,1.77,556,10,0,0,8
1067	,5388.TW,中磊,65.3,-1.06,600,0,2,1,10
1068	,5392.TW,能率,24.4,-0.61,222,0,0,0,14
1069	,5398.TW,慕康生醫,19.85,0.25,12,1,0,0,13
1070	,5403.TW,中菲,67.8,0.44,32,1,0,0,9
1071	,5410.TW,國眾,25.3,-0.78,616,0,0,0,9
1072	,5425.TW,台半,78.3,1.03,6357,4,10,7,10
1073	,5426.TW,振發,11.8,-2.07,484,2,0,0,7
1074	,5432.TW,新門,28.1,-1.23,2,11,0,0,13
1075	,5434.TW,崇越,149,0.34,132,0,6,2,16
1076	,5438.TW,東友,18,1.41,140,4,0,0,25
1077	,5439.TW,高技,59.5,-1,660,0,7,8,11
1078	,5443.TW,均豪,34.7,-0.43,582,2,0,0,16
1079	,5450.TW,南良,17.15,0.29,37,3,0,0,9
1080	,5452.TW,佶優,20.95,-0.24,265,14,0,0,12
1081	,5455.TW,昇益,27.5,-1.26,15,3,0,0,8
1082	,5457.TW,宣德,75.4,0.13,1253,5,9,8,12
1083	,5460.TW,同協,13.25,1.53,69,0,0,0,11
1084	,5464.TW,霖宏,24.9,0,208,12,0,0,5
1085	,5465.TW,富驊,15.55,-0.64,58,0,0,0,13
1086	,5468.TW,凱鈺,23.8,4.39,307,19,0,0,16
1087	,5469.TW,瀚宇博,44.85,-0.44,885,0,4,5,13
1088	,5471.TW,松翰,94.7,-1.15,1580,3,5,4,16
1089	,5474.TW,聰泰,114.5,-1.29,57,7,0,0,11
1090	,5475.TW,德宏,28.1,1.26,1344,26,0,0,8
1091	,5478.TW,智冠,92.5,-0.96,46,2,0,1,12
1092	,5481.TW,新華,12.95,0.39,102,0,0,0,10
1093	,5483.TW,中美晶,212,0.24,4710,2,15,18,15
1094	,5484.TW,慧友,15.8,-0.63,15,2,0,0,11
1095	,5487.TW,通泰,36,2.56,11,0,0,0,17
1096	,5488.TW,松普,8.93,-1.87,665,6,0,0,12
1097	,5489.TW,彩富,35.55,-1.8,11,0,0,0,17
1098	,5490.TW,同亨,27.95,1.45,537,0,0,0,15
1099	,5493.TW,三聯,43,0.47,5,0,0,0,11
1100	,5498.TW,凱崴,13.85,0.73,260,1,0,0,10
1101	,5508.TW,永信建,65.2,0.77,114,0,0,0,8
1102	,5511.TW,德昌,29.55,0.51,4,0,0,0,11
1103	,5512.TW,力麒,9.35,0.43,419,0,0,0,11
1104	,5514.TW,三豐,21.5,0.94,25,1,0,0,23
1105	,5515.TW,建國,13.95,0,180,1,0,0,10
1106	,5516.TW,雙喜,13.85,0,36,1,0,0,13
1107	,5519.TW,隆大,21.3,0,216,1,0,0,9
1108	,5520.TW,力泰,51,-0.39,1,0,0,0,19
1109	,5521.TW,工信,8.43,0.12,400,0,2,0,8
1110	,5522.TW,遠雄,64.6,-0.31,299,0,10,2,10
1111	,5523.TW,豐謙,28.15,-0.53,141,2,0,0,7
1112	,5525.TW,順天,28.85,0.35,38,0,0,0,13
1113	,5529.TW,鉅陞,17.45,-0.85,114,10,0,0,10
1114	,5530.TW,龍巖,44.1,0.46,188,2,0,0,6
1115	,5531.TW,鄉林,11.35,1.34,575,3,0,0,7
1116	,5533.TW,皇鼎,19.2,0,154,0,0,0,10
1117	,5534.TW,長虹,73,-0.41,285,0,4,4,13
1118	,5536.TW,聖暉,196,0.26,58,0,3,4,16
1119	,5538.TW,東明-KY,51.6,1.18,64,5,0,0,9
1120	,5543.TW,桓鼎-KY,68.1,0.15,84,0,0,0,17
1121	,5546.TW,永固-KY,59.7,-0.5,14,1,0,0,18
1122	,5601.TW,台聯櫃,32.85,-0.76,27,9,0,0,16
1123	,5603.TW,陸海,31.05,0.65,225,8,0,0,16
1124	,5604.TW,中連貨,77.4,-0.39,45,2,0,0,8
1125	,5607.TW,遠雄港,58.8,2.44,1960,4,0,0,11
1126	,5608.TW,四維航,43.8,1.27,14149,27,0,0,13
1127	,5609.TW,中菲行,104.5,1.95,2123,10,1,0,12
1128	,5704.TW,老爺知,29.75,-0.34,10,0,0,0,5
1129	,5706.TW,鳳凰,42.05,-0.24,92,3,0,0,10
1130	,5820.TW,日盛金,12.35,0,311,0,0,0,12
1131	,5864.TW,致和證,15.3,1.32,157,4,0,0,8
1132	,5871.TW,中租-KY,256.5,0.39,2025,0,10,4,12
1133	,5876.TW,上海商銀,46.8,-0.32,2322,0,5,1,22
1134	,5880.TW,合庫金,24.2,0.62,11682,0,16,6,16
1135	,5902.TW,德記,24,-0.41,73,0,0,0,12
1136	,5903.TW,全家,251,0.2,24,0,0,0,19
1137	,5904.TW,寶雅,489.5,-0.41,52,0,0,1,13
1138	,5905.TW,南仁湖,14.25,1.06,491,7,0,0,6
1139	,5906.TW,台南-KY,39.6,0,10,1,0,0,21
1140	,5907.TW,大洋-KY,17.7,-0.56,145,1,0,0,4
1141	,6005.TW,群益證,16.35,0,1788,0,0,0,13
1142	,6015.TW,宏遠證,16.55,1.85,1285,9,0,0,16
1143	,6016.TW,康和證,13.7,3.01,3174,1,0,0,22
1144	,6020.TW,大展證,22.4,1.82,35,1,0,0,9
1145	,6021.TW,大慶證,21.1,0,33,1,0,0,12
1146	,6023.TW,元大期,49.55,0.1,23,0,0,0,9
1147	,6024.TW,群益期,38.4,-0.13,114,0,0,0,10
1148	,6026.TW,福邦證,17.6,2.92,4243,2,0,0,15
1149	,6101.TW,寬魚國際,19.7,-1.01,2,1,0,0,15
1150	,6103.TW,合邦,7.69,8.16,5,23,0,0,25
1151	,6104.TW,創惟,187.5,2.46,7194,18,11,3,13
1152	,6108.TW,競國,21.3,-0.47,172,1,0,0,16
1153	,6109.TW,亞元,11.15,9.85,571,5,0,0,10
1154	,6111.TW,大宇資,66.1,-0.3,100,2,0,0,9
1155	,6112.TW,聚碩,38.85,-0.26,45,0,0,0,8
1156	,6113.TW,亞矽,13,1.56,247,9,0,0,13
1157	,6114.TW,久威,23.2,-0.22,42,1,0,0,16
1158	,6115.TW,鎰勝,42.5,-0.23,40,0,0,0,10
1159	,6116.TW,彩晶,15.8,0.32,14407,10,7,10,10
1160	,6117.TW,迎廣,16.25,0.93,13,2,0,0,19
1161	,6118.TW,建達,32.9,9.85,14630,15,0,0,20
1162	,6120.TW,達運,11.45,2.23,2914,2,0,0,10
1163	,6121.TW,新普,332.5,-1.04,969,0,1,5,16
1164	,6122.TW,擎邦,12.05,0,93,0,0,0,15
1165	,6123.TW,上奇,50.2,0,56,1,0,0,10
1166	,6124.TW,業強,26,0,5,1,0,0,22
1167	,6125.TW,廣運,26.2,-0.57,939,2,0,0,8
1168	,6126.TW,信音,28.95,0.52,6131,7,1,1,11
1169	,6127.TW,九豪,28.3,2.72,2349,4,0,0,13
1170	,6128.TW,上福,29.35,0.51,168,0,0,0,19
1171	,6129.TW,普誠,34.75,9.97,5071,23,0,0,9
1172	,6133.TW,金橋,8.65,-0.23,54,1,0,0,12
1173	,6134.TW,萬旭,24.25,9.98,3105,10,0,0,12
1174	,6136.TW,富爾特,18.6,0,434,2,0,0,16
1175	,6138.TW,茂達,262,2.75,6268,11,15,9,14
1176	,6139.TW,亞翔,28,-0.88,267,0,2,0,8
1177	,6140.TW,訊達,22.15,4.48,1078,8,0,0,13
1178	,6141.TW,柏承,26.6,-0.19,84,1,0,0,15
1179	,6142.TW,友勁,11.2,0.45,495,13,0,0,9
1180	,6143.TW,振曜,56.5,-0.88,1312,7,1,0,8
1181	,6144.TW,得利影,15.05,-0.33,6,5,0,0,20
1182	,6146.TW,耕興,216.5,0.7,12,0,0,0,10
1183	,6147.TW,頎邦,67.5,-0.15,4000,0,5,13,17
1184	,6148.TW,驊宏資,13.9,0,44,4,0,0,8
1185	,6150.TW,撼訊,193,0.78,8922,17,0,0,13
1186	,6151.TW,晉倫,38.05,-0.13,63,4,0,0,16
1187	,6152.TW,百一,11.1,-1.33,1272,5,0,0,14
1188	,6153.TW,嘉聯益,24.6,-0.4,613,0,0,1,10
1189	,6154.TW,順發,17.9,0.28,57,8,0,0,8
1190	,6155.TW,鈞寶,24.25,0.41,39,0,0,0,15
1191	,6156.TW,松上,17.8,2.3,371,2,0,0,11
1192	,6158.TW,禾昌,33.8,4.32,420,3,0,0,11
1193	,6160.TW,欣技,17.3,1.76,81,9,0,0,11
1194	,6161.TW,捷波,29.05,0.69,180,3,0,0,18
1195	,6163.TW,華電網,20.45,2.25,16162,2,0,0,13
1196	,6164.TW,華興,15.95,10,4669,12,0,0,11
1197	,6165.TW,浪凡,37.85,0.53,226,9,0,0,6
1198	,6166.TW,凌華,63.7,-1.09,27,1,0,0,10
1199	,6167.TW,久正,14.15,9.69,11793,7,0,0,14
1200	,6168.TW,宏齊,28.45,2.89,11605,7,1,0,13
1201	,6170.TW,統振,44.6,0.11,274,10,0,0,12
1202	,6171.TW,大城地產,29.1,1.93,171,0,0,0,6
1203	,6173.TW,信昌電,61.9,-0.48,587,2,1,1,11
1204	,6174.TW,安碁,34.1,-0.73,320,12,0,0,15
1205	,6175.TW,立敦,46.95,-2.39,1839,5,1,2,10
1206	,6176.TW,瑞儀,97.1,-0.61,1861,0,4,5,12
1207	,6177.TW,達麗,30.1,-0.5,308,0,0,0,10
1208	,6179.TW,亞通,33.5,2.29,910,0,0,0,8
1209	,6180.TW,橘子,61,1.33,663,1,0,0,12
1210	,6182.TW,合晶,83.3,-3.7,41824,6,19,12,14
1211	,6183.TW,關貿,49.95,0,41,0,0,0,10
1212	,6184.TW,大豐電,43.5,-0.57,87,0,0,0,9
1213	,6185.TW,幃翔,13.5,1.12,255,0,0,0,8
1214	,6186.TW,新潤,26.65,-0.19,310,0,0,0,4
1215	,6187.TW,萬潤,118,0.43,513,4,7,7,12
1216	,6188.TW,廣明,43.5,1.4,4516,3,0,0,11
1217	,6189.TW,豐藝,40.6,0.12,110,0,0,0,15
1218	,6190.TW,萬泰科,33.4,-1.76,9538,5,0,0,11
1219	,6191.TW,精成科,38.4,-0.65,11738,2,0,0,15
1220	,6192.TW,巨路,69.1,-0.43,91,0,0,0,14
1221	,6194.TW,育富,23.65,-1.25,81,0,0,0,18
1222	,6195.TW,詩肯,52.9,0.57,23,0,0,0,16
1223	,6196.TW,帆宣,156.5,0.32,3433,4,3,2,14
1224	,6197.TW,佳必琪,37.7,0.4,118,0,0,0,12
1225	,6201.TW,亞弘電,43,-0.69,5,1,0,0,18
1226	,6202.TW,盛群,107,-1.38,739,3,8,4,10
1227	,6203.TW,海韻電,84,0,99,2,0,0,15
1228	,6204.TW,艾華,73.1,-0.68,44,3,0,0,8
1229	,6205.TW,詮欣,61.9,5.99,4201,5,0,0,13
1230	,6206.TW,飛捷,71.5,-0.14,154,0,0,0,9
1231	,6207.TW,雷科,31.1,-1.89,449,0,0,0,13
1232	,6208.TW,日揚,53.3,2.9,994,1,0,0,14
1233	,6209.TW,今國光,34.1,-2.01,2078,4,0,0,15
1234	,6210.TW,慶生,40.6,0.12,8,1,0,0,20
1235	,6212.TW,理銘,59,-0.67,4,0,0,0,22
1236	,6213.TW,聯茂,128.5,-0.39,1881,0,11,11,11
1237	,6214.TW,精誠,85.6,-0.58,172,0,5,2,14
1238	,6215.TW,和椿,31.35,0,282,8,0,0,13
1239	,6216.TW,居易,26.55,0.76,139,2,0,0,10
1240	,6217.TW,中探針,53.3,1.33,1339,5,2,3,12
1241	,6218.TW,豪勉,21.5,4.37,350,2,0,0,5
1242	,6219.TW,富旺,18.1,1.69,3625,0,0,0,27
1243	,6220.TW,岳豐,22.05,-0.9,124,1,0,0,6
1244	,6221.TW,晉泰,49.6,-0.8,42,1,0,0,17
1245	,6222.TW,上揚,15.1,0,112,0,0,0,26
1246	,6223.TW,旺矽,112,-0.88,748,6,11,8,10
1247	,6224.TW,聚鼎,128,2.4,3721,6,4,4,8
1248	,6225.TW,天瀚,6.6,1.54,18,6,0,0,18
1249	,6226.TW,光鼎,16.2,5.88,24212,12,0,0,17
1250	,6227.TW,茂綸,37.75,-0.53,339,3,0,0,13
1251	,6228.TW,全譜,12.1,5.22,52,11,0,0,12
1252	,6229.TW,研通,44.15,1.73,564,11,0,0,14
1253	,6230.TW,尼得科超眾,164,-1.2,8,2,1,0,18
1254	,6231.TW,系微,88,1.27,129,2,0,0,13
1255	,6233.TW,旺玖,36.2,0.42,381,8,0,0,12
1256	,6234.TW,高僑,20.7,0.73,113,1,0,0,16
1257	,6235.TW,華孚,28.05,10,11993,6,0,0,11
1258	,6237.TW,驊訊,100,0.81,2390,16,5,2,16
1259	,6239.TW,力成,96.8,0.62,3808,0,8,8,10
1260	,6240.TW,松崗,15.1,-0.98,22,7,0,0,13
1261	,6241.TW,易通展,21,0,75,4,0,0,9
1262	,6243.TW,迅杰,70.6,0.86,14732,17,0,0,17
1263	,6244.TW,茂迪,34.65,1.76,13899,3,0,0,12
1264	,6245.TW,立端,52.2,4.82,618,0,0,4,6
1265	,6246.TW,臺龍,16.8,-2.04,103,12,0,0,7
1266	,6248.TW,沛波,20.55,0,92,1,0,0,10
1267	,6251.TW,定穎,22.3,-1.11,3076,1,0,0,12
1268	,6257.TW,矽格,60.2,0.33,1806,0,3,4,14
1269	,6261.TW,久元,85.4,0.12,610,3,0,0,10
1270	,6263.TW,普萊德,68.3,0.15,16,0,0,0,12
1271	,6264.TW,富裔,8.8,-0.9,32,6,0,0,9
1272	,6265.TW,方土昶,19.45,1.83,41811,12,0,0,16
1273	,6266.TW,泰詠,19.6,0.51,56,0,0,0,10
1274	,6269.TW,台郡,102.5,-1.44,2356,0,3,17,9
1275	,6270.TW,倍微,23.1,1.99,647,2,0,0,12
1276	,6271.TW,同欣電,291.5,-1.35,3315,3,19,14,14
1277	,6274.TW,台燿,101,-0.98,971,0,7,12,8
1278	,6275.TW,元山,33.35,0,1310,3,0,0,14
1279	,6276.TW,安鈦克,22,0.69,26,2,0,0,10
1280	,6277.TW,宏正,81.8,0.37,73,0,0,1,8
1281	,6278.TW,台表科,121,2.11,4750,0,7,15,14
1282	,6279.TW,胡連,129,-2.64,872,1,2,3,14
1283	,6281.TW,全國電,82.2,0.12,37,0,0,0,13
1284	,6282.TW,康舒,33.8,1.96,8111,1,5,1,9
1285	,6283.TW,淳安,45.8,-0.87,863,16,0,0,11
1286	,6284.TW,佳邦,65.1,1.72,1781,5,4,12,11
1287	,6285.TW,啟碁,72.9,-0.41,1640,0,9,14,9
1288	,6287.TW,元隆,12.7,-0.39,45,14,0,0,9
1289	,6288.TW,聯嘉,26.15,3.16,728,1,0,0,6
1290	,6290.TW,良維,51.3,-0.39,858,2,3,0,8
1291	,6291.TW,沛亨,43.15,0.94,7,12,0,0,13
1292	,6292.TW,迅德,42.6,0.71,57,1,0,0,6
