符合條件商品
資料日期：2021年 12月  6日
策略,	01每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融券使用率,	法人持股比例,	融資使用率,	投信持股比例
執行時間：2021-12-07 02:15 符合檔數(1451)
722	,3617.TW,碩天,69.9,0,19,0.02,3.75,1.98,0.17
723	,3622.TW,洋華,29.9,1.18,199,0.08,3.66,6.86,0
724	,3623.TW,富晶通,15.55,-1.58,10,0,0.61,14.8,0
725	,3624.TW,光頡,51,1.59,9027,0.47,45.5,24.31,1.37
726	,3625.TW,西勝,25.2,0.4,1059,0.81,8.69,16.28,0
727	,3628.TW,盈正,35.15,0,7,0,0.24,2.74,0
728	,3630.TW,新鉅科,37.6,0,382,1.55,36.03,15.17,0
729	,3631.TW,晟楠,47.2,0.85,10,0.09,13.44,39.98,0
730	,3645.TW,達邁,42.25,-0.94,556,0.04,10.06,13.55,0.14
731	,3646.TW,艾恩特,27.5,3.19,487,0.01,7.55,27.65,0
732	,3652.TW,精聯,21.95,0.69,199,0,1.37,3.77,0
733	,3653.TW,健策,430,-3.37,1279,2.63,28.11,10.47,17.91
734	,3661.TW,世芯-KY,1005,-3.83,1254,2.56,80.38,9.54,13.28
735	,3663.TW,鑫科,35.4,-1.12,152,0.5,2.34,16.43,0
736	,3665.TW,貿聯-KY,248.5,-0.8,492,1.99,43.82,11.35,1.29
737	,3666.TW,光耀,35,-3.45,992,1.68,4.55,20.73,0
738	,3669.TW,圓展,52.5,-2.96,682,1.4,1.77,14.09,0.45
739	,3672.TW,康聯訊,36.3,0.28,418,2.01,1.02,66.68,0
740	,3673.TW,TPK-KY,41.4,2.1,1352,0.1,37.19,16.97,0
741	,3675.TW,德微,281,0.18,9910,5.86,64.71,23.43,11.82
742	,3679.TW,新至陞,85.7,0.35,30,0,12.14,1.7,0
743	,3680.TW,家登,320,0.63,4424,1.01,17.08,18.62,3.8
744	,3685.TW,元創精密,41.3,9.99,829,0.31,2.63,8.53,0
745	,3687.TW,歐買尬,109.5,-1.35,424,0.63,4.17,29.57,0
746	,3689.TW,湧德,45.95,3.61,6204,5.53,3.78,33.76,0
747	,3691.TW,碩禾,180,-0.55,378,1.61,11.59,15.17,0
748	,3693.TW,營邦,50.7,3.15,452,0.09,1.83,12.19,0
749	,3694.TW,海華,24.5,0.41,153,0.07,1.53,11.5,0
750	,3701.TW,大眾控,85.5,-4.47,7831,14.49,4.58,14.36,0.04
751	,3702.TW,大聯大,50.8,1.4,2355,0,36.35,0.8,4.78
752	,3703.TW,欣陸,25.5,0.59,765,0,21.79,1.75,0.01
753	,3704.TW,合勤控,31.9,-1.24,3463,2.04,7.18,16.51,0.02
754	,3705.TW,永信,43.4,-0.12,66,0,13.4,0.88,0
755	,3706.TW,神達,32.3,0.31,3901,0.04,12.08,7.05,0.03
756	,3707.TW,漢磊,149.5,-3.55,11957,10.68,20.99,24.04,9.93
757	,3708.TW,上緯投控,90.9,-0.33,539,10.19,8.92,27.45,0.04
758	,3709.TW,鑫聯大投控,37.05,-2.24,273,0.03,3.14,4.14,0
759	,3711.TW,日月光投控,106,-2.75,17671,0.07,79.92,0.96,1.15
760	,3712.TW,永崴投控,30.8,-0.81,353,0.03,1.62,12.89,0.08
761	,3714.TW,富采,80.2,1.01,4040,0.14,21.74,15.49,0.66
762	,4102.TW,永日,20.15,1,87,0.02,1.1,15.93,0
763	,4104.TW,佳醫,56.9,-0.35,72,0,5.73,0.69,0
764	,4105.TW,東洋,69.5,0.43,467,0.01,14.25,4.98,1.72
765	,4106.TW,雃博,29.25,-0.68,543,0.09,1.04,16.67,0
766	,4107.TW,邦特,111.5,1.36,121,0,31.12,1.32,0
767	,4108.TW,懷特,23.45,3.08,1345,0.01,1,5.36,0
768	,4109.TW,加捷生醫,13.5,-0.74,50,0,0.32,3.24,0
769	,4111.TW,濟生,22.9,0,23,0,1.39,2.68,0
770	,4113.TW,聯上,15.1,3.42,1122,0,0.53,3.38,0
771	,4114.TW,健喬,22.45,0,409,0.01,0.92,4.46,0
772	,4116.TW,明基醫,28.1,0,13,0,0.12,1.67,0
773	,4119.TW,旭富,78.5,0,105,0.01,1.3,4.32,0.01
774	,4120.TW,友華,38.8,1.17,97,0.01,6.4,4.71,0
775	,4121.TW,優盛,20.8,0,704,0.35,1.22,14.43,0
776	,4123.TW,晟德,62.1,0,701,0.01,6.42,11.16,0.01
777	,4126.TW,太醫,72.7,0,96,0,10.29,5.87,0
778	,4128.TW,中天,66.5,2.62,5956,0.07,5.68,13.27,0
779	,4129.TW,聯合,29.45,-0.34,124,0,8.54,3.63,0.48
780	,4130.TW,健亞,21.9,0,86,0,0.62,8.83,0
781	,4133.TW,亞諾法,41.05,-2.96,985,3.62,15.57,25.08,0
782	,4137.TW,麗豐-KY,244,-0.41,162,0.04,70.51,2.15,0.26
783	,4138.TW,曜亞,52.2,-0.19,13,0,1.24,1.55,0
784	,4141.TW,龍燈-KY,24.3,9.95,8488,1.06,69.18,16.65,0
785	,4142.TW,國光生,44.75,-0.78,1361,0.12,10.26,18.38,0
786	,4147.TW,中裕,71.8,0.84,1683,0.01,6.86,4.58,0
787	,4148.TW,全宇生技-KY,42.65,2.77,120,0,72.27,1.26,0
788	,4153.TW,鈺緯,25.8,-0.77,30,0,0.19,22.54,0
789	,4155.TW,訊映,23.05,0.22,58,0.26,1.37,4.77,0
790	,4157.TW,太景*-KY,15.5,0.98,1533,0,3.83,1.58,0
791	,4161.TW,聿新科,30.55,0,413,0.01,0.12,5.36,0
792	,4162.TW,智擎,63.6,-0.31,980,0.04,4.71,13.23,0
793	,4163.TW,鐿鈦,85,-0.82,18,0,2.73,2.47,0
794	,4164.TW,承業醫,37.15,0.13,155,0,22.73,7.13,0.01
795	,4167.TW,松瑞藥,19.6,0.51,245,0,9.33,1.41,0
796	,4168.TW,醣聯,29,-1.86,562,0.05,5.12,26.87,0
797	,4171.TW,瑞基,91.4,0.44,216,0.15,16.95,14.99,0
798	,4173.TW,久裕,18.15,-0.27,102,0,0.92,12.74,0
799	,4174.TW,浩鼎,105,2.44,493,0,11.25,4.81,0
800	,4175.TW,杏一,70.1,-0.43,135,0,0.54,2.82,0.01
801	,4190.TW,佐登-KY,73,-0.14,18,0.06,63.8,9.1,0
802	,4205.TW,中華食,131,-0.38,36,0,0.43,0.05,0
803	,4207.TW,環泰,13.45,-0.74,90,0,0.6,2.16,0
804	,4303.TW,信立,34.4,7.17,5538,0.13,0.32,21.02,0
805	,4305.TW,世坤,31.95,-0.16,2,0,0.03,0.01,0
806	,4306.TW,炎洲,14.95,-0.33,782,0.03,5.67,5.14,0
807	,4401.TW,東隆興,34.25,0.59,24,0,5.7,3.08,0.01
808	,4406.TW,新昕纖,12,0.42,164,0.02,0.68,12.66,0
809	,4414.TW,如興,7.09,0.57,5646,0.16,19.72,6.92,0
810	,4416.TW,三圓,111.5,0,33,0.14,0.02,1.02,0
811	,4417.TW,金洲,35.15,0,57,0,4.17,0.99,0
812	,4420.TW,光明,30.3,0,17,0,0.29,8.24,0
813	,4426.TW,利勤,20.9,-0.48,129,0.03,5.05,3.64,0
814	,4429.TW,聚紡,40.55,0,1,0,0.02,0.5,0
815	,4430.TW,耀億,23.65,-0.21,4,0,2.31,0.75,0
816	,4432.TW,銘旺實,14.4,0.35,37,0,0.91,4.67,0
817	,4433.TW,興采,31.25,-0.48,27,0.14,0.25,3.41,0
818	,4438.TW,廣越,142.5,0.35,72,0.1,2.58,5.44,0.35
819	,4439.TW,冠星-KY,139,-0.36,0,0,63.76,3.5,0
820	,4503.TW,金雨,27.9,4.3,422,1.61,1.33,14.24,0
821	,4506.TW,崇友,64.8,0,31,0,6.03,0.09,0.7
822	,4510.TW,高鋒,11.3,1.8,33,0,2.91,4.08,0
823	,4513.TW,福裕,14.5,2.11,804,0.7,4.78,6.79,0
824	,4523.TW,永彰,28.9,0,11,0.01,1.96,63.13,0
825	,4526.TW,東台,17.1,0.59,216,0.01,7.57,3.82,0
826	,4527.TW,方土霖,27.3,0,7,0,2.05,0.03,0
827	,4528.TW,江興鍛,41.6,2.09,70,0,1.1,2.74,0
828	,4529.TW,淳紳,14.65,7.72,1400,0.01,16.42,3.34,0
829	,4532.TW,瑞智,18.95,-0.52,324,0,12.14,0.81,0
830	,4533.TW,協易機,12.45,3.75,710,0,0.89,6.04,0
831	,4534.TW,慶騰,13.15,1.15,201,0.02,0.39,24.92,0
832	,4535.TW,至興,34,0.74,8,0,0.04,0,0
833	,4536.TW,拓凱,140.5,0,43,0,16.27,2.6,0.61
834	,4538.TW,大詠城,20.35,0,7,0,0.16,0.33,0
835	,4540.TW,全球傳動,48.05,-0.1,84,0,3.04,6.88,0
836	,4541.TW,晟田,25.1,-0.99,100,0.04,2.75,5.69,0
837	,4543.TW,萬在,18.3,-0.27,25,0.01,6.54,7.25,0
838	,4545.TW,銘鈺,28.2,0.36,15,0,34.12,6.57,0
839	,4549.TW,桓達,85.8,0,19,0,6.91,1.5,0.17
840	,4550.TW,長佳,23,0.22,14,0,0.97,2.22,0
841	,4551.TW,智伸科,175,-1.13,133,0.02,57.18,3.42,2.14
842	,4552.TW,力達-KY,32.55,1.24,117,0,50.55,2.37,0
843	,4555.TW,氣立,52.1,1.56,16,0.09,0.33,3.58,0
844	,4556.TW,旭然,30.4,0.5,4,0,11.62,0.71,0
845	,4557.TW,永新-KY,73.9,2.78,225,0,40.17,1.82,0
846	,4560.TW,強信-KY,42.7,1.18,82,0,82.92,1.87,0
847	,4561.TW,健椿,28.45,0.35,53,0,0.12,5.25,0
848	,4562.TW,穎漢,17.2,0.29,86,0,1.65,4.27,0
849	,4563.TW,百德,30.55,1.83,24,0,3.58,0.94,0
850	,4564.TW,元翎,40.6,1.5,141,0.27,1.64,11.61,0
851	,4566.TW,時碩工業,45.55,1.22,85,0.02,0.5,7.45,0
852	,4568.TW,科際精密,64.1,-0.47,4,0,6.64,3.42,0
853	,4571.TW,鈞興-KY,103,-0.96,88,0.02,66.74,5.79,0
854	,4572.TW,駐龍,101.5,-0.98,15,0,0.99,2.99,0
855	,4576.TW,大銀微系統,107,1.42,56,0.01,1,5.85,0.03
856	,4580.TW,捷流閥業,89.5,0.11,16,0,2.73,0.81,0
857	,4581.TW,光隆精密-KY,35.6,0,3,0,26.15,1.17,0
858	,4702.TW,中美實,14,0.72,485,0.01,49.62,12.62,0
859	,4706.TW,大恭,18.9,0,23,0,30.99,0.91,0
860	,4707.TW,磐亞,12.35,-0.8,572,0,1.11,6.11,0
861	,4711.TW,永純,19.35,-1.02,216,0.03,2.42,10.48,0
862	,4714.TW,永捷,14.25,1.06,718,1.31,5.47,16.46,0
863	,4716.TW,大立,14.85,0.34,236,0.02,0.33,54.42,0
864	,4720.TW,德淵,14.25,0.35,74,0.35,4.24,17.02,0.01
865	,4721.TW,美琪瑪,155,2.31,5832,14.2,4.21,30.98,0.02
866	,4722.TW,國精化,42.35,0,165,0.14,10.2,3.35,0.05
867	,4728.TW,雙美,79.1,-0.25,8,0.13,14.85,20.08,0
868	,4735.TW,豪展,56.6,-1.22,124,0.49,1.26,10.37,0
869	,4736.TW,泰博,173.5,-0.86,295,0.01,5.95,12.4,0.18
870	,4737.TW,華廣,72.8,4.75,150,0,23.13,6.39,0
871	,4739.TW,康普,144,1.41,3144,5.26,7.52,33.57,1.51
872	,4741.TW,泓瀚,27,0.37,4,0,0.15,0.85,0
873	,4744.TW,皇將,27.6,-0.54,47,0,0.38,26.16,0
874	,4745.TW,合富-KY,27.1,7.54,468,0,15.11,3.77,0
875	,4746.TW,台耀,56.1,-0.36,481,0.22,3.84,28.16,0
876	,4747.TW,強生,35.3,0.28,4,0,1.52,1.65,0
877	,4755.TW,三福化,93.8,6.96,4040,0.07,30.24,6.45,0
878	,4760.TW,勤凱,97.4,-1.52,281,0.16,4.18,21.52,0
879	,4763.TW,材料-KY,99.3,0.2,106,0.02,65.71,8.85,0
880	,4764.TW,雙鍵,60,-0.5,15,0,38,0.98,0
881	,4766.TW,南寶,137.5,-1.08,8,0,17.07,0.33,0
882	,4804.TW,大略-KY,8.43,0.12,90,0.02,5.24,41.21,0
883	,4807.TW,日成-KY,27.4,0.18,28,0.03,73.08,3.7,0
884	,4904.TW,遠傳,62.6,-0.48,2217,0,21.77,0.02,1.28
885	,4905.TW,台聯電,54.5,-0.71,3,0,18.47,1.84,0
886	,4906.TW,正文,28.2,1.81,2903,1.63,5.66,14.94,0
887	,4907.TW,富宇,25.5,-0.58,21,0,0.11,0.72,0
888	,4908.TW,前鼎,32.4,3.85,509,0.02,2.26,18.38,0
889	,4909.TW,新復興,22.65,1.34,111,0.08,4.77,17.45,0.04
890	,4912.TW,聯德控股-KY,166,1.22,184,0,31.32,24.41,0
891	,4915.TW,致伸,53.5,-0.37,2728,0.2,46.76,11.18,0.43
892	,4916.TW,事欣科,30.85,-0.8,1031,1.77,0.68,23.42,0
893	,4919.TW,新唐,149,-3.25,16392,2.06,13.47,30,5.71
894	,4927.TW,泰鼎-KY,95.6,-0.73,5250,0.84,29.54,24.28,5.34
895	,4930.TW,燦星網,25.75,0.39,231,0.05,6.49,14.8,0
896	,4931.TW,新盛力,20.15,5.5,394,0,34.83,6.38,0
897	,4933.TW,友輝,35.35,0.28,64,0,3.76,8.07,0
898	,4935.TW,茂林-KY,82.2,0.24,472,0.03,26.66,12.64,0.17
899	,4938.TW,和碩,66.9,0.75,5828,0.01,32.65,2.03,2.64
900	,4939.TW,亞電,20.2,-0.25,1039,0.16,2.77,18.69,0
901	,4942.TW,嘉彰,45.8,0,167,0.01,17.32,4.91,0.01
902	,4943.TW,康控-KY,35.5,-4.18,1091,3.03,37.71,7.22,0
903	,4945.TW,陞達科技,72,9.92,741,0.08,5.02,7.99,0.09
904	,4952.TW,凌通,73.3,-0.95,836,0.34,8.38,19.53,0
905	,4953.TW,緯軟,83.9,-0.83,267,0,12.08,8.4,0.63
906	,4956.TW,光鋐,27.85,4.7,9229,0.63,7.04,23.5,0
907	,4958.TW,臻鼎-KY,98.7,0.51,1894,0.01,61.28,5.5,0.14
908	,4960.TW,誠美材,12.4,0.4,3903,0.32,5.53,15.3,0
909	,4961.TW,天鈺,264.5,3.93,8460,3.26,10.04,28,1.94
910	,4966.TW,譜瑞-KY,2030,-1.93,323,0.67,74.08,3.27,4.47
911	,4967.TW,十銓,45.95,-1.39,2969,20.94,2,50.57,0
912	,4968.TW,立積,260,-4.59,2406,4.56,42.18,19.16,1.46
913	,4971.TW,IET-KY,74.6,-0.13,193,0.15,17.52,45.32,0.53
914	,4972.TW,湯石照明,31.75,0.47,14,0,0.92,4.35,0
915	,4973.TW,廣穎,25,-0.2,113,0.17,0.76,16.36,0
916	,4974.TW,亞泰,54.8,1.86,292,0,8.51,2.32,0
917	,4976.TW,佳凌,71.3,0.28,2112,7.46,0.88,31.41,0
918	,4977.TW,眾達-KY,84.1,0.12,77,0.05,38.82,12.65,0
919	,4979.TW,華星光,19,2.15,283,0.44,3.83,18.56,0
920	,4989.TW,榮科,48.25,-2.72,1622,0.13,2.84,9.57,1.12
921	,4991.TW,環宇-KY,49.75,-2.07,88,0,12,10.7,0.01
922	,4994.TW,傳奇,52.1,-0.76,27,0,1.65,5.26,0
923	,4995.TW,晶達,35.15,1.01,19,0,4.5,44.84,0
924	,4999.TW,鑫禾,41.5,1.47,66,0.03,4.24,7.62,0.66
925	,5007.TW,三星,56.5,0,15,0,3.53,0.61,0
926	,5009.TW,榮剛,21.3,0,1562,0.05,8.39,14.7,0.14
927	,5011.TW,久陽,42,5,26889,2.72,3.33,72.37,0
928	,5013.TW,強新,36.4,0.83,16,0,3.02,1.42,0
929	,5014.TW,建錩,21.9,1.39,1434,0.04,1.73,35.89,0
930	,5015.TW,華祺,35.8,-0.28,20,0,7.48,0.56,0
931	,5016.TW,松和,37.6,0.4,48,0,0.54,2.81,0
932	,5102.TW,富強,20.3,-0.25,6,0,0.04,0.5,0
933	,5201.TW,凱衛,26.55,0.38,3,0,5.78,25.44,0
934	,5202.TW,力新,18.6,-2.36,95,0,0.62,20.78,0
935	,5203.TW,訊連,93.3,1.97,65,0.03,17.44,4.28,0
936	,5206.TW,坤悅,15.5,-2.82,96,0,11.01,0.49,0
937	,5211.TW,蒙恬,19.85,1.28,43,1.44,11.76,10.25,0
938	,5212.TW,凌網,47.7,-0.21,0,0,32.69,1.44,0
939	,5213.TW,亞昕,22.95,0.66,239,0.01,1.22,1.3,0
940	,5215.TW,科嘉-KY,89.1,3.36,4251,0.87,24.76,12.3,0
941	,5220.TW,萬達光電,35.2,0,62,0,2.2,10.47,1.39
942	,5223.TW,安力-KY,59.5,3.12,376,0.01,42.76,20.94,0
943	,5225.TW,東科-KY,21.05,-3.44,148,0,55.28,11.38,0.02
944	,5230.TW,雷笛克光學,35.7,0.14,815,0.02,3.67,26.84,0.73
945	,5234.TW,達興材料,129.5,1.57,4591,0.04,10.07,15.06,0.3
946	,5243.TW,乙盛-KY,68.4,0.59,1379,0.23,53.16,18.68,0.17
947	,5245.TW,智晶,80.5,9.97,3137,2.05,16.1,20.21,0.18
948	,5251.TW,天鉞電,14,0.72,5,0,21.75,5.18,0
949	,5258.TW,虹堡,33.9,-0.88,864,0.12,4.03,32.68,0
950	,5263.TW,智崴,126.5,-1.94,370,1.44,19.68,16.2,5.69
951	,5269.TW,祥碩,2015,0.75,330,0.64,27.12,2.88,1.99
952	,5272.TW,笙科,42,3.7,1321,0.82,8.85,19.67,0
953	,5274.TW,信驊,3130,0,149,0.07,70.01,1.5,5.58
954	,5281.TW,大峽谷-KY,22.5,7.14,84,0,41.52,6.27,0
955	,5283.TW,禾聯碩,115.5,-0.43,34,0.01,2.31,0.65,0
956	,5284.TW,jpp-KY,44.8,0.22,13,0,61.59,1.72,0.34
957	,5285.TW,界霖,108.5,-0.46,1073,1.69,5.76,20.81,0.31
958	,5287.TW,數字,251,1.41,53,0,33.4,1.94,0
959	,5288.TW,豐祥-KY,145,2.47,67,0,67.7,8.57,0.16
960	,5289.TW,宜鼎,200,-0.25,117,0.1,41.1,8.3,0.84
961	,5291.TW,邑昇,36.8,0,85,0,5.32,43.29,0
962	,5299.TW,杰力,194,-1.02,335,1.01,4.82,37.3,0
963	,5306.TW,桂盟,201,0.25,88,0,25.46,0.67,0.04
964	,5312.TW,寶島科,59.9,-0.66,67,0,11.73,1.25,0
965	,5315.TW,光聯,17.85,1.71,2486,0.02,5.27,11.2,0
966	,5321.TW,美而快,100,-0.99,37,5.07,2.81,30.24,0
967	,5328.TW,華容,14.8,0.68,335,0.49,0.9,10.16,0
968	,5347.TW,世界,165,0.61,5048,0.09,39.06,1.18,2.3
969	,5351.TW,鈺創,86.3,-1.48,24182,11.69,9.19,49.23,1.04
970	,5353.TW,台林,21,2.69,217,0,0.25,10.45,0
971	,5356.TW,協益,30.25,-1.94,5149,0.14,3.48,12.91,0
972	,5371.TW,中光電,85.3,1.55,7420,0.21,31.04,8.14,0.21
973	,5386.TW,青雲,49,1.77,556,1.74,5.92,18.28,0
974	,5388.TW,中磊,65.3,-1.06,600,0.03,23.91,7.41,0.04
975	,5392.TW,能率,24.4,-0.61,222,0.01,5.03,9.92,0
976	,5398.TW,慕康生醫,19.85,0.25,12,0,2.48,9.38,0
977	,5403.TW,中菲,67.8,0.44,32,0,0.56,0.62,0
978	,5410.TW,國眾,25.3,-0.78,616,0.05,1.28,5.63,0
979	,5425.TW,台半,78.3,1.03,6357,1.4,16.05,25.63,4.44
980	,5426.TW,振發,11.8,-2.07,484,0.02,0.3,8.26,0
981	,5432.TW,新門,28.1,-1.23,2,0,0.13,24.56,0
982	,5434.TW,崇越,149,0.34,132,0,31.13,1.45,1.14
983	,5438.TW,東友,18,1.41,140,0.01,2.13,2.83,0
984	,5439.TW,高技,59.5,-1,660,0.02,8.15,14.51,4.71
985	,5443.TW,均豪,34.7,-0.43,582,0.42,2.48,20.56,0
986	,5450.TW,南良,17.15,0.29,37,0,0.03,3.25,0
987	,5452.TW,佶優,20.95,-0.24,265,0.06,10.73,13.82,0
988	,5457.TW,宣德,75.4,0.13,1253,0.16,40.93,19.55,1.58
989	,5460.TW,同協,13.25,1.53,69,0,0.29,10.41,0
990	,5464.TW,霖宏,24.9,0,208,0.29,0.51,9.11,0
991	,5465.TW,富驊,15.55,-0.64,58,0,0.16,16.74,0
992	,5469.TW,瀚宇博,44.85,-0.44,885,0.03,13.19,12.6,0.38
993	,5471.TW,松翰,94.7,-1.15,1580,0.39,16.3,18.79,0
994	,5474.TW,聰泰,114.5,-1.29,57,0.97,3.22,13.52,0
995	,5478.TW,智冠,92.5,-0.96,46,0.01,32.89,3.05,0
996	,5481.TW,新華,12.95,0.39,102,0,26.73,8.73,0
997	,5483.TW,中美晶,212,0.24,4710,0.43,31.95,9.81,6
998	,5487.TW,通泰,36,2.56,11,0,0.13,5.4,0
999	,5489.TW,彩富,35.55,-1.8,11,0,0.91,0.52,0
1000	,5490.TW,同亨,27.95,1.45,537,0,3.61,5.83,0
1001	,5493.TW,三聯,43,0.47,5,0,0.49,40.83,0
1002	,5498.TW,凱崴,13.85,0.73,260,0.04,1.03,11.31,0
1003	,5508.TW,永信建,65.2,0.77,114,0,1.16,8.21,0.04
1004	,5511.TW,德昌,29.55,0.51,4,0,2.26,0.06,0
1005	,5512.TW,力麒,9.35,0.43,419,0.01,6.49,3.96,0
1006	,5514.TW,三豐,21.5,0.94,25,0,0,0.12,0
1007	,5515.TW,建國,13.95,0,180,0.01,6.37,1.31,0
1008	,5516.TW,雙喜,13.85,0,36,0,0.1,14.34,0
1009	,5519.TW,隆大,21.3,0,216,0.01,2.11,4.1,0
1010	,5520.TW,力泰,51,-0.39,1,0,0.02,0.01,0
1011	,5521.TW,工信,8.43,0.12,400,0.05,5.54,7.81,0.03
1012	,5522.TW,遠雄,64.6,-0.31,299,0.01,14.83,0.25,3.94
1013	,5523.TW,豐謙,28.15,-0.53,141,0,0.12,4.27,0
1014	,5525.TW,順天,28.85,0.35,38,0,1.49,0.42,0
1015	,5530.TW,龍巖,44.1,0.46,188,0.02,55.53,1.45,0
1016	,5531.TW,鄉林,11.35,1.34,575,0.06,4.9,4.05,0
1017	,5533.TW,皇鼎,19.2,0,154,0,2.84,2.19,0
1018	,5534.TW,長虹,73,-0.41,285,0.01,12.05,0.83,0.43
1019	,5536.TW,聖暉,196,0.26,58,0.01,18.17,1.75,0.25
1020	,5538.TW,東明-KY,51.6,1.18,64,0,64.38,0.7,0
1021	,5543.TW,桓鼎-KY,68.1,0.15,84,0,0.96,8.04,0
1022	,5546.TW,永固-KY,59.7,-0.5,14,0.08,54,10.53,0
1023	,5601.TW,台聯櫃,32.85,-0.76,27,0,1.41,0.12,0
1024	,5603.TW,陸海,31.05,0.65,225,0.04,9.59,16.08,0
1025	,5604.TW,中連貨,77.4,-0.39,45,0.03,11,0.41,0
1026	,5607.TW,遠雄港,58.8,2.44,1960,0.86,7.56,8.52,0
1027	,5608.TW,四維航,43.8,1.27,14149,0.01,7.28,25.82,0
1028	,5609.TW,中菲行,104.5,1.95,2123,0.15,16.79,14.19,0.19
1029	,5704.TW,老爺知,29.75,-0.34,10,0,0.06,0.85,0
1030	,5706.TW,鳳凰,42.05,-0.24,92,0.27,2.29,6.07,0
1031	,5820.TW,日盛金,12.35,0,311,0,25.89,0.02,0
1032	,5864.TW,致和證,15.3,1.32,157,0.02,0.31,11.64,0
1033	,5871.TW,中租-KY,256.5,0.39,2025,0.01,78.86,0.42,1.01
1034	,5876.TW,上海商銀,46.8,-0.32,2322,0,57.64,0.09,0.49
1035	,5880.TW,合庫金,24.2,0.62,11682,0,18.61,0.04,0.6
1036	,5902.TW,德記,24,-0.41,73,0,0.32,25.57,0
1037	,5903.TW,全家,251,0.2,24,0,53.74,0.02,0.02
1038	,5904.TW,寶雅,489.5,-0.41,52,0.01,34.09,0.24,0.49
1039	,5905.TW,南仁湖,14.25,1.06,491,0.25,1.19,11.76,0
1040	,5906.TW,台南-KY,39.6,0,10,0,19.36,2.49,0
1041	,5907.TW,大洋-KY,17.7,-0.56,145,0,53.67,6.26,0
1042	,6005.TW,群益證,16.35,0,1788,0.01,19.38,1,0.31
1043	,6015.TW,宏遠證,16.55,1.85,1285,1.43,3.48,14.67,0
1044	,6016.TW,康和證,13.7,3.01,3174,0.07,2.16,7.5,0
1045	,6020.TW,大展證,22.4,1.82,35,0,0.06,0.35,0
1046	,6021.TW,大慶證,21.1,0,33,0,8.09,0.1,0
1047	,6023.TW,元大期,49.55,0.1,23,0,0.54,0.19,0
1048	,6024.TW,群益期,38.4,-0.13,114,0,1.84,0.25,0
1049	,6026.TW,福邦證,17.6,2.92,4243,0.35,4.29,18.38,0
1050	,6104.TW,創惟,187.5,2.46,7194,20.12,19.42,65.68,11.33
1051	,6108.TW,競國,21.3,-0.47,172,0,5.06,4.39,0
1052	,6111.TW,大宇資,66.1,-0.3,100,0,29.72,21.32,0
1053	,6112.TW,聚碩,38.85,-0.26,45,0.02,1.97,0.9,0
1054	,6114.TW,久威,23.2,-0.22,42,0,0.4,11.66,0
1055	,6115.TW,鎰勝,42.5,-0.23,40,0,8.26,0.11,0
1056	,6116.TW,彩晶,15.8,0.32,14407,1.62,9.75,13.53,0.03
1057	,6117.TW,迎廣,16.25,0.93,13,0,2.93,1.2,0
1058	,6118.TW,建達,32.9,9.85,14630,7.41,2.32,34.18,0
1059	,6120.TW,達運,11.45,2.23,2914,0.05,8.97,6.67,0.02
1060	,6121.TW,新普,332.5,-1.04,969,0.02,53.49,4.72,2.09
1061	,6122.TW,擎邦,12.05,0,93,0.01,1.09,11.06,0
1062	,6123.TW,上奇,50.2,0,56,0,2.47,5.21,0
1063	,6124.TW,業強,26,0,5,0,46.06,2.69,0
1064	,6125.TW,廣運,26.2,-0.57,939,0.9,1.9,34.14,0.01
1065	,6126.TW,信音,28.95,0.52,6131,0.17,1.41,24.31,0
1066	,6127.TW,九豪,28.3,2.72,2349,0.41,2.07,18.02,0
1067	,6128.TW,上福,29.35,0.51,168,0,2.86,0.93,0
1068	,6133.TW,金橋,8.65,-0.23,54,0.01,1.82,9.09,0
1069	,6134.TW,萬旭,24.25,9.98,3105,1.56,22.11,13.11,0
1070	,6136.TW,富爾特,18.6,0,434,0.01,4.06,18.48,0
1071	,6138.TW,茂達,262,2.75,6268,2.91,30.93,36.8,9.93
1072	,6139.TW,亞翔,28,-0.88,267,0.03,15.63,4.56,0
1073	,6140.TW,訊達,22.15,4.48,1078,0.28,1.09,37.35,0
1074	,6141.TW,柏承,26.6,-0.19,84,0,3.78,8.1,0
1075	,6143.TW,振曜,56.5,-0.88,1312,0.49,8.21,34.88,3.63
1076	,6146.TW,耕興,216.5,0.7,12,0,55.05,0.42,0
1077	,6147.TW,頎邦,67.5,-0.15,4000,0.12,32.8,7.86,1.63
1078	,6148.TW,驊宏資,13.9,0,44,0,0.4,13.97,0
1079	,6150.TW,撼訊,193,0.78,8922,29.47,15.07,82.11,0
1080	,6151.TW,晉倫,38.05,-0.13,63,0.05,0.51,4.29,0
1081	,6153.TW,嘉聯益,24.6,-0.4,613,0.1,9.22,14.47,0.01
1082	,6154.TW,順發,17.9,0.28,57,0,1.5,4.81,0
1083	,6155.TW,鈞寶,24.25,0.41,39,0,2.66,9.45,0
1084	,6156.TW,松上,17.8,2.3,371,0,3.37,7.93,0
1085	,6158.TW,禾昌,33.8,4.32,420,0.01,1.24,14.97,0
1086	,6160.TW,欣技,17.3,1.76,81,0.04,2.77,7.34,0
1087	,6161.TW,捷波,29.05,0.69,180,0.14,8.54,10.56,0
1088	,6163.TW,華電網,20.45,2.25,16162,5.36,3.21,27.31,0
1089	,6164.TW,華興,15.95,10,4669,0.72,4.37,26.67,0
