符合條件商品
資料日期：2021年 12月  6日
策略,	05準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券,	法人
執行時間：2021-12-07 02:05 符合檔數(1393)
539	,3049.TW,和鑫,13.85,1.47,9047,0.49,0.59,0.65,0.18,0.39,0.44,0.6
540	,3050.TW,鈺德,17.85,-0.28,2590,0.53,0.53,0.36,0,0.22,0.41,0.53
541	,3052.TW,夆典,10.65,0.47,65,0.47,0.56,0.33,0,0.3,0.43,0.56
542	,3054.TW,立萬利,24.6,-0.61,142,0.45,0.54,0.31,0,0.09,0.41,0.52
543	,3055.TW,蔚華科,28.8,0,77,0.48,0.43,0.32,0,0.3,0.45,0.45
544	,3056.TW,總太,41.45,1.72,1188,0.59,0.65,0.4,0.13,0.37,0.37,0.66
545	,3058.TW,立德,15.9,0.32,534,0.45,0.53,0.4,0,0.26,0.38,0.52
546	,3059.TW,華晶科,38.7,-0.13,1876,0.57,0.55,0.62,0,0.4,0.48,0.57
547	,3060.TW,銘異,25.5,0.99,761,0.61,0.64,0.41,0.35,0.38,0.56,0.63
548	,3062.TW,建漢,31.45,-1.56,13288,0.61,0.61,0.42,0.4,0.29,0.49,0.61
549	,3071.TW,協禧,24.6,-2.57,792,0.52,0.58,0.08,0,0.32,0.35,0.57
550	,3078.TW,僑威,40.05,0.12,417,0.68,0.53,0.64,0.23,0.43,0.44,0.59
551	,3081.TW,聯亞,193.5,-0.26,142,0.44,0.59,0.68,0.59,0.41,0.58,0.66
552	,3083.TW,網龍,46.45,-0.32,45,0.6,0.52,0.6,0,0.42,0.49,0.57
553	,3088.TW,艾訊,53.1,-0.19,106,0.54,0.48,0.13,0,0.19,0.33,0.49
554	,3090.TW,日電貿,56.7,2.16,4100,0.59,0.63,0.64,0,0.5,0.47,0.66
555	,3092.TW,鴻碩,52.6,1.15,448,0.57,0.61,0.54,0.4,0.41,0.47,0.67
556	,3093.TW,港建,79.1,0.76,78,0.54,0.45,0.16,0,0,0.25,0.44
557	,3094.TW,聯傑,35.9,3.01,2200,0.56,0.47,0.39,0,0.31,0.44,0.46
558	,3105.TW,穩懋,355,-0.14,1102,0.36,0.65,0.73,0.63,0.41,0.51,0.71
559	,3114.TW,好德,26.4,0,290,0.6,0.51,0.07,0,0.12,0.23,0.54
560	,3122.TW,笙泉,64.9,1.41,1891,0.63,0.48,0.29,0,0.4,0.42,0.48
561	,3128.TW,昇銳,23.25,0.43,1151,0.56,0.43,0,0,0.19,0.3,0.43
562	,3130.TW,一零四,175,0,1,0.1,0.49,0.07,0,0,0.09,0.49
563	,3138.TW,耀登,219,-0.45,359,0.7,0.52,0.61,0,0.11,0.43,0.58
564	,3141.TW,晶宏,248,1.02,8037,0.61,0.53,0.4,0.23,0.34,0.38,0.59
565	,3147.TW,大綜,52.5,1.74,170,0.61,0.47,0.2,0,0.13,0.33,0.48
566	,3152.TW,璟德,346.5,-0.72,284,0.44,0.54,0.72,0.65,0.31,0.45,0.71
567	,3162.TW,精確,46.65,0,168,1,0.51,0.09,0,0,0,0.36
568	,3163.TW,波若威,41.7,0.24,108,0.65,0.61,0.72,0,0.34,0.53,0.7
569	,3164.TW,景岳,23.3,-0.85,42,0.5,0.51,0.25,0,0.09,0.33,0.49
570	,3167.TW,大量,95.2,0.53,303,0.47,0.55,0.35,0.17,0.18,0.33,0.54
571	,3169.TW,亞信,290,6.23,28102,0.61,0.52,0.32,0.17,0.35,0.29,0.53
572	,3178.TW,公準,72.1,-0.28,116,0.66,0.52,0.4,0,0.31,0.48,0.51
573	,3188.TW,鑫龍騰,18,-0.28,125,0.44,0.27,0.08,0,0.1,0.19,0.28
574	,3189.TW,景碩,237,-1.66,9019,0.42,0.66,0.71,0.71,0.24,0.43,0.77
575	,3202.TW,樺晟,16.95,2.11,1192,0.55,0.5,0.41,0,0.21,0.54,0.49
576	,3205.TW,佰研,25.9,-0.38,54,0.52,0.51,0,0,0.22,0.32,0.51
577	,3206.TW,志豐,28.7,-0.17,11,0.57,0.53,0.2,0,0.17,0.39,0.55
578	,3207.TW,耀勝,24.2,1.47,715,0.5,0.32,0.2,0,0.47,0.25,0.28
579	,3209.TW,全科,28.9,-0.17,282,0.52,0.55,0.35,0.08,0.41,0.43,0.55
580	,3211.TW,順達,100.5,0,918,0.56,0.58,0.64,0.4,0.41,0.42,0.6
581	,3213.TW,茂訊,60.5,0.17,59,0.62,0.58,0.11,0,0,0.38,0.56
582	,3217.TW,優群,127,2.42,5807,0.57,0.49,0.68,0.59,0.4,0.48,0.64
583	,3218.TW,大學光,274.5,0.18,271,0.55,0.63,0.68,0.5,0.33,0.46,0.69
584	,3219.TW,倚強科,90.7,-0.22,30,0.43,0.31,0.11,0,0.41,0.29,0.29
585	,3221.TW,台嘉碩,43.5,0.12,10657,0.67,0.56,0.22,0.5,0.41,0.45,0.57
586	,3224.TW,三顧,60,-2.91,991,0.56,0.49,0.15,0,0.28,0.49,0.47
587	,3227.TW,原相,154,-0.65,514,0.54,0.61,0.73,0.64,0.42,0.52,0.71
588	,3230.TW,錦明,19.8,0.76,573,0.37,0.39,0,0,0.14,0.32,0.39
589	,3231.TW,緯創,29.3,0.51,6791,0.44,0.69,0.53,0.55,0.49,0.43,0.71
590	,3232.TW,昱捷,27.6,-0.9,265,0.58,0.5,0.16,0,0.24,0.39,0.5
591	,3234.TW,光環,27.5,1.48,249,0.59,0.6,0.12,0.06,0.34,0.49,0.63
592	,3236.TW,千如,25.15,0.6,181,0.61,0.54,0.06,0,0.31,0.47,0.53
593	,3257.TW,虹冠電,67.8,0,167,0.61,0.59,0.44,0.22,0.38,0.49,0.59
594	,3260.TW,威剛,92.2,-0.86,15911,0.64,0.57,0.68,0.44,0.38,0.46,0.68
595	,3264.TW,欣銓,57,-1.04,3007,0.54,0.63,0.69,0.47,0.39,0.42,0.7
596	,3265.TW,台星科,32.55,1.72,346,0.7,0.54,0.28,0,0.17,0.32,0.54
597	,3266.TW,昇陽,13.35,0,113,0.45,0.49,0.26,0,0,0.26,0.48
598	,3268.TW,海德威,30.35,1.34,81,0.44,0.4,0.16,0,0,0.2,0.42
599	,3272.TW,東碩,37.9,-1.04,57,0.68,0.61,0.38,0,0.31,0.39,0.64
600	,3276.TW,宇環,18.35,7,3723,0.09,0.36,0.14,0,0,0,0.37
601	,3284.TW,太普高,12.25,0,112,0.47,0.33,0,0,0.23,0,0.35
602	,3285.TW,微端,20.85,0.24,5,0.64,0.31,0,0,0.13,0.24,0.32
603	,3287.TW,廣寰科,19,-2.56,172,0.5,0.49,0.11,0,0.11,0.33,0.52
604	,3289.TW,宜特,53.5,-1.47,564,0.51,0.69,0.53,0,0.44,0.46,0.67
605	,3290.TW,東浦,22.5,2.27,6796,0.59,0.45,0.05,0,0.08,0.24,0.46
606	,3293.TW,鈊象,780,-0.64,352,0.57,0.62,0.77,0.64,0.36,0.47,0.69
607	,3294.TW,英濟,36.2,9.86,6678,0.62,0.57,0.22,0,0.2,0.39,0.57
608	,3296.TW,勝德,18.25,1.67,316,0.44,0.55,0.31,0,0.22,0.37,0.52
609	,3297.TW,杭特,22.65,9.95,1062,0.45,0.45,0.08,0,0.22,0.11,0.46
610	,3303.TW,岱稜,25.9,1.17,174,0.52,0.62,0.08,0,0.04,0.14,0.63
611	,3305.TW,昇貿,79.4,1.93,4522,0.68,0.54,0.55,0.2,0.3,0.4,0.54
612	,3306.TW,鼎天,40.9,5.14,17989,0.5,0.33,0.15,0,0.19,0.38,0.32
613	,3310.TW,佳穎,31.35,-0.48,15,0.53,0.36,0.15,0,0.24,0.13,0.34
614	,3311.TW,閎暉,33.9,-0.59,33,0.6,0.57,0.34,0,0.19,0.38,0.56
615	,3312.TW,弘憶股,24.45,-0.81,2249,0.62,0.6,0.38,0,0.32,0.4,0.6
616	,3317.TW,尼克森,81.4,-1.69,1206,0.63,0.57,0.63,0,0.23,0.43,0.59
617	,3322.TW,建舜電,17.45,0.87,376,0.49,0.54,0.1,0,0,0.24,0.56
618	,3323.TW,加百裕,42.9,0.59,438,0.57,0.55,0.46,0,0.35,0.42,0.59
619	,3324.TW,雙鴻,193.5,2.11,2934,0.52,0.59,0.71,0.71,0.36,0.5,0.73
620	,3325.TW,旭品,16,0.31,93,0.62,0.59,0.22,0,0.35,0.54,0.6
621	,3338.TW,泰碩,58.2,-2.35,8516,0.58,0.57,0.76,0.18,0.33,0.53,0.61
622	,3339.TW,泰谷,23.1,-3.35,2853,1,0.48,0.13,0,0.33,0,0.48
623	,3346.TW,麗清,44.1,1.97,625,0.61,0.57,0.44,0,0.41,0.47,0.58
624	,3354.TW,律勝,22,10,2367,0.48,0.53,0.06,0,0.14,0.3,0.52
625	,3356.TW,奇偶,29.85,0.17,186,0.55,0.61,0.45,0,0.35,0.48,0.62
626	,3357.TW,臺慶科,128,-1.16,140,0.67,0.56,0.52,0.15,0,0.53,0.64
627	,3360.TW,尚立,14.95,0.34,46,0.59,0.55,0,0,0.34,0.18,0.55
628	,3362.TW,先進光,72.3,0.42,514,0.66,0.55,0.22,0,0.36,0.57,0.54
629	,3363.TW,上詮,39.45,9.89,10563,0.64,0.6,0.38,0,0.39,0.49,0.67
630	,3372.TW,典範,25.3,-0.39,850,0.55,0.45,0.22,0,0.33,0.44,0.46
631	,3373.TW,熱映,37.1,-2.5,317,0.52,0.52,0.42,0,0.4,0.57,0.54
632	,3374.TW,精材,144,-0.35,3529,0.72,0.55,0.6,0.53,0.37,0.47,0.61
633	,3376.TW,新日興,94.4,-0.42,215,0.57,0.52,0.67,0.55,0.41,0.53,0.65
634	,3380.TW,明泰,29.05,-1.02,1151,0.5,0.6,0.57,0,0.42,0.47,0.59
635	,3388.TW,崇越電,82.4,0.24,44,0.54,0.5,0.32,0,0.12,0.17,0.5
636	,3390.TW,旭軟,22.15,-1.99,342,0.55,0.48,0.05,0,0.18,0.12,0.46
637	,3402.TW,漢科,47.8,1.27,627,0.67,0.63,0.22,0,0.22,0.31,0.65
638	,3406.TW,玉晶光,511,-0.2,2056,0.4,0.72,0.69,0.58,0.41,0.51,0.79
639	,3413.TW,京鼎,235.5,0.64,1743,0.53,0.61,0.69,0.55,0.35,0.45,0.69
640	,3416.TW,融程電,77.8,-0.77,36,0.57,0.55,0.41,0,0.11,0.38,0.59
641	,3419.TW,譁裕,24.35,-2.4,6492,0.5,0.59,0.41,0,0.32,0.52,0.6
642	,3432.TW,台端,14.15,0.35,130,0.53,0.5,0.24,0,0.14,0.28,0.47
643	,3434.TW,哲固,18,0.56,191,0.43,0.28,0.08,0,0.1,0.25,0.28
644	,3437.TW,榮創,24.7,2.07,806,0.69,0.56,0.38,0,0.39,0.46,0.56
645	,3438.TW,類比科,91.7,4.8,927,0.6,0.41,0.37,0,0.34,0.46,0.44
646	,3441.TW,聯一光,39.1,-0.26,81,0.59,0.53,0,0,0.34,0.27,0.52
647	,3443.TW,創意,572,-4.51,2208,0.41,0.61,0.67,0.65,0.32,0.48,0.69
648	,3444.TW,利機,71.1,-3.27,1140,0.7,0.53,0.1,0,0.24,0.27,0.53
649	,3450.TW,聯鈞,56.5,-0.18,177,0.53,0.59,0.74,0.04,0.44,0.5,0.69
650	,3454.TW,晶睿,71,0.42,14,0.5,0.59,0.35,0,0.25,0.57,0.61
651	,3455.TW,由田,72,1.27,232,0.64,0.63,0.43,0.06,0.4,0.46,0.63
652	,3466.TW,致振,18.7,10,2140,0.55,0.45,0,0,0.16,0.19,0.46
653	,3479.TW,安勤,54.7,-0.18,83,0.54,0.58,0.36,0.03,0.3,0.46,0.62
654	,3481.TW,群創,18.2,1.11,138979,0.55,0.61,0.67,0.59,0.39,0.51,0.62
655	,3483.TW,力致,103,-1.9,10144,0.63,0.61,0.69,0.29,0.4,0.46,0.64
656	,3484.TW,崧騰,80.2,-0.87,2066,0.57,0.5,0.53,0.33,0.34,0.29,0.54
657	,3489.TW,森寶,14.3,-2.05,301,0.6,0.41,0.11,0,0.11,0.05,0.42
658	,3490.TW,單井,33.4,1.37,1228,0.61,0.51,0.14,0,0.25,0.47,0.51
659	,3491.TW,昇達科,165,1.85,3298,0.6,0.55,0.56,0.1,0.39,0.49,0.6
660	,3492.TW,長盛,19.15,-0.52,56,0.66,0.44,0.07,0,0,0.07,0.44
661	,3498.TW,陽程,32.4,0.62,65,0.56,0.61,0,0,0.32,0.49,0.64
662	,3499.TW,環天科,21.55,9.95,5341,0.55,0.36,0.06,0,0.12,0.13,0.38
663	,3501.TW,維熹,47.85,-0.42,177,0.52,0.64,0.42,0,0.03,0.37,0.63
664	,3504.TW,揚明光,129,0,3399,0.6,0.66,0.65,0.14,0.36,0.53,0.67
665	,3508.TW,位速,61.7,9.98,87875,0.62,0.55,0.12,0,0.39,0.52,0.55
666	,3511.TW,矽瑪,39.55,0,271,0.64,0.51,0.25,0,0.33,0.44,0.5
667	,3512.TW,皇龍,33.7,0.15,88,0.51,0.44,0.07,0,0.13,0.25,0.45
668	,3515.TW,華擎,246,-1.8,3585,0.58,0.6,0.7,0.57,0.36,0.45,0.67
669	,3516.TW,亞帝歐,17,-0.87,156,0.45,0.42,0.12,0,0.14,0.13,0.42
670	,3518.TW,柏騰,22.25,-1.33,290,0.51,0.5,0.32,0.25,0.27,0.48,0.49
671	,3521.TW,鴻翊,12.2,1.67,44,0.46,0.56,0.03,0,0.27,0.11,0.52
672	,3522.TW,御頂,10.7,-0.47,76,0.46,0.36,0.11,0,0.19,0.22,0.43
673	,3526.TW,凡甲,175,0.29,736,0.69,0.49,0.66,0.28,0.36,0.35,0.54
674	,3527.TW,聚積,200.5,-0.5,620,0.67,0.54,0.74,0.09,0.37,0.45,0.62
675	,3528.TW,安馳,49.7,-0.5,12,0.52,0.49,0.41,0,0,0.38,0.5
676	,3529.TW,力旺,1995,0,594,0.37,0.59,0.68,0.67,0.31,0.46,0.74
677	,3530.TW,晶相光,144,-1.37,2064,0.61,0.57,0.65,0.31,0.33,0.5,0.58
678	,3532.TW,台勝科,260.5,1.96,3332,0.54,0.6,0.55,0.58,0.39,0.48,0.63
679	,3533.TW,嘉澤,678,0.44,152,0.35,0.51,0.6,0.64,0.36,0.47,0.68
680	,3535.TW,晶彩科,19.55,0.77,1088,0.61,0.52,0.3,0,0.25,0.49,0.52
681	,3537.TW,堡達,37.25,2.34,453,0.54,0.63,0.04,0,0.26,0.4,0.63
682	,3540.TW,曜越,38.85,-0.13,138,0.57,0.71,0.56,0.13,0.5,0.45,0.73
683	,3541.TW,西柏,60.6,1,71,0.57,0.66,0.12,0,0.25,0.38,0.67
684	,3543.TW,州巧,27.1,-0.91,50,0.47,0.71,0.39,0,0,0.27,0.72
685	,3545.TW,敦泰,172.5,1.17,8440,0.56,0.59,0.67,0.51,0.34,0.49,0.65
686	,3546.TW,宇峻,82,0,91,0.61,0.61,0.65,0.07,0.38,0.42,0.7
687	,3548.TW,兆利,62,3.68,867,0.61,0.6,0.63,0.2,0.39,0.41,0.61
688	,3550.TW,聯穎,17.9,0.85,206,0.52,0.59,0.37,0,0.22,0.4,0.55
689	,3551.TW,世禾,70.8,2.02,630,0.65,0.52,0.49,0.12,0.26,0.42,0.55
690	,3552.TW,同致,179,-0.28,314,0.63,0.64,0.63,0.58,0.38,0.48,0.67
691	,3556.TW,禾瑞亞,75.7,-1.05,485,0.62,0.59,0.47,0,0.41,0.36,0.61
692	,3557.TW,嘉威,78.7,-0.63,111,0.52,0.6,0.54,0,0.43,0.51,0.59
693	,3558.TW,神準,96.1,0.1,32,0.55,0.57,0.38,0.08,0.17,0.43,0.59
694	,3563.TW,牧德,234,0,106,0.53,0.65,0.72,0.34,0.41,0.49,0.72
695	,3567.TW,逸昌,35.7,0.28,86,0.57,0.53,0.18,0,0.16,0.32,0.54
696	,3577.TW,泓格,52.2,1.16,6,0.55,0.39,0.44,0,0.17,0.22,0.38
697	,3580.TW,友威科,57,0.53,124,0.61,0.55,0.25,0,0.27,0.38,0.56
698	,3581.TW,博磊,29.25,-0.17,291,0.6,0.49,0.15,0,0.18,0.23,0.48
699	,3583.TW,辛耘,78.7,-1.62,846,0.67,0.65,0.39,0,0.34,0.49,0.68
700	,3587.TW,閎康,133,-1.12,214,0.61,0.63,0.67,0.36,0.44,0.45,0.73
701	,3588.TW,通嘉,153,-3.77,1822,0.68,0.54,0.43,0.4,0.28,0.42,0.55
702	,3591.TW,艾笛森,24.9,9.93,9214,0.56,0.47,0.39,0,0.39,0.39,0.45
703	,3594.TW,磐儀,21.6,0,188,0.59,0.5,0.03,0,0.33,0.37,0.51
704	,3596.TW,智易,107,-0.47,1225,0.52,0.6,0.63,0.63,0.35,0.49,0.68
705	,3597.TW,映興,27.65,-0.72,80,0.47,0.54,0.11,0,0.38,0.13,0.53
706	,3605.TW,宏致,49.95,-1.09,1037,0.65,0.59,0.51,0,0.31,0.44,0.59
707	,3607.TW,谷崧,14.6,-0.34,290,0.6,0.59,0.35,0,0.32,0.4,0.59
708	,3609.TW,三一東林,50.8,-0.78,68,0.52,0.54,0.14,0,0.18,0.29,0.54
709	,3611.TW,鼎翰,200.5,-0.25,26,0.6,0.57,0.17,0.07,0.02,0.33,0.58
710	,3615.TW,安可,21.3,0.47,115,0.51,0.54,0.13,0,0.23,0.44,0.53
711	,3617.TW,碩天,69.9,0,19,0.48,0.53,0.5,0.11,0.11,0.41,0.53
712	,3622.TW,洋華,29.9,1.18,199,0.47,0.59,0.34,0,0.27,0.42,0.57
713	,3623.TW,富晶通,15.55,-1.58,10,0.47,0.38,0,0,0.09,0.07,0.35
714	,3624.TW,光頡,51,1.59,9027,0.59,0.53,0.61,0.5,0.38,0.45,0.53
715	,3625.TW,西勝,25.2,0.4,1059,0.56,0.48,0.17,0,0.23,0.32,0.47
716	,3630.TW,新鉅科,37.6,0,382,0.64,0.55,0.61,0,0.42,0.57,0.59
717	,3631.TW,晟楠,47.2,0.85,10,0.39,0.52,0,0,0.28,0.23,0.51
718	,3645.TW,達邁,42.25,-0.94,556,0.57,0.61,0.63,0.31,0.44,0.5,0.67
719	,3646.TW,艾恩特,27.5,3.19,487,0.56,0.52,0.21,0,0.09,0.31,0.52
720	,3652.TW,精聯,21.95,0.69,199,0.53,0.47,0.32,0,0.19,0.36,0.5
721	,3653.TW,健策,430,-3.37,1279,0.43,0.53,0.75,0.71,0.35,0.45,0.79
722	,3661.TW,世芯-KY,1005,-3.83,1254,0.49,0.64,0.66,0.64,0.24,0.45,0.74
723	,3663.TW,鑫科,35.4,-1.12,152,0.55,0.43,0.2,0,0.17,0.32,0.43
724	,3665.TW,貿聯-KY,248.5,-0.8,492,0.37,0.65,0.68,0.61,0.47,0.47,0.67
725	,3666.TW,光耀,35,-3.45,992,0.58,0.51,0.42,0,0.26,0.51,0.51
726	,3669.TW,圓展,52.5,-2.96,682,0.54,0.52,0.58,0.04,0.4,0.51,0.55
727	,3672.TW,康聯訊,36.3,0.28,418,0.54,0.53,0.06,0,0.24,0.08,0.5
728	,3673.TW,TPK-KY,41.4,2.1,1352,0.47,0.67,0.69,0.12,0.39,0.47,0.67
729	,3675.TW,德微,281,0.18,9910,0.66,0.52,0.53,0.33,0.25,0.49,0.5
730	,3679.TW,新至陞,85.7,0.35,30,0.56,0.66,0.38,0,0.23,0.41,0.66
731	,3680.TW,家登,320,0.63,4424,0.66,0.6,0.7,0.51,0.37,0.43,0.64
732	,3685.TW,元創精密,41.3,9.99,829,0.57,0.37,0.11,0,0.19,0.36,0.42
733	,3687.TW,歐買尬,109.5,-1.35,424,0.66,0.5,0.15,0,0.26,0.53,0.51
734	,3689.TW,湧德,45.95,3.61,6204,0.62,0.54,0.31,0,0.24,0.42,0.54
735	,3691.TW,碩禾,180,-0.55,378,0.65,0.53,0.66,0.12,0.41,0.51,0.59
736	,3693.TW,營邦,50.7,3.15,452,0.58,0.48,0.15,0,0.24,0.21,0.48
737	,3694.TW,海華,24.5,0.41,153,0.64,0.57,0.33,0,0.29,0.48,0.59
738	,3701.TW,大眾控,85.5,-4.47,7831,0.58,0.38,0.19,0,0.53,0.13,0.38
739	,3702.TW,大聯大,50.8,1.4,2355,0.41,0.65,0.51,0.52,0.47,0.41,0.63
740	,3703.TW,欣陸,25.5,0.59,765,0.59,0.55,0.54,0,0.34,0.44,0.55
741	,3704.TW,合勤控,31.9,-1.24,3463,0.53,0.58,0.65,0.12,0.34,0.45,0.58
742	,3705.TW,永信,43.4,-0.12,66,0.52,0.63,0.43,0,0,0.44,0.64
743	,3706.TW,神達,32.3,0.31,3901,0.59,0.63,0.56,0.4,0.51,0.42,0.64
744	,3707.TW,漢磊,149.5,-3.55,11957,0.7,0.59,0.52,0.62,0.32,0.45,0.61
745	,3708.TW,上緯投控,90.9,-0.33,539,0.55,0.6,0.64,0.41,0.36,0.5,0.71
746	,3709.TW,鑫聯大投控,37.05,-2.24,273,0.51,0.29,0.02,0,0.35,0,0.37
747	,3711.TW,日月光投控,106,-2.75,17671,0.35,0.65,0.55,0.64,0.33,0.47,0.67
748	,3712.TW,永崴投控,30.8,-0.81,353,0.55,0.64,0.48,0.25,0.38,0.57,0.63
749	,3714.TW,富采,80.2,1.01,4040,0.62,0.67,0.65,0.63,0.51,0.47,0.73
750	,4102.TW,永日,20.15,1,87,0.46,0.51,0,0,0.27,0.43,0.51
751	,4104.TW,佳醫,56.9,-0.35,72,0.49,0.56,0.4,0,0,0.39,0.55
752	,4105.TW,東洋,69.5,0.43,467,0.65,0.55,0.64,0.42,0.4,0.57,0.6
753	,4106.TW,雃博,29.25,-0.68,543,0.6,0.56,0.36,0,0.34,0.52,0.55
754	,4107.TW,邦特,111.5,1.36,121,0.42,0.55,0.38,0.34,0.3,0.38,0.59
755	,4108.TW,懷特,23.45,3.08,1345,0.19,0.61,0.1,0,0.11,0.56,0.61
756	,4111.TW,濟生,22.9,0,23,0.51,0.42,0.07,0,0,0.11,0.42
757	,4113.TW,聯上,15.1,3.42,1122,0.57,0.5,0,0,0,0.37,0.5
758	,4114.TW,健喬,22.45,0,409,0.58,0.61,0.39,0,0.36,0.56,0.62
759	,4116.TW,明基醫,28.1,0,13,0.48,0.41,0.04,0,0.03,0.08,0.38
760	,4119.TW,旭富,78.5,0,105,0.6,0.58,0.66,0.29,0.34,0.5,0.63
761	,4120.TW,友華,38.8,1.17,97,0.53,0.52,0.04,0,0.07,0.39,0.52
762	,4121.TW,優盛,20.8,0,704,0.64,0.49,0.17,0,0.29,0.53,0.47
763	,4123.TW,晟德,62.1,0,701,0.64,0.59,0.68,0.22,0.39,0.55,0.62
764	,4126.TW,太醫,72.7,0,96,0.52,0.62,0.47,0.14,0.27,0.48,0.64
765	,4128.TW,中天,66.5,2.62,5956,0.9,0.5,0.55,0,0.11,0.58,0.5
766	,4129.TW,聯合,29.45,-0.34,124,0.52,0.58,0.07,0.04,0.09,0.41,0.61
767	,4130.TW,健亞,21.9,0,86,0.62,0.65,0.32,0,0.34,0.55,0.67
768	,4133.TW,亞諾法,41.05,-2.96,985,0.59,0.57,0.32,0,0.37,0.53,0.55
769	,4137.TW,麗豐-KY,244,-0.41,162,0.42,0.65,0.6,0.41,0.32,0.48,0.69
770	,4138.TW,曜亞,52.2,-0.19,13,0.47,0.35,0,0,0,0.06,0.35
771	,4141.TW,龍燈-KY,24.3,9.95,8488,0.56,0.59,0.32,0,0.31,0.41,0.58
772	,4142.TW,國光生,44.75,-0.78,1361,0.59,0.55,0.51,0.08,0.42,0.63,0.57
773	,4147.TW,中裕,71.8,0.84,1683,0.54,0.64,0.26,0,0.38,0.16,0.7
774	,4148.TW,全宇生技-KY,42.65,2.77,120,0.51,0.47,0.35,0,0.05,0.44,0.47
775	,4153.TW,鈺緯,25.8,-0.77,30,0.51,0.45,0.02,0,0.1,0.25,0.44
776	,4155.TW,訊映,23.05,0.22,58,0.57,0.56,0.35,0,0.25,0.5,0.6
777	,4157.TW,太景*-KY,15.5,0.98,1533,0.56,0.56,0.26,0,0.22,0.37,0.58
778	,4161.TW,聿新科,30.55,0,413,0.66,0.46,0.12,0,0,0.1,0.49
779	,4162.TW,智擎,63.6,-0.31,980,0.51,0.57,0.6,0.04,0.45,0.55,0.65
780	,4163.TW,鐿鈦,85,-0.82,18,0.57,0.55,0.07,0,0.21,0.48,0.54
781	,4164.TW,承業醫,37.15,0.13,155,0.59,0.61,0.44,0.14,0.28,0.52,0.59
782	,4167.TW,松瑞藥,19.6,0.51,245,0.27,0.54,0.48,0,0.25,0.6,0.57
783	,4168.TW,醣聯,29,-1.86,562,0.66,0.52,0.06,0,0.34,0.55,0.54
784	,4171.TW,瑞基,91.4,0.44,216,0.61,0.44,0.45,0,0.31,0.56,0.48
785	,4173.TW,久裕,18.15,-0.27,102,0.57,0.53,0,0,0.2,0.51,0.54
786	,4174.TW,浩鼎,105,2.44,493,0.63,0.58,0.12,0,0.41,0.61,0.58
787	,4175.TW,杏一,70.1,-0.43,135,0.5,0.36,0.07,0,0.09,0.2,0.41
788	,4190.TW,佐登-KY,73,-0.14,18,0.56,0.61,0.51,0.05,0.34,0.5,0.64
789	,4205.TW,中華食,131,-0.38,36,0.38,0.37,0.11,0,0,0.18,0.43
790	,4207.TW,環泰,13.45,-0.74,90,0.49,0.48,0.12,0,0.16,0.25,0.46
791	,4303.TW,信立,34.4,7.17,5538,0.47,0.45,0.02,0,0.08,0.15,0.42
792	,4306.TW,炎洲,14.95,-0.33,782,0.61,0.63,0.42,0,0.35,0.53,0.63
793	,4401.TW,東隆興,34.25,0.59,24,0.53,0.65,0.5,0,0.14,0.48,0.64
794	,4406.TW,新昕纖,12,0.42,164,0.38,0.35,0.09,0,0.15,0.42,0.29
795	,4414.TW,如興,7.09,0.57,5646,0.49,0.58,0.39,0,0.36,0.55,0.57
796	,4416.TW,三圓,111.5,0,33,0.41,0.32,0.17,0,0.22,0.12,0.31
797	,4417.TW,金洲,35.15,0,57,0.59,0.53,0.17,0,0,0.24,0.57
798	,4420.TW,光明,30.3,0,17,0.47,0.36,0.04,0,0.03,0,0.39
799	,4426.TW,利勤,20.9,-0.48,129,0.5,0.63,0.46,0,0.43,0.54,0.65
800	,4429.TW,聚紡,40.55,0,1,0.34,0.13,0.07,0,0,0,0.15
801	,4430.TW,耀億,23.65,-0.21,4,0.48,0.34,0.1,0,0,0,0.35
802	,4432.TW,銘旺實,14.4,0.35,37,0.56,0.36,0,0,0.14,0.1,0.37
803	,4433.TW,興采,31.25,-0.48,27,0.61,0.62,0.04,0,0.21,0.38,0.62
804	,4438.TW,廣越,142.5,0.35,72,0.49,0.6,0.4,0.06,0.04,0.5,0.59
805	,4439.TW,冠星-KY,139,-0.36,0,0.51,0.55,0.12,0,0,0.25,0.54
806	,4503.TW,金雨,27.9,4.3,422,0.67,0.39,0.14,0,0.08,0.41,0.42
807	,4506.TW,崇友,64.8,0,31,0.34,0.49,0.34,0,0,0.26,0.52
808	,4510.TW,高鋒,11.3,1.8,33,0.51,0.4,0,0,0,0.21,0.4
809	,4513.TW,福裕,14.5,2.11,804,0.55,0.35,0.11,0,0.18,0.28,0.37
810	,4526.TW,東台,17.1,0.59,216,0.55,0.62,0.34,0,0.21,0.39,0.63
811	,4528.TW,江興鍛,41.6,2.09,70,0.53,0.56,0.24,0.11,0.07,0.32,0.6
812	,4529.TW,淳紳,14.65,7.72,1400,0.4,0.47,0,0,0,0,0.49
813	,4532.TW,瑞智,18.95,-0.52,324,0.47,0.63,0.34,0,0.3,0.44,0.62
814	,4533.TW,協易機,12.45,3.75,710,0.47,0.34,0.19,0,0.21,0.12,0.36
815	,4534.TW,慶騰,13.15,1.15,201,0.56,0.54,0.05,0,0.16,0.39,0.52
816	,4536.TW,拓凱,140.5,0,43,0.52,0.54,0.51,0.53,0.3,0.47,0.68
